State,County,Number of Mines
Alabama,Autauga,2
Alabama,Baldwin,3
Alabama,Barbour,5
Alabama,Bibb,2
Alabama,Blount,4
Alabama,Calhoun,3
Alabama,Chilton,3
Alabama,Clarke,4
Alabama,Cleburne,1
Alabama,Coffee,1
Alabama,Colbert,4
Alabama,Conecuh,4
Alabama,Coosa,1
Alabama,Covington,1
Alabama,Cullman,2
Alabama,Dale,1
Alabama,Dallas,5
Alabama,De Kalb,1
Alabama,Elmore,4
Alabama,Escambia,8
Alabama,Etowah,3
Alabama,Fayette,6
Alabama,Franklin,6
Alabama,Geneva,1
Alabama,Greene,1
Alabama,Hale,1
Alabama,Houston,1
Alabama,Jackson,3
Alabama,Jefferson,24
Alabama,Lawrence,1
Alabama,Lee,1
Alabama,Lowndes,2
Alabama,Macon,3
Alabama,Madison,4
Alabama,Marengo,1
Alabama,Marion,8
Alabama,Marshall,4
Alabama,Mobile,9
Alabama,Monroe,4
Alabama,Montgomery,9
Alabama,Morgan,3
Alabama,Pickens,2
Alabama,Russell,4
Alabama,Shelby,17
Alabama,St Clair,5
Alabama,Sumter,2
Alabama,Talladega,8
Alabama,Tuscaloosa,12
Alabama,Walker,41
Alabama,Washington,1
Alabama,Winston,2
Alaska,Anchorage,8
Alaska,Bethel,1
Alaska,Fairbanks North Star,16
Alaska,Juneau,7
Alaska,Kenai Peninsula,2
Alaska,Ketchikan Gateway,1
Alaska,Matanuska-Susitna,11
Alaska,Nome,4
Alaska,Northwest Arctic,4
Alaska,Sitka,2
Alaska,Southeast Fairbanks,1
Alaska,Yukon-Koyukuk,15
Arizona,Apache,4
Arizona,Cochise,16
Arizona,Coconino,17
Arizona,Gila,10
Arizona,Graham,5
Arizona,Greenlee,2
Arizona,La Paz,2
Arizona,Maricopa,60
Arizona,Mohave,23
Arizona,Navajo,15
Arizona,Pima,40
Arizona,Pinal,33
Arizona,Santa Cruz,6
Arizona,Yavapai,27
Arizona,Yuma,11
Arkansas,Ashley,1
Arkansas,Baxter,5
Arkansas,Benton,7
Arkansas,Boone,4
Arkansas,Bradley,1
Arkansas,Calhoun,3
Arkansas,Carroll,3
Arkansas,Clark,3
Arkansas,Cleburne,2
Arkansas,Craighead,3
Arkansas,Crawford,2
Arkansas,Crittenden,1
Arkansas,Cross,1
Arkansas,Desha,1
Arkansas,Faulkner,3
Arkansas,Franklin,5
Arkansas,Garland,13
Arkansas,Grant,3
Arkansas,Greene,6
Arkansas,Hempstead,1
Arkansas,Hot Spring,6
Arkansas,Howard,3
Arkansas,Independence,8
Arkansas,Izard,6
Arkansas,Jackson,2
Arkansas,Jefferson,1
Arkansas,Johnson,4
Arkansas,Lawrence,2
Arkansas,Lincoln,1
Arkansas,Little River,2
Arkansas,Logan,4
Arkansas,Marion,2
Arkansas,Miller,1
Arkansas,Montgomery,11
Arkansas,Nevada,1
Arkansas,Ouachita,3
Arkansas,Perry,1
Arkansas,Pike,5
Arkansas,Poinsett,4
Arkansas,Polk,1
Arkansas,Pope,4
Arkansas,Pulaski,13
Arkansas,Saline,8
Arkansas,Scott,1
Arkansas,Sebastian,9
Arkansas,Sevier,2
Arkansas,Sharp,1
Arkansas,St Francis,2
Arkansas,Stone,2
Arkansas,Union,1
Arkansas,Van Buren,3
Arkansas,Washington,3
Arkansas,White,2
California,Alameda,8
California,Amador,11
California,Butte,5
California,Calaveras,7
California,Colusa,1
California,Contra Costa,7
California,Del Norte,3
California,El Dorado,5
California,Fresno,9
California,Glenn,4
California,Humboldt,15
California,Imperial,18
California,Inyo,16
California,Kern,24
California,Lake,10
California,Lassen,2
California,Los Angeles,32
California,Madera,3
California,Marin,1
California,Mariposa,5
California,Mendocino,14
California,Merced,4
California,Modoc,2
California,Mono,6
California,Monterey,8
California,Napa,2
California,Nevada,9
California,Orange,7
California,Placer,6
California,Plumas,5
California,Riverside,37
California,Sacramento,10
California,San Benito,9
California,San Bernardino,55
California,San Diego,33
California,San Francisco,1
California,San Joaquin,9
California,San Luis Obispo,7
California,San Mateo,3
California,Santa Barbara,11
California,Santa Clara,6
California,Santa Cruz,7
California,Shasta,18
California,Sierra,5
California,Siskiyou,10
California,Solano,4
California,Sonoma,16
California,Stanislaus,5
California,Sutter,3
California,Tehama,5
California,Trinity,2
California,Tulare,7
California,Tuolumne,5
California,Ventura,10
California,Yolo,5
California,Yuba,7
Colorado,Adams,14
Colorado,Alamosa,8
Colorado,Arapahoe,5
Colorado,Archuleta,6
Colorado,Baca,3
Colorado,Boulder,12
Colorado,Chaffee,4
Colorado,Cheyenne,1
Colorado,Clear Creek,3
Colorado,Conejos,1
Colorado,Costilla,3
Colorado,Delta,7
Colorado,Denver,1
Colorado,Dolores,2
Colorado,Douglas,3
Colorado,Eagle,5
Colorado,El Paso,12
Colorado,Fremont,16
Colorado,Garfield,14
Colorado,Grand,6
Colorado,Gunnison,7
Colorado,Hinsdale,1
Colorado,Huerfano,2
Colorado,Jackson,3
Colorado,Jefferson,17
Colorado,Kit Carson,2
Colorado,La Plata,13
Colorado,Lake,6
Colorado,Larimer,39
Colorado,Las Animas,5
Colorado,Lincoln,1
Colorado,Logan,1
Colorado,Mesa,13
Colorado,Moffat,8
Colorado,Montezuma,8
Colorado,Montrose,11
Colorado,Morgan,4
Colorado,Otero,2
Colorado,Ouray,5
Colorado,Park,3
Colorado,Phillips,1
Colorado,Prowers,10
Colorado,Pueblo,13
Colorado,Rio Blanco,3
Colorado,Rio Grande,3
Colorado,Routt,6
Colorado,San Juan,1
Colorado,San Miguel,3
Colorado,Summit,2
Colorado,Teller,4
Colorado,Weld,18
Connecticut,Fairfield,7
Connecticut,Hartford,15
Connecticut,Litchfield,14
Connecticut,Middlesex,3
Connecticut,New Haven,18
Connecticut,New London,9
Connecticut,Tolland,10
Connecticut,Windham,12
Delaware,Kent,4
Delaware,New Castle,2
Delaware,Sussex,2
Florida,Alachua,3
Florida,Brevard,3
Florida,Broward,7
Florida,Calhoun,1
Florida,Charlotte,9
Florida,Citrus,6
Florida,Clay,3
Florida,Collier,6
Florida,Columbia,2
Florida,Dade,21
Florida,De Soto,3
Florida,Dixie,1
Florida,Escambia,8
Florida,Gadsden,7
Florida,Glades,4
Florida,Hamilton,2
Florida,Hardee,1
Florida,Hernando,6
Florida,Hillsborough,10
Florida,Indian River,3
Florida,Jackson,4
Florida,Lafayette,4
Florida,Lake,9
Florida,Lee,5
Florida,Leon,1
Florida,Levy,4
Florida,Manatee,3
Florida,Marion,13
Florida,Martin,1
Florida,Monroe,4
Florida,Okaloosa,1
Florida,Okeechobee,2
Florida,Orange,2
Florida,Palm Beach,9
Florida,Pasco,3
Florida,Polk,25
Florida,Putnam,4
Florida,Santa Rosa,2
Florida,Sarasota,5
Florida,Seminole,1
Florida,St Lucie,6
Florida,Sumter,5
Florida,Suwannee,4
Florida,Taylor,3
Florida,Walton,3
Florida,Washington,4
Georgia,Baldwin,2
Georgia,Banks,1
Georgia,Barrow,1
Georgia,Bartow,5
Georgia,Berrien,1
Georgia,Bibb,4
Georgia,Carroll,2
Georgia,Catoosa,1
Georgia,Chatham,1
Georgia,Cherokee,2
Georgia,Clarke,1
Georgia,Clay,1
Georgia,Clayton,1
Georgia,Cobb,1
Georgia,Columbia,2
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,Dawson,1
Georgia,De Kalb,7
Georgia,Decatur,5
Georgia,Dougherty,1
Georgia,Douglas,5
Georgia,Echols,1
Georgia,Effingham,4
Georgia,Elbert,13
Georgia,Evans,1
Georgia,Fayette,2
Georgia,Floyd,4
Georgia,Forsyth,3
Georgia,Fulton,9
Georgia,Gilmer,4
Georgia,Glascock,1
Georgia,Grady,1
Georgia,Greene,4
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,3
Georgia,Hancock,1
Georgia,Harris,1
Georgia,Hart,2
Georgia,Heard,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,4
Georgia,Jasper,1
Georgia,Jefferson,4
Georgia,Jones,2
Georgia,Lee,2
Georgia,Long,2
Georgia,Lumpkin,2
Georgia,Macon,2
Georgia,Madison,2
Georgia,Marion,1
Georgia,McIntosh,1
Georgia,Monroe,3
Georgia,Montgomery,1
Georgia,Murray,3
Georgia,Muscogee,1
Georgia,Newton,2
Georgia,Oglethorpe,28
Georgia,Pickens,9
Georgia,Polk,1
Georgia,Rabun,1
Georgia,Richmond,6
Georgia,Rockdale,1
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,2
Georgia,Taylor,2
Georgia,Thomas,3
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,5
Georgia,Union,1
Georgia,Walker,2
Georgia,Warren,4
Georgia,Washington,9
Georgia,White,1
Georgia,Whitfield,4
Georgia,Wilkes,2
Georgia,Wilkinson,11
Hawaii,Hawaii,17
Hawaii,Honolulu,11
Hawaii,Kauai,4
Hawaii,Maui,5
Idaho,Ada,23
Idaho,Adams,1
Idaho,Bannock,7
Idaho,Bear Lake,2
Idaho,Benewah,3
Idaho,Bingham,5
Idaho,Blaine,5
Idaho,Bonner,6
Idaho,Bonneville,13
Idaho,Boundary,2
Idaho,Canyon,8
Idaho,Caribou,10
Idaho,Cassia,5
Idaho,Clark,1
Idaho,Custer,4
Idaho,Elmore,4
Idaho,Franklin,2
Idaho,Fremont,2
Idaho,Gem,3
Idaho,Idaho,8
Idaho,Kootenai,8
Idaho,Latah,2
Idaho,Lemhi,5
Idaho,Lewis,1
Idaho,Lincoln,1
Idaho,Madison,4
Idaho,Minidoka,5
