State,County,Number of Mines
Florida,Lee,4
Florida,Leon,1
Florida,Levy,4
Florida,Manatee,3
Florida,Marion,13
Florida,Martin,1
Florida,Monroe,4
Florida,Okaloosa,1
Florida,Okeechobee,4
Florida,Orange,3
Florida,Palm Beach,9
Florida,Pasco,3
Florida,Polk,25
Florida,Putnam,4
Florida,Santa Rosa,3
Florida,Sarasota,5
Florida,Seminole,2
Florida,St Lucie,5
Florida,Sumter,5
Florida,Suwannee,5
Florida,Taylor,3
Florida,Walton,3
Florida,Washington,4
Georgia,Baldwin,2
Georgia,Banks,1
Georgia,Barrow,1
Georgia,Bartow,5
Georgia,Berrien,1
Georgia,Bibb,4
Georgia,Carroll,2
Georgia,Catoosa,1
Georgia,Chatham,1
Georgia,Cherokee,2
Georgia,Clarke,1
Georgia,Clay,1
Georgia,Clayton,1
Georgia,Cobb,1
Georgia,Columbia,2
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,Dawson,1
Georgia,De Kalb,6
Georgia,Decatur,5
Georgia,Dougherty,1
Georgia,Douglas,5
Georgia,Echols,1
Georgia,Effingham,4
Georgia,Elbert,15
Georgia,Evans,1
Georgia,Fayette,2
Georgia,Floyd,4
Georgia,Forsyth,3
Georgia,Fulton,9
Georgia,Gilmer,4
Georgia,Glascock,1
Georgia,Grady,1
Georgia,Greene,4
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,3
Georgia,Hancock,1
Georgia,Harris,1
Georgia,Hart,2
Georgia,Heard,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,3
Georgia,Jasper,1
Georgia,Jefferson,4
Georgia,Jones,2
Georgia,Lee,2
Georgia,Long,2
Georgia,Lumpkin,2
Georgia,Macon,2
Georgia,Madison,2
Georgia,Marion,1
Georgia,McIntosh,1
Georgia,Monroe,3
Georgia,Montgomery,1
Georgia,Murray,3
Georgia,Muscogee,1
Georgia,Newton,2
Georgia,Oglethorpe,30
Georgia,Pickens,9
Georgia,Polk,1
Georgia,Rabun,1
Georgia,Richmond,6
Georgia,Rockdale,1
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,2
Georgia,Taylor,2
Georgia,Thomas,3
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,5
Georgia,Union,1
Georgia,Walker,2
Georgia,Warren,4
Georgia,Washington,9
Georgia,Whitfield,4
Georgia,Wilkes,3
Georgia,Wilkinson,11
Hawaii,Hawaii,13
Hawaii,Honolulu,11
Hawaii,Kauai,4
Hawaii,Maui,6
Idaho,Ada,24
Idaho,Adams,1
Idaho,Bannock,7
Idaho,Bear Lake,3
Idaho,Benewah,4
Idaho,Bingham,5
Idaho,Blaine,5
Idaho,Bonner,5
Idaho,Bonneville,13
Idaho,Boundary,2
Idaho,Butte,2
Idaho,Canyon,9
Idaho,Caribou,10
Idaho,Cassia,6
Idaho,Clark,1
Idaho,Custer,7
Idaho,Elmore,5
Idaho,Franklin,2
Idaho,Fremont,1
Idaho,Gem,3
Idaho,Idaho,6
Idaho,Jefferson,1
Idaho,Kootenai,9
Idaho,Latah,1
Idaho,Lemhi,6
Idaho,Lewis,1
Idaho,Lincoln,1
Idaho,Madison,4
Idaho,Minidoka,5
Idaho,Nez Perce,6
Idaho,Oneida,2
Idaho,Owyhee,3
Idaho,Power,1
Idaho,Shoshone,7
Idaho,Twin Falls,5
Idaho,Valley,5
Idaho,Washington,3
Illinois,Adams,6
Illinois,Alexander,4
Illinois,Bond,2
Illinois,Boone,6
Illinois,Brown,1
Illinois,Bureau,5
Illinois,Carroll,6
Illinois,Champaign,5
Illinois,Christian,2
Illinois,Clark,4
Illinois,Clinton,2
Illinois,Coles,2
Illinois,Cook,14
Illinois,Crawford,2
Illinois,Cumberland,3
Illinois,De Kalb,2
Illinois,Douglas,2
Illinois,Du Page,2
Illinois,Fayette,3
Illinois,Ford,1
Illinois,Franklin,6
Illinois,Fulton,5
Illinois,Gallatin,6
Illinois,Greene,3
Illinois,Grundy,3
Illinois,Hancock,5
Illinois,Hardin,11
Illinois,Henderson,1
Illinois,Henry,1
Illinois,Jackson,3
Illinois,Jefferson,3
Illinois,Jersey,2
Illinois,Jo Daviess,5
Illinois,Johnson,2
Illinois,Kane,13
Illinois,Kankakee,5
Illinois,Kendall,3
Illinois,La Salle,19
Illinois,Lake,3
Illinois,Lawrence,4
Illinois,Lee,7
Illinois,Livingston,10
Illinois,Logan,3
Illinois,Macon,3
Illinois,Macoupin,3
Illinois,Madison,4
Illinois,Marshall,3
Illinois,Mason,2
Illinois,Massac,1
Illinois,McDonough,3
Illinois,McHenry,22
Illinois,McLean,5
Illinois,Menard,1
Illinois,Monroe,1
Illinois,Montgomery,4
Illinois,Ogle,14
Illinois,Peoria,3
Illinois,Perry,10
Illinois,Piatt,1
Illinois,Pike,5
Illinois,Pulaski,2
Illinois,Putnam,1
Illinois,Randolph,10
Illinois,Rock Island,7
Illinois,Saline,5
Illinois,Sangamon,4
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,7
Illinois,Stephenson,4
Illinois,Tazewell,8
Illinois,Union,2
Illinois,Vermilion,5
Illinois,Wabash,1
Illinois,Warren,2
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,4
Illinois,Will,14
Illinois,Williamson,5
Illinois,Winnebago,16
Illinois,Woodford,6
Indiana,Adams,4
Indiana,Allen,7
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,1
Indiana,Carroll,2
Indiana,Cass,5
Indiana,Clark,7
Indiana,Clay,4
Indiana,Crawford,4
Indiana,Daviess,13
Indiana,De Kalb,8
Indiana,Dearborn,2
Indiana,Decatur,2
Indiana,Delaware,2
Indiana,Dubois,2
Indiana,Elkhart,10
Indiana,Fayette,1
Indiana,Floyd,2
Indiana,Franklin,4
Indiana,Fulton,1
Indiana,Gibson,3
Indiana,Grant,5
Indiana,Greene,8
Indiana,Hamilton,10
Indiana,Hancock,3
Indiana,Harrison,6
Indiana,Hendricks,1
Indiana,Henry,2
Indiana,Howard,3
Indiana,Huntington,2
Indiana,Jackson,2
Indiana,Jasper,3
Indiana,Jay,1
Indiana,Jennings,2
Indiana,Johnson,2
Indiana,Knox,9
Indiana,Kosciusko,6
Indiana,La Grange,2
Indiana,La Porte,2
Indiana,Lake,4
Indiana,Lawrence,7
Indiana,Madison,3
Indiana,Marion,6
Indiana,Marshall,3
Indiana,Martin,2
Indiana,Miami,3
Indiana,Monroe,10
Indiana,Montgomery,1
Indiana,Morgan,7
Indiana,Newton,1
Indiana,Noble,6
Indiana,Orange,2
Indiana,Owen,3
Indiana,Pike,6
Indiana,Porter,1
Indiana,Posey,2
Indiana,Pulaski,2
Indiana,Putnam,7
Indiana,Randolph,2
Indiana,Ripley,2
Indiana,Rush,1
Indiana,Scott,1
Indiana,Shelby,6
Indiana,Spencer,7
Indiana,St Joseph,2
Indiana,Starke,1
Indiana,Steuben,12
Indiana,Sullivan,4
Indiana,Switzerland,1
Indiana,Tippecanoe,4
Indiana,Vanderburgh,1
Indiana,Vermillion,3
Indiana,Vigo,5
Indiana,Wabash,2
Indiana,Warren,3
Indiana,Warrick,10
Indiana,Washington,1
Indiana,Wayne,5
Indiana,Wells,2
Indiana,White,1
Indiana,Whitley,1
Iowa,Adair,12
Iowa,Appanoose,2
Iowa,Benton,3
Iowa,Black Hawk,9
Iowa,Buena Vista,2
Iowa,Butler,2
Iowa,Carroll,3
Iowa,Cedar,1
Iowa,Cerro Gordo,2
Iowa,Cherokee,2
Iowa,Chickasaw,2
Iowa,Clay,4
Iowa,Clayton,2
Iowa,Clinton,8
Iowa,Dallas,2
Iowa,Delaware,4
Iowa,Des Moines,7
Iowa,Dickinson,3
Iowa,Dubuque,10
Iowa,Emmet,4
Iowa,Fayette,8
Iowa,Floyd,6
Iowa,Franklin,2
Iowa,Greene,4
Iowa,Guthrie,1
Iowa,Hamilton,2
Iowa,Hancock,2
Iowa,Hardin,10
Iowa,Harrison,1
Iowa,Henry,1
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,3
Iowa,Jasper,3
Iowa,Johnson,4
Iowa,Jones,2
Iowa,Kossuth,1
Iowa,Lee,3
Iowa,Linn,5
Iowa,Louisa,2
Iowa,Lyon,2
Iowa,Mahaska,1
Iowa,Marion,5
Iowa,Marshall,3
Iowa,Mitchell,6
Iowa,Muscatine,9
Iowa,O Brien,1
Iowa,Osceola,1
Iowa,Palo Alto,1
Iowa,Plymouth,1
Iowa,Pocahontas,2
Iowa,Polk,24
Iowa,Poweshiek,1
Iowa,Sac,5
Iowa,Scott,6
Iowa,Sioux,3
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,3
Iowa,Wapello,3
Iowa,Washington,1
Iowa,Webster,8
Iowa,Winneshiek,8
Iowa,Woodbury,1
Iowa,Worth,2
Iowa,Wright,1
Kansas,Allen,6
Kansas,Atchison,3
Kansas,Barber,2
Kansas,Barton,7
Kansas,Bourbon,1
Kansas,Butler,2
Kansas,Chase,3
Kansas,Chautauqua,1
Kansas,Cherokee,1
Kansas,Cheyenne,1
Kansas,Clay,1
Kansas,Cloud,2
Kansas,Cowley,6
Kansas,Crawford,6
Kansas,Dickinson,7
Kansas,Doniphan,1
Kansas,Douglas,7
Kansas,Edwards,3
Kansas,Elk,1
Kansas,Ellis,4
Kansas,Ellsworth,4
Kansas,Finney,6
Kansas,Ford,7
Kansas,Franklin,1
Kansas,Geary,2
Kansas,Graham,1
Kansas,Gray,1
Kansas,Hamilton,3
Kansas,Harper,1
Kansas,Harvey,1
Kansas,Jefferson,5
Kansas,Jewell,1
Kansas,Johnson,11
Kansas,Kearny,2
Kansas,Kiowa,1
Kansas,Labette,1
Kansas,Lincoln,1
Kansas,Linn,5
Kansas,Lyon,1
Kansas,Marion,3
Kansas,Marshall,4
Kansas,McPherson,1
Kansas,Miami,1
Kansas,Montgomery,2
Kansas,Neosho,3
Kansas,Osage,1
Kansas,Pawnee,2
Kansas,Phillips,2
Kansas,Pratt,2
Kansas,Reno,8
Kansas,Republic,2
Kansas,Rice,3
Kansas,Riley,4
Kansas,Russell,1
Kansas,Saline,2
Kansas,Sedgwick,12
Kansas,Seward,3
Kansas,Shawnee,9
Kansas,Sherman,3
Kansas,Smith,1
Kansas,Sumner,1
Kansas,Thomas,1
Kansas,Trego,1
Kansas,Wabaunsee,1
Kansas,Washington,2
Kansas,Wilson,4
Kansas,Woodson,1
Kansas,Wyandotte,6
Kentucky,Adair,1
Kentucky,Allen,1
Kentucky,Anderson,2
Kentucky,Barren,3
Kentucky,Bell,35
Kentucky,Boone,6
Kentucky,Bourbon,1
Kentucky,Boyd,9
Kentucky,Boyle,1
Kentucky,Breathitt,13
Kentucky,Breckinridge,3
Kentucky,Bullitt,3
Kentucky,Butler,3
Kentucky,Caldwell,4
Kentucky,Calloway,2
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,5
Kentucky,Casey,2
Kentucky,Christian,1
Kentucky,Clay,14
Kentucky,Clinton,3
Kentucky,Crittenden,2
Kentucky,Daviess,12
Kentucky,Estill,3
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,61
Kentucky,Franklin,1
Kentucky,Gallatin,1
Kentucky,Garrard,1
Kentucky,Graves,5
Kentucky,Grayson,1
Kentucky,Green,1
Kentucky,Greenup,2
Kentucky,Hancock,2
Kentucky,Hardin,4
Kentucky,Harlan,83
Kentucky,Harrison,1
Kentucky,Hart,2
Kentucky,Henderson,8
Kentucky,Henry,1
Kentucky,Hopkins,19
Kentucky,Jackson,3
Kentucky,Jefferson,7
Kentucky,Jessamine,1
Kentucky,Johnson,18
Kentucky,Knott,55
Kentucky,Knox,27
Kentucky,Laurel,3
Kentucky,Lawrence,9
Kentucky,Lee,2
Kentucky,Leslie,21
Kentucky,Letcher,51
Kentucky,Livingston,6
Kentucky,Logan,3
Kentucky,Madison,2
Kentucky,Magoffin,6
Kentucky,Marion,1
Kentucky,Martin,38
Kentucky,Mason,2
Kentucky,McCreary,1
Kentucky,McLean,3
Kentucky,Meade,3
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Metcalfe,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,1
Kentucky,Muhlenberg,9
Kentucky,Nelson,1
Kentucky,Ohio,14
Kentucky,Oldham,4
Kentucky,Owsley,3
Kentucky,Pendleton,3
Kentucky,Perry,47
Kentucky,Pike,211
Kentucky,Powell,2
Kentucky,Pulaski,6
Kentucky,Rockcastle,1
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,9
Kentucky,Warren,3
Kentucky,Washington,1
Kentucky,Wayne,1
Kentucky,Webster,8
Kentucky,Whitley,21
Kentucky,Wolfe,3
Louisiana,Allen,2
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,3
Louisiana,Bienville,1
Louisiana,Caddo,1
Louisiana,Calcasieu,3
Louisiana,Catahoula,3
Louisiana,De Soto,1
Louisiana,East Baton Rouge,8
Louisiana,East Feliciana,8
Louisiana,Evangeline,1
Louisiana,Grant,3
Louisiana,Iberia,3
Louisiana,Jefferson,1
Louisiana,Jefferson Davis,2
Louisiana,La Salle,1
Louisiana,Lafayette,5
Louisiana,Livingston,7
Louisiana,Orleans,4
Louisiana,Ouachita,3
Louisiana,Pointe Coupee,1
Louisiana,Rapides,7
Louisiana,Red River,2
Louisiana,St Bernard,1
Louisiana,St Helena,17
Louisiana,St James,1
Louisiana,St Martin,1
Louisiana,St Mary,3
Louisiana,St Tammany,14
Louisiana,Tangipahoa,14
Louisiana,Terrebonne,1
Louisiana,Vermilion,3
Louisiana,Vernon,5
Louisiana,Washington,11
Louisiana,Webster,2
Louisiana,West Feliciana,3
Louisiana,Winn,1
Maine,Androscoggin,6
Maine,Aroostook,14
Maine,Cumberland,15
Maine,Hancock,11
Maine,Kennebec,9
Maine,Knox,6
Maine,Lincoln,3
Maine,Oxford,4
Maine,Penobscot,13
Maine,Piscataquis,8
Maine,Sagadahoc,2
Maine,Somerset,7
Maine,Waldo,5
Maine,Washington,4
Maine,York,12
Maryland,Allegany,15
Maryland,Anne Arundel,7
Maryland,Baltimore,11
Maryland,Carroll,3
Maryland,Cecil,6
Maryland,Charles,3
Maryland,Dorchester,2
Maryland,Frederick,7
Maryland,Garrett,17
Maryland,Harford,3
Maryland,Howard,1
Maryland,Montgomery,3
Maryland,Prince Georges,6
Maryland,Queen Annes,1
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,6
Maryland,Wicomico,1
Massachusetts,Barnstable,5
Massachusetts,Berkshire,13
Massachusetts,Bristol,13
Massachusetts,Dukes,1
Massachusetts,Essex,10
Massachusetts,Franklin,4
Massachusetts,Hampden,10
Massachusetts,Hampshire,10
Massachusetts,Middlesex,23
Massachusetts,Norfolk,12
Massachusetts,Plymouth,14
Massachusetts,Suffolk,1
Massachusetts,Worcester,22
Michigan,Allegan,16
Michigan,Alpena,7
Michigan,Antrim,3
Michigan,Arenac,3
Michigan,Baraga,2
Michigan,Barry,3
Michigan,Bay,1
Michigan,Benzie,3
Michigan,Berrien,6
Michigan,Branch,1
Michigan,Calhoun,9
Michigan,Cass,5
Michigan,Charlevoix,8
Michigan,Cheboygan,1
Michigan,Chippewa,5
Michigan,Clare,2
Michigan,Clinton,11
Michigan,Delta,6
Michigan,Dickinson,5
Michigan,Eaton,6
Michigan,Emmet,6
Michigan,Gogebic,3
Michigan,Grand Traverse,7
Michigan,Gratiot,3
Michigan,Hillsdale,5
Michigan,Houghton,4
Michigan,Huron,5
Michigan,Ingham,8
Michigan,Ionia,3
Michigan,Iosco,3
Michigan,Iron,6
Michigan,Isabella,3
Michigan,Jackson,6
Michigan,Kalamazoo,5
Michigan,Kent,21
Michigan,Keweenaw,1
Michigan,Lake,1
Michigan,Lapeer,12
Michigan,Leelanau,5
Michigan,Lenawee,5
Michigan,Livingston,10
Michigan,Luce,2
Michigan,Mackinac,3
Michigan,Macomb,3
Michigan,Manistee,1
Michigan,Marquette,11
Michigan,Mecosta,1
Michigan,Menominee,3
Michigan,Midland,1
Michigan,Missaukee,1
Michigan,Monroe,7
Michigan,Montcalm,3
Michigan,Muskegon,2
Michigan,Newaygo,3
Michigan,Oakland,25
Michigan,Oceana,5
Michigan,Ogemaw,3
Michigan,Ontonagon,2
Michigan,Osceola,1
Michigan,Otsego,3
Michigan,Ottawa,17
Michigan,Presque Isle,5
Michigan,Roscommon,7
Michigan,Saginaw,2
Michigan,Sanilac,4
Michigan,Schoolcraft,2
Michigan,Shiawassee,3
Michigan,St Clair,1
Michigan,St Joseph,3
Michigan,Tuscola,7
Michigan,Van Buren,2
Michigan,Washtenaw,7
Michigan,Wayne,9
Michigan,Wexford,2
Minnesota,Aitkin,1
Minnesota,Becker,8
Minnesota,Beltrami,7
Minnesota,Benton,7
Minnesota,Big Stone,4
Minnesota,Blue Earth,10
Minnesota,Brown,2
Minnesota,Carlton,10
Minnesota,Carver,3
Minnesota,Cass,4
Minnesota,Chisago,4
Minnesota,Clay,10
Minnesota,Clearwater,2
Minnesota,Cook,4
Minnesota,Cottonwood,3
Minnesota,Crow Wing,5
Minnesota,Dakota,10
Minnesota,Dodge,4
Minnesota,Douglas,8
Minnesota,Faribault,1
Minnesota,Fillmore,3
Minnesota,Freeborn,4
Minnesota,Goodhue,8
Minnesota,Hennepin,9
Minnesota,Houston,6
Minnesota,Hubbard,5
Minnesota,Isanti,1
Minnesota,Itasca,5
Minnesota,Jackson,1
Minnesota,Kanabec,4
Minnesota,Kandiyohi,6
Minnesota,Kittson,3
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,2
Minnesota,Lake,2
Minnesota,Le Sueur,7
Minnesota,Lincoln,1
Minnesota,Lyon,1
Minnesota,Marshall,3
Minnesota,Martin,5
Minnesota,McLeod,2
Minnesota,Meeker,2
Minnesota,Mille Lacs,6
Minnesota,Morrison,10
Minnesota,Mower,1
Minnesota,Murray,4
Minnesota,Nicollet,2
Minnesota,Olmsted,7
Minnesota,Otter Tail,9
Minnesota,Pennington,1
Minnesota,Pine,2
Minnesota,Polk,4
Minnesota,Pope,4
Minnesota,Red Lake,1
Minnesota,Redwood,3
Minnesota,Renville,5
Minnesota,Rice,2
Minnesota,Rock,3
Minnesota,Roseau,1
Minnesota,Scott,6
Minnesota,Sherburne,8
Minnesota,Sibley,1
Minnesota,St Louis,28
Minnesota,Stearns,15
Minnesota,Steele,3
Minnesota,Stevens,1
Minnesota,Todd,3
Minnesota,Wabasha,5
Minnesota,Wadena,2
Minnesota,Waseca,1
Minnesota,Washington,12
Minnesota,Watonwan,1
Minnesota,Wilkin,1
Minnesota,Winona,2
Minnesota,Wright,4
Minnesota,Yellow Medicine,4
Mississippi,Adams,1
Mississippi,Benton,1
Mississippi,Bolivar,1
Mississippi,Carroll,2
Mississippi,Clarke,1
Mississippi,Clay,1
Mississippi,Coahoma,2
Mississippi,Copiah,9
Mississippi,De Soto,4
Mississippi,Forrest,9
Mississippi,George,1
Mississippi,Greene,1
Mississippi,Hancock,1
Mississippi,Harrison,4
Mississippi,Hinds,4
Mississippi,Holmes,1
Mississippi,Itawamba,2
Mississippi,Jasper,2
Mississippi,Jones,2
Mississippi,Lafayette,1
Mississippi,Lamar,1
Mississippi,Lauderdale,1
Mississippi,Lincoln,3
Mississippi,Lowndes,12
Mississippi,Marion,3
Mississippi,Monroe,11
Mississippi,Noxubee,3
Mississippi,Panola,4
Mississippi,Pearl River,6
Mississippi,Perry,5
Mississippi,Pike,3
Mississippi,Quitman,1
Mississippi,Rankin,1
Mississippi,Smith,4
Mississippi,Stone,4
Mississippi,Tate,1
Mississippi,Tippah,3
Mississippi,Tishomingo,1
Mississippi,Walthall,1
Mississippi,Warren,1
Mississippi,Washington,1
Mississippi,Wayne,1
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,3
Missouri,Andrew,1
Missouri,Audrain,1
Missouri,Barry,3
Missouri,Barton,2
Missouri,Bates,4
Missouri,Benton,6
Missouri,Bollinger,2
Missouri,Boone,5
Missouri,Buchanan,2
Missouri,Butler,2
Missouri,Caldwell,1
Missouri,Callaway,9
Missouri,Camden,4
Missouri,Cape Girardeau,8
Missouri,Carroll,1
Missouri,Cass,5
Missouri,Cedar,1
Missouri,Christian,6
Missouri,Clark,1
Missouri,Clay,4
Missouri,Cole,3
Missouri,Cooper,3
Missouri,Crawford,5
Missouri,Dade,1
Missouri,Dallas,1
Missouri,Daviess,6
Missouri,De Kalb,1
Missouri,Dent,3
Missouri,Douglas,4
Missouri,Franklin,9
Missouri,Gasconade,7
Missouri,Gentry,2
Missouri,Greene,5
Missouri,Grundy,2
Missouri,Harrison,1
Missouri,Henry,1
Missouri,Hickory,1
Missouri,Holt,1
Missouri,Howard,1
Missouri,Howell,5
Missouri,Iron,8
Missouri,Jackson,8
Missouri,Jasper,5
Missouri,Jefferson,15
Missouri,Johnson,2
Missouri,Knox,2
Missouri,Laclede,3
Missouri,Lafayette,1
Missouri,Lawrence,3
Missouri,Lincoln,6
Missouri,Livingston,4
Missouri,Macon,1
Missouri,Marion,2
Missouri,McDonald,3
