State,County,Number of Mines
Colorado,Garfield,16
Colorado,Gilpin,5
Colorado,Grand,8
Colorado,Gunnison,18
Colorado,Hinsdale,1
Colorado,Huerfano,5
Colorado,Jackson,8
Colorado,Jefferson,26
Colorado,Kit Carson,3
Colorado,La Plata,12
Colorado,Lake,11
Colorado,Larimer,34
Colorado,Las Animas,10
Colorado,Logan,3
Colorado,Mesa,18
Colorado,Mineral,5
Colorado,Moffat,9
Colorado,Montezuma,2
Colorado,Montrose,9
Colorado,Morgan,6
Colorado,Otero,1
Colorado,Ouray,6
Colorado,Park,6
Colorado,Phillips,2
Colorado,Pitkin,6
Colorado,Prowers,2
Colorado,Pueblo,13
Colorado,Rio Blanco,5
Colorado,Rio Grande,3
Colorado,Routt,14
Colorado,Saguache,4
Colorado,San Juan,6
Colorado,San Miguel,6
Colorado,Sedgwick,1
Colorado,Summit,5
Colorado,Teller,10
Colorado,Weld,21
Colorado,Yuma,2
Connecticut,Fairfield,9
Connecticut,Hartford,18
Connecticut,Litchfield,13
Connecticut,Middlesex,8
Connecticut,New Haven,17
Connecticut,New London,19
Connecticut,Tolland,9
Connecticut,Windham,12
Delaware,Kent,4
Delaware,New Castle,3
Delaware,Sussex,1
Florida,Alachua,4
Florida,Bay,3
Florida,Brevard,4
Florida,Broward,16
Florida,Calhoun,1
Florida,Charlotte,4
Florida,Citrus,10
Florida,Clay,4
Florida,Collier,7
Florida,Columbia,1
Florida,Dade,23
Florida,De Soto,2
Florida,Duval,1
Florida,Escambia,6
Florida,Gadsden,6
Florida,Glades,2
Florida,Hamilton,2
Florida,Hardee,1
Florida,Hendry,2
Florida,Hernando,8
Florida,Hillsborough,7
Florida,Indian River,1
Florida,Jackson,3
Florida,Lake,9
Florida,Lee,5
Florida,Leon,1
Florida,Levy,4
Florida,Manatee,1
Florida,Marion,13
Florida,Martin,2
Florida,Monroe,5
Florida,Palm Beach,2
Florida,Pasco,3
Florida,Polk,30
Florida,Putnam,2
Florida,Santa Rosa,1
Florida,Sarasota,4
Florida,St Lucie,6
Florida,Sumter,6
Florida,Suwannee,3
Florida,Taylor,3
Florida,Walton,1
Georgia,Baldwin,1
Georgia,Barrow,2
Georgia,Bartow,4
Georgia,Bibb,5
Georgia,Brantley,1
Georgia,Carroll,1
Georgia,Cherokee,2
Georgia,Clarke,1
Georgia,Clayton,1
Georgia,Cobb,2
Georgia,Columbia,2
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,6
Georgia,Decatur,3
Georgia,Dougherty,2
Georgia,Douglas,5
Georgia,Echols,1
Georgia,Effingham,3
Georgia,Elbert,11
Georgia,Evans,1
Georgia,Fannin,1
Georgia,Fayette,2
Georgia,Floyd,4
Georgia,Forsyth,2
Georgia,Franklin,1
Georgia,Fulton,10
Georgia,Gilmer,5
Georgia,Glascock,1
Georgia,Gordon,1
Georgia,Greene,2
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,3
Georgia,Hart,1
Georgia,Henry,1
Georgia,Houston,2
Georgia,Jasper,1
Georgia,Jefferson,3
Georgia,Jones,2
Georgia,Lee,2
Georgia,Lincoln,1
Georgia,Long,2
Georgia,Lowndes,1
Georgia,Lumpkin,2
Georgia,Macon,2
Georgia,Madison,2
Georgia,Marion,1
Georgia,Monroe,2
Georgia,Montgomery,1
Georgia,Murray,3
Georgia,Muscogee,4
Georgia,Newton,1
Georgia,Oglethorpe,19
Georgia,Pickens,9
Georgia,Polk,1
Georgia,Rabun,1
Georgia,Richmond,5
Georgia,Rockdale,1
Georgia,Spalding,1
Georgia,Stephens,2
Georgia,Sumter,3
Georgia,Talbot,2
Georgia,Taylor,2
Georgia,Thomas,5
Georgia,Towns,1
Georgia,Troup,1
Georgia,Twiggs,6
Georgia,Union,1
Georgia,Walker,2
Georgia,Warren,5
Georgia,Washington,10
Georgia,Whitfield,5
Georgia,Wilkes,3
Georgia,Wilkinson,12
Hawaii,Hawaii,10
Hawaii,Honolulu,7
Hawaii,Kauai,3
Hawaii,Maui,7
Idaho,Ada,10
Idaho,Adams,1
Idaho,Bannock,3
Idaho,Bear Lake,1
Idaho,Benewah,6
Idaho,Bingham,2
Idaho,Blaine,2
Idaho,Boise,2
Idaho,Bonner,8
Idaho,Bonneville,7
Idaho,Canyon,4
Idaho,Caribou,9
Idaho,Cassia,7
Idaho,Clark,2
Idaho,Custer,7
Idaho,Elmore,7
Idaho,Franklin,2
Idaho,Fremont,2
Idaho,Gem,4
Idaho,Gooding,3
Idaho,Idaho,10
Idaho,Kootenai,10
Idaho,Latah,4
Idaho,Lemhi,2
Idaho,Lincoln,1
Idaho,Madison,1
Idaho,Minidoka,4
Idaho,Nez Perce,6
Idaho,Oneida,5
Idaho,Owyhee,1
Idaho,Power,1
Idaho,Shoshone,18
Idaho,Twin Falls,6
Idaho,Valley,3
Idaho,Washington,2
Illinois,Adams,10
Illinois,Alexander,8
Illinois,Bond,3
Illinois,Boone,5
Illinois,Brown,1
Illinois,Bureau,3
Illinois,Calhoun,2
Illinois,Carroll,5
Illinois,Champaign,7
Illinois,Christian,2
Illinois,Clark,3
Illinois,Clay,1
Illinois,Clinton,1
Illinois,Coles,3
Illinois,Cook,11
Illinois,Crawford,3
Illinois,Cumberland,3
Illinois,De Kalb,3
Illinois,Douglas,3
Illinois,Du Page,5
Illinois,Fayette,3
Illinois,Ford,4
Illinois,Franklin,7
Illinois,Fulton,6
Illinois,Gallatin,6
Illinois,Greene,3
Illinois,Grundy,1
Illinois,Hamilton,1
Illinois,Hancock,4
Illinois,Hardin,13
Illinois,Henderson,5
Illinois,Henry,3
Illinois,Jackson,4
Illinois,Jefferson,3
Illinois,Jersey,1
Illinois,Jo Daviess,8
Illinois,Johnson,2
Illinois,Kane,14
Illinois,Kankakee,5
Illinois,Kendall,5
Illinois,La Salle,20
Illinois,Lake,3
Illinois,Lawrence,2
Illinois,Lee,11
Illinois,Livingston,13
Illinois,Logan,5
Illinois,Macon,1
Illinois,Macoupin,3
Illinois,Madison,5
Illinois,Marshall,4
Illinois,Mason,2
Illinois,Massac,1
Illinois,McDonough,3
Illinois,McHenry,17
Illinois,McLean,5
Illinois,Menard,1
Illinois,Mercer,1
Illinois,Monroe,2
Illinois,Montgomery,5
Illinois,Moultrie,1
Illinois,Ogle,11
Illinois,Peoria,7
Illinois,Perry,7
Illinois,Piatt,1
Illinois,Pike,7
Illinois,Pope,1
Illinois,Pulaski,4
Illinois,Putnam,5
Illinois,Randolph,10
Illinois,Rock Island,6
Illinois,Saline,13
Illinois,Sangamon,3
Illinois,Schuyler,2
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,12
Illinois,Stephenson,10
Illinois,Tazewell,7
Illinois,Union,3
Illinois,Vermilion,5
Illinois,Wabash,2
Illinois,Warren,2
Illinois,Washington,2
Illinois,White,3
Illinois,Whiteside,7
Illinois,Will,16
Illinois,Williamson,6
Illinois,Winnebago,15
Illinois,Woodford,5
Indiana,Adams,6
Indiana,Allen,9
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,1
Indiana,Carroll,4
Indiana,Cass,7
Indiana,Clark,6
Indiana,Clay,7
Indiana,Clinton,1
Indiana,Crawford,6
Indiana,Daviess,21
Indiana,De Kalb,7
Indiana,Dearborn,2
Indiana,Decatur,2
Indiana,Delaware,3
Indiana,Dubois,7
Indiana,Elkhart,6
Indiana,Fayette,1
Indiana,Floyd,1
Indiana,Fountain,2
Indiana,Franklin,3
Indiana,Fulton,1
Indiana,Gibson,2
Indiana,Grant,5
Indiana,Greene,14
Indiana,Hamilton,11
Indiana,Hancock,2
Indiana,Harrison,6
Indiana,Hendricks,1
Indiana,Henry,2
Indiana,Howard,2
Indiana,Huntington,3
Indiana,Jackson,3
Indiana,Jasper,4
Indiana,Jay,2
Indiana,Jennings,2
Indiana,Johnson,1
Indiana,Knox,9
Indiana,Kosciusko,3
Indiana,La Porte,4
Indiana,Lake,2
Indiana,Lawrence,9
Indiana,Madison,3
Indiana,Marion,8
Indiana,Marshall,2
Indiana,Martin,5
Indiana,Miami,6
Indiana,Monroe,8
Indiana,Montgomery,2
Indiana,Morgan,6
Indiana,Newton,1
Indiana,Noble,3
Indiana,Orange,2
Indiana,Owen,5
Indiana,Parke,2
Indiana,Perry,2
Indiana,Pike,9
Indiana,Porter,1
Indiana,Posey,1
Indiana,Pulaski,2
Indiana,Putnam,8
Indiana,Randolph,3
Indiana,Ripley,2
Indiana,Rush,1
Indiana,Scott,1
Indiana,Shelby,6
Indiana,Spencer,13
Indiana,St Joseph,5
Indiana,Starke,2
Indiana,Steuben,6
Indiana,Sullivan,3
Indiana,Switzerland,2
Indiana,Tippecanoe,4
Indiana,Union,1
Indiana,Vanderburgh,2
Indiana,Vermillion,5
Indiana,Vigo,5
Indiana,Wabash,2
Indiana,Warren,2
Indiana,Warrick,8
Indiana,Washington,2
Indiana,Wayne,6
Indiana,Wells,1
Indiana,White,1
Indiana,Whitley,2
Iowa,Adair,8
Iowa,Adams,2
Iowa,Allamakee,7
Iowa,Appanoose,4
Iowa,Audubon,1
Iowa,Benton,10
Iowa,Black Hawk,11
Iowa,Boone,2
Iowa,Bremer,3
Iowa,Buchanan,9
Iowa,Buena Vista,4
Iowa,Butler,5
Iowa,Carroll,1
Iowa,Cass,2
Iowa,Cedar,2
Iowa,Cerro Gordo,9
Iowa,Cherokee,1
Iowa,Chickasaw,5
Iowa,Clarke,1
Iowa,Clay,3
Iowa,Clayton,10
Iowa,Clinton,9
Iowa,Dallas,6
Iowa,Davis,1
Iowa,Decatur,2
Iowa,Delaware,14
Iowa,Des Moines,8
Iowa,Dickinson,5
Iowa,Dubuque,18
Iowa,Emmet,3
Iowa,Fayette,16
Iowa,Floyd,8
Iowa,Franklin,4
Iowa,Fremont,1
Iowa,Greene,5
Iowa,Grundy,1
Iowa,Guthrie,1
Iowa,Hamilton,1
Iowa,Hancock,2
Iowa,Hardin,20
Iowa,Harrison,2
Iowa,Henry,2
Iowa,Howard,3
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,17
Iowa,Jasper,3
Iowa,Johnson,4
Iowa,Jones,11
Iowa,Keokuk,3
Iowa,Kossuth,2
Iowa,Lee,4
Iowa,Linn,22
Iowa,Louisa,2
Iowa,Lyon,3
Iowa,Madison,9
Iowa,Mahaska,1
Iowa,Marion,8
Iowa,Marshall,4
Iowa,Mills,1
Iowa,Mitchell,10
Iowa,Monona,4
Iowa,Monroe,4
Iowa,Montgomery,3
Iowa,Muscatine,5
Iowa,O Brien,2
Iowa,Osceola,4
Iowa,Page,2
Iowa,Palo Alto,2
Iowa,Plymouth,2
Iowa,Pocahontas,1
Iowa,Polk,20
Iowa,Pottawattamie,4
Iowa,Poweshiek,1
Iowa,Sac,7
Iowa,Scott,9
Iowa,Shelby,1
Iowa,Sioux,6
Iowa,Story,2
Iowa,Tama,2
Iowa,Taylor,1
Iowa,Union,1
Iowa,Van Buren,4
Iowa,Wapello,4
Iowa,Washington,5
Iowa,Webster,10
Iowa,Winneshiek,15
Iowa,Woodbury,2
Iowa,Worth,5
Iowa,Wright,2
Kansas,Allen,7
Kansas,Anderson,4
Kansas,Atchison,2
Kansas,Barber,2
Kansas,Barton,3
Kansas,Bourbon,8
Kansas,Brown,1
Kansas,Butler,2
Kansas,Chase,2
Kansas,Chautauqua,4
Kansas,Cherokee,7
Kansas,Cheyenne,1
Kansas,Clay,3
Kansas,Cloud,5
Kansas,Coffey,1
Kansas,Cowley,7
Kansas,Crawford,11
Kansas,Decatur,1
Kansas,Dickinson,11
Kansas,Doniphan,2
Kansas,Douglas,8
Kansas,Edwards,3
Kansas,Elk,1
Kansas,Ellis,5
Kansas,Ellsworth,4
Kansas,Finney,3
Kansas,Ford,6
Kansas,Franklin,4
Kansas,Geary,5
Kansas,Gray,1
Kansas,Greenwood,2
Kansas,Hamilton,2
Kansas,Harper,1
Kansas,Harvey,2
Kansas,Haskell,1
Kansas,Jefferson,14
Kansas,Jewell,1
Kansas,Johnson,13
Kansas,Kearny,3
Kansas,Kiowa,2
Kansas,Labette,4
Kansas,Leavenworth,5
Kansas,Lincoln,1
Kansas,Linn,11
Kansas,Logan,2
Kansas,Lyon,3
Kansas,Marion,4
Kansas,Marshall,6
Kansas,McPherson,1
Kansas,Miami,4
Kansas,Montgomery,5
Kansas,Morris,2
Kansas,Nemaha,2
Kansas,Neosho,6
Kansas,Ness,1
Kansas,Osage,4
Kansas,Pawnee,2
Kansas,Phillips,2
Kansas,Pottawatomie,11
Kansas,Pratt,3
Kansas,Reno,6
Kansas,Republic,2
Kansas,Rice,4
Kansas,Riley,13
Kansas,Saline,3
Kansas,Sedgwick,15
Kansas,Seward,4
Kansas,Shawnee,17
Kansas,Sherman,1
Kansas,Smith,1
Kansas,Sumner,1
Kansas,Trego,3
Kansas,Wabaunsee,2
Kansas,Washington,3
Kansas,Wilson,6
Kansas,Woodson,1
Kansas,Wyandotte,10
Kentucky,Adair,1
Kentucky,Allen,1
Kentucky,Anderson,1
Kentucky,Barren,2
Kentucky,Bell,68
Kentucky,Boone,7
Kentucky,Bourbon,1
Kentucky,Boyd,14
Kentucky,Boyle,1
Kentucky,Breathitt,27
Kentucky,Breckinridge,3
Kentucky,Bullitt,3
Kentucky,Butler,18
Kentucky,Caldwell,4
Kentucky,Calloway,2
Kentucky,Carlisle,1
Kentucky,Carroll,2
Kentucky,Carter,12
Kentucky,Casey,1
Kentucky,Christian,6
Kentucky,Clay,45
Kentucky,Clinton,2
Kentucky,Crittenden,1
Kentucky,Cumberland,1
Kentucky,Daviess,17
Kentucky,Edmonson,1
Kentucky,Elliott,8
Kentucky,Estill,2
Kentucky,Fayette,3
Kentucky,Fleming,1
Kentucky,Floyd,159
Kentucky,Franklin,1
Kentucky,Gallatin,1
Kentucky,Garrard,1
Kentucky,Graves,5
Kentucky,Grayson,2
Kentucky,Green,1
Kentucky,Greenup,5
Kentucky,Hancock,5
Kentucky,Hardin,4
Kentucky,Harlan,143
Kentucky,Harrison,1
Kentucky,Hart,2
Kentucky,Henderson,2
Kentucky,Henry,2
Kentucky,Hopkins,41
Kentucky,Jackson,9
Kentucky,Jefferson,8
Kentucky,Jessamine,1
Kentucky,Johnson,25
Kentucky,Knott,71
Kentucky,Knox,90
Kentucky,Laurel,30
Kentucky,Lawrence,21
Kentucky,Lee,6
Kentucky,Leslie,35
Kentucky,Letcher,98
Kentucky,Livingston,3
Kentucky,Logan,2
Kentucky,Madison,2
Kentucky,Magoffin,28
Kentucky,Marion,1
Kentucky,Martin,61
Kentucky,Mason,3
Kentucky,McCreary,17
Kentucky,McLean,4
Kentucky,Meade,4
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Metcalfe,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,17
Kentucky,Muhlenberg,19
Kentucky,Nelson,1
Kentucky,Ohio,22
Kentucky,Oldham,5
Kentucky,Owsley,6
Kentucky,Pendleton,3
Kentucky,Perry,63
Kentucky,Pike,401
Kentucky,Powell,3
Kentucky,Pulaski,10
Kentucky,Rockcastle,7
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Union,14
Kentucky,Warren,3
Kentucky,Washington,1
Kentucky,Wayne,3
Kentucky,Webster,11
Kentucky,Whitley,64
Kentucky,Wolfe,7
Louisiana,Allen,2
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,1
Louisiana,Bienville,2
Louisiana,Caddo,1
Louisiana,Calcasieu,3
Louisiana,Cameron,1
Louisiana,Catahoula,3
Louisiana,De Soto,1
Louisiana,East Baton Rouge,10
Louisiana,East Feliciana,6
Louisiana,Iberia,4
Louisiana,Jefferson Davis,1
Louisiana,La Salle,2
Louisiana,Lafayette,2
Louisiana,Livingston,7
Louisiana,Morehouse,1
Louisiana,Natchitoches,1
Louisiana,Orleans,12
Louisiana,Ouachita,3
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,1
Louisiana,Rapides,8
Louisiana,Red River,3
Louisiana,Sabine,1
Louisiana,St Bernard,1
Louisiana,St Helena,14
Louisiana,St James,1
Louisiana,St Martin,2
Louisiana,St Mary,5
Louisiana,St Tammany,10
Louisiana,Tangipahoa,9
Louisiana,Terrebonne,4
Louisiana,Vermilion,3
Louisiana,Vernon,5
Louisiana,Washington,16
Louisiana,Webster,5
Louisiana,West Feliciana,1
Louisiana,Winn,1
Maine,Androscoggin,8
Maine,Aroostook,24
Maine,Cumberland,17
Maine,Franklin,1
Maine,Hancock,9
Maine,Kennebec,10
Maine,Knox,10
Maine,Lincoln,4
Maine,Oxford,10
Maine,Penobscot,14
Maine,Piscataquis,5
Maine,Sagadahoc,1
Maine,Somerset,6
Maine,Waldo,5
Maine,Washington,8
Maine,York,8
Maryland,Allegany,24
Maryland,Anne Arundel,12
Maryland,Baltimore,14
Maryland,Carroll,2
Maryland,Cecil,6
Maryland,Charles,4
Maryland,Dorchester,3
Maryland,Frederick,6
Maryland,Garrett,25
Maryland,Harford,5
Maryland,Howard,1
Maryland,Montgomery,4
Maryland,Prince Georges,11
Maryland,Queen Annes,1
Maryland,St Marys,4
Maryland,Washington,7
Maryland,Wicomico,1
Maryland,Worcester,1
Massachusetts,Barnstable,6
Massachusetts,Berkshire,18
Massachusetts,Bristol,14
Massachusetts,Dukes,2
Massachusetts,Essex,10
Massachusetts,Franklin,4
Massachusetts,Hampden,14
Massachusetts,Hampshire,7
Massachusetts,Middlesex,32
Massachusetts,Norfolk,16
Massachusetts,Plymouth,14
Massachusetts,Suffolk,1
Massachusetts,Worcester,32
Michigan,Alger,1
Michigan,Allegan,11
Michigan,Alpena,5
Michigan,Antrim,3
Michigan,Arenac,5
Michigan,Baraga,2
Michigan,Barry,3
Michigan,Bay,2
Michigan,Berrien,8
Michigan,Branch,3
Michigan,Calhoun,8
Michigan,Cass,6
Michigan,Charlevoix,6
Michigan,Cheboygan,4
Michigan,Chippewa,2
Michigan,Clare,3
Michigan,Clinton,6
Michigan,Crawford,1
Michigan,Delta,7
Michigan,Dickinson,3
Michigan,Eaton,4
Michigan,Emmet,3
Michigan,Gogebic,3
Michigan,Grand Traverse,4
Michigan,Gratiot,2
Michigan,Hillsdale,2
Michigan,Houghton,3
Michigan,Huron,4
Michigan,Ingham,8
Michigan,Ionia,4
Michigan,Iosco,3
Michigan,Iron,6
Michigan,Isabella,2
Michigan,Jackson,3
Michigan,Kalamazoo,4
Michigan,Kent,18
Michigan,Lake,1
Michigan,Lapeer,5
Michigan,Leelanau,2
Michigan,Lenawee,2
Michigan,Livingston,11
Michigan,Luce,2
Michigan,Mackinac,5
Michigan,Macomb,4
Michigan,Manistee,1
Michigan,Marquette,13
Michigan,Mason,1
Michigan,Mecosta,3
Michigan,Menominee,3
Michigan,Midland,1
Michigan,Missaukee,2
Michigan,Monroe,5
Michigan,Montcalm,5
Michigan,Muskegon,3
Michigan,Newaygo,3
Michigan,Oakland,20
Michigan,Oceana,3
Michigan,Ogemaw,2
Michigan,Ontonagon,3
Michigan,Osceola,1
Michigan,Otsego,3
Michigan,Ottawa,12
Michigan,Presque Isle,4
Michigan,Roscommon,3
Michigan,Sanilac,3
Michigan,Schoolcraft,2
Michigan,Shiawassee,4
Michigan,St Clair,1
Michigan,St Joseph,2
Michigan,Tuscola,9
Michigan,Van Buren,2
Michigan,Washtenaw,7
Michigan,Wayne,11
Michigan,Wexford,4
Minnesota,Anoka,1
Minnesota,Becker,4
Minnesota,Beltrami,7
Minnesota,Benton,5
Minnesota,Big Stone,3
Minnesota,Blue Earth,6
Minnesota,Brown,3
Minnesota,Carlton,7
Minnesota,Carver,1
Minnesota,Cass,1
Minnesota,Chisago,3
Minnesota,Clay,9
Minnesota,Clearwater,1
Minnesota,Cottonwood,3
Minnesota,Crow Wing,7
Minnesota,Dakota,9
Minnesota,Dodge,3
Minnesota,Douglas,2
Minnesota,Faribault,1
Minnesota,Fillmore,7
Minnesota,Freeborn,3
Minnesota,Goodhue,10
Minnesota,Hennepin,12
Minnesota,Houston,6
Minnesota,Hubbard,2
Minnesota,Itasca,9
Minnesota,Kanabec,4
Minnesota,Kandiyohi,7
Minnesota,Kittson,2
Minnesota,Lac qui Parle,1
Minnesota,Lake,2
Minnesota,Le Sueur,6
Minnesota,Lyon,4
Minnesota,Mahnomen,1
Minnesota,Marshall,6
Minnesota,Martin,1
Minnesota,McLeod,3
Minnesota,Meeker,3
Minnesota,Mille Lacs,3
Minnesota,Morrison,8
Minnesota,Mower,4
Minnesota,Nicollet,3
Minnesota,Norman,1
Minnesota,Olmsted,10
Minnesota,Otter Tail,3
Minnesota,Pennington,2
Minnesota,Pine,1
Minnesota,Polk,3
Minnesota,Pope,3
Minnesota,Ramsey,1
Minnesota,Red Lake,1
Minnesota,Redwood,3
Minnesota,Renville,3
Minnesota,Rice,4
Minnesota,Rock,3
Minnesota,Roseau,3
Minnesota,Scott,8
Minnesota,Sherburne,4
Minnesota,St Louis,27
Minnesota,Stearns,12
Minnesota,Steele,3
Minnesota,Stevens,2
Minnesota,Todd,6
Minnesota,Wabasha,5
Minnesota,Wadena,2
Minnesota,Waseca,1
Minnesota,Washington,11
Minnesota,Watonwan,1
Minnesota,Wilkin,2
Minnesota,Winona,6
Minnesota,Wright,8
Minnesota,Yellow Medicine,1
Mississippi,Adams,7
Mississippi,Benton,1
Mississippi,Carroll,2
Mississippi,Clay,4
Mississippi,Copiah,7
Mississippi,De Soto,5
Mississippi,Forrest,3
Mississippi,Hancock,3
Mississippi,Harrison,2
Mississippi,Hinds,3
Mississippi,Holmes,3
Mississippi,Itawamba,5
Mississippi,Jackson,1
Mississippi,Jasper,2
Mississippi,Jones,1
Mississippi,Lafayette,1
Mississippi,Lauderdale,1
Mississippi,Lincoln,1
Mississippi,Lowndes,9
Mississippi,Marion,1
Mississippi,Monroe,11
Mississippi,Noxubee,3
Mississippi,Panola,4
Mississippi,Pearl River,4
Mississippi,Perry,3
Mississippi,Pike,2
Mississippi,Rankin,1
Mississippi,Smith,1
Mississippi,Stone,2
Mississippi,Tallahatchie,1
Mississippi,Tate,1
Mississippi,Tippah,2
Mississippi,Tishomingo,2
Mississippi,Walthall,1
Mississippi,Warren,2
Mississippi,Washington,1
Mississippi,Wayne,2
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,4
Missouri,Andrew,6
Missouri,Atchison,1
Missouri,Audrain,3
Missouri,Barry,3
Missouri,Barton,3
Missouri,Bates,6
Missouri,Benton,5
Missouri,Bollinger,4
Missouri,Boone,5
Missouri,Buchanan,2
Missouri,Butler,3
Missouri,Caldwell,4
Missouri,Callaway,9
Missouri,Camden,6
Missouri,Cape Girardeau,7
Missouri,Carroll,1
Missouri,Cass,6
Missouri,Christian,4
Missouri,Clark,2
Missouri,Clay,4
Missouri,Clinton,3
Missouri,Cole,7
Missouri,Cooper,5
Missouri,Crawford,3
Missouri,Dade,2
Missouri,Dallas,1
Missouri,Daviess,5
Missouri,De Kalb,1
Missouri,Dent,2
Missouri,Douglas,4
Missouri,Franklin,7
Missouri,Gasconade,9
Missouri,Gentry,2
Missouri,Greene,4
Missouri,Grundy,3
