State,County,Number of Mines
Alabama,Autauga,1
Alabama,Baldwin,3
Alabama,Barbour,4
Alabama,Bibb,2
Alabama,Blount,6
Alabama,Calhoun,3
Alabama,Chilton,3
Alabama,Clarke,6
Alabama,Cleburne,1
Alabama,Coffee,1
Alabama,Colbert,4
Alabama,Conecuh,2
Alabama,Coosa,1
Alabama,Covington,1
Alabama,Cullman,2
Alabama,Dale,1
Alabama,Dallas,6
Alabama,De Kalb,1
Alabama,Elmore,4
Alabama,Escambia,9
Alabama,Etowah,2
Alabama,Fayette,5
Alabama,Franklin,6
Alabama,Geneva,1
Alabama,Hale,1
Alabama,Houston,2
Alabama,Jackson,4
Alabama,Jefferson,22
Alabama,Lauderdale,1
Alabama,Lawrence,2
Alabama,Lee,2
Alabama,Lowndes,2
Alabama,Macon,3
Alabama,Madison,5
Alabama,Marengo,1
Alabama,Marion,6
Alabama,Marshall,3
Alabama,Mobile,9
Alabama,Monroe,6
Alabama,Montgomery,12
Alabama,Morgan,4
Alabama,Pickens,2
Alabama,Russell,4
Alabama,Shelby,17
Alabama,St Clair,5
Alabama,Sumter,1
Alabama,Talladega,8
Alabama,Tuscaloosa,12
Alabama,Walker,32
Alabama,Washington,2
Alabama,Winston,3
Alaska,Aleutians West,1
Alaska,Anchorage,8
Alaska,Bethel,1
Alaska,Fairbanks North Star,15
Alaska,Juneau,7
Alaska,Kenai Peninsula,2
Alaska,Ketchikan Gateway,1
Alaska,Matanuska-Susitna,13
Alaska,Nome,2
Alaska,Northwest Arctic,1
Alaska,Prince of Wales-Outer Ketchikan,1
Alaska,Sitka,2
Alaska,Southeast Fairbanks,1
Alaska,Valdez-Cordova,1
Alaska,Yukon-Koyukuk,14
Arizona,Apache,4
Arizona,Cochise,17
Arizona,Coconino,46
Arizona,Gila,15
Arizona,Graham,4
Arizona,Greenlee,5
Arizona,La Paz,4
Arizona,Maricopa,65
Arizona,Mohave,33
Arizona,Navajo,17
Arizona,Pima,41
Arizona,Pinal,49
Arizona,Santa Cruz,6
Arizona,Yavapai,38
Arizona,Yuma,12
Arkansas,Baxter,5
Arkansas,Benton,6
Arkansas,Boone,2
Arkansas,Bradley,1
Arkansas,Calhoun,2
Arkansas,Carroll,2
