State,County,Number of Mines
Alabama,Autauga,2
Alabama,Barbour,6
Alabama,Bibb,3
Alabama,Blount,5
Alabama,Calhoun,5
Alabama,Chilton,4
Alabama,Clarke,7
Alabama,Coffee,1
Alabama,Colbert,4
Alabama,Conecuh,7
Alabama,Coosa,1
Alabama,Cullman,1
Alabama,Dale,2
Alabama,Dallas,9
Alabama,De Kalb,2
Alabama,Elmore,6
Alabama,Escambia,9
Alabama,Etowah,2
Alabama,Fayette,4
Alabama,Franklin,4
Alabama,Geneva,1
Alabama,Hale,2
Alabama,Henry,2
Alabama,Houston,1
Alabama,Jackson,2
Alabama,Jefferson,35
Alabama,Lawrence,1
Alabama,Lee,1
Alabama,Lowndes,3
Alabama,Macon,5
Alabama,Madison,6
Alabama,Marengo,3
Alabama,Marion,11
Alabama,Marshall,3
Alabama,Mobile,7
Alabama,Monroe,3
Alabama,Montgomery,14
Alabama,Morgan,4
Alabama,Pickens,1
Alabama,Russell,5
Alabama,Shelby,17
Alabama,St Clair,7
Alabama,Sumter,4
Alabama,Talladega,7
Alabama,Tallapoosa,1
Alabama,Tuscaloosa,27
Alabama,Walker,33
Alabama,Washington,1
Alabama,Winston,7
Alaska,2001,1
Alaska,2002,2
Alaska,2003,2
Alaska,2005,22
Alaska,2006,9
Alaska,2007,3
Alaska,2009,1
Alaska,2012,11
Alaska,2014,28
Alaska,Aleutians East,13
Arizona,Apache,5
Arizona,Cochise,18
Arizona,Coconino,22
Arizona,Gila,11
Arizona,Graham,4
Arizona,Greenlee,4
Arizona,La Paz,9
Arizona,Maricopa,76
Arizona,Mohave,35
Arizona,Navajo,15
Arizona,Pima,32
Arizona,Pinal,39
Arizona,Santa Cruz,7
Arizona,Yavapai,40
Arizona,Yuma,12
Arkansas,Ashley,1
Arkansas,Baxter,3
Arkansas,Benton,2
Arkansas,Boone,2
Arkansas,Bradley,2
Arkansas,Calhoun,4
Arkansas,Carroll,1
Arkansas,Clark,1
Arkansas,Clay,2
Arkansas,Cleburne,2
Arkansas,Craighead,4
Arkansas,Crawford,3
Arkansas,Crittenden,1
Arkansas,Cross,1
Arkansas,Dallas,1
Arkansas,Desha,1
Arkansas,Faulkner,2
Arkansas,Franklin,3
Arkansas,Fulton,2
Arkansas,Garland,17
Arkansas,Grant,3
Arkansas,Greene,6
Arkansas,Hempstead,1
Arkansas,Hot Spring,7
Arkansas,Howard,4
Arkansas,Independence,7
Arkansas,Izard,3
Arkansas,Jackson,1
Arkansas,Jefferson,1
Arkansas,Johnson,4
Arkansas,Lawrence,3
Arkansas,Little River,4
Arkansas,Logan,5
Arkansas,Marion,2
Arkansas,Miller,2
Arkansas,Montgomery,6
Arkansas,Nevada,1
Arkansas,Newton,1
Arkansas,Ouachita,5
Arkansas,Perry,1
Arkansas,Pike,5
Arkansas,Poinsett,3
Arkansas,Polk,2
