State,County,Number of Mines
Colorado,Park,5
Colorado,Phillips,1
Colorado,Prowers,9
Colorado,Pueblo,14
Colorado,Rio Blanco,6
Colorado,Rio Grande,4
Colorado,Routt,9
Colorado,Saguache,1
Colorado,San Miguel,1
Colorado,Sedgwick,1
Colorado,Summit,3
Colorado,Teller,6
Colorado,Weld,22
Connecticut,Fairfield,9
Connecticut,Hartford,17
Connecticut,Litchfield,16
Connecticut,Middlesex,6
Connecticut,New Haven,17
Connecticut,New London,12
Connecticut,Tolland,14
Connecticut,Windham,20
Delaware,Kent,4
Delaware,New Castle,3
Delaware,Sussex,2
Florida,Alachua,5
Florida,Bay,1
Florida,Brevard,6
Florida,Broward,2
Florida,Calhoun,1
Florida,Charlotte,5
Florida,Citrus,6
Florida,Clay,2
Florida,Collier,6
Florida,Columbia,1
Florida,Dade,16
Florida,De Soto,3
Florida,Dixie,1
Florida,Duval,1
Florida,Escambia,8
Florida,Gadsden,6
Florida,Gilchrist,1
Florida,Glades,4
Florida,Hamilton,3
Florida,Hardee,1
Florida,Hendry,1
Florida,Hernando,8
Florida,Hillsborough,5
Florida,Indian River,1
Florida,Jackson,6
Florida,Jefferson,1
Florida,Lafayette,2
Florida,Lake,7
Florida,Lee,6
Florida,Leon,1
Florida,Levy,3
Florida,Manatee,3
Florida,Marion,17
Florida,Martin,1
Florida,Monroe,3
Florida,Okaloosa,2
Florida,Okeechobee,4
Florida,Orange,2
Florida,Palm Beach,7
Florida,Pasco,2
Florida,Polk,22
Florida,Putnam,4
Florida,Santa Rosa,5
Florida,Sarasota,4
Florida,St Lucie,5
Florida,Sumter,7
Florida,Suwannee,6
Florida,Taylor,3
Florida,Volusia,1
Florida,Walton,5
Florida,Washington,3
Georgia,Baldwin,2
Georgia,Barrow,1
Georgia,Bartow,5
Georgia,Berrien,1
Georgia,Bibb,3
Georgia,Brantley,1
Georgia,Calhoun,1
Georgia,Carroll,1
Georgia,Catoosa,1
Georgia,Chatham,1
Georgia,Cherokee,3
Georgia,Clarke,1
Georgia,Clayton,3
Georgia,Cobb,1
Georgia,Columbia,3
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,4
Georgia,Decatur,5
Georgia,Dougherty,1
Georgia,Douglas,5
Georgia,Echols,1
Georgia,Effingham,4
Georgia,Elbert,18
Georgia,Evans,1
Georgia,Fayette,2
Georgia,Floyd,3
Georgia,Forsyth,3
Georgia,Fulton,7
Georgia,Gilmer,2
Georgia,Glascock,1
Georgia,Greene,3
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,3
Georgia,Hancock,1
Georgia,Haralson,1
Georgia,Harris,1
Georgia,Hart,1
Georgia,Heard,1
Georgia,Henry,1
Georgia,Houston,2
Georgia,Jackson,5
Georgia,Jasper,1
Georgia,Jefferson,3
Georgia,Jones,2
Georgia,Lee,2
Georgia,Long,2
Georgia,Lumpkin,1
Georgia,Macon,2
Georgia,Madison,1
Georgia,Marion,1
Georgia,Monroe,2
Georgia,Montgomery,1
Georgia,Morgan,1
Georgia,Murray,3
Georgia,Muscogee,2
Georgia,Newton,2
Georgia,Oglethorpe,26
Georgia,Paulding,2
Georgia,Pickens,9
Georgia,Polk,2
Georgia,Rabun,1
Georgia,Richmond,5
Georgia,Rockdale,1
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,3
Georgia,Taylor,1
Georgia,Thomas,3
Georgia,Toombs,1
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,4
Georgia,Union,1
Georgia,Walker,2
Georgia,Warren,3
Georgia,Washington,10
Georgia,White,1
Georgia,Whitfield,4
Georgia,Wilkes,2
Georgia,Wilkinson,12
Hawaii,Hawaii,22
Hawaii,Honolulu,9
Hawaii,Kauai,4
Hawaii,Maui,6
Idaho,Ada,24
Idaho,Bannock,4
Idaho,Bear Lake,4
Idaho,Benewah,3
Idaho,Bingham,5
Idaho,Blaine,5
Idaho,Bonner,7
Idaho,Bonneville,12
Idaho,Boundary,2
Idaho,Canyon,17
Idaho,Caribou,10
Idaho,Cassia,10
Idaho,Clark,3
Idaho,Custer,5
Idaho,Elmore,4
Idaho,Franklin,3
Idaho,Fremont,2
Idaho,Gem,5
Idaho,Gooding,1
Idaho,Idaho,4
Idaho,Jefferson,1
Idaho,Kootenai,10
Idaho,Latah,2
Idaho,Lemhi,4
Idaho,Lewis,1
Idaho,Lincoln,1
Idaho,Madison,6
Idaho,Minidoka,7
Idaho,Nez Perce,6
Idaho,Oneida,3
Idaho,Owyhee,3
Idaho,Payette,3
Idaho,Power,2
Idaho,Shoshone,5
Idaho,Teton,3
Idaho,Twin Falls,9
Idaho,Valley,6
Idaho,Washington,3
Illinois,Adams,7
Illinois,Alexander,3
Illinois,Bond,2
Illinois,Boone,6
Illinois,Bureau,2
Illinois,Carroll,5
Illinois,Champaign,3
Illinois,Christian,3
Illinois,Clark,5
Illinois,Clinton,1
Illinois,Coles,4
Illinois,Cook,8
Illinois,Crawford,2
Illinois,Cumberland,2
Illinois,De Kalb,2
Illinois,Douglas,1
Illinois,Du Page,1
Illinois,Fayette,2
Illinois,Ford,1
Illinois,Franklin,2
Illinois,Fulton,4
Illinois,Gallatin,7
Illinois,Greene,2
Illinois,Grundy,4
Illinois,Hancock,4
Illinois,Hardin,6
Illinois,Henderson,1
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,3
Illinois,Jefferson,2
Illinois,Jersey,2
Illinois,Jo Daviess,6
Illinois,Johnson,2
Illinois,Kane,15
Illinois,Kankakee,5
Illinois,Kendall,2
Illinois,Knox,1
Illinois,La Salle,18
Illinois,Lake,2
Illinois,Lawrence,3
Illinois,Lee,8
Illinois,Livingston,10
Illinois,Logan,2
Illinois,Macon,1
Illinois,Macoupin,2
Illinois,Madison,6
Illinois,Marshall,3
Illinois,Mason,1
Illinois,Massac,2
Illinois,McDonough,4
Illinois,McHenry,19
Illinois,McLean,9
Illinois,Menard,1
Illinois,Monroe,1
Illinois,Montgomery,3
Illinois,Ogle,12
Illinois,Peoria,2
Illinois,Perry,4
Illinois,Piatt,1
Illinois,Pike,5
Illinois,Pope,1
Illinois,Pulaski,1
Illinois,Putnam,1
Illinois,Randolph,4
Illinois,Rock Island,6
Illinois,Saline,8
Illinois,Sangamon,6
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,6
Illinois,Stephenson,5
Illinois,Tazewell,10
Illinois,Union,2
Illinois,Vermilion,6
Illinois,Wabash,2
Illinois,Warren,2
Illinois,White,3
Illinois,Whiteside,4
Illinois,Will,15
Illinois,Williamson,2
Illinois,Winnebago,17
Illinois,Woodford,4
Indiana,Adams,4
Indiana,Allen,8
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,2
Indiana,Carroll,2
Indiana,Cass,4
Indiana,Clark,9
Indiana,Clay,4
Indiana,Crawford,4
Indiana,Daviess,4
Indiana,De Kalb,6
Indiana,Dearborn,2
Indiana,Decatur,2
Indiana,Delaware,4
Indiana,Dubois,2
Indiana,Elkhart,9
Indiana,Fayette,1
Indiana,Floyd,2
Indiana,Franklin,4
Indiana,Fulton,1
Indiana,Gibson,7
Indiana,Grant,5
Indiana,Greene,6
Indiana,Hamilton,14
Indiana,Hancock,2
Indiana,Harrison,7
Indiana,Hendricks,1
Indiana,Henry,1
Indiana,Howard,4
Indiana,Huntington,2
Indiana,Jackson,2
Indiana,Jasper,2
Indiana,Jay,2
Indiana,Jennings,2
Indiana,Johnson,2
Indiana,Knox,13
Indiana,Kosciusko,7
Indiana,La Grange,1
Indiana,La Porte,2
Indiana,Lake,3
Indiana,Lawrence,8
Indiana,Madison,5
Indiana,Marion,11
Indiana,Marshall,2
Indiana,Martin,2
Indiana,Miami,4
Indiana,Monroe,10
Indiana,Montgomery,3
Indiana,Morgan,13
Indiana,Newton,1
Indiana,Noble,6
Indiana,Ohio,1
Indiana,Orange,4
Indiana,Owen,3
Indiana,Parke,5
Indiana,Pike,9
Indiana,Porter,1
Indiana,Posey,2
Indiana,Pulaski,2
Indiana,Putnam,9
Indiana,Randolph,3
Indiana,Ripley,2
Indiana,Rush,1
Indiana,Scott,2
Indiana,Shelby,5
Indiana,Spencer,3
Indiana,St Joseph,3
Indiana,Starke,1
Indiana,Steuben,10
Indiana,Sullivan,2
Indiana,Switzerland,1
Indiana,Tippecanoe,3
Indiana,Vanderburgh,2
Indiana,Vermillion,4
Indiana,Vigo,8
Indiana,Wabash,2
Indiana,Warren,3
Indiana,Warrick,8
Indiana,Washington,1
Indiana,Wayne,5
Indiana,Wells,1
Indiana,White,2
Indiana,Whitley,2
Iowa,Adair,15
Iowa,Appanoose,1
Iowa,Benton,3
Iowa,Black Hawk,8
Iowa,Buena Vista,1
Iowa,Butler,2
Iowa,Carroll,3
Iowa,Cedar,1
Iowa,Cerro Gordo,3
Iowa,Cherokee,2
Iowa,Chickasaw,2
Iowa,Clay,4
Iowa,Clinton,9
Iowa,Dallas,2
Iowa,Delaware,5
Iowa,Des Moines,7
Iowa,Dickinson,5
Iowa,Dubuque,5
Iowa,Emmet,4
Iowa,Fayette,11
Iowa,Floyd,7
Iowa,Greene,5
Iowa,Guthrie,1
Iowa,Hamilton,4
Iowa,Hancock,1
Iowa,Hardin,12
Iowa,Harrison,1
Iowa,Henry,2
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,5
Iowa,Jasper,3
Iowa,Jefferson,1
Iowa,Johnson,5
Iowa,Jones,3
Iowa,Keokuk,2
Iowa,Kossuth,1
Iowa,Lee,4
Iowa,Linn,7
Iowa,Louisa,2
Iowa,Lyon,2
Iowa,Madison,1
Iowa,Marion,6
Iowa,Marshall,2
Iowa,Mitchell,10
Iowa,Muscatine,9
Iowa,O Brien,1
Iowa,Osceola,1
Iowa,Palo Alto,1
Iowa,Plymouth,3
Iowa,Pocahontas,2
Iowa,Polk,26
Iowa,Pottawattamie,1
Iowa,Poweshiek,1
Iowa,Sac,5
Iowa,Scott,7
Iowa,Sioux,2
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,2
Iowa,Wapello,2
Iowa,Webster,9
Iowa,Winneshiek,11
Iowa,Woodbury,3
Iowa,Worth,2
Iowa,Wright,1
Kansas,Allen,6
Kansas,Atchison,3
Kansas,Barber,2
Kansas,Barton,5
Kansas,Bourbon,4
Kansas,Butler,3
Kansas,Chase,7
Kansas,Cherokee,2
Kansas,Clay,1
Kansas,Cloud,2
Kansas,Cowley,4
Kansas,Crawford,5
Kansas,Dickinson,4
Kansas,Doniphan,3
Kansas,Douglas,1
Kansas,Edwards,2
Kansas,Ellis,6
Kansas,Ellsworth,2
Kansas,Finney,5
Kansas,Ford,4
Kansas,Franklin,3
Kansas,Geary,1
Kansas,Gray,1
Kansas,Hamilton,4
Kansas,Harper,1
Kansas,Jefferson,5
Kansas,Jewell,1
Kansas,Johnson,13
Kansas,Kearny,1
Kansas,Kiowa,1
Kansas,Labette,1
Kansas,Lincoln,1
Kansas,Linn,6
Kansas,Lyon,2
Kansas,Marion,2
Kansas,Marshall,3
Kansas,McPherson,1
Kansas,Miami,3
Kansas,Montgomery,3
Kansas,Nemaha,1
Kansas,Neosho,3
Kansas,Norton,1
Kansas,Osage,2
Kansas,Osborne,1
Kansas,Pawnee,1
Kansas,Phillips,1
Kansas,Pratt,2
Kansas,Reno,6
Kansas,Republic,1
Kansas,Rice,3
Kansas,Riley,4
Kansas,Saline,2
Kansas,Sedgwick,9
Kansas,Seward,1
Kansas,Shawnee,8
Kansas,Sherman,1
Kansas,Smith,1
Kansas,Sumner,1
Kansas,Thomas,1
Kansas,Trego,1
Kansas,Wabaunsee,1
Kansas,Washington,1
Kansas,Wilson,2
Kansas,Wyandotte,6
Kentucky,Adair,2
Kentucky,Allen,1
Kentucky,Anderson,2
Kentucky,Barren,2
Kentucky,Bell,28
Kentucky,Boone,5
Kentucky,Bourbon,2
Kentucky,Boyd,9
Kentucky,Boyle,1
Kentucky,Breathitt,5
Kentucky,Breckinridge,3
Kentucky,Bullitt,5
Kentucky,Caldwell,4
Kentucky,Calloway,1
Kentucky,Campbell,1
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,3
Kentucky,Casey,2
Kentucky,Christian,3
Kentucky,Clay,12
Kentucky,Clinton,2
Kentucky,Crittenden,1
Kentucky,Daviess,3
Kentucky,Estill,2
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,38
Kentucky,Franklin,1
Kentucky,Gallatin,2
Kentucky,Garrard,2
Kentucky,Graves,5
Kentucky,Grayson,3
Kentucky,Green,2
Kentucky,Hancock,2
Kentucky,Hardin,4
Kentucky,Harlan,60
Kentucky,Hart,2
Kentucky,Henderson,3
Kentucky,Henry,1
Kentucky,Hopkins,14
Kentucky,Jackson,4
Kentucky,Jefferson,11
Kentucky,Jessamine,1
Kentucky,Johnson,8
Kentucky,Knott,51
Kentucky,Knox,18
Kentucky,Laurel,3
Kentucky,Lawrence,10
Kentucky,Lee,3
Kentucky,Leslie,20
Kentucky,Letcher,52
Kentucky,Lewis,1
Kentucky,Livingston,8
Kentucky,Logan,1
Kentucky,Madison,2
Kentucky,Magoffin,1
Kentucky,Marion,1
Kentucky,Martin,26
Kentucky,Mason,2
Kentucky,McCracken,1
Kentucky,McCreary,1
Kentucky,McLean,2
Kentucky,Meade,5
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,2
Kentucky,Muhlenberg,11
Kentucky,Nelson,1
Kentucky,Ohio,3
Kentucky,Oldham,2
Kentucky,Owsley,3
Kentucky,Pendleton,3
Kentucky,Perry,41
Kentucky,Pike,151
Kentucky,Powell,2
Kentucky,Pulaski,6
Kentucky,Rockcastle,1
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,10
Kentucky,Warren,2
Kentucky,Washington,1
Kentucky,Wayne,1
Kentucky,Webster,5
Kentucky,Whitley,10
Louisiana,Allen,1
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,1
Louisiana,Bienville,1
Louisiana,Bossier,1
Louisiana,Caddo,1
Louisiana,Calcasieu,3
Louisiana,Catahoula,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,9
Louisiana,East Feliciana,3
Louisiana,Evangeline,1
Louisiana,Grant,2
Louisiana,Iberia,4
Louisiana,Jefferson,8
Louisiana,Jefferson Davis,4
Louisiana,La Salle,6
Louisiana,Lafayette,3
Louisiana,Livingston,3
Louisiana,Orleans,3
Louisiana,Ouachita,3
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,1
Louisiana,Rapides,4
Louisiana,Red River,2
Louisiana,St Bernard,1
Louisiana,St Charles,2
Louisiana,St Helena,14
Louisiana,St James,2
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,2
Louisiana,St Tammany,9
Louisiana,Tangipahoa,11
Louisiana,Terrebonne,2
Louisiana,Vermilion,2
Louisiana,Vernon,2
Louisiana,Washington,26
Louisiana,Webster,2
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,4
Louisiana,Winn,2
Maine,Androscoggin,12
Maine,Aroostook,18
Maine,Cumberland,27
Maine,Franklin,2
Maine,Hancock,16
Maine,Kennebec,10
Maine,Knox,7
Maine,Lincoln,6
Maine,Oxford,5
Maine,Penobscot,15
Maine,Piscataquis,6
Maine,Sagadahoc,3
Maine,Somerset,16
Maine,Waldo,14
Maine,Washington,6
Maine,York,24
Maryland,Allegany,15
Maryland,Anne Arundel,6
Maryland,Baltimore,9
Maryland,Caroline,2
Maryland,Carroll,3
Maryland,Cecil,6
Maryland,Charles,3
Maryland,Dorchester,2
Maryland,Frederick,6
Maryland,Garrett,15
Maryland,Harford,3
Maryland,Howard,1
Maryland,Kent,1
Maryland,Montgomery,4
Maryland,Prince Georges,4
Maryland,Queen Annes,1
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,5
Maryland,Wicomico,1
Massachusetts,Barnstable,10
Massachusetts,Berkshire,13
Massachusetts,Bristol,10
Massachusetts,Dukes,1
Massachusetts,Essex,10
Massachusetts,Franklin,9
Massachusetts,Hampden,12
Massachusetts,Hampshire,9
Massachusetts,Middlesex,23
Massachusetts,Norfolk,12
Massachusetts,Plymouth,20
Massachusetts,Suffolk,2
Massachusetts,Worcester,39
Michigan,Alcona,1
Michigan,Allegan,16
Michigan,Alpena,10
Michigan,Antrim,5
Michigan,Arenac,1
Michigan,Baraga,3
Michigan,Barry,7
Michigan,Bay,1
Michigan,Benzie,2
Michigan,Berrien,6
Michigan,Branch,4
Michigan,Calhoun,7
Michigan,Cass,7
Michigan,Charlevoix,8
Michigan,Cheboygan,2
Michigan,Chippewa,9
Michigan,Clare,2
Michigan,Clinton,12
Michigan,Delta,9
Michigan,Dickinson,4
Michigan,Eaton,6
Michigan,Emmet,11
Michigan,Genesee,1
Michigan,Gladwin,3
Michigan,Gogebic,1
Michigan,Grand Traverse,8
Michigan,Gratiot,3
Michigan,Hillsdale,8
Michigan,Houghton,4
Michigan,Huron,9
Michigan,Ingham,10
Michigan,Ionia,8
Michigan,Iosco,5
Michigan,Iron,4
Michigan,Isabella,3
Michigan,Jackson,10
Michigan,Kalamazoo,9
Michigan,Kalkaska,1
Michigan,Kent,23
Michigan,Lake,1
Michigan,Lapeer,18
Michigan,Leelanau,7
Michigan,Lenawee,4
Michigan,Livingston,13
Michigan,Luce,1
Michigan,Mackinac,4
Michigan,Macomb,7
Michigan,Manistee,2
Michigan,Marquette,11
Michigan,Mecosta,3
Michigan,Menominee,4
Michigan,Midland,1
Michigan,Missaukee,2
Michigan,Monroe,8
Michigan,Montcalm,7
Michigan,Montmorency,1
Michigan,Muskegon,4
Michigan,Newaygo,4
Michigan,Oakland,28
Michigan,Oceana,4
Michigan,Ogemaw,3
Michigan,Ontonagon,1
Michigan,Osceola,1
Michigan,Oscoda,1
Michigan,Otsego,4
Michigan,Ottawa,17
Michigan,Presque Isle,2
Michigan,Roscommon,12
Michigan,Saginaw,1
Michigan,Sanilac,5
Michigan,Schoolcraft,4
Michigan,Shiawassee,10
Michigan,St Clair,6
Michigan,St Joseph,4
Michigan,Tuscola,13
Michigan,Washtenaw,11
Michigan,Wayne,8
Michigan,Wexford,2
Minnesota,Aitkin,1
Minnesota,Becker,6
Minnesota,Beltrami,5
Minnesota,Benton,13
Minnesota,Big Stone,5
Minnesota,Blue Earth,8
Minnesota,Brown,5
Minnesota,Carlton,10
Minnesota,Carver,3
Minnesota,Cass,2
Minnesota,Chippewa,2
Minnesota,Chisago,4
Minnesota,Clay,15
Minnesota,Clearwater,5
Minnesota,Cook,4
Minnesota,Cottonwood,3
Minnesota,Crow Wing,7
Minnesota,Dakota,10
Minnesota,Dodge,3
Minnesota,Douglas,11
Minnesota,Fillmore,3
Minnesota,Freeborn,5
Minnesota,Goodhue,7
Minnesota,Hennepin,12
Minnesota,Houston,10
Minnesota,Hubbard,3
Minnesota,Isanti,1
Minnesota,Itasca,6
Minnesota,Jackson,1
Minnesota,Kanabec,4
Minnesota,Kandiyohi,11
Minnesota,Kittson,4
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,2
Minnesota,Lake,4
Minnesota,Le Sueur,7
Minnesota,Lincoln,2
Minnesota,Lyon,1
Minnesota,Marshall,4
Minnesota,Martin,4
Minnesota,McLeod,4
Minnesota,Meeker,5
Minnesota,Mille Lacs,6
Minnesota,Morrison,12
Minnesota,Mower,2
Minnesota,Murray,6
Minnesota,Nicollet,1
Minnesota,Nobles,1
Minnesota,Olmsted,17
Minnesota,Otter Tail,9
Minnesota,Pennington,1
Minnesota,Pine,2
Minnesota,Pipestone,1
Minnesota,Polk,6
Minnesota,Pope,5
Minnesota,Ramsey,2
Minnesota,Red Lake,1
Minnesota,Redwood,4
Minnesota,Renville,7
Minnesota,Rice,5
Minnesota,Rock,5
Minnesota,Roseau,5
Minnesota,Scott,6
Minnesota,Sherburne,10
Minnesota,Sibley,2
Minnesota,St Louis,30
Minnesota,Stearns,25
Minnesota,Steele,7
Minnesota,Stevens,3
Minnesota,Swift,2
Minnesota,Todd,5
Minnesota,Traverse,1
Minnesota,Wabasha,4
Minnesota,Wadena,3
Minnesota,Waseca,1
Minnesota,Washington,13
Minnesota,Watonwan,2
Minnesota,Wilkin,1
Minnesota,Winona,4
Minnesota,Wright,9
Minnesota,Yellow Medicine,4
Mississippi,Adams,1
Mississippi,Benton,1
Mississippi,Carroll,2
Mississippi,Choctaw,1
Mississippi,Claiborne,1
Mississippi,Clarke,2
Mississippi,Clay,1
Mississippi,Coahoma,2
Mississippi,Copiah,8
Mississippi,Covington,2
Mississippi,De Soto,5
Mississippi,Forrest,4
Mississippi,George,1
Mississippi,Grenada,1
Mississippi,Hancock,1
Mississippi,Harrison,4
Mississippi,Hinds,1
Mississippi,Holmes,2
Mississippi,Itawamba,1
Mississippi,Jackson,2
Mississippi,Jasper,1
Mississippi,Jefferson Davis,1
Mississippi,Lafayette,1
Mississippi,Lauderdale,1
Mississippi,Lawrence,1
Mississippi,Leake,1
Mississippi,Lincoln,2
Mississippi,Lowndes,12
Mississippi,Marion,7
Mississippi,Monroe,8
Mississippi,Noxubee,1
Mississippi,Panola,5
Mississippi,Pearl River,5
Mississippi,Perry,1
Mississippi,Pike,1
Mississippi,Stone,6
Mississippi,Tate,1
Mississippi,Tippah,4
Mississippi,Tishomingo,1
Mississippi,Walthall,1
Mississippi,Wayne,1
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Adair,2
Missouri,Andrew,3
Missouri,Audrain,1
Missouri,Barry,3
Missouri,Barton,1
Missouri,Bates,6
Missouri,Benton,6
Missouri,Bollinger,2
Missouri,Boone,6
Missouri,Buchanan,2
Missouri,Butler,1
Missouri,Caldwell,1
Missouri,Callaway,8
Missouri,Camden,6
Missouri,Cape Girardeau,9
Missouri,Carter,1
Missouri,Cass,6
Missouri,Cedar,1
Missouri,Christian,5
Missouri,Clark,2
Missouri,Clay,4
Missouri,Cole,6
Missouri,Cooper,2
Missouri,Crawford,2
Missouri,Dade,1
Missouri,Dallas,2
Missouri,Daviess,3
