State,County,Number of Mines
Arkansas,Jackson,2
Arkansas,Johnson,5
Arkansas,Lawrence,3
Arkansas,Lincoln,2
Arkansas,Little River,2
Arkansas,Logan,5
Arkansas,Lonoke,2
Arkansas,Marion,2
Arkansas,Miller,3
Arkansas,Montgomery,9
Arkansas,Ouachita,3
Arkansas,Perry,1
Arkansas,Pike,3
Arkansas,Poinsett,2
Arkansas,Polk,2
Arkansas,Pope,3
Arkansas,Pulaski,13
Arkansas,Randolph,1
Arkansas,Saline,11
Arkansas,Searcy,1
Arkansas,Sebastian,8
Arkansas,Sevier,3
Arkansas,Sharp,1
Arkansas,Stone,4
Arkansas,Van Buren,3
Arkansas,Washington,9
Arkansas,White,5
California,6086,9
California,Alameda,6
California,Alpine,1
California,Amador,11
California,Butte,7
California,Calaveras,5
California,Colusa,1
California,Contra Costa,6
California,Del Norte,4
California,El Dorado,5
California,Fresno,9
California,Glenn,4
California,Humboldt,20
California,Inyo,8
California,Kern,21
California,Lake,8
California,Lassen,5
California,Los Angeles,21
California,Madera,3
California,Marin,2
California,Mariposa,6
California,Mendocino,10
California,Merced,7
California,Modoc,5
California,Mono,2
California,Monterey,8
California,Napa,2
California,Nevada,5
California,Orange,2
California,Placer,5
California,Plumas,6
California,Riverside,48
California,Sacramento,6
California,San Benito,8
California,San Bernardino,52
California,San Diego,23
California,San Francisco,1
California,San Joaquin,14
California,San Luis Obispo,10
California,San Mateo,3
California,Santa Barbara,15
California,Santa Clara,7
California,Santa Cruz,4
California,Shasta,18
California,Sierra,3
California,Siskiyou,11
California,Solano,3
California,Sonoma,9
California,Stanislaus,7
California,Sutter,2
California,Tehama,7
California,Trinity,2
California,Tulare,7
California,Tuolumne,4
California,Ventura,12
California,Yolo,7
California,Yuba,10
Colorado,8086,1
Colorado,Adams,10
Colorado,Alamosa,4
Colorado,Arapahoe,1
Colorado,Archuleta,5
Colorado,Baca,4
Colorado,Bent,1
Colorado,Boulder,7
Colorado,Chaffee,11
Colorado,Clear Creek,3
Colorado,Conejos,2
Colorado,Custer,1
Colorado,Delta,6
Colorado,Denver,5
Colorado,Dolores,1
Colorado,Douglas,3
Colorado,Eagle,4
Colorado,El Paso,10
Colorado,Elbert,1
Colorado,Fremont,22
Colorado,Garfield,14
Colorado,Gilpin,1
Colorado,Grand,9
Colorado,Gunnison,6
Colorado,Hinsdale,1
Colorado,Huerfano,3
Colorado,Jackson,3
Colorado,Jefferson,10
Colorado,Kiowa,1
Colorado,La Plata,12
Colorado,Lake,5
Colorado,Larimer,29
Colorado,Las Animas,7
Colorado,Logan,1
Colorado,Mesa,22
Colorado,Mineral,2
Colorado,Moffat,14
Colorado,Montezuma,8
Colorado,Montrose,7
Colorado,Morgan,2
Colorado,Otero,2
Colorado,Ouray,5
Colorado,Park,6
Colorado,Pitkin,1
Colorado,Prowers,8
Colorado,Pueblo,14
Colorado,Rio Blanco,8
Colorado,Rio Grande,3
Colorado,Routt,11
Colorado,Saguache,2
Colorado,San Miguel,1
Colorado,Summit,6
Colorado,Teller,7
Colorado,Weld,31
Connecticut,Fairfield,7
Connecticut,Hartford,14
Connecticut,Litchfield,16
Connecticut,Middlesex,4
Connecticut,New Haven,16
Connecticut,New London,14
Connecticut,Tolland,12
Connecticut,Windham,20
Delaware,Kent,4
Delaware,New Castle,2
Delaware,Sussex,4
Florida,Alachua,4
Florida,Bay,1
Florida,Brevard,2
Florida,Broward,1
Florida,Calhoun,2
Florida,Charlotte,11
Florida,Citrus,6
Florida,Clay,2
Florida,Collier,7
Florida,Dixie,1
Florida,Escambia,2
Florida,Gadsden,4
Florida,Gilchrist,1
Florida,Glades,4
Florida,Gulf,1
Florida,Hamilton,1
Florida,Hardee,1
Florida,Hernando,6
Florida,Hillsborough,2
Florida,Holmes,1
Florida,Indian River,4
Florida,Jackson,3
Florida,Jefferson,1
Florida,Lafayette,2
Florida,Lake,4
Florida,Lee,5
Florida,Leon,1
Florida,Levy,2
Florida,Liberty,1
Florida,Manatee,1
Florida,Marion,10
Florida,Martin,2
Florida,Miami-Dade,12
Florida,Okaloosa,1
Florida,Okeechobee,1
Florida,Orange,2
Florida,Palm Beach,4
Florida,Pasco,2
Florida,Polk,14
Florida,Putnam,3
Florida,Santa Rosa,4
Florida,Sarasota,1
Florida,St Johns,2
Florida,St Lucie,3
Florida,Sumter,6
Florida,Suwannee,6
Florida,Taylor,3
Florida,Walton,3
Florida,Washington,2
Georgia,Baldwin,2
Georgia,Barrow,1
Georgia,Bartow,3
Georgia,Berrien,1
Georgia,Bibb,1
Georgia,Calhoun,1
Georgia,Carroll,1
Georgia,Catoosa,1
Georgia,Charlton,1
Georgia,Chatham,1
Georgia,Chattooga,1
Georgia,Cherokee,2
Georgia,Clarke,1
Georgia,Clayton,3
Georgia,Cobb,1
Georgia,Columbia,3
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,5
Georgia,Decatur,4
Georgia,Douglas,2
Georgia,Echols,1
Georgia,Effingham,3
Georgia,Elbert,17
Georgia,Evans,1
Georgia,Fayette,2
Georgia,Floyd,4
Georgia,Forsyth,2
Georgia,Fulton,5
Georgia,Gilmer,3
Georgia,Glascock,1
Georgia,Glynn,1
Georgia,Gordon,2
Georgia,Greene,5
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,2
Georgia,Hancock,2
Georgia,Harris,1
Georgia,Hart,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,3
Georgia,Jasper,1
Georgia,Jefferson,5
Georgia,Jones,2
Georgia,Lanier,1
Georgia,Lee,1
Georgia,Liberty,2
Georgia,Long,2
Georgia,Lumpkin,1
Georgia,Macon,2
Georgia,Madison,1
Georgia,Marion,1
Georgia,McDuffie,1
Georgia,Monroe,2
Georgia,Montgomery,1
Georgia,Morgan,1
Georgia,Murray,3
Georgia,Muscogee,2
Georgia,Newton,3
Georgia,Oglethorpe,16
Georgia,Paulding,3
Georgia,Peach,1
Georgia,Pickens,7
Georgia,Polk,3
Georgia,Rabun,1
Georgia,Richmond,4
Georgia,Rockdale,1
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,3
Georgia,Taylor,3
Georgia,Thomas,1
Georgia,Toombs,1
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,2
Georgia,Union,1
Georgia,Walton,1
Georgia,Warren,4
Georgia,Washington,10
Georgia,White,1
Georgia,Whitfield,2
Georgia,Wilkes,2
Georgia,Wilkinson,12
Hawaii,Hawaii,31
Hawaii,Honolulu,8
Hawaii,Kauai,4
Hawaii,Maui,9
Idaho,Ada,17
Idaho,Adams,3
Idaho,Bannock,4
Idaho,Bear Lake,3
Idaho,Benewah,4
Idaho,Bingham,7
Idaho,Blaine,3
Idaho,Boise,3
Idaho,Bonner,15
Idaho,Bonneville,10
Idaho,Boundary,2
Idaho,Canyon,14
Idaho,Caribou,8
Idaho,Cassia,13
Idaho,Clark,2
Idaho,Clearwater,1
Idaho,Custer,3
Idaho,Elmore,4
Idaho,Franklin,3
Idaho,Fremont,4
Idaho,Gem,3
Idaho,Gooding,2
Idaho,Idaho,8
Idaho,Jefferson,4
Idaho,Kootenai,8
Idaho,Latah,2
Idaho,Lemhi,5
Idaho,Madison,6
Idaho,Minidoka,6
Idaho,Nez Perce,9
Idaho,Oneida,2
Idaho,Owyhee,4
Idaho,Payette,5
Idaho,Power,2
Idaho,Shoshone,9
Idaho,Teton,2
Idaho,Twin Falls,7
Idaho,Valley,6
Idaho,Washington,2
Illinois,Adams,4
Illinois,Alexander,3
Illinois,Bond,1
Illinois,Boone,4
Illinois,Bureau,2
Illinois,Carroll,4
Illinois,Champaign,3
Illinois,Christian,1
Illinois,Clark,5
Illinois,Clinton,1
Illinois,Coles,2
Illinois,Cook,7
Illinois,Crawford,1
Illinois,Cumberland,3
Illinois,De Kalb,2
Illinois,Douglas,1
Illinois,Fayette,2
Illinois,Ford,1
Illinois,Franklin,5
Illinois,Fulton,4
Illinois,Gallatin,2
Illinois,Greene,1
Illinois,Grundy,4
Illinois,Hamilton,2
Illinois,Hancock,2
Illinois,Hardin,7
Illinois,Henderson,1
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,4
Illinois,Jefferson,1
Illinois,Jersey,1
Illinois,Jo Daviess,8
Illinois,Johnson,2
Illinois,Kane,9
Illinois,Kankakee,3
Illinois,Kendall,3
Illinois,La Salle,13
Illinois,Lake,2
Illinois,Lawrence,1
Illinois,Lee,5
Illinois,Livingston,7
Illinois,Macon,1
Illinois,Macoupin,2
Illinois,Madison,5
Illinois,Marshall,3
Illinois,Mason,1
Illinois,Massac,1
Illinois,McDonough,2
Illinois,McHenry,11
Illinois,McLean,4
Illinois,Menard,1
Illinois,Monroe,1
Illinois,Montgomery,3
Illinois,Ogle,11
Illinois,Peoria,3
Illinois,Perry,6
Illinois,Pike,5
Illinois,Pulaski,1
Illinois,Putnam,1
Illinois,Randolph,6
Illinois,Rock Island,4
Illinois,Saline,8
Illinois,Sangamon,5
Illinois,Scott,1
Illinois,Shelby,3
Illinois,St Clair,4
Illinois,Stephenson,7
Illinois,Tazewell,8
Illinois,Union,2
Illinois,Vermilion,3
Illinois,Wabash,1
Illinois,Warren,2
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,4
Illinois,Will,12
Illinois,Williamson,1
Illinois,Winnebago,16
Illinois,Woodford,2
Indiana,18086,5
Indiana,Adams,3
Indiana,Allen,4
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,1
Indiana,Carroll,2
Indiana,Cass,3
Indiana,Clark,6
Indiana,Clay,2
Indiana,Daviess,3
Indiana,De Kalb,6
Indiana,Dearborn,1
Indiana,Decatur,3
Indiana,Delaware,3
Indiana,Dubois,2
Indiana,Elkhart,7
Indiana,Fayette,1
Indiana,Floyd,1
Indiana,Franklin,5
Indiana,Fulton,1
Indiana,Gibson,8
Indiana,Grant,5
Indiana,Greene,2
Indiana,Hamilton,10
Indiana,Harrison,7
Indiana,Henry,1
Indiana,Howard,3
Indiana,Huntington,3
Indiana,Jackson,2
Indiana,Jasper,2
Indiana,Jay,1
Indiana,Jennings,2
Indiana,Johnson,2
Indiana,Knox,11
Indiana,Kosciusko,4
Indiana,La Grange,2
Indiana,La Porte,2
Indiana,Lake,2
Indiana,Lawrence,11
Indiana,Madison,5
Indiana,Marion,6
Indiana,Marshall,2
Indiana,Martin,3
Indiana,Miami,3
Indiana,Monroe,11
Indiana,Montgomery,1
Indiana,Morgan,9
Indiana,Newton,1
Indiana,Noble,7
Indiana,Orange,3
Indiana,Owen,1
Indiana,Parke,3
Indiana,Pike,12
Indiana,Porter,1
Indiana,Posey,2
Indiana,Pulaski,2
Indiana,Putnam,9
Indiana,Randolph,2
Indiana,Ripley,4
Indiana,Rush,2
Indiana,Scott,1
Indiana,Shelby,4
Indiana,Spencer,1
Indiana,St Joseph,2
Indiana,Steuben,10
Indiana,Sullivan,5
Indiana,Switzerland,1
Indiana,Tippecanoe,4
Indiana,Vanderburgh,2
Indiana,Vermillion,3
Indiana,Vigo,6
Indiana,Wabash,4
Indiana,Warren,2
Indiana,Warrick,5
Indiana,Washington,1
Indiana,Wayne,4
Indiana,Wells,3
Indiana,White,2
Indiana,Whitley,1
Iowa,19086,1
Iowa,Adair,14
Iowa,Allamakee,3
Iowa,Appanoose,7
Iowa,Benton,6
Iowa,Black Hawk,9
Iowa,Boone,1
Iowa,Bremer,1
Iowa,Buchanan,1
Iowa,Buena Vista,2
Iowa,Butler,4
Iowa,Carroll,4
Iowa,Cerro Gordo,4
Iowa,Cherokee,2
Iowa,Chickasaw,7
Iowa,Clay,4
Iowa,Clayton,7
Iowa,Clinton,13
Iowa,Crawford,1
Iowa,Dallas,2
Iowa,Davis,1
Iowa,Delaware,5
Iowa,Des Moines,7
Iowa,Dickinson,5
Iowa,Dubuque,6
Iowa,Emmet,2
Iowa,Fayette,10
Iowa,Floyd,6
Iowa,Greene,2
Iowa,Guthrie,1
Iowa,Hamilton,1
Iowa,Hardin,11
Iowa,Henry,3
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,7
Iowa,Jasper,2
Iowa,Jefferson,1
Iowa,Johnson,3
Iowa,Jones,3
Iowa,Keokuk,2
Iowa,Kossuth,4
Iowa,Lee,4
Iowa,Linn,8
Iowa,Louisa,2
Iowa,Lyon,3
Iowa,Madison,1
Iowa,Marion,3
Iowa,Marshall,2
Iowa,Mitchell,13
Iowa,Montgomery,1
Iowa,Muscatine,5
Iowa,Osceola,3
Iowa,Palo Alto,1
Iowa,Plymouth,4
Iowa,Pocahontas,2
Iowa,Polk,30
Iowa,Pottawattamie,2
Iowa,Poweshiek,1
Iowa,Sac,4
Iowa,Scott,5
Iowa,Sioux,7
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,5
Iowa,Wapello,5
Iowa,Washington,1
Iowa,Webster,12
Iowa,Winneshiek,17
Iowa,Woodbury,2
Iowa,Worth,2
Iowa,Wright,2
Kansas,Allen,7
Kansas,Anderson,2
Kansas,Atchison,3
Kansas,Barber,3
Kansas,Barton,7
Kansas,Bourbon,5
Kansas,Butler,4
Kansas,Chase,5
Kansas,Cherokee,1
Kansas,Clay,1
Kansas,Cloud,3
Kansas,Cowley,8
Kansas,Crawford,6
Kansas,Dickinson,2
Kansas,Doniphan,1
Kansas,Douglas,5
Kansas,Edwards,3
Kansas,Elk,1
Kansas,Ellis,4
Kansas,Ellsworth,2
Kansas,Finney,7
Kansas,Ford,5
Kansas,Franklin,2
Kansas,Geary,1
Kansas,Grant,1
Kansas,Gray,1
Kansas,Hamilton,5
Kansas,Jefferson,6
Kansas,Jewell,1
Kansas,Johnson,7
Kansas,Kearny,2
Kansas,Kiowa,1
Kansas,Labette,2
Kansas,Lincoln,1
Kansas,Linn,4
Kansas,Lyon,1
Kansas,Marion,2
Kansas,Marshall,6
Kansas,McPherson,2
Kansas,Miami,2
Kansas,Montgomery,2
Kansas,Morris,1
Kansas,Nemaha,1
Kansas,Neosho,3
Kansas,Norton,1
Kansas,Osage,2
Kansas,Pawnee,1
Kansas,Phillips,1
Kansas,Pottawatomie,3
Kansas,Pratt,3
Kansas,Reno,6
Kansas,Rice,3
Kansas,Riley,4
Kansas,Saline,3
Kansas,Sedgwick,10
Kansas,Seward,1
Kansas,Shawnee,4
Kansas,Sherman,1
Kansas,Smith,1
Kansas,Stafford,1
Kansas,Stanton,2
Kansas,Sumner,2
Kansas,Thomas,3
Kansas,Wabaunsee,10
Kansas,Washington,3
Kansas,Wilson,4
Kansas,Wyandotte,4
Kentucky,21086,8
Kentucky,Adair,2
Kentucky,Allen,1
Kentucky,Anderson,2
Kentucky,Barren,1
Kentucky,Bell,27
Kentucky,Boone,3
Kentucky,Bourbon,1
Kentucky,Boyd,7
Kentucky,Boyle,1
Kentucky,Breckinridge,4
Kentucky,Bullitt,4
Kentucky,Butler,1
Kentucky,Caldwell,4
Kentucky,Calloway,1
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,5
Kentucky,Casey,1
Kentucky,Christian,3
Kentucky,Clay,14
Kentucky,Clinton,2
Kentucky,Crittenden,2
Kentucky,Daviess,4
Kentucky,Elliott,1
Kentucky,Estill,2
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,34
Kentucky,Franklin,1
Kentucky,Gallatin,3
Kentucky,Garrard,1
Kentucky,Graves,2
Kentucky,Grayson,1
Kentucky,Green,1
Kentucky,Hancock,1
Kentucky,Hardin,4
Kentucky,Harlan,69
Kentucky,Hart,3
Kentucky,Henderson,6
Kentucky,Henry,1
Kentucky,Hickman,1
Kentucky,Hopkins,6
Kentucky,Jackson,1
Kentucky,Jefferson,6
Kentucky,Jessamine,1
Kentucky,Johnson,8
Kentucky,Knott,26
Kentucky,Knox,13
Kentucky,Larue,1
Kentucky,Laurel,3
Kentucky,Lawrence,10
Kentucky,Leslie,18
Kentucky,Letcher,39
Kentucky,Lewis,1
Kentucky,Livingston,12
Kentucky,Logan,2
Kentucky,Madison,1
Kentucky,Magoffin,8
Kentucky,Marion,1
Kentucky,Marshall,2
Kentucky,Martin,22
Kentucky,Mason,2
Kentucky,McCreary,2
Kentucky,McLean,1
Kentucky,Meade,4
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Monroe,1
Kentucky,Montgomery,1
Kentucky,Morgan,1
Kentucky,Muhlenberg,9
Kentucky,Nelson,1
Kentucky,Ohio,9
Kentucky,Oldham,2
Kentucky,Owsley,3
Kentucky,Pendleton,3
Kentucky,Perry,34
Kentucky,Pike,117
Kentucky,Powell,2
Kentucky,Pulaski,4
Kentucky,Rockcastle,3
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Union,5
Kentucky,Warren,2
Kentucky,Wayne,1
Kentucky,Webster,5
Kentucky,Whitley,12
Kentucky,Wolfe,1
Louisiana,Allen,1
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,1
Louisiana,Bossier,1
Louisiana,Caddo,1
Louisiana,Calcasieu,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,2
Louisiana,East Feliciana,5
Louisiana,Grant,2
Louisiana,Iberia,4
Louisiana,Jefferson,11
Louisiana,Jefferson Davis,2
Louisiana,La Salle,2
Louisiana,Lafayette,1
Louisiana,Lafourche,1
Louisiana,Livingston,8
Louisiana,Morehouse,1
Louisiana,Natchitoches,1
Louisiana,Orleans,1
Louisiana,Ouachita,1
Louisiana,Plaquemines,2
Louisiana,Pointe Coupee,1
Louisiana,Rapides,2
Louisiana,St Bernard,3
Louisiana,St Charles,5
Louisiana,St Helena,14
Louisiana,St James,3
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,1
Louisiana,St Tammany,7
Louisiana,Tangipahoa,17
Louisiana,Terrebonne,1
Louisiana,Vermilion,1
Louisiana,Washington,24
Louisiana,Webster,1
Louisiana,West Baton Rouge,3
Louisiana,West Feliciana,2
Louisiana,Winn,1
Maine,23086,4
Maine,Androscoggin,17
Maine,Aroostook,14
Maine,Cumberland,34
Maine,Franklin,11
Maine,Hancock,19
Maine,Kennebec,11
Maine,Knox,13
Maine,Lincoln,3
Maine,Oxford,7
Maine,Penobscot,23
Maine,Piscataquis,4
Maine,Sagadahoc,5
Maine,Waldo,8
Maine,Washington,5
Maine,York,31
Maryland,24086,2
Maryland,Allegany,16
Maryland,Anne Arundel,3
Maryland,Baltimore,8
Maryland,Carroll,2
Maryland,Cecil,7
Maryland,Charles,3
Maryland,Dorchester,2
Maryland,Frederick,5
Maryland,Garrett,18
Maryland,Howard,2
Maryland,Kent,1
Maryland,Montgomery,2
Maryland,Prince Georges,3
Maryland,Queen Annes,2
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,5
Maryland,Wicomico,2
Maryland,Worcester,1
Massachusetts,25086,2
Massachusetts,Barnstable,12
Massachusetts,Berkshire,23
Massachusetts,Bristol,9
Massachusetts,Dukes,1
Massachusetts,Essex,5
Massachusetts,Franklin,6
Massachusetts,Hampden,10
Massachusetts,Hampshire,12
Massachusetts,Middlesex,18
Massachusetts,Norfolk,10
Massachusetts,Plymouth,25
Massachusetts,Worcester,34
Michigan,26086,2
Michigan,Alger,1
Michigan,Allegan,17
Michigan,Alpena,7
Michigan,Antrim,3
Michigan,Arenac,1
Michigan,Baraga,3
Michigan,Barry,4
Michigan,Benzie,1
Michigan,Berrien,5
Michigan,Branch,2
Michigan,Cass,4
Michigan,Charlevoix,7
Michigan,Cheboygan,5
Michigan,Chippewa,9
Michigan,Clare,5
Michigan,Clinton,9
Michigan,Crawford,2
Michigan,Delta,7
Michigan,Dickinson,3
Michigan,Eaton,8
Michigan,Emmet,7
Michigan,Genesee,3
Michigan,Gladwin,3
Michigan,Gogebic,3
Michigan,Grand Traverse,9
Michigan,Gratiot,2
Michigan,Hillsdale,9
Michigan,Houghton,4
Michigan,Huron,6
Michigan,Ingham,3
Michigan,Ionia,9
Michigan,Iosco,6
Michigan,Iron,2
Michigan,Isabella,2
Michigan,Jackson,15
Michigan,Kalamazoo,13
Michigan,Kent,18
Michigan,Keweenaw,1
Michigan,Lapeer,14
Michigan,Leelanau,7
Michigan,Lenawee,3
Michigan,Livingston,8
Michigan,Mackinac,3
Michigan,Macomb,5
Michigan,Manistee,2
Michigan,Marquette,15
Michigan,Mason,1
Michigan,Mecosta,3
Michigan,Menominee,4
Michigan,Missaukee,1
Michigan,Monroe,8
Michigan,Montcalm,9
Michigan,Montmorency,2
Michigan,Muskegon,2
Michigan,Newaygo,2
Michigan,Oakland,14
Michigan,Oceana,2
Michigan,Ogemaw,3
Michigan,Ontonagon,1
Michigan,Osceola,2
Michigan,Oscoda,1
Michigan,Otsego,1
Michigan,Ottawa,8
Michigan,Presque Isle,3
Michigan,Roscommon,12
Michigan,Sanilac,7
Michigan,Schoolcraft,7
Michigan,Shiawassee,9
Michigan,St Clair,1
Michigan,St Joseph,3
Michigan,Tuscola,5
Michigan,Washtenaw,11
Michigan,Wayne,4
Michigan,Wexford,1
Minnesota,27086,4
Minnesota,Aitkin,2
Minnesota,Becker,7
Minnesota,Beltrami,16
Minnesota,Benton,18
Minnesota,Big Stone,5
Minnesota,Blue Earth,14
Minnesota,Brown,6
Minnesota,Carlton,6
Minnesota,Carver,3
Minnesota,Cass,6
Minnesota,Chippewa,4
Minnesota,Clay,16
Minnesota,Cook,5
Minnesota,Cottonwood,2
Minnesota,Crow Wing,9
Minnesota,Dakota,15
Minnesota,Dodge,1
Minnesota,Douglas,17
Minnesota,Fillmore,2
Minnesota,Freeborn,2
Minnesota,Goodhue,4
Minnesota,Grant,1
Minnesota,Hennepin,21
Minnesota,Houston,10
Minnesota,Hubbard,7
Minnesota,Isanti,2
Minnesota,Itasca,14
Minnesota,Jackson,3
Minnesota,Kanabec,7
Minnesota,Kandiyohi,18
Minnesota,Kittson,3
Minnesota,Koochiching,1
Minnesota,Lac qui Parle,3
Minnesota,Lake,3
Minnesota,Lake of the Woods,6
Minnesota,Le Sueur,11
Minnesota,Lincoln,3
Minnesota,Lyon,11
Minnesota,Mahnomen,1
Minnesota,Marshall,5
Minnesota,McLeod,4
Minnesota,Meeker,5
Minnesota,Mille Lacs,5
Minnesota,Morrison,16
Minnesota,Mower,1
Minnesota,Murray,5
Minnesota,Nicollet,2
Minnesota,Nobles,1
Minnesota,Olmsted,18
Minnesota,Otter Tail,12
Minnesota,Pennington,7
Minnesota,Pine,5
Minnesota,Pipestone,5
Minnesota,Polk,8
Minnesota,Pope,6
Minnesota,Red Lake,1
Minnesota,Redwood,5
Minnesota,Renville,4
Minnesota,Rice,6
Minnesota,Rock,6
Minnesota,Roseau,1
Minnesota,Scott,8
Minnesota,Sherburne,8
Minnesota,Sibley,3
Minnesota,St Louis,60
Minnesota,Stearns,26
Minnesota,Steele,10
Minnesota,Stevens,4
Minnesota,Swift,5
Minnesota,Todd,7
Minnesota,Wabasha,6
Minnesota,Wadena,5
Minnesota,Waseca,1
Minnesota,Washington,8
Minnesota,Watonwan,4
Minnesota,Wilkin,1
Minnesota,Winona,9
Minnesota,Wright,9
Minnesota,Yellow Medicine,4
Mississippi,28086,2
Mississippi,Adams,1
Mississippi,Bolivar,1
Mississippi,Carroll,1
Mississippi,Choctaw,1
Mississippi,Clarke,2
Mississippi,Coahoma,1
Mississippi,Copiah,10
Mississippi,Covington,1
Mississippi,De Soto,3
Mississippi,Forrest,3
Mississippi,Franklin,1
Mississippi,Hancock,2
Mississippi,Harrison,2
Mississippi,Hinds,1
Mississippi,Holmes,1
Mississippi,Itawamba,2
Mississippi,Jasper,1
Mississippi,Kemper,1
Mississippi,Lafayette,1
Mississippi,Lamar,2
Mississippi,Lauderdale,1
Mississippi,Lawrence,1
Mississippi,Lincoln,2
Mississippi,Lowndes,4
Mississippi,Marion,3
Mississippi,Marshall,1
Mississippi,Monroe,6
Mississippi,Noxubee,1
Mississippi,Panola,4
Mississippi,Pearl River,7
Mississippi,Perry,1
Mississippi,Pike,1
Mississippi,Stone,4
Mississippi,Tate,1
Mississippi,Tippah,4
Mississippi,Walthall,1
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,29086,2
Missouri,Adair,1
Missouri,Andrew,3
Missouri,Audrain,1
Missouri,Barry,3
Missouri,Barton,1
Missouri,Bates,5
Missouri,Benton,6
Missouri,Bollinger,2
Missouri,Boone,3
Missouri,Buchanan,2
Missouri,Butler,2
Missouri,Callaway,11
Missouri,Camden,5
Missouri,Cape Girardeau,7
Missouri,Carter,2
Missouri,Cass,4
Missouri,Christian,3
Missouri,Clark,2
Missouri,Clay,3
Missouri,Clinton,1
Missouri,Cole,5
Missouri,Cooper,2
Missouri,Crawford,3
Missouri,Dade,1
Missouri,Dallas,3
