State,County,Number of Mines
Arkansas,Cross,1
Arkansas,Faulkner,2
Arkansas,Franklin,5
Arkansas,Fulton,1
Arkansas,Garland,10
Arkansas,Grant,4
Arkansas,Greene,1
Arkansas,Hot Spring,4
Arkansas,Howard,2
Arkansas,Independence,8
Arkansas,Izard,4
Arkansas,Jackson,1
Arkansas,Johnson,2
Arkansas,Lawrence,3
Arkansas,Lincoln,1
Arkansas,Little River,2
Arkansas,Logan,5
Arkansas,Lonoke,1
Arkansas,Marion,2
Arkansas,Miller,3
Arkansas,Montgomery,6
Arkansas,Newton,1
Arkansas,Ouachita,2
Arkansas,Pike,2
Arkansas,Poinsett,2
Arkansas,Polk,3
Arkansas,Pope,3
Arkansas,Pulaski,9
Arkansas,Randolph,1
Arkansas,Saline,5
Arkansas,Scott,1
Arkansas,Sebastian,6
Arkansas,Sevier,2
Arkansas,Sharp,2
Arkansas,Stone,3
Arkansas,Van Buren,2
Arkansas,Washington,7
Arkansas,White,4
Arkansas,Yell,1
California,Alameda,6
California,Alpine,1
California,Amador,11
California,Butte,9
California,Calaveras,4
California,Contra Costa,5
California,Del Norte,1
California,El Dorado,5
California,Fresno,6
California,Glenn,3
California,Humboldt,24
California,Imperial,12
California,Inyo,9
California,Kern,19
California,Lake,7
California,Lassen,3
California,Los Angeles,18
California,Madera,3
California,Marin,2
California,Mariposa,4
California,Mendocino,10
California,Merced,4
California,Modoc,8
California,Mono,2
California,Monterey,6
California,Napa,1
California,Nevada,4
California,Orange,3
California,Placer,4
California,Plumas,8
California,Riverside,36
California,Sacramento,5
California,San Benito,7
California,San Bernardino,49
California,San Diego,17
California,San Francisco,1
California,San Joaquin,7
California,San Luis Obispo,11
California,San Mateo,2
California,Santa Barbara,12
California,Santa Clara,3
California,Santa Cruz,4
California,Shasta,17
California,Sierra,4
California,Siskiyou,6
California,Solano,3
California,Sonoma,6
California,Stanislaus,8
California,Sutter,1
California,Tehama,7
California,Trinity,2
California,Tulare,8
California,Tuolumne,4
California,Ventura,11
California,Yolo,4
California,Yuba,8
Colorado,Adams,3
Colorado,Alamosa,2
Colorado,Archuleta,1
Colorado,Baca,3
Colorado,Bent,1
Colorado,Boulder,7
Colorado,Chaffee,5
Colorado,Cheyenne,1
Colorado,Clear Creek,2
Colorado,Conejos,4
Colorado,Costilla,1
Colorado,Crowley,3
Colorado,Custer,4
Colorado,Delta,7
Colorado,Dolores,1
Colorado,Douglas,4
Colorado,Eagle,2
Colorado,El Paso,6
Colorado,Elbert,1
Colorado,Fremont,22
Colorado,Garfield,9
Colorado,Gilpin,1
Colorado,Grand,6
Colorado,Gunnison,5
Colorado,Huerfano,3
Colorado,Jefferson,10
Colorado,Kit Carson,1
Colorado,La Plata,8
Colorado,Lake,6
Colorado,Larimer,21
Colorado,Las Animas,6
Colorado,Logan,2
Colorado,Mesa,21
Colorado,Moffat,10
Colorado,Montezuma,8
Colorado,Montrose,10
Colorado,Morgan,4
Colorado,Otero,3
Colorado,Ouray,2
Colorado,Park,13
Colorado,Pitkin,1
Colorado,Prowers,2
Colorado,Pueblo,11
Colorado,Rio Blanco,4
Colorado,Rio Grande,5
Colorado,Routt,9
Colorado,Saguache,2
Colorado,San Juan,1
Colorado,San Miguel,3
Colorado,Summit,2
Colorado,Teller,5
Colorado,Weld,39
Connecticut,Fairfield,7
Connecticut,Hartford,12
Connecticut,Litchfield,19
Connecticut,Middlesex,3
Connecticut,New Haven,12
Connecticut,New London,21
Connecticut,Tolland,12
Connecticut,Windham,18
Delaware,Kent,3
Delaware,New Castle,1
Delaware,Sussex,4
Florida,Alachua,5
Florida,Bay,1
Florida,Brevard,3
Florida,Broward,1
Florida,Charlotte,10
Florida,Citrus,6
Florida,Clay,2
Florida,Collier,5
Florida,Dixie,2
Florida,Duval,1
Florida,Escambia,3
Florida,Gadsden,3
Florida,Gilchrist,1
Florida,Glades,5
Florida,Gulf,2
Florida,Hamilton,1
Florida,Hardee,1
Florida,Hendry,2
Florida,Hernando,5
Florida,Hillsborough,3
Florida,Indian River,2
Florida,Jackson,5
Florida,Lafayette,2
Florida,Lake,7
Florida,Lee,5
Florida,Leon,1
Florida,Levy,2
Florida,Manatee,1
Florida,Marion,10
Florida,Martin,2
Florida,Miami-Dade,10
Florida,Okeechobee,2
Florida,Orange,1
Florida,Palm Beach,3
Florida,Pasco,5
Florida,Polk,13
Florida,Putnam,3
Florida,Santa Rosa,3
Florida,St Johns,1
Florida,St Lucie,3
Florida,Sumter,6
Florida,Suwannee,5
Florida,Taylor,3
Florida,Walton,3
Florida,Washington,1
Georgia,Baldwin,2
Georgia,Banks,1
Georgia,Barrow,1
Georgia,Bartow,3
Georgia,Berrien,1
Georgia,Bibb,1
Georgia,Brantley,1
Georgia,Carroll,1
Georgia,Catoosa,1
Georgia,Charlton,1
Georgia,Chatham,1
Georgia,Chattooga,1
Georgia,Cherokee,4
Georgia,Clarke,1
Georgia,Clayton,2
Georgia,Cobb,1
Georgia,Columbia,3
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,5
Georgia,Decatur,3
Georgia,Dougherty,1
Georgia,Douglas,3
Georgia,Early,1
Georgia,Echols,1
Georgia,Effingham,2
Georgia,Elbert,11
Georgia,Fayette,2
Georgia,Floyd,2
Georgia,Forsyth,3
Georgia,Fulton,3
Georgia,Gilmer,3
Georgia,Glynn,1
Georgia,Gordon,2
Georgia,Greene,4
Georgia,Gwinnett,2
Georgia,Habersham,1
Georgia,Hall,2
Georgia,Hancock,3
Georgia,Haralson,1
Georgia,Hart,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,3
Georgia,Jefferson,5
Georgia,Jenkins,1
Georgia,Jones,2
Georgia,Lanier,1
Georgia,Liberty,1
Georgia,Long,1
Georgia,Lumpkin,1
Georgia,Macon,1
Georgia,Marion,1
Georgia,McDuffie,1
Georgia,Monroe,2
Georgia,Montgomery,1
Georgia,Morgan,1
Georgia,Murray,3
Georgia,Muscogee,2
Georgia,Newton,2
Georgia,Oglethorpe,13
Georgia,Paulding,2
Georgia,Peach,1
Georgia,Pickens,6
Georgia,Pierce,1
Georgia,Polk,2
Georgia,Rabun,1
Georgia,Richmond,5
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,3
Georgia,Taylor,2
Georgia,Thomas,1
Georgia,Towns,1
Georgia,Troup,1
Georgia,Twiggs,1
Georgia,Union,1
Georgia,Walton,1
Georgia,Warren,2
Georgia,Washington,11
Georgia,Wayne,1
Georgia,White,1
Georgia,Whitfield,1
Georgia,Wilkes,4
Georgia,Wilkinson,10
Guam,Cocos Island/Guam,3
Hawaii,Hawaii,22
Hawaii,Honolulu,6
Hawaii,Kauai,2
Hawaii,Maui,5
Idaho,Ada,23
Idaho,Adams,2
Idaho,Bannock,6
Idaho,Bear Lake,1
Idaho,Benewah,2
Idaho,Bingham,6
Idaho,Blaine,4
Idaho,Boise,2
Idaho,Bonner,16
Idaho,Bonneville,12
Idaho,Boundary,3
Idaho,Canyon,17
Idaho,Caribou,9
Idaho,Cassia,8
Idaho,Clark,1
Idaho,Clearwater,1
Idaho,Custer,3
Idaho,Elmore,4
Idaho,Franklin,5
Idaho,Fremont,4
Idaho,Gem,5
Idaho,Gooding,1
Idaho,Idaho,13
Idaho,Jefferson,3
Idaho,Kootenai,9
Idaho,Latah,2
Idaho,Lemhi,7
Idaho,Madison,5
Idaho,Minidoka,5
Idaho,Nez Perce,11
Idaho,Oneida,2
Idaho,Owyhee,4
Idaho,Payette,4
Idaho,Power,2
Idaho,Shoshone,9
Idaho,Teton,3
Idaho,Twin Falls,2
Idaho,Valley,9
Idaho,Washington,2
Illinois,Adams,5
Illinois,Alexander,2
Illinois,Bond,1
Illinois,Boone,4
Illinois,Bureau,2
Illinois,Carroll,5
Illinois,Champaign,2
Illinois,Christian,1
Illinois,Clark,5
Illinois,Clinton,1
Illinois,Coles,2
Illinois,Cook,5
Illinois,Crawford,1
Illinois,Cumberland,3
Illinois,De Kalb,2
Illinois,Douglas,1
Illinois,Fayette,2
Illinois,Ford,1
Illinois,Franklin,2
Illinois,Fulton,2
Illinois,Gallatin,1
Illinois,Greene,1
Illinois,Grundy,3
Illinois,Hamilton,2
Illinois,Hancock,3
Illinois,Hardin,7
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,4
Illinois,Jefferson,2
Illinois,Jersey,1
Illinois,Jo Daviess,8
Illinois,Johnson,2
Illinois,Kane,8
Illinois,Kankakee,3
Illinois,Kendall,4
Illinois,La Salle,14
Illinois,Lake,3
Illinois,Lawrence,1
Illinois,Lee,5
Illinois,Livingston,7
Illinois,Macon,1
Illinois,Macoupin,1
Illinois,Madison,4
Illinois,Marshall,3
Illinois,Mason,1
Illinois,Massac,1
Illinois,McDonough,1
Illinois,McHenry,13
Illinois,McLean,3
Illinois,Menard,1
Illinois,Monroe,1
Illinois,Montgomery,3
Illinois,Ogle,10
Illinois,Peoria,3
Illinois,Perry,5
Illinois,Pike,4
Illinois,Pulaski,1
Illinois,Putnam,1
Illinois,Randolph,5
Illinois,Rock Island,5
Illinois,Saline,3
Illinois,Sangamon,2
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,3
Illinois,Stephenson,5
Illinois,Tazewell,3
Illinois,Union,2
Illinois,Vermilion,2
Illinois,Wabash,2
Illinois,Warren,2
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,6
Illinois,Will,14
Illinois,Williamson,1
Illinois,Winnebago,14
Illinois,Woodford,1
Indiana,Adams,2
Indiana,Allen,4
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,1
Indiana,Carroll,2
Indiana,Cass,3
Indiana,Clark,6
Indiana,Clay,2
Indiana,Crawford,4
Indiana,Daviess,2
Indiana,De Kalb,6
Indiana,Dearborn,1
Indiana,Decatur,3
Indiana,Delaware,2
Indiana,Dubois,2
Indiana,Elkhart,9
Indiana,Fayette,1
Indiana,Floyd,1
Indiana,Fountain,1
Indiana,Franklin,3
Indiana,Fulton,1
Indiana,Gibson,7
Indiana,Grant,4
Indiana,Greene,2
Indiana,Hamilton,9
Indiana,Harrison,4
Indiana,Henry,1
Indiana,Howard,3
Indiana,Huntington,2
Indiana,Jackson,2
Indiana,Jasper,1
Indiana,Jay,2
Indiana,Jennings,1
Indiana,Johnson,3
Indiana,Knox,6
Indiana,Kosciusko,4
Indiana,La Grange,1
Indiana,La Porte,3
Indiana,Lake,3
Indiana,Lawrence,12
Indiana,Madison,4
Indiana,Marion,8
Indiana,Marshall,2
Indiana,Martin,1
Indiana,Miami,3
Indiana,Monroe,12
Indiana,Montgomery,1
Indiana,Morgan,10
Indiana,Newton,1
Indiana,Noble,7
Indiana,Orange,2
Indiana,Owen,1
Indiana,Parke,2
Indiana,Pike,4
Indiana,Porter,2
Indiana,Posey,3
Indiana,Pulaski,2
Indiana,Putnam,8
Indiana,Randolph,1
Indiana,Ripley,5
Indiana,Rush,1
Indiana,Scott,2
Indiana,Shelby,5
Indiana,Spencer,1
Indiana,St Joseph,2
Indiana,Steuben,6
Indiana,Sullivan,5
Indiana,Switzerland,1
Indiana,Tippecanoe,4
Indiana,Vanderburgh,2
Indiana,Vermillion,3
Indiana,Vigo,4
Indiana,Wabash,2
Indiana,Warren,1
Indiana,Warrick,3
Indiana,Wayne,3
Indiana,Wells,3
Indiana,White,2
Iowa,Adair,16
Iowa,Allamakee,4
Iowa,Appanoose,4
Iowa,Benton,4
Iowa,Black Hawk,9
Iowa,Boone,1
Iowa,Bremer,1
Iowa,Buena Vista,1
Iowa,Butler,1
Iowa,Calhoun,1
Iowa,Carroll,5
Iowa,Cerro Gordo,6
Iowa,Chickasaw,4
Iowa,Clay,4
Iowa,Clayton,5
Iowa,Clinton,23
Iowa,Crawford,1
Iowa,Dallas,3
Iowa,Davis,1
Iowa,Delaware,4
Iowa,Des Moines,7
Iowa,Dickinson,6
Iowa,Dubuque,6
Iowa,Emmet,4
Iowa,Fayette,9
Iowa,Floyd,3
Iowa,Greene,2
Iowa,Hamilton,3
Iowa,Hardin,8
Iowa,Henry,1
Iowa,Howard,1
Iowa,Humboldt,1
Iowa,Ida,1
Iowa,Iowa,4
Iowa,Jackson,10
Iowa,Jasper,2
Iowa,Jefferson,1
Iowa,Johnson,4
Iowa,Jones,3
Iowa,Keokuk,2
Iowa,Kossuth,5
Iowa,Lee,3
Iowa,Linn,8
Iowa,Louisa,3
Iowa,Lyon,2
Iowa,Madison,2
Iowa,Marion,3
Iowa,Marshall,4
Iowa,Mitchell,7
Iowa,Montgomery,1
Iowa,Muscatine,4
Iowa,Osceola,3
Iowa,Palo Alto,1
Iowa,Plymouth,2
Iowa,Pocahontas,2
Iowa,Polk,15
Iowa,Pottawattamie,2
Iowa,Poweshiek,2
Iowa,Sac,3
Iowa,Scott,8
Iowa,Sioux,6
Iowa,Story,3
Iowa,Tama,1
Iowa,Van Buren,5
Iowa,Wapello,5
Iowa,Washington,1
Iowa,Webster,8
Iowa,Winneshiek,16
Iowa,Woodbury,1
Iowa,Worth,1
Iowa,Wright,1
Kansas,Allen,7
Kansas,Anderson,4
Kansas,Atchison,2
Kansas,Barber,2
Kansas,Barton,6
Kansas,Bourbon,5
Kansas,Brown,1
Kansas,Butler,7
Kansas,Chase,4
Kansas,Cherokee,2
Kansas,Clark,2
Kansas,Clay,1
Kansas,Cloud,3
Kansas,Cowley,5
Kansas,Crawford,4
Kansas,Dickinson,3
Kansas,Doniphan,2
Kansas,Douglas,4
Kansas,Edwards,3
Kansas,Elk,3
Kansas,Ellis,3
Kansas,Ellsworth,1
Kansas,Finney,4
Kansas,Ford,4
Kansas,Franklin,4
Kansas,Geary,1
Kansas,Gray,1
Kansas,Greenwood,1
Kansas,Hamilton,3
Kansas,Harvey,1
Kansas,Hodgeman,1
Kansas,Jefferson,4
Kansas,Johnson,9
Kansas,Kearny,5
Kansas,Kingman,1
Kansas,Kiowa,1
Kansas,Labette,2
Kansas,Leavenworth,1
Kansas,Lincoln,1
Kansas,Linn,2
Kansas,Lyon,4
Kansas,Marion,2
Kansas,Marshall,8
Kansas,McPherson,1
Kansas,Miami,1
Kansas,Montgomery,1
Kansas,Morris,2
Kansas,Morton,1
Kansas,Nemaha,1
Kansas,Neosho,2
Kansas,Norton,1
Kansas,Osage,2
Kansas,Pawnee,1
Kansas,Phillips,2
Kansas,Pottawatomie,2
Kansas,Pratt,2
Kansas,Reno,5
Kansas,Rice,3
Kansas,Riley,5
Kansas,Rush,1
Kansas,Saline,2
Kansas,Sedgwick,7
Kansas,Shawnee,4
Kansas,Sherman,1
Kansas,Smith,1
Kansas,Stafford,1
Kansas,Sumner,2
Kansas,Thomas,2
Kansas,Trego,2
Kansas,Wabaunsee,11
Kansas,Washington,3
Kansas,Wilson,3
Kansas,Wyandotte,4
Kentucky,Adair,3
Kentucky,Allen,1
Kentucky,Anderson,1
Kentucky,Barren,2
Kentucky,Bell,16
Kentucky,Boone,3
Kentucky,Bourbon,1
Kentucky,Boyd,3
Kentucky,Boyle,1
Kentucky,Breathitt,2
Kentucky,Breckinridge,2
Kentucky,Bullitt,4
Kentucky,Caldwell,2
Kentucky,Calloway,2
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,5
Kentucky,Casey,1
Kentucky,Christian,1
Kentucky,Clay,1
Kentucky,Clinton,2
Kentucky,Crittenden,2
Kentucky,Cumberland,1
Kentucky,Daviess,4
Kentucky,Estill,1
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,7
Kentucky,Franklin,1
Kentucky,Gallatin,3
Kentucky,Garrard,1
Kentucky,Graves,3
Kentucky,Grayson,2
Kentucky,Green,1
Kentucky,Greenup,2
Kentucky,Hancock,1
Kentucky,Hardin,4
Kentucky,Harlan,26
Kentucky,Hart,1
Kentucky,Henderson,2
Kentucky,Henry,1
Kentucky,Hopkins,2
Kentucky,Jackson,2
Kentucky,Jefferson,5
Kentucky,Jessamine,1
Kentucky,Johnson,3
Kentucky,Knott,13
Kentucky,Knox,7
Kentucky,Laurel,1
Kentucky,Lawrence,1
Kentucky,Lee,1
Kentucky,Leslie,4
Kentucky,Letcher,13
Kentucky,Lewis,1
Kentucky,Livingston,10
Kentucky,Logan,1
Kentucky,Madison,1
Kentucky,Magoffin,1
Kentucky,Marion,1
Kentucky,Marshall,2
Kentucky,Martin,4
Kentucky,Mason,1
Kentucky,McCreary,1
Kentucky,Meade,4
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Monroe,1
Kentucky,Montgomery,1
Kentucky,Morgan,3
Kentucky,Muhlenberg,4
Kentucky,Nelson,1
Kentucky,Ohio,7
Kentucky,Oldham,1
Kentucky,Owsley,1
Kentucky,Pendleton,2
Kentucky,Perry,15
Kentucky,Pike,53
Kentucky,Powell,2
Kentucky,Pulaski,4
Kentucky,Robertson,1
Kentucky,Rockcastle,2
Kentucky,Scott,1
Kentucky,Simpson,2
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Union,2
Kentucky,Warren,2
Kentucky,Wayne,1
Kentucky,Whitley,9
Louisiana,Allen,2
Louisiana,Ascension,2
Louisiana,Assumption,1
Louisiana,Beauregard,4
Louisiana,Bossier,1
Louisiana,Caddo,1
Louisiana,Calcasieu,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,3
Louisiana,East Feliciana,9
Louisiana,Iberia,4
Louisiana,Jefferson,6
Louisiana,Jefferson Davis,2
Louisiana,La Salle,1
Louisiana,Lafourche,1
Louisiana,Livingston,4
Louisiana,Morehouse,1
Louisiana,Natchitoches,1
Louisiana,Orleans,1
Louisiana,Ouachita,1
Louisiana,Plaquemines,2
Louisiana,Pointe Coupee,1
Louisiana,Rapides,3
Louisiana,Red River,1
Louisiana,St Bernard,1
Louisiana,St Charles,4
Louisiana,St Helena,10
Louisiana,St James,3
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,1
Louisiana,St Tammany,7
Louisiana,Tangipahoa,11
Louisiana,Vermilion,1
Louisiana,Vernon,2
Louisiana,Washington,16
Louisiana,Webster,1
Louisiana,West Feliciana,2
Louisiana,Winn,1
Maine,Androscoggin,17
Maine,Aroostook,17
Maine,Cumberland,42
Maine,Franklin,12
Maine,Hancock,22
Maine,Kennebec,18
Maine,Knox,19
Maine,Lincoln,4
Maine,Oxford,12
Maine,Penobscot,31
Maine,Piscataquis,7
Maine,Sagadahoc,7
Maine,Somerset,12
Maine,Waldo,13
Maine,Washington,6
Maine,York,32
Maryland,Allegany,8
Maryland,Anne Arundel,1
Maryland,Baltimore,3
Maryland,Caroline,3
Maryland,Carroll,2
Maryland,Cecil,7
Maryland,Charles,1
Maryland,Dorchester,2
Maryland,Frederick,5
Maryland,Garrett,10
Maryland,Harford,2
Maryland,Howard,2
Maryland,Kent,1
Maryland,Montgomery,2
Maryland,Prince Georges,4
Maryland,Queen Annes,2
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,4
Maryland,Wicomico,2
Massachusetts,Barnstable,11
Massachusetts,Berkshire,15
Massachusetts,Bristol,8
Massachusetts,Dukes,1
Massachusetts,Essex,7
Massachusetts,Franklin,6
Massachusetts,Hampden,12
Massachusetts,Hampshire,10
Massachusetts,Middlesex,14
Massachusetts,Norfolk,8
Massachusetts,Plymouth,30
Massachusetts,Suffolk,1
Massachusetts,Worcester,30
Michigan,Allegan,14
Michigan,Alpena,6
Michigan,Antrim,4
Michigan,Arenac,1
Michigan,Baraga,2
Michigan,Barry,7
Michigan,Benzie,2
Michigan,Berrien,7
Michigan,Branch,2
Michigan,Calhoun,3
Michigan,Cass,3
Michigan,Charlevoix,8
Michigan,Cheboygan,3
Michigan,Chippewa,13
Michigan,Clare,6
Michigan,Clinton,14
Michigan,Crawford,2
Michigan,Delta,6
Michigan,Dickinson,4
Michigan,Eaton,9
Michigan,Emmet,4
Michigan,Genesee,2
Michigan,Gladwin,2
Michigan,Gogebic,3
Michigan,Grand Traverse,11
Michigan,Gratiot,6
Michigan,Hillsdale,7
Michigan,Houghton,5
Michigan,Huron,6
Michigan,Ingham,3
Michigan,Ionia,10
Michigan,Iosco,4
Michigan,Iron,3
Michigan,Isabella,4
Michigan,Jackson,16
Michigan,Kalamazoo,12
Michigan,Kalkaska,1
Michigan,Kent,20
Michigan,Keweenaw,1
Michigan,Lapeer,19
Michigan,Leelanau,4
Michigan,Lenawee,5
Michigan,Livingston,11
Michigan,Mackinac,5
Michigan,Macomb,3
Michigan,Manistee,1
Michigan,Marquette,15
Michigan,Mason,1
Michigan,Mecosta,3
Michigan,Menominee,3
Michigan,Missaukee,2
Michigan,Monroe,6
Michigan,Montcalm,10
Michigan,Montmorency,3
Michigan,Muskegon,1
Michigan,Newaygo,2
Michigan,Oakland,10
Michigan,Oceana,2
Michigan,Ogemaw,3
Michigan,Ontonagon,1
Michigan,Osceola,1
Michigan,Ottawa,8
Michigan,Presque Isle,4
Michigan,Roscommon,11
Michigan,Saginaw,1
Michigan,Sanilac,8
Michigan,Schoolcraft,6
Michigan,Shiawassee,9
Michigan,St Clair,4
Michigan,St Joseph,2
Michigan,Tuscola,9
Michigan,Van Buren,1
Michigan,Washtenaw,9
Michigan,Wayne,4
Michigan,Wexford,1
Minnesota,Aitkin,3
Minnesota,Becker,7
Minnesota,Beltrami,18
Minnesota,Benton,20
Minnesota,Big Stone,6
Minnesota,Blue Earth,16
Minnesota,Brown,8
Minnesota,Carlton,6
Minnesota,Carver,6
Minnesota,Cass,7
Minnesota,Chippewa,5
Minnesota,Chisago,5
Minnesota,Clay,18
Minnesota,Clearwater,1
Minnesota,Cook,4
Minnesota,Cottonwood,3
Minnesota,Crow Wing,6
Minnesota,Dakota,21
Minnesota,Dodge,1
Minnesota,Douglas,21
Minnesota,Fillmore,2
Minnesota,Freeborn,2
Minnesota,Goodhue,3
Minnesota,Grant,1
Minnesota,Hennepin,18
Minnesota,Houston,9
Minnesota,Hubbard,8
Minnesota,Isanti,1
Minnesota,Itasca,13
Minnesota,Jackson,1
Minnesota,Kanabec,6
Minnesota,Kandiyohi,15
Minnesota,Kittson,5
Minnesota,Koochiching,1
Minnesota,Lac qui Parle,3
Minnesota,Lake,4
Minnesota,Lake of the Woods,2
Minnesota,Le Sueur,9
Minnesota,Lincoln,2
Minnesota,Lyon,8
Minnesota,Mahnomen,2
Minnesota,Marshall,9
Minnesota,McLeod,4
Minnesota,Meeker,5
Minnesota,Mille Lacs,3
Minnesota,Morrison,11
Minnesota,Mower,2
Minnesota,Murray,5
Minnesota,Nicollet,2
Minnesota,Nobles,3
Minnesota,Norman,1
Minnesota,Olmsted,16
Minnesota,Otter Tail,11
Minnesota,Pennington,4
Minnesota,Pine,4
Minnesota,Pipestone,6
Minnesota,Polk,9
Minnesota,Pope,10
Minnesota,Redwood,6
Minnesota,Renville,4
Minnesota,Rice,8
Minnesota,Rock,6
Minnesota,Roseau,3
Minnesota,Scott,8
Minnesota,Sherburne,9
Minnesota,Sibley,7
Minnesota,St Louis,64
Minnesota,Stearns,31
Minnesota,Steele,13
Minnesota,Stevens,3
Minnesota,Swift,2
Minnesota,Todd,5
Minnesota,Traverse,1
Minnesota,Wabasha,5
Minnesota,Wadena,3
Minnesota,Waseca,1
Minnesota,Washington,13
Minnesota,Watonwan,2
Minnesota,Wilkin,1
Minnesota,Winona,7
Minnesota,Wright,11
Minnesota,Yellow Medicine,3
Mississippi,Adams,1
Mississippi,Carroll,2
Mississippi,Choctaw,1
Mississippi,Clarke,1
Mississippi,Clay,1
Mississippi,Copiah,6
Mississippi,De Soto,2
Mississippi,Forrest,3
Mississippi,Hancock,2
Mississippi,Harrison,2
Mississippi,Hinds,1
Mississippi,Itawamba,1
Mississippi,Lafayette,1
Mississippi,Lamar,1
Mississippi,Lauderdale,1
Mississippi,Lincoln,2
Mississippi,Lowndes,5
Mississippi,Marion,4
Mississippi,Marshall,1
Mississippi,Monroe,4
Mississippi,Noxubee,1
Mississippi,Panola,5
Mississippi,Pearl River,8
Mississippi,Perry,1
Mississippi,Stone,1
Mississippi,Tate,1
Mississippi,Tippah,3
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Andrew,4
Missouri,Barry,4
Missouri,Barton,1
Missouri,Bates,3
Missouri,Benton,3
Missouri,Bollinger,1
Missouri,Boone,3
Missouri,Buchanan,1
Missouri,Butler,2
Missouri,Caldwell,1
Missouri,Callaway,11
Missouri,Camden,5
Missouri,Cape Girardeau,7
Missouri,Carter,2
Missouri,Cass,3
Missouri,Cedar,1
Missouri,Christian,2
Missouri,Clark,3
Missouri,Clay,7
Missouri,Cole,7
Missouri,Cooper,4
Missouri,Crawford,2
Missouri,Dade,1
Missouri,Dallas,3
Missouri,Daviess,2
Missouri,De Kalb,1
Missouri,Dent,1
Missouri,Douglas,2
Missouri,Franklin,5
Missouri,Gasconade,5
Missouri,Gentry,2
Missouri,Greene,4
Missouri,Harrison,2
Missouri,Henry,2
Missouri,Hickory,1
Missouri,Howard,1
Missouri,Howell,4
Missouri,Iron,6
Missouri,Jackson,8
Missouri,Jasper,7
Missouri,Jefferson,14
Missouri,Johnson,3
Missouri,Knox,1
Missouri,Laclede,1
Missouri,Lafayette,1
