State,County,Number of Mines
Alabama,Autauga,3
Alabama,Barbour,7
Alabama,Bibb,4
Alabama,Blount,5
Alabama,Calhoun,9
Alabama,Cherokee,1
Alabama,Chilton,3
Alabama,Clarke,4
Alabama,Cleburne,1
Alabama,Coffee,1
Alabama,Colbert,4
Alabama,Conecuh,6
Alabama,Coosa,1
Alabama,Cullman,7
Alabama,Dale,2
Alabama,Dallas,7
Alabama,De Kalb,3
Alabama,Elmore,6
Alabama,Escambia,6
Alabama,Etowah,3
Alabama,Fayette,7
Alabama,Franklin,11
Alabama,Geneva,1
Alabama,Greene,1
Alabama,Hale,2
Alabama,Henry,4
Alabama,Jackson,3
Alabama,Jefferson,40
Alabama,Lawrence,1
Alabama,Lee,3
Alabama,Lowndes,3
Alabama,Macon,4
Alabama,Madison,7
Alabama,Marengo,2
Alabama,Marion,12
Alabama,Marshall,4
Alabama,Mobile,6
Alabama,Monroe,5
Alabama,Montgomery,12
Alabama,Morgan,3
Alabama,Pickens,1
Alabama,Randolph,1
Alabama,Russell,7
Alabama,Shelby,20
Alabama,St Clair,5
Alabama,Sumter,4
Alabama,Talladega,8
Alabama,Tuscaloosa,28
Alabama,Walker,32
Alabama,Washington,2
Alabama,Winston,9
Alaska,2001,1
Alaska,2005,24
Alaska,2006,2
Alaska,2007,4
Alaska,2009,2
Alaska,2011,1
Alaska,2012,11
Alaska,2014,31
Alaska,Aleutians East,17
Arizona,Apache,5
Arizona,Cochise,19
Arizona,Coconino,20
Arizona,Gila,13
Arizona,Graham,5
Arizona,Greenlee,6
Arizona,La Paz,6
Arizona,Maricopa,70
Arizona,Mohave,22
Arizona,Navajo,13
Arizona,Pima,38
Arizona,Pinal,30
Arizona,Santa Cruz,6
Arizona,Yavapai,30
Arizona,Yuma,7
Arkansas,Baxter,3
Arkansas,Benton,2
Arkansas,Boone,1
Arkansas,Bradley,2
Arkansas,Calhoun,5
Arkansas,Carroll,1
Arkansas,Clark,2
Arkansas,Clay,3
Arkansas,Cleburne,1
Arkansas,Craighead,3
Arkansas,Crawford,5
Arkansas,Crittenden,2
Arkansas,Cross,1
Arkansas,Desha,1
Arkansas,Faulkner,2
Arkansas,Franklin,3
Arkansas,Fulton,2
Arkansas,Garland,16
Arkansas,Grant,2
Arkansas,Greene,5
Arkansas,Hempstead,1
Arkansas,Hot Spring,7
Arkansas,Howard,2
Arkansas,Independence,9
Arkansas,Izard,2
Arkansas,Jackson,1
Arkansas,Jefferson,1
Arkansas,Johnson,5
Arkansas,Lawrence,2
Arkansas,Little River,5
Arkansas,Logan,6
Arkansas,Lonoke,1
Arkansas,Marion,2
Arkansas,Miller,1
Arkansas,Montgomery,4
Arkansas,Nevada,1
Arkansas,Newton,1
Arkansas,Ouachita,2
Arkansas,Perry,1
Arkansas,Pike,4
Arkansas,Poinsett,1
Arkansas,Polk,2
Arkansas,Pope,3
Arkansas,Pulaski,15
Arkansas,Saline,7
Arkansas,Sebastian,10
Arkansas,Sevier,2
Arkansas,Sharp,1
Arkansas,St Francis,2
Arkansas,Stone,2
Arkansas,Washington,5
Arkansas,White,1
California,Alameda,12
California,Alpine,1
California,Amador,5
California,Butte,5
California,Calaveras,12
California,Contra Costa,7
California,Del Norte,2
California,El Dorado,11
California,Fresno,9
California,Glenn,3
California,Humboldt,9
California,Imperial,12
California,Inyo,31
California,Kern,33
California,Lake,11
California,Lassen,5
California,Los Angeles,27
California,Madera,3
California,Marin,1
California,Mariposa,3
California,Mendocino,8
California,Merced,4
California,Mono,7
California,Monterey,9
California,Napa,2
California,Nevada,13
California,Orange,12
California,Placer,10
California,Plumas,5
California,Riverside,40
California,Sacramento,10
California,San Benito,7
California,San Bernardino,55
California,San Diego,35
California,San Joaquin,7
California,San Luis Obispo,11
California,San Mateo,4
California,Santa Barbara,16
California,Santa Clara,9
California,Santa Cruz,9
California,Shasta,9
California,Sierra,13
California,Siskiyou,11
California,Solano,2
California,Sonoma,15
California,Stanislaus,5
California,Sutter,1
California,Tehama,2
California,Trinity,1
California,Tulare,1
California,Tuolumne,6
California,Ventura,18
California,Yolo,5
California,Yuba,5
Colorado,Adams,15
Colorado,Alamosa,3
Colorado,Arapahoe,8
Colorado,Archuleta,4
Colorado,Boulder,28
Colorado,Chaffee,4
Colorado,Clear Creek,12
Colorado,Conejos,2
Colorado,Costilla,4
Colorado,Custer,2
Colorado,Delta,11
Colorado,Denver,1
Colorado,Dolores,3
Colorado,Douglas,10
