State,County,Number of Mines
California,Alameda,9
California,Alpine,1
California,Amador,11
California,Butte,8
California,Calaveras,7
California,Colusa,3
California,Contra Costa,7
California,Del Norte,5
California,El Dorado,5
California,Fresno,11
California,Glenn,6
California,Humboldt,21
California,Imperial,17
California,Inyo,14
California,Kern,32
California,Lake,13
California,Lassen,7
California,Los Angeles,31
California,Madera,3
California,Marin,3
California,Mariposa,5
California,Mendocino,19
California,Merced,7
California,Modoc,5
California,Mono,5
California,Monterey,12
California,Napa,2
California,Nevada,11
California,Orange,6
California,Placer,9
California,Plumas,7
California,Riverside,44
California,Sacramento,10
California,San Benito,8
California,San Bernardino,48
California,San Diego,26
California,San Francisco,3
California,San Joaquin,14
California,San Luis Obispo,10
California,San Mateo,3
California,Santa Barbara,10
California,Santa Clara,9
California,Santa Cruz,8
California,Shasta,13
California,Sierra,1
California,Siskiyou,12
California,Solano,5
California,Sonoma,17
California,Stanislaus,7
California,Sutter,3
California,Tehama,10
California,Trinity,4
California,Tulare,6
California,Tuolumne,5
California,Ventura,11
California,Yolo,6
California,Yuba,12
Colorado,Adams,18
Colorado,Alamosa,10
Colorado,Arapahoe,6
Colorado,Archuleta,9
Colorado,Baca,3
Colorado,Boulder,13
Colorado,Chaffee,7
Colorado,Clear Creek,4
Colorado,Conejos,1
Colorado,Custer,1
Colorado,Delta,7
Colorado,Denver,2
Colorado,Douglas,3
Colorado,Eagle,6
Colorado,El Paso,14
Colorado,Elbert,1
Colorado,Fremont,19
Colorado,Garfield,12
Colorado,Grand,9
Colorado,Gunnison,7
Colorado,Hinsdale,1
Colorado,Huerfano,2
Colorado,Jackson,1
Colorado,Jefferson,16
Colorado,Kit Carson,2
Colorado,La Plata,10
Colorado,Lake,7
Colorado,Larimer,41
Colorado,Las Animas,3
Colorado,Lincoln,1
Colorado,Logan,3
Colorado,Mesa,21
Colorado,Moffat,6
Colorado,Montezuma,11
Colorado,Montrose,12
Colorado,Morgan,4
Colorado,Otero,5
Colorado,Ouray,2
Colorado,Park,5
Colorado,Phillips,1
Colorado,Prowers,10
Colorado,Pueblo,15
Colorado,Rio Blanco,5
Colorado,Rio Grande,4
Colorado,Routt,10
Colorado,Saguache,1
Colorado,Sedgwick,1
Colorado,Summit,2
Colorado,Teller,5
Colorado,Weld,22
Connecticut,Fairfield,8
Connecticut,Hartford,14
Connecticut,Litchfield,16
Connecticut,Middlesex,7
Connecticut,New Haven,20
Connecticut,New London,13
Connecticut,Tolland,14
Connecticut,Windham,17
Delaware,Kent,4
Delaware,New Castle,3
Delaware,Sussex,2
Florida,Alachua,6
Florida,Brevard,2
Florida,Broward,3
Florida,Calhoun,1
Florida,Charlotte,6
Florida,Citrus,6
Florida,Clay,2
Florida,Collier,6
Florida,Columbia,2
Florida,Dade,17
Florida,De Soto,3
Florida,Dixie,1
Florida,Escambia,7
Florida,Franklin,1
Florida,Gadsden,7
Florida,Gilchrist,1
Florida,Glades,4
Florida,Hamilton,3
Florida,Hardee,1
Florida,Hernando,8
Florida,Hillsborough,5
Florida,Indian River,3
Florida,Jackson,6
Florida,Jefferson,1
Florida,Lafayette,1
Florida,Lake,9
Florida,Lee,8
Florida,Leon,1
Florida,Levy,4
Florida,Manatee,3
Florida,Marion,14
Florida,Martin,1
Florida,Monroe,2
Florida,Okaloosa,2
Florida,Okeechobee,2
Florida,Orange,2
Florida,Palm Beach,9
Florida,Pasco,2
Florida,Polk,23
Florida,Putnam,4
Florida,Santa Rosa,3
Florida,Sarasota,4
Florida,St Lucie,5
Florida,Sumter,7
Florida,Suwannee,6
Florida,Taylor,3
Florida,Volusia,1
Florida,Walton,3
Florida,Washington,3
Georgia,Baldwin,2
Georgia,Banks,1
Georgia,Barrow,1
Georgia,Bartow,5
Georgia,Berrien,1
Georgia,Bibb,3
Georgia,Carroll,1
Georgia,Catoosa,1
Georgia,Chatham,1
Georgia,Cherokee,3
Georgia,Clarke,1
Georgia,Clayton,2
Georgia,Cobb,1
Georgia,Columbia,3
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,6
Georgia,Decatur,5
Georgia,Dougherty,1
Georgia,Douglas,6
Georgia,Early,1
Georgia,Echols,1
Georgia,Effingham,4
Georgia,Elbert,21
Georgia,Evans,1
Georgia,Fayette,2
Georgia,Floyd,4
Georgia,Forsyth,3
Georgia,Fulton,8
Georgia,Gilmer,2
Georgia,Glascock,1
Georgia,Greene,5
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,3
Georgia,Hancock,1
Georgia,Haralson,1
Georgia,Harris,1
Georgia,Hart,1
Georgia,Heard,1
Georgia,Henry,1
Georgia,Houston,2
Georgia,Jackson,5
Georgia,Jasper,1
Georgia,Jefferson,3
Georgia,Jones,2
Georgia,Lee,2
Georgia,Long,2
Georgia,Lumpkin,2
Georgia,Macon,2
Georgia,Madison,1
Georgia,Marion,1
Georgia,Monroe,3
Georgia,Montgomery,1
Georgia,Morgan,1
Georgia,Murray,3
Georgia,Muscogee,2
Georgia,Newton,2
Georgia,Oglethorpe,25
Georgia,Paulding,2
Georgia,Pickens,9
Georgia,Polk,2
Georgia,Rabun,1
Georgia,Richmond,7
Georgia,Rockdale,1
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,2
Georgia,Taylor,2
Georgia,Thomas,3
Georgia,Toombs,1
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,5
Georgia,Union,1
Georgia,Walker,2
Georgia,Warren,4
Georgia,Washington,10
Georgia,White,1
Georgia,Whitfield,4
Georgia,Wilkes,2
Georgia,Wilkinson,12
Hawaii,Hawaii,18
Hawaii,Honolulu,8
Hawaii,Kauai,3
Hawaii,Maui,6
Idaho,Ada,26
Idaho,Adams,1
Idaho,Bannock,5
Idaho,Bear Lake,3
Idaho,Benewah,3
Idaho,Bingham,4
Idaho,Blaine,6
Idaho,Bonner,7
Idaho,Bonneville,11
Idaho,Boundary,2
Idaho,Canyon,13
Idaho,Caribou,10
Idaho,Cassia,7
Idaho,Clark,4
Idaho,Custer,6
Idaho,Elmore,4
Idaho,Franklin,2
Idaho,Fremont,3
Idaho,Gem,4
Idaho,Idaho,9
Idaho,Jefferson,1
Idaho,Kootenai,9
Idaho,Latah,1
Idaho,Lemhi,6
Idaho,Lewis,1
Idaho,Lincoln,1
Idaho,Madison,4
Idaho,Minidoka,7
Idaho,Nez Perce,7
Idaho,Oneida,4
Idaho,Owyhee,4
Idaho,Payette,2
Idaho,Power,2
Idaho,Shoshone,6
Idaho,Teton,2
Idaho,Twin Falls,8
Idaho,Valley,3
Idaho,Washington,3
Illinois,Adams,6
Illinois,Alexander,3
Illinois,Bond,2
Illinois,Boone,6
Illinois,Bureau,3
Illinois,Carroll,3
Illinois,Champaign,3
Illinois,Christian,2
Illinois,Clark,4
Illinois,Clinton,1
Illinois,Coles,4
Illinois,Cook,11
Illinois,Crawford,2
Illinois,Cumberland,2
Illinois,De Kalb,2
Illinois,Douglas,1
Illinois,Du Page,1
Illinois,Fayette,2
Illinois,Ford,1
Illinois,Franklin,2
Illinois,Fulton,3
Illinois,Gallatin,7
Illinois,Greene,3
Illinois,Grundy,3
Illinois,Hancock,5
Illinois,Hardin,9
Illinois,Henderson,1
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,6
Illinois,Jefferson,3
Illinois,Jersey,2
Illinois,Jo Daviess,6
Illinois,Johnson,2
Illinois,Kane,17
Illinois,Kankakee,5
Illinois,Kendall,3
Illinois,Knox,1
Illinois,La Salle,18
Illinois,Lake,3
Illinois,Lawrence,4
Illinois,Lee,7
Illinois,Livingston,9
Illinois,Logan,2
Illinois,Macon,2
Illinois,Macoupin,2
Illinois,Madison,5
Illinois,Marshall,4
Illinois,Mason,1
Illinois,Massac,3
Illinois,McDonough,3
Illinois,McHenry,20
Illinois,McLean,8
Illinois,Menard,1
Illinois,Monroe,1
Illinois,Montgomery,3
Illinois,Ogle,14
Illinois,Peoria,2
Illinois,Perry,5
Illinois,Piatt,1
Illinois,Pike,5
Illinois,Pulaski,1
Illinois,Putnam,1
Illinois,Randolph,6
Illinois,Rock Island,6
Illinois,Saline,5
Illinois,Sangamon,6
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,6
Illinois,Stephenson,6
Illinois,Tazewell,9
Illinois,Union,2
Illinois,Vermilion,6
Illinois,Wabash,1
Illinois,Warren,2
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,4
Illinois,Will,15
Illinois,Williamson,3
Illinois,Winnebago,15
Illinois,Woodford,4
Indiana,Adams,4
Indiana,Allen,9
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,1
Indiana,Carroll,2
Indiana,Cass,4
Indiana,Clark,7
Indiana,Clay,4
Indiana,Crawford,4
Indiana,Daviess,5
Indiana,De Kalb,7
Indiana,Dearborn,2
Indiana,Decatur,2
Indiana,Delaware,4
Indiana,Dubois,2
Indiana,Elkhart,11
Indiana,Fayette,1
Indiana,Floyd,2
Indiana,Franklin,4
Indiana,Fulton,1
Indiana,Gibson,8
Indiana,Grant,5
Indiana,Greene,7
Indiana,Hamilton,11
Indiana,Hancock,2
Indiana,Harrison,7
Indiana,Hendricks,1
Indiana,Henry,1
Indiana,Howard,4
Indiana,Huntington,3
Indiana,Jackson,2
Indiana,Jasper,2
Indiana,Jay,2
Indiana,Jennings,2
Indiana,Johnson,2
Indiana,Knox,11
Indiana,Kosciusko,7
Indiana,La Grange,2
Indiana,La Porte,2
Indiana,Lake,3
Indiana,Lawrence,8
Indiana,Madison,4
Indiana,Marion,10
Indiana,Marshall,2
Indiana,Martin,2
Indiana,Miami,3
Indiana,Monroe,10
Indiana,Montgomery,2
Indiana,Morgan,13
Indiana,Newton,1
Indiana,Noble,6
Indiana,Ohio,1
Indiana,Orange,4
Indiana,Owen,4
Indiana,Parke,5
Indiana,Pike,7
Indiana,Porter,1
Indiana,Posey,2
Indiana,Pulaski,2
Indiana,Putnam,9
Indiana,Randolph,3
Indiana,Ripley,2
Indiana,Rush,1
Indiana,Scott,3
Indiana,Shelby,6
Indiana,Spencer,2
Indiana,St Joseph,3
Indiana,Starke,1
Indiana,Steuben,10
Indiana,Sullivan,2
Indiana,Switzerland,1
Indiana,Tippecanoe,4
Indiana,Vanderburgh,2
Indiana,Vermillion,3
Indiana,Vigo,7
Indiana,Wabash,3
Indiana,Warren,3
Indiana,Warrick,6
Indiana,Washington,1
Indiana,Wayne,6
Indiana,Wells,1
Indiana,White,2
Indiana,Whitley,4
Iowa,Adair,17
Iowa,Appanoose,1
Iowa,Benton,3
Iowa,Black Hawk,9
Iowa,Buena Vista,1
Iowa,Butler,2
Iowa,Carroll,3
Iowa,Cedar,1
Iowa,Cerro Gordo,3
Iowa,Cherokee,2
Iowa,Chickasaw,2
Iowa,Clay,4
Iowa,Clayton,1
Iowa,Clinton,9
Iowa,Dallas,2
Iowa,Decatur,1
Iowa,Delaware,5
Iowa,Des Moines,7
Iowa,Dickinson,6
Iowa,Dubuque,6
Iowa,Emmet,3
Iowa,Fayette,11
Iowa,Floyd,6
Iowa,Greene,4
Iowa,Guthrie,1
Iowa,Hamilton,4
Iowa,Hancock,1
Iowa,Hardin,12
Iowa,Harrison,1
Iowa,Henry,2
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,4
Iowa,Jasper,3
Iowa,Johnson,6
Iowa,Jones,3
Iowa,Keokuk,2
Iowa,Kossuth,1
Iowa,Lee,3
Iowa,Linn,7
Iowa,Louisa,2
Iowa,Lyon,2
Iowa,Madison,1
Iowa,Marion,6
Iowa,Marshall,2
Iowa,Mitchell,7
Iowa,Muscatine,8
Iowa,O Brien,1
Iowa,Osceola,1
Iowa,Palo Alto,1
Iowa,Plymouth,2
Iowa,Pocahontas,2
Iowa,Polk,26
Iowa,Poweshiek,1
Iowa,Sac,6
Iowa,Scott,7
Iowa,Sioux,2
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,2
Iowa,Wapello,2
Iowa,Webster,9
Iowa,Winneshiek,10
Iowa,Woodbury,2
Iowa,Worth,2
Iowa,Wright,1
Kansas,Allen,7
Kansas,Atchison,4
Kansas,Barber,2
Kansas,Barton,6
Kansas,Bourbon,4
Kansas,Butler,2
Kansas,Chase,4
Kansas,Cherokee,1
Kansas,Clay,1
Kansas,Cloud,2
Kansas,Cowley,4
Kansas,Crawford,7
Kansas,Dickinson,6
Kansas,Doniphan,2
Kansas,Douglas,3
Kansas,Edwards,2
Kansas,Ellis,4
Kansas,Ellsworth,3
Kansas,Finney,6
Kansas,Ford,4
Kansas,Franklin,2
Kansas,Geary,1
Kansas,Gray,1
Kansas,Greenwood,1
Kansas,Hamilton,1
Kansas,Harper,1
Kansas,Jefferson,5
Kansas,Jewell,1
Kansas,Johnson,13
Kansas,Kearny,1
Kansas,Kiowa,1
Kansas,Labette,1
Kansas,Lincoln,1
Kansas,Linn,5
Kansas,Lyon,2
Kansas,Marion,2
Kansas,Marshall,4
Kansas,McPherson,1
Kansas,Miami,2
Kansas,Montgomery,2
Kansas,Nemaha,1
Kansas,Neosho,3
Kansas,Norton,1
Kansas,Osage,3
Kansas,Pawnee,1
Kansas,Phillips,1
Kansas,Pottawatomie,1
Kansas,Pratt,2
Kansas,Reno,6
Kansas,Republic,1
Kansas,Rice,3
Kansas,Riley,4
Kansas,Saline,2
Kansas,Sedgwick,9
Kansas,Seward,2
Kansas,Shawnee,7
Kansas,Sherman,1
Kansas,Smith,1
Kansas,Sumner,2
Kansas,Thomas,1
Kansas,Trego,1
Kansas,Wabaunsee,1
Kansas,Washington,2
Kansas,Wilson,2
Kansas,Wyandotte,6
Kentucky,Adair,2
Kentucky,Allen,1
Kentucky,Anderson,1
Kentucky,Barren,2
Kentucky,Bell,35
Kentucky,Boone,6
Kentucky,Bourbon,1
Kentucky,Boyd,7
Kentucky,Boyle,2
Kentucky,Breathitt,6
Kentucky,Breckinridge,3
Kentucky,Bullitt,3
Kentucky,Butler,5
Kentucky,Caldwell,3
Kentucky,Calloway,1
Kentucky,Campbell,1
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,5
Kentucky,Casey,2
Kentucky,Christian,2
Kentucky,Clay,5
Kentucky,Clinton,2
Kentucky,Crittenden,1
Kentucky,Daviess,5
Kentucky,Estill,5
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,30
Kentucky,Franklin,1
Kentucky,Gallatin,1
Kentucky,Garrard,1
Kentucky,Graves,5
Kentucky,Grayson,2
Kentucky,Green,1
Kentucky,Hancock,1
Kentucky,Hardin,4
Kentucky,Harlan,59
Kentucky,Hart,2
Kentucky,Henderson,2
Kentucky,Henry,1
Kentucky,Hopkins,16
Kentucky,Jackson,2
Kentucky,Jefferson,9
Kentucky,Jessamine,1
Kentucky,Johnson,6
Kentucky,Knott,57
Kentucky,Knox,15
Kentucky,Laurel,4
Kentucky,Lawrence,6
Kentucky,Lee,1
Kentucky,Leslie,15
Kentucky,Letcher,57
Kentucky,Lewis,1
Kentucky,Livingston,8
Kentucky,Logan,1
Kentucky,Madison,2
Kentucky,Marion,1
Kentucky,Martin,30
Kentucky,Mason,3
Kentucky,McCracken,1
Kentucky,McCreary,1
Kentucky,McLean,2
Kentucky,Meade,4
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,5
Kentucky,Muhlenberg,10
Kentucky,Nelson,1
Kentucky,Ohio,4
Kentucky,Oldham,2
Kentucky,Owsley,1
Kentucky,Pendleton,3
Kentucky,Perry,33
Kentucky,Pike,135
Kentucky,Powell,2
Kentucky,Pulaski,8
Kentucky,Rockcastle,1
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,9
Kentucky,Warren,2
Kentucky,Washington,1
Kentucky,Wayne,1
Kentucky,Webster,7
Kentucky,Whitley,10
Louisiana,Allen,1
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,1
Louisiana,Bienville,1
Louisiana,Caddo,1
Louisiana,Calcasieu,3
Louisiana,Catahoula,3
Louisiana,De Soto,1
Louisiana,East Baton Rouge,8
Louisiana,East Feliciana,4
Louisiana,Evangeline,1
Louisiana,Grant,2
Louisiana,Iberia,4
Louisiana,Jefferson,8
Louisiana,Jefferson Davis,5
Louisiana,La Salle,3
Louisiana,Lafayette,4
Louisiana,Livingston,8
Louisiana,Orleans,5
Louisiana,Ouachita,4
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,1
Louisiana,Rapides,5
Louisiana,Red River,2
Louisiana,St Bernard,1
Louisiana,St Charles,2
Louisiana,St Helena,17
Louisiana,St James,2
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,1
Louisiana,St Tammany,8
Louisiana,Tangipahoa,9
Louisiana,Terrebonne,2
Louisiana,Vermilion,2
Louisiana,Vernon,2
Louisiana,Washington,21
Louisiana,Webster,2
Louisiana,West Baton Rouge,2
Louisiana,West Feliciana,3
Louisiana,Winn,2
Maine,Androscoggin,8
Maine,Aroostook,17
Maine,Cumberland,19
Maine,Franklin,2
Maine,Hancock,14
Maine,Kennebec,8
Maine,Knox,5
Maine,Lincoln,4
Maine,Oxford,4
Maine,Penobscot,15
Maine,Piscataquis,7
Maine,Sagadahoc,2
Maine,Somerset,12
Maine,Waldo,9
Maine,Washington,5
Maine,York,23
Maryland,Allegany,15
Maryland,Anne Arundel,7
Maryland,Baltimore,9
Maryland,Caroline,2
Maryland,Carroll,2
Maryland,Cecil,6
Maryland,Charles,3
Maryland,Dorchester,1
Maryland,Frederick,7
Maryland,Garrett,12
Maryland,Harford,3
Maryland,Kent,1
Maryland,Montgomery,4
Maryland,Prince Georges,5
Maryland,Queen Annes,1
Maryland,St Marys,5
Maryland,Talbot,1
Maryland,Washington,5
Maryland,Wicomico,1
Massachusetts,Barnstable,9
Massachusetts,Berkshire,13
Massachusetts,Bristol,11
Massachusetts,Dukes,1
Massachusetts,Essex,9
Massachusetts,Franklin,7
Massachusetts,Hampden,9
Massachusetts,Hampshire,10
Massachusetts,Middlesex,26
Massachusetts,Norfolk,12
Massachusetts,Plymouth,24
Massachusetts,Suffolk,2
Massachusetts,Worcester,35
Michigan,Allegan,13
Michigan,Alpena,9
Michigan,Antrim,4
Michigan,Arenac,1
Michigan,Baraga,3
Michigan,Barry,7
Michigan,Bay,1
Michigan,Benzie,2
Michigan,Berrien,8
Michigan,Branch,3
Michigan,Calhoun,11
Michigan,Cass,9
Michigan,Charlevoix,11
Michigan,Cheboygan,2
Michigan,Chippewa,8
Michigan,Clare,2
Michigan,Clinton,14
Michigan,Delta,9
Michigan,Dickinson,4
Michigan,Eaton,5
Michigan,Emmet,11
Michigan,Genesee,1
Michigan,Gogebic,2
Michigan,Grand Traverse,8
Michigan,Gratiot,3
Michigan,Hillsdale,8
Michigan,Houghton,4
Michigan,Huron,8
Michigan,Ingham,7
Michigan,Ionia,4
Michigan,Iosco,5
Michigan,Iron,4
Michigan,Isabella,2
Michigan,Jackson,10
Michigan,Kalamazoo,6
Michigan,Kent,25
Michigan,Lake,1
Michigan,Lapeer,18
Michigan,Leelanau,7
Michigan,Lenawee,5
Michigan,Livingston,14
Michigan,Luce,1
Michigan,Mackinac,4
Michigan,Macomb,6
Michigan,Manistee,1
Michigan,Marquette,12
Michigan,Mecosta,3
Michigan,Menominee,3
Michigan,Midland,1
Michigan,Missaukee,1
Michigan,Monroe,10
Michigan,Montcalm,5
Michigan,Montmorency,2
Michigan,Muskegon,3
Michigan,Newaygo,5
Michigan,Oakland,28
Michigan,Oceana,5
Michigan,Ogemaw,3
Michigan,Ontonagon,2
Michigan,Osceola,1
Michigan,Oscoda,1
Michigan,Otsego,3
Michigan,Ottawa,16
Michigan,Presque Isle,2
Michigan,Roscommon,11
Michigan,Saginaw,4
Michigan,Sanilac,6
Michigan,Schoolcraft,3
Michigan,Shiawassee,8
Michigan,St Clair,2
Michigan,St Joseph,4
Michigan,Tuscola,13
Michigan,Van Buren,1
Michigan,Washtenaw,15
Michigan,Wayne,9
Michigan,Wexford,2
Minnesota,Aitkin,1
Minnesota,Anoka,1
Minnesota,Becker,8
Minnesota,Beltrami,8
Minnesota,Benton,10
Minnesota,Big Stone,5
Minnesota,Blue Earth,9
Minnesota,Brown,5
Minnesota,Carlton,9
Minnesota,Carver,2
Minnesota,Cass,4
Minnesota,Chippewa,2
Minnesota,Chisago,3
Minnesota,Clay,14
Minnesota,Clearwater,3
Minnesota,Cook,4
Minnesota,Cottonwood,5
Minnesota,Crow Wing,5
Minnesota,Dakota,10
Minnesota,Dodge,3
Minnesota,Douglas,10
Minnesota,Faribault,2
Minnesota,Fillmore,3
Minnesota,Freeborn,4
Minnesota,Goodhue,9
Minnesota,Hennepin,16
Minnesota,Houston,6
Minnesota,Hubbard,4
Minnesota,Isanti,1
Minnesota,Itasca,7
Minnesota,Jackson,1
Minnesota,Kanabec,4
Minnesota,Kandiyohi,11
Minnesota,Kittson,3
Minnesota,Koochiching,3
Minnesota,Lac qui Parle,2
Minnesota,Lake,4
Minnesota,Le Sueur,6
Minnesota,Lincoln,2
Minnesota,Lyon,2
Minnesota,Marshall,4
Minnesota,Martin,4
Minnesota,McLeod,3
Minnesota,Meeker,4
Minnesota,Mille Lacs,6
Minnesota,Morrison,10
Minnesota,Mower,2
Minnesota,Murray,6
Minnesota,Nicollet,1
Minnesota,Nobles,2
Minnesota,Olmsted,13
Minnesota,Otter Tail,8
Minnesota,Pennington,1
Minnesota,Pine,2
Minnesota,Pipestone,1
Minnesota,Polk,4
Minnesota,Pope,6
Minnesota,Ramsey,1
Minnesota,Red Lake,1
Minnesota,Redwood,5
Minnesota,Renville,6
Minnesota,Rice,4
Minnesota,Rock,4
Minnesota,Roseau,3
Minnesota,Scott,9
Minnesota,Sherburne,9
Minnesota,Sibley,2
Minnesota,St Louis,33
Minnesota,Stearns,20
Minnesota,Steele,8
Minnesota,Stevens,3
Minnesota,Swift,3
Minnesota,Todd,5
Minnesota,Traverse,1
Minnesota,Wabasha,4
Minnesota,Wadena,3
Minnesota,Waseca,1
Minnesota,Washington,14
Minnesota,Watonwan,1
Minnesota,Wilkin,1
Minnesota,Winona,3
Minnesota,Wright,10
Minnesota,Yellow Medicine,4
Mississippi,Adams,1
Mississippi,Benton,1
Mississippi,Bolivar,1
Mississippi,Carroll,2
Mississippi,Choctaw,1
Mississippi,Claiborne,2
Mississippi,Clay,1
Mississippi,Coahoma,2
Mississippi,Copiah,8
Mississippi,Covington,2
Mississippi,De Soto,5
Mississippi,Forrest,5
Mississippi,George,2
Mississippi,Grenada,1
Mississippi,Hancock,2
Mississippi,Harrison,5
Mississippi,Hinds,3
Mississippi,Holmes,1
Mississippi,Itawamba,2
Mississippi,Jackson,1
Mississippi,Jasper,2
Mississippi,Jefferson Davis,1
Mississippi,Lafayette,1
Mississippi,Lamar,1
Mississippi,Lauderdale,2
Mississippi,Lawrence,1
Mississippi,Leake,1
Mississippi,Lincoln,3
Mississippi,Lowndes,13
Mississippi,Marion,6
Mississippi,Monroe,10
Mississippi,Noxubee,3
Mississippi,Panola,7
Mississippi,Pearl River,5
Mississippi,Perry,4
Mississippi,Pike,1
Mississippi,Rankin,1
Mississippi,Smith,2
Mississippi,Stone,2
Mississippi,Tallahatchie,1
Mississippi,Tate,3
Mississippi,Tippah,4
Mississippi,Tishomingo,1
Mississippi,Walthall,1
Mississippi,Warren,1
Mississippi,Washington,1
Mississippi,Wayne,1
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,1
Missouri,Adair,2
Missouri,Andrew,1
Missouri,Audrain,1
Missouri,Barry,4
Missouri,Barton,1
Missouri,Bates,4
Missouri,Benton,5
Missouri,Bollinger,2
Missouri,Boone,7
Missouri,Buchanan,2
Missouri,Butler,1
Missouri,Caldwell,2
Missouri,Callaway,9
Missouri,Camden,3
Missouri,Cape Girardeau,7
Missouri,Carter,1
Missouri,Cass,5
Missouri,Cedar,1
Missouri,Christian,6
Missouri,Clark,2
Missouri,Clay,5
Missouri,Cole,4
Missouri,Cooper,2
Missouri,Crawford,4
