State,County,Number of Mines
Arkansas,Crawford,2
Arkansas,Cross,2
Arkansas,Faulkner,2
Arkansas,Franklin,4
Arkansas,Fulton,1
Arkansas,Garland,10
Arkansas,Grant,4
Arkansas,Greene,1
Arkansas,Hot Spring,4
Arkansas,Howard,2
Arkansas,Independence,9
Arkansas,Izard,4
Arkansas,Jackson,1
Arkansas,Johnson,2
Arkansas,Lawrence,3
Arkansas,Lincoln,1
Arkansas,Little River,2
Arkansas,Logan,5
Arkansas,Lonoke,1
Arkansas,Marion,1
Arkansas,Miller,3
Arkansas,Montgomery,5
Arkansas,Ouachita,2
Arkansas,Pike,2
Arkansas,Poinsett,2
Arkansas,Polk,3
Arkansas,Pope,3
Arkansas,Pulaski,10
Arkansas,Randolph,1
Arkansas,Saline,5
Arkansas,Scott,1
Arkansas,Sebastian,6
Arkansas,Sevier,2
Arkansas,Sharp,2
Arkansas,Stone,3
Arkansas,Van Buren,2
Arkansas,Washington,6
Arkansas,White,4
Arkansas,Yell,1
California,Alameda,6
California,Alpine,1
California,Amador,10
California,Butte,11
California,Calaveras,4
California,Contra Costa,6
California,Del Norte,1
California,El Dorado,5
California,Fresno,7
California,Glenn,4
California,Humboldt,22
California,Imperial,11
California,Inyo,12
California,Kern,20
California,Lake,7
California,Lassen,3
California,Los Angeles,23
California,Madera,3
California,Marin,2
California,Mariposa,5
California,Mendocino,12
California,Merced,5
California,Modoc,7
California,Mono,2
California,Monterey,6
California,Napa,1
California,Nevada,4
California,Orange,3
California,Placer,4
California,Plumas,9
California,Riverside,40
California,Sacramento,5
California,San Benito,8
California,San Bernardino,53
California,San Diego,22
California,San Francisco,1
California,San Joaquin,10
California,San Luis Obispo,11
California,San Mateo,3
California,Santa Barbara,13
California,Santa Clara,3
California,Santa Cruz,4
California,Shasta,15
California,Sierra,1
California,Siskiyou,7
California,Solano,3
California,Sonoma,6
California,Stanislaus,7
California,Sutter,1
California,Tehama,8
California,Trinity,2
California,Tulare,8
California,Tuolumne,4
California,Ventura,11
California,Yolo,5
California,Yuba,8
Colorado,Adams,3
Colorado,Alamosa,4
Colorado,Arapahoe,1
Colorado,Archuleta,2
Colorado,Baca,3
Colorado,Bent,2
Colorado,Boulder,8
Colorado,Chaffee,9
Colorado,Clear Creek,4
Colorado,Conejos,3
Colorado,Costilla,1
Colorado,Crowley,3
Colorado,Custer,2
Colorado,Delta,5
Colorado,Dolores,1
Colorado,Douglas,4
Colorado,Eagle,1
Colorado,El Paso,8
Colorado,Elbert,2
Colorado,Fremont,24
Colorado,Garfield,9
Colorado,Gilpin,1
Colorado,Grand,8
Colorado,Gunnison,8
Colorado,Huerfano,2
Colorado,Jackson,1
Colorado,Jefferson,9
Colorado,Kit Carson,2
Colorado,La Plata,9
Colorado,Lake,3
Colorado,Larimer,20
Colorado,Las Animas,7
Colorado,Logan,2
Colorado,Mesa,23
Colorado,Moffat,11
Colorado,Montezuma,8
Colorado,Montrose,9
Colorado,Morgan,2
Colorado,Otero,1
Colorado,Ouray,3
Colorado,Park,14
Colorado,Pitkin,1
Colorado,Prowers,2
Colorado,Pueblo,11
Colorado,Rio Blanco,7
Colorado,Rio Grande,6
Colorado,Routt,11
Colorado,Saguache,1
Colorado,San Miguel,3
Colorado,Summit,3
Colorado,Teller,5
Colorado,Weld,50
Connecticut,Fairfield,6
Connecticut,Hartford,14
Connecticut,Litchfield,19
Connecticut,Middlesex,4
Connecticut,New Haven,13
Connecticut,New London,19
Connecticut,Tolland,14
Connecticut,Windham,16
Delaware,Kent,4
Delaware,New Castle,2
Delaware,Sussex,4
Florida,Alachua,5
Florida,Bay,1
Florida,Brevard,3
Florida,Broward,1
Florida,Charlotte,9
Florida,Citrus,6
Florida,Clay,3
Florida,Collier,5
Florida,Dixie,2
Florida,Duval,1
Florida,Escambia,5
Florida,Gadsden,4
Florida,Gilchrist,1
Florida,Glades,5
Florida,Gulf,2
Florida,Hamilton,1
Florida,Hardee,1
Florida,Hendry,1
Florida,Hernando,5
Florida,Hillsborough,3
Florida,Indian River,3
Florida,Jackson,5
Florida,Lafayette,2
Florida,Lake,7
Florida,Lee,5
Florida,Leon,1
Florida,Levy,2
Florida,Manatee,1
Florida,Marion,8
Florida,Martin,2
Florida,Miami-Dade,12
Florida,Okeechobee,2
Florida,Orange,1
Florida,Palm Beach,3
Florida,Pasco,3
Florida,Polk,15
Florida,Putnam,3
Florida,Santa Rosa,3
Florida,St Johns,2
Florida,St Lucie,3
Florida,Sumter,6
Florida,Suwannee,7
Florida,Taylor,3
Florida,Walton,4
Florida,Washington,2
Georgia,Baldwin,2
Georgia,Barrow,1
Georgia,Bartow,3
Georgia,Berrien,1
Georgia,Bibb,1
Georgia,Brantley,1
Georgia,Carroll,1
Georgia,Catoosa,1
Georgia,Charlton,1
Georgia,Chatham,1
Georgia,Chattooga,1
Georgia,Cherokee,4
Georgia,Clarke,1
Georgia,Clayton,2
Georgia,Cobb,1
Georgia,Columbia,3
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,5
Georgia,Decatur,3
Georgia,Dougherty,1
Georgia,Douglas,3
Georgia,Early,1
Georgia,Echols,1
Georgia,Effingham,2
Georgia,Elbert,10
Georgia,Fayette,2
Georgia,Floyd,2
Georgia,Forsyth,2
Georgia,Fulton,3
Georgia,Gilmer,3
Georgia,Glynn,1
Georgia,Gordon,2
Georgia,Greene,3
Georgia,Gwinnett,2
Georgia,Habersham,2
Georgia,Hall,2
Georgia,Hancock,3
Georgia,Hart,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,2
Georgia,Jefferson,5
Georgia,Jenkins,1
Georgia,Jones,2
Georgia,Lanier,1
Georgia,Liberty,1
Georgia,Long,1
Georgia,Lumpkin,1
Georgia,Macon,1
Georgia,Madison,1
Georgia,Marion,1
Georgia,McDuffie,1
Georgia,Monroe,2
Georgia,Montgomery,1
Georgia,Morgan,1
Georgia,Murray,3
Georgia,Muscogee,2
Georgia,Newton,2
Georgia,Oglethorpe,16
Georgia,Paulding,2
Georgia,Peach,1
Georgia,Pickens,6
Georgia,Pierce,1
Georgia,Polk,2
Georgia,Rabun,1
Georgia,Richmond,5
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,3
Georgia,Taylor,2
Georgia,Thomas,1
Georgia,Toombs,1
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,1
Georgia,Union,1
Georgia,Walton,1
Georgia,Warren,2
Georgia,Washington,11
Georgia,White,1
Georgia,Whitfield,1
Georgia,Wilkes,4
Georgia,Wilkinson,10
Guam,Cocos Island/Guam,3
Hawaii,Hawaii,24
Hawaii,Honolulu,5
Hawaii,Kauai,2
Hawaii,Maui,4
Idaho,Ada,22
Idaho,Adams,2
Idaho,Bannock,7
Idaho,Bear Lake,1
Idaho,Benewah,3
Idaho,Bingham,5
Idaho,Blaine,5
Idaho,Boise,2
Idaho,Bonner,15
Idaho,Bonneville,10
Idaho,Boundary,3
Idaho,Canyon,19
Idaho,Caribou,10
Idaho,Cassia,11
Idaho,Clark,1
Idaho,Clearwater,1
Idaho,Custer,4
Idaho,Elmore,4
Idaho,Franklin,5
Idaho,Fremont,5
Idaho,Gem,4
Idaho,Gooding,1
Idaho,Idaho,12
Idaho,Jefferson,4
Idaho,Kootenai,8
Idaho,Latah,2
Idaho,Lemhi,6
Idaho,Madison,4
Idaho,Minidoka,5
Idaho,Nez Perce,11
Idaho,Oneida,2
Idaho,Owyhee,4
Idaho,Payette,5
Idaho,Power,2
Idaho,Shoshone,9
Idaho,Teton,2
Idaho,Twin Falls,3
Idaho,Valley,8
Idaho,Washington,2
Illinois,Adams,4
Illinois,Alexander,2
Illinois,Bond,1
Illinois,Boone,4
Illinois,Bureau,1
Illinois,Carroll,5
Illinois,Champaign,2
Illinois,Christian,1
Illinois,Clark,5
Illinois,Clinton,1
Illinois,Coles,2
Illinois,Cook,6
Illinois,Crawford,1
Illinois,Cumberland,2
Illinois,De Kalb,2
Illinois,Douglas,1
Illinois,Fayette,2
Illinois,Ford,1
Illinois,Franklin,1
Illinois,Fulton,2
Illinois,Gallatin,2
Illinois,Greene,1
Illinois,Grundy,3
Illinois,Hamilton,2
Illinois,Hancock,2
Illinois,Hardin,7
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,3
Illinois,Jefferson,1
Illinois,Jersey,1
Illinois,Jo Daviess,7
Illinois,Johnson,2
Illinois,Kane,8
Illinois,Kankakee,3
Illinois,Kendall,4
Illinois,La Salle,16
Illinois,Lake,2
Illinois,Lawrence,1
Illinois,Lee,6
Illinois,Livingston,8
Illinois,Macon,1
Illinois,Macoupin,1
Illinois,Madison,4
Illinois,Marshall,3
Illinois,Mason,1
Illinois,Massac,1
Illinois,McDonough,1
Illinois,McHenry,13
Illinois,McLean,3
Illinois,Menard,1
Illinois,Monroe,1
Illinois,Montgomery,3
Illinois,Ogle,10
Illinois,Peoria,3
Illinois,Perry,6
Illinois,Pike,4
Illinois,Pulaski,1
Illinois,Putnam,1
Illinois,Randolph,5
Illinois,Rock Island,5
Illinois,Saline,8
Illinois,Sangamon,3
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,4
Illinois,Stephenson,5
Illinois,Tazewell,4
Illinois,Union,3
Illinois,Vermilion,2
Illinois,Wabash,1
Illinois,Warren,2
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,6
Illinois,Will,12
Illinois,Williamson,1
Illinois,Winnebago,13
Illinois,Woodford,1
Indiana,Adams,4
Indiana,Allen,6
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,1
Indiana,Carroll,2
Indiana,Cass,3
Indiana,Clark,6
Indiana,Clay,2
Indiana,Crawford,5
Indiana,Daviess,2
Indiana,De Kalb,6
Indiana,Dearborn,1
Indiana,Decatur,2
Indiana,Delaware,3
Indiana,Dubois,3
Indiana,Elkhart,9
Indiana,Fayette,1
Indiana,Floyd,1
Indiana,Fountain,1
Indiana,Franklin,3
Indiana,Gibson,9
Indiana,Grant,5
Indiana,Greene,2
Indiana,Hamilton,10
Indiana,Harrison,5
Indiana,Henry,1
Indiana,Howard,3
Indiana,Huntington,1
Indiana,Jackson,2
Indiana,Jasper,1
Indiana,Jay,1
Indiana,Jennings,1
Indiana,Johnson,2
Indiana,Knox,5
Indiana,Kosciusko,4
Indiana,La Grange,1
Indiana,La Porte,2
Indiana,Lake,5
Indiana,Lawrence,11
Indiana,Madison,5
Indiana,Marion,7
Indiana,Marshall,2
Indiana,Martin,2
Indiana,Miami,3
Indiana,Monroe,11
Indiana,Montgomery,1
Indiana,Morgan,9
Indiana,Newton,1
Indiana,Noble,7
Indiana,Orange,3
Indiana,Owen,1
Indiana,Parke,2
Indiana,Pike,5
Indiana,Porter,1
Indiana,Posey,2
Indiana,Pulaski,2
Indiana,Putnam,9
Indiana,Randolph,1
Indiana,Ripley,5
Indiana,Rush,1
Indiana,Scott,2
Indiana,Shelby,5
Indiana,Spencer,1
Indiana,St Joseph,1
Indiana,Steuben,7
Indiana,Sullivan,6
Indiana,Switzerland,1
Indiana,Tippecanoe,4
Indiana,Vanderburgh,2
Indiana,Vermillion,3
Indiana,Vigo,4
Indiana,Wabash,3
Indiana,Warren,2
Indiana,Warrick,3
Indiana,Wayne,3
Indiana,Wells,2
Indiana,White,2
Iowa,Adair,15
Iowa,Allamakee,4
Iowa,Appanoose,5
Iowa,Benton,4
Iowa,Black Hawk,7
Iowa,Boone,1
Iowa,Bremer,1
Iowa,Buchanan,1
Iowa,Buena Vista,1
Iowa,Butler,1
Iowa,Calhoun,1
Iowa,Carroll,5
Iowa,Cass,1
Iowa,Cerro Gordo,4
Iowa,Cherokee,1
Iowa,Chickasaw,5
Iowa,Clay,6
Iowa,Clayton,6
Iowa,Clinton,14
Iowa,Crawford,1
Iowa,Dallas,2
Iowa,Davis,1
Iowa,Delaware,4
Iowa,Des Moines,6
Iowa,Dickinson,6
Iowa,Dubuque,6
Iowa,Emmet,4
Iowa,Fayette,8
Iowa,Floyd,3
Iowa,Greene,2
Iowa,Hamilton,3
Iowa,Hardin,7
Iowa,Henry,3
Iowa,Humboldt,1
Iowa,Ida,1
Iowa,Iowa,4
Iowa,Jackson,7
Iowa,Jasper,2
Iowa,Jefferson,2
Iowa,Johnson,4
Iowa,Jones,4
Iowa,Keokuk,1
Iowa,Kossuth,4
Iowa,Lee,3
Iowa,Linn,8
Iowa,Louisa,3
Iowa,Lyon,2
Iowa,Madison,1
Iowa,Marion,3
Iowa,Marshall,3
Iowa,Mitchell,8
Iowa,Montgomery,1
Iowa,Muscatine,5
Iowa,Osceola,4
Iowa,Palo Alto,1
Iowa,Plymouth,3
Iowa,Pocahontas,2
Iowa,Polk,17
Iowa,Pottawattamie,2
Iowa,Poweshiek,2
Iowa,Sac,3
Iowa,Scott,7
Iowa,Sioux,7
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,5
Iowa,Wapello,5
Iowa,Washington,1
Iowa,Webster,9
Iowa,Winneshiek,15
Iowa,Woodbury,1
Iowa,Worth,1
Iowa,Wright,1
Kansas,Allen,8
Kansas,Anderson,2
Kansas,Atchison,3
Kansas,Barber,2
Kansas,Barton,6
Kansas,Bourbon,4
Kansas,Butler,5
Kansas,Chase,5
Kansas,Cherokee,2
Kansas,Clark,1
Kansas,Cloud,3
Kansas,Cowley,7
Kansas,Crawford,5
Kansas,Dickinson,1
Kansas,Doniphan,1
Kansas,Douglas,5
Kansas,Edwards,3
Kansas,Elk,3
Kansas,Ellis,4
Kansas,Ellsworth,2
Kansas,Finney,4
Kansas,Ford,6
Kansas,Franklin,5
Kansas,Geary,1
Kansas,Gray,1
Kansas,Greenwood,1
Kansas,Hamilton,4
Kansas,Harvey,1
Kansas,Jefferson,5
Kansas,Johnson,8
Kansas,Kearny,7
Kansas,Kingman,1
Kansas,Kiowa,1
Kansas,Labette,1
Kansas,Leavenworth,1
Kansas,Lincoln,1
Kansas,Linn,2
Kansas,Lyon,3
Kansas,Marion,2
Kansas,Marshall,8
Kansas,McPherson,1
Kansas,Miami,1
Kansas,Montgomery,1
Kansas,Morris,2
Kansas,Morton,1
Kansas,Nemaha,1
Kansas,Neosho,2
Kansas,Norton,1
Kansas,Osage,1
Kansas,Pawnee,1
Kansas,Phillips,2
Kansas,Pottawatomie,4
Kansas,Pratt,2
Kansas,Reno,5
Kansas,Rice,3
Kansas,Riley,5
Kansas,Russell,1
Kansas,Saline,2
Kansas,Sedgwick,8
Kansas,Shawnee,4
Kansas,Sherman,3
Kansas,Smith,1
Kansas,Stafford,1
Kansas,Sumner,2
Kansas,Thomas,2
Kansas,Trego,1
Kansas,Wabaunsee,10
Kansas,Washington,3
Kansas,Wilson,3
Kansas,Wyandotte,4
Kentucky,Adair,2
Kentucky,Allen,1
Kentucky,Anderson,1
Kentucky,Barren,2
Kentucky,Bell,15
Kentucky,Boone,3
Kentucky,Bourbon,1
Kentucky,Boyd,5
Kentucky,Boyle,1
Kentucky,Breathitt,2
Kentucky,Breckinridge,2
Kentucky,Bullitt,4
Kentucky,Butler,1
Kentucky,Caldwell,2
Kentucky,Calloway,1
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,4
Kentucky,Casey,1
Kentucky,Christian,1
Kentucky,Clay,2
Kentucky,Clinton,2
Kentucky,Crittenden,2
Kentucky,Cumberland,1
Kentucky,Daviess,4
Kentucky,Estill,1
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,12
Kentucky,Franklin,1
Kentucky,Gallatin,3
Kentucky,Garrard,1
Kentucky,Graves,3
Kentucky,Grayson,2
Kentucky,Green,1
Kentucky,Greenup,1
Kentucky,Hancock,1
Kentucky,Hardin,4
Kentucky,Harlan,35
Kentucky,Hart,2
Kentucky,Henderson,1
Kentucky,Henry,1
Kentucky,Hopkins,3
Kentucky,Jackson,1
Kentucky,Jefferson,5
Kentucky,Jessamine,1
Kentucky,Johnson,4
Kentucky,Knott,16
Kentucky,Knox,10
Kentucky,Laurel,1
Kentucky,Lawrence,3
Kentucky,Lee,1
Kentucky,Leslie,8
Kentucky,Letcher,9
Kentucky,Lewis,1
Kentucky,Livingston,11
Kentucky,Logan,1
Kentucky,Lyon,1
Kentucky,Madison,1
Kentucky,Magoffin,4
Kentucky,Marion,1
Kentucky,Marshall,2
Kentucky,Martin,6
Kentucky,Mason,2
Kentucky,McCreary,1
Kentucky,McLean,4
Kentucky,Meade,4
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Monroe,1
Kentucky,Montgomery,1
Kentucky,Morgan,3
Kentucky,Muhlenberg,5
Kentucky,Nelson,2
Kentucky,Ohio,7
Kentucky,Oldham,1
Kentucky,Pendleton,2
Kentucky,Perry,15
Kentucky,Pike,58
Kentucky,Powell,2
Kentucky,Pulaski,3
Kentucky,Rockcastle,2
Kentucky,Scott,1
Kentucky,Simpson,2
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Union,3
Kentucky,Warren,2
Kentucky,Wayne,1
Kentucky,Webster,1
Kentucky,Whitley,12
Louisiana,Allen,2
Louisiana,Ascension,2
Louisiana,Assumption,1
Louisiana,Beauregard,3
Louisiana,Bossier,1
Louisiana,Caddo,1
Louisiana,Calcasieu,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,2
Louisiana,East Feliciana,9
Louisiana,Iberia,4
Louisiana,Jefferson,8
Louisiana,Jefferson Davis,2
Louisiana,La Salle,2
Louisiana,Lafourche,1
Louisiana,Livingston,3
Louisiana,Morehouse,1
Louisiana,Natchitoches,1
Louisiana,Orleans,1
Louisiana,Ouachita,1
Louisiana,Plaquemines,2
Louisiana,Pointe Coupee,1
Louisiana,Rapides,3
Louisiana,Red River,1
Louisiana,St Bernard,1
Louisiana,St Charles,5
Louisiana,St Helena,11
Louisiana,St James,4
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,1
Louisiana,St Tammany,7
Louisiana,Tangipahoa,10
Louisiana,Vermilion,1
Louisiana,Vernon,1
Louisiana,Washington,15
Louisiana,Webster,1
Louisiana,West Baton Rouge,1
Louisiana,Winn,1
Maine,Androscoggin,19
Maine,Aroostook,18
Maine,Cumberland,42
Maine,Franklin,14
Maine,Hancock,24
Maine,Kennebec,18
Maine,Knox,19
Maine,Lincoln,3
Maine,Oxford,10
Maine,Penobscot,30
Maine,Piscataquis,7
Maine,Sagadahoc,4
Maine,Somerset,12
Maine,Waldo,11
Maine,Washington,6
Maine,York,31
Maryland,Allegany,10
Maryland,Anne Arundel,2
Maryland,Baltimore,3
Maryland,Caroline,2
Maryland,Carroll,2
Maryland,Cecil,6
Maryland,Charles,1
Maryland,Dorchester,2
Maryland,Frederick,5
Maryland,Garrett,10
Maryland,Harford,2
Maryland,Howard,2
Maryland,Kent,1
Maryland,Montgomery,2
Maryland,Prince Georges,3
Maryland,Queen Annes,2
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,5
Maryland,Wicomico,2
Massachusetts,Barnstable,15
Massachusetts,Berkshire,17
Massachusetts,Bristol,10
Massachusetts,Dukes,1
Massachusetts,Essex,5
Massachusetts,Franklin,5
Massachusetts,Hampden,16
Massachusetts,Hampshire,10
Massachusetts,Middlesex,13
Massachusetts,Norfolk,8
Massachusetts,Plymouth,27
Massachusetts,Suffolk,1
Massachusetts,Worcester,33
Michigan,Alger,1
Michigan,Allegan,15
Michigan,Alpena,6
Michigan,Antrim,2
Michigan,Arenac,1
Michigan,Baraga,2
Michigan,Barry,8
Michigan,Benzie,3
Michigan,Berrien,6
Michigan,Branch,2
Michigan,Calhoun,3
Michigan,Cass,4
Michigan,Charlevoix,8
Michigan,Cheboygan,3
Michigan,Chippewa,9
Michigan,Clare,6
Michigan,Clinton,11
Michigan,Crawford,2
Michigan,Delta,5
Michigan,Dickinson,3
Michigan,Eaton,8
Michigan,Emmet,5
Michigan,Genesee,2
Michigan,Gladwin,2
Michigan,Gogebic,4
Michigan,Grand Traverse,9
Michigan,Gratiot,5
Michigan,Hillsdale,8
Michigan,Houghton,4
Michigan,Huron,6
Michigan,Ingham,2
Michigan,Ionia,9
Michigan,Iosco,4
Michigan,Iron,3
Michigan,Isabella,3
Michigan,Jackson,16
Michigan,Kalamazoo,13
Michigan,Kalkaska,1
Michigan,Kent,20
Michigan,Keweenaw,1
Michigan,Lapeer,16
Michigan,Leelanau,4
Michigan,Lenawee,4
Michigan,Livingston,11
Michigan,Mackinac,6
Michigan,Macomb,3
Michigan,Manistee,1
Michigan,Marquette,17
Michigan,Mason,1
Michigan,Mecosta,3
Michigan,Menominee,3
Michigan,Missaukee,1
Michigan,Monroe,6
Michigan,Montcalm,11
Michigan,Montmorency,2
Michigan,Muskegon,1
Michigan,Oakland,12
Michigan,Oceana,3
Michigan,Ogemaw,3
Michigan,Ontonagon,1
Michigan,Osceola,1
Michigan,Ottawa,7
Michigan,Presque Isle,3
Michigan,Roscommon,10
Michigan,Saginaw,1
Michigan,Sanilac,7
Michigan,Schoolcraft,5
Michigan,Shiawassee,9
Michigan,St Clair,3
Michigan,St Joseph,2
Michigan,Tuscola,11
Michigan,Van Buren,1
Michigan,Washtenaw,10
Michigan,Wayne,4
Michigan,Wexford,1
Minnesota,Aitkin,2
Minnesota,Becker,6
Minnesota,Beltrami,20
Minnesota,Benton,20
Minnesota,Big Stone,5
Minnesota,Blue Earth,15
Minnesota,Brown,7
Minnesota,Carlton,4
Minnesota,Carver,4
Minnesota,Cass,6
Minnesota,Chippewa,7
Minnesota,Chisago,5
Minnesota,Clay,16
Minnesota,Cook,5
Minnesota,Cottonwood,3
Minnesota,Crow Wing,6
Minnesota,Dakota,18
Minnesota,Dodge,1
Minnesota,Douglas,23
Minnesota,Faribault,1
Minnesota,Fillmore,3
Minnesota,Freeborn,2
Minnesota,Goodhue,3
Minnesota,Grant,1
Minnesota,Hennepin,16
Minnesota,Houston,9
Minnesota,Hubbard,8
Minnesota,Isanti,1
Minnesota,Itasca,9
Minnesota,Jackson,1
Minnesota,Kanabec,7
Minnesota,Kandiyohi,16
Minnesota,Kittson,4
Minnesota,Koochiching,1
Minnesota,Lac qui Parle,3
Minnesota,Lake,3
Minnesota,Lake of the Woods,3
Minnesota,Le Sueur,9
Minnesota,Lincoln,4
Minnesota,Lyon,7
Minnesota,Mahnomen,2
Minnesota,Marshall,6
Minnesota,McLeod,4
Minnesota,Meeker,5
Minnesota,Mille Lacs,3
Minnesota,Morrison,12
Minnesota,Mower,2
Minnesota,Murray,5
Minnesota,Nicollet,6
Minnesota,Nobles,2
Minnesota,Olmsted,18
Minnesota,Otter Tail,11
Minnesota,Pennington,4
Minnesota,Pine,5
Minnesota,Pipestone,6
Minnesota,Polk,10
Minnesota,Pope,9
Minnesota,Redwood,5
Minnesota,Renville,3
Minnesota,Rice,8
Minnesota,Rock,6
Minnesota,Roseau,3
Minnesota,Scott,6
Minnesota,Sherburne,8
Minnesota,Sibley,5
Minnesota,St Louis,63
Minnesota,Stearns,29
Minnesota,Steele,12
Minnesota,Stevens,3
Minnesota,Swift,3
Minnesota,Todd,7
Minnesota,Traverse,1
Minnesota,Wabasha,5
Minnesota,Wadena,3
Minnesota,Waseca,1
Minnesota,Washington,10
Minnesota,Watonwan,2
Minnesota,Wilkin,1
Minnesota,Winona,8
Minnesota,Wright,11
Minnesota,Yellow Medicine,3
Mississippi,Adams,2
Mississippi,Carroll,1
Mississippi,Choctaw,1
Mississippi,Clarke,2
Mississippi,Clay,1
Mississippi,Copiah,7
Mississippi,De Soto,2
Mississippi,Forrest,3
Mississippi,Franklin,1
Mississippi,Hancock,2
Mississippi,Harrison,4
Mississippi,Hinds,2
Mississippi,Itawamba,1
Mississippi,Kemper,1
Mississippi,Lafayette,1
Mississippi,Lamar,1
Mississippi,Lauderdale,1
Mississippi,Lincoln,2
Mississippi,Lowndes,4
Mississippi,Marion,3
Mississippi,Marshall,1
Mississippi,Monroe,6
Mississippi,Noxubee,1
Mississippi,Panola,5
Mississippi,Pearl River,8
Mississippi,Perry,1
Mississippi,Stone,1
Mississippi,Tate,1
Mississippi,Tippah,3
Mississippi,Warren,1
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Adair,2
Missouri,Andrew,3
Missouri,Barry,5
Missouri,Barton,1
Missouri,Bates,3
Missouri,Benton,5
Missouri,Bollinger,1
Missouri,Boone,3
Missouri,Buchanan,1
Missouri,Butler,2
Missouri,Caldwell,1
Missouri,Callaway,11
Missouri,Camden,5
Missouri,Cape Girardeau,7
Missouri,Carter,2
Missouri,Cass,3
Missouri,Christian,3
Missouri,Clark,3
Missouri,Clay,7
Missouri,Cole,6
Missouri,Cooper,4
Missouri,Crawford,2
Missouri,Dade,1
Missouri,Dallas,3
Missouri,Daviess,2
Missouri,De Kalb,2
Missouri,Dent,1
Missouri,Douglas,2
Missouri,Franklin,6
Missouri,Gasconade,5
Missouri,Gentry,2
Missouri,Greene,5
Missouri,Harrison,2
Missouri,Henry,1
Missouri,Hickory,1
Missouri,Howard,1
Missouri,Howell,4
Missouri,Iron,6
Missouri,Jackson,8
Missouri,Jasper,6
Missouri,Jefferson,15
Missouri,Johnson,3
Missouri,Knox,1
Missouri,Laclede,1
