State,County,Number of Mines
California,San Joaquin,10
California,San Luis Obispo,10
California,San Mateo,3
California,Santa Barbara,12
California,Santa Clara,7
California,Santa Cruz,6
California,Shasta,20
California,Sierra,1
California,Siskiyou,9
California,Solano,2
California,Sonoma,9
California,Stanislaus,8
California,Sutter,2
California,Tehama,8
California,Trinity,2
California,Tulare,9
California,Tuolumne,3
California,Ventura,13
California,Yolo,7
California,Yuba,11
Colorado,Adams,10
Colorado,Alamosa,4
Colorado,Arapahoe,1
Colorado,Archuleta,5
Colorado,Baca,4
Colorado,Bent,1
Colorado,Boulder,7
Colorado,Chaffee,9
Colorado,Clear Creek,3
Colorado,Conejos,2
Colorado,Custer,2
Colorado,Delta,6
Colorado,Denver,2
Colorado,Dolores,1
Colorado,Douglas,2
Colorado,Eagle,3
Colorado,El Paso,12
Colorado,Elbert,3
Colorado,Fremont,25
Colorado,Garfield,12
Colorado,Gilpin,1
Colorado,Grand,6
Colorado,Gunnison,6
Colorado,Hinsdale,1
Colorado,Huerfano,2
Colorado,Jackson,3
Colorado,Jefferson,11
Colorado,Kiowa,1
Colorado,La Plata,14
Colorado,Lake,4
Colorado,Larimer,39
Colorado,Las Animas,7
Colorado,Logan,1
Colorado,Mesa,26
Colorado,Moffat,9
Colorado,Montezuma,10
Colorado,Montrose,7
Colorado,Morgan,1
Colorado,Otero,2
Colorado,Ouray,3
Colorado,Park,6
Colorado,Prowers,9
Colorado,Pueblo,16
Colorado,Rio Blanco,6
Colorado,Rio Grande,3
Colorado,Routt,8
Colorado,Saguache,3
Colorado,San Miguel,1
Colorado,Summit,4
Colorado,Teller,5
Colorado,Weld,27
Colorado,Yuma,1
Connecticut,Fairfield,8
Connecticut,Hartford,15
Connecticut,Litchfield,16
Connecticut,Middlesex,4
Connecticut,New Haven,17
Connecticut,New London,18
Connecticut,Tolland,10
Connecticut,Windham,22
Delaware,Kent,4
Delaware,New Castle,2
Delaware,Sussex,3
Florida,Alachua,4
Florida,Bay,1
Florida,Brevard,2
Florida,Broward,1
Florida,Calhoun,2
Florida,Charlotte,12
Florida,Citrus,6
Florida,Clay,3
Florida,Collier,8
Florida,Dade,14
Florida,De Soto,2
Florida,Dixie,1
Florida,Duval,2
Florida,Escambia,4
Florida,Gadsden,4
Florida,Gilchrist,1
Florida,Glades,4
Florida,Gulf,1
Florida,Hamilton,1
Florida,Hardee,1
Florida,Hendry,1
Florida,Hernando,7
Florida,Hillsborough,2
Florida,Holmes,1
Florida,Indian River,3
Florida,Jackson,4
Florida,Jefferson,1
Florida,Lafayette,2
Florida,Lake,6
Florida,Lee,6
Florida,Leon,1
Florida,Levy,2
Florida,Liberty,1
Florida,Manatee,1
Florida,Marion,14
Florida,Martin,2
Florida,Monroe,1
Florida,Okaloosa,1
Florida,Okeechobee,1
Florida,Orange,2
Florida,Palm Beach,5
Florida,Pasco,2
Florida,Polk,16
Florida,Putnam,3
Florida,Santa Rosa,4
Florida,Sarasota,3
Florida,St Johns,1
Florida,St Lucie,3
Florida,Sumter,8
Florida,Suwannee,6
Florida,Taylor,3
Florida,Walton,4
Florida,Washington,2
Georgia,Appling,2
Georgia,Baldwin,2
Georgia,Barrow,1
Georgia,Bartow,3
Georgia,Berrien,1
Georgia,Bibb,2
Georgia,Calhoun,1
Georgia,Carroll,1
Georgia,Catoosa,1
Georgia,Charlton,1
Georgia,Chatham,2
Georgia,Chattooga,1
Georgia,Cherokee,3
Georgia,Clarke,1
Georgia,Clayton,3
Georgia,Cobb,1
Georgia,Columbia,3
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,5
Georgia,Decatur,4
Georgia,Douglas,3
Georgia,Echols,1
Georgia,Effingham,2
Georgia,Elbert,17
Georgia,Evans,1
Georgia,Fayette,2
Georgia,Floyd,4
Georgia,Forsyth,2
Georgia,Fulton,6
Georgia,Gilmer,3
Georgia,Glascock,1
Georgia,Glynn,1
Georgia,Gordon,2
Georgia,Greene,5
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,2
Georgia,Hancock,1
Georgia,Harris,1
Georgia,Hart,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,2
Georgia,Jasper,1
Georgia,Jefferson,3
Georgia,Jones,2
Georgia,Lanier,1
Georgia,Lee,1
Georgia,Liberty,1
Georgia,Long,2
Georgia,Lumpkin,1
Georgia,Macon,2
Georgia,Madison,1
Georgia,Marion,1
Georgia,McDuffie,1
Georgia,Monroe,2
Georgia,Montgomery,1
Georgia,Morgan,1
Georgia,Murray,2
Georgia,Muscogee,2
Georgia,Newton,3
Georgia,Oglethorpe,16
Georgia,Paulding,3
Georgia,Pickens,9
Georgia,Polk,2
Georgia,Rabun,1
Georgia,Richmond,4
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,3
Georgia,Taylor,2
Georgia,Thomas,1
Georgia,Toombs,1
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,3
Georgia,Union,1
Georgia,Walton,1
Georgia,Warren,4
Georgia,Washington,11
Georgia,White,1
Georgia,Whitfield,2
Georgia,Wilkes,2
Georgia,Wilkinson,11
Hawaii,Hawaii,35
Hawaii,Honolulu,8
Hawaii,Kauai,7
Hawaii,Maui,10
Idaho,Ada,18
Idaho,Adams,2
Idaho,Bannock,5
Idaho,Bear Lake,4
Idaho,Benewah,5
Idaho,Bingham,7
Idaho,Blaine,5
Idaho,Boise,4
Idaho,Bonner,13
Idaho,Bonneville,12
Idaho,Boundary,2
Idaho,Canyon,13
Idaho,Caribou,8
Idaho,Cassia,12
Idaho,Clark,1
Idaho,Clearwater,2
Idaho,Custer,3
Idaho,Elmore,5
Idaho,Franklin,3
Idaho,Fremont,5
Idaho,Gem,4
Idaho,Gooding,2
Idaho,Idaho,12
Idaho,Jefferson,4
Idaho,Kootenai,10
Idaho,Latah,2
Idaho,Lemhi,4
Idaho,Madison,6
Idaho,Minidoka,9
Idaho,Nez Perce,9
Idaho,Oneida,3
Idaho,Owyhee,4
Idaho,Payette,5
Idaho,Power,1
Idaho,Shoshone,10
Idaho,Teton,4
Idaho,Twin Falls,9
Idaho,Valley,7
Idaho,Washington,2
Illinois,Adams,5
Illinois,Alexander,4
Illinois,Bond,1
Illinois,Boone,5
Illinois,Bureau,3
Illinois,Carroll,7
Illinois,Champaign,3
Illinois,Christian,1
Illinois,Clark,5
Illinois,Clinton,1
Illinois,Coles,2
Illinois,Cook,9
Illinois,Crawford,2
Illinois,Cumberland,3
Illinois,De Kalb,3
Illinois,Douglas,1
Illinois,Fayette,2
Illinois,Ford,1
Illinois,Franklin,5
Illinois,Fulton,4
Illinois,Gallatin,2
Illinois,Greene,1
Illinois,Grundy,3
Illinois,Hancock,2
Illinois,Hardin,7
Illinois,Henderson,1
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,4
Illinois,Jefferson,1
Illinois,Jersey,1
Illinois,Jo Daviess,8
Illinois,Johnson,2
Illinois,Kane,9
Illinois,Kankakee,3
Illinois,Kendall,3
Illinois,Knox,1
Illinois,La Salle,14
Illinois,Lake,2
Illinois,Lawrence,1
Illinois,Lee,6
Illinois,Livingston,6
Illinois,Macon,2
Illinois,Macoupin,2
Illinois,Madison,5
Illinois,Marshall,3
Illinois,Mason,1
Illinois,Massac,1
Illinois,McDonough,2
Illinois,McHenry,12
Illinois,McLean,4
Illinois,Menard,1
Illinois,Monroe,1
Illinois,Montgomery,4
Illinois,Ogle,10
Illinois,Peoria,3
Illinois,Perry,6
Illinois,Pike,6
Illinois,Pulaski,1
Illinois,Putnam,1
Illinois,Randolph,3
Illinois,Rock Island,5
Illinois,Saline,8
Illinois,Sangamon,5
Illinois,Scott,1
Illinois,Shelby,3
Illinois,St Clair,5
Illinois,Stephenson,7
Illinois,Tazewell,8
Illinois,Union,2
Illinois,Vermilion,3
Illinois,Wabash,1
Illinois,Warren,1
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,4
Illinois,Will,12
Illinois,Williamson,2
Illinois,Winnebago,14
Illinois,Woodford,3
Indiana,Adams,4
Indiana,Allen,6
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,1
Indiana,Carroll,2
Indiana,Cass,4
Indiana,Clark,7
Indiana,Clay,3
Indiana,Crawford,5
Indiana,Daviess,3
Indiana,De Kalb,5
Indiana,Decatur,3
Indiana,Delaware,3
Indiana,Dubois,4
Indiana,Elkhart,8
Indiana,Fayette,1
Indiana,Floyd,1
Indiana,Franklin,5
Indiana,Fulton,2
Indiana,Gibson,7
Indiana,Grant,6
Indiana,Greene,3
Indiana,Hamilton,11
Indiana,Hancock,1
Indiana,Harrison,8
Indiana,Henry,1
Indiana,Howard,3
Indiana,Huntington,3
Indiana,Jackson,2
Indiana,Jasper,2
Indiana,Jay,1
Indiana,Jennings,2
Indiana,Johnson,3
Indiana,Knox,12
Indiana,Kosciusko,5
Indiana,La Grange,1
Indiana,La Porte,1
Indiana,Lake,2
Indiana,Lawrence,10
Indiana,Madison,6
Indiana,Marion,8
Indiana,Marshall,2
Indiana,Martin,2
Indiana,Miami,3
Indiana,Monroe,12
Indiana,Montgomery,1
Indiana,Morgan,9
Indiana,Newton,2
Indiana,Noble,7
Indiana,Orange,3
Indiana,Owen,1
Indiana,Parke,3
Indiana,Pike,13
Indiana,Porter,1
Indiana,Posey,2
Indiana,Pulaski,2
Indiana,Putnam,10
Indiana,Randolph,1
Indiana,Ripley,4
Indiana,Rush,2
Indiana,Scott,1
Indiana,Shelby,5
Indiana,Spencer,1
Indiana,St Joseph,1
Indiana,Steuben,9
Indiana,Sullivan,4
Indiana,Switzerland,1
Indiana,Tippecanoe,4
Indiana,Vanderburgh,2
Indiana,Vermillion,3
Indiana,Vigo,4
Indiana,Wabash,2
Indiana,Warren,3
Indiana,Warrick,6
Indiana,Washington,1
Indiana,Wayne,4
Indiana,Wells,3
Indiana,White,3
Indiana,Whitley,1
Iowa,Adair,16
Iowa,Allamakee,3
Iowa,Appanoose,6
Iowa,Benton,6
Iowa,Black Hawk,9
Iowa,Boone,1
Iowa,Bremer,1
Iowa,Buena Vista,2
Iowa,Butler,1
Iowa,Carroll,4
Iowa,Cerro Gordo,5
Iowa,Cherokee,3
Iowa,Chickasaw,7
Iowa,Clay,4
Iowa,Clayton,5
Iowa,Clinton,14
Iowa,Crawford,1
Iowa,Dallas,1
Iowa,Davis,1
Iowa,Delaware,5
Iowa,Des Moines,7
Iowa,Dickinson,4
Iowa,Dubuque,6
Iowa,Emmet,2
Iowa,Fayette,10
Iowa,Floyd,6
Iowa,Greene,2
Iowa,Guthrie,1
Iowa,Hamilton,1
Iowa,Hardin,11
Iowa,Henry,2
Iowa,Humboldt,1
Iowa,Ida,1
Iowa,Iowa,1
Iowa,Jackson,6
Iowa,Jasper,2
Iowa,Jefferson,1
Iowa,Johnson,3
Iowa,Jones,3
Iowa,Keokuk,3
Iowa,Kossuth,1
Iowa,Lee,7
Iowa,Linn,7
Iowa,Louisa,2
Iowa,Lyon,3
Iowa,Madison,1
Iowa,Mahaska,1
Iowa,Marion,4
Iowa,Marshall,2
Iowa,Mitchell,12
Iowa,Montgomery,1
Iowa,Muscatine,5
Iowa,Osceola,3
Iowa,Palo Alto,1
Iowa,Plymouth,9
Iowa,Pocahontas,2
Iowa,Polk,28
Iowa,Pottawattamie,3
Iowa,Poweshiek,1
Iowa,Sac,3
Iowa,Scott,6
Iowa,Sioux,6
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,4
Iowa,Wapello,4
Iowa,Washington,1
Iowa,Webster,13
Iowa,Winneshiek,12
Iowa,Woodbury,9
Iowa,Worth,2
Iowa,Wright,2
Kansas,Allen,8
Kansas,Anderson,3
Kansas,Atchison,4
Kansas,Barber,1
Kansas,Barton,7
Kansas,Bourbon,4
Kansas,Butler,4
Kansas,Chase,6
Kansas,Cherokee,1
Kansas,Clay,1
Kansas,Cloud,3
Kansas,Cowley,6
Kansas,Crawford,6
Kansas,Dickinson,3
Kansas,Doniphan,2
Kansas,Douglas,3
Kansas,Edwards,2
Kansas,Elk,2
Kansas,Ellis,6
Kansas,Ellsworth,1
Kansas,Finney,7
Kansas,Ford,5
Kansas,Franklin,2
Kansas,Geary,1
Kansas,Grant,1
Kansas,Gray,1
Kansas,Hamilton,4
Kansas,Haskell,1
Kansas,Jefferson,6
Kansas,Jewell,2
Kansas,Johnson,12
Kansas,Kearny,2
Kansas,Kiowa,1
Kansas,Labette,1
Kansas,Leavenworth,1
Kansas,Lincoln,1
Kansas,Linn,6
Kansas,Lyon,1
Kansas,Marion,3
Kansas,Marshall,7
Kansas,McPherson,1
Kansas,Miami,2
Kansas,Montgomery,2
Kansas,Nemaha,1
Kansas,Neosho,4
Kansas,Norton,1
Kansas,Osage,2
Kansas,Pawnee,2
Kansas,Phillips,1
Kansas,Pottawatomie,2
Kansas,Pratt,2
Kansas,Reno,6
Kansas,Rice,2
Kansas,Riley,4
Kansas,Saline,3
Kansas,Sedgwick,10
Kansas,Seward,1
Kansas,Shawnee,4
Kansas,Sherman,1
Kansas,Smith,1
Kansas,Stafford,1
Kansas,Stanton,2
Kansas,Sumner,1
Kansas,Thomas,2
Kansas,Wabaunsee,9
Kansas,Washington,1
Kansas,Wilson,3
Kansas,Wyandotte,5
Kentucky,Adair,2
Kentucky,Allen,1
Kentucky,Anderson,1
Kentucky,Barren,2
Kentucky,Bell,34
Kentucky,Boone,4
Kentucky,Bourbon,1
Kentucky,Boyd,8
Kentucky,Boyle,1
Kentucky,Breathitt,8
Kentucky,Breckinridge,4
Kentucky,Bullitt,4
Kentucky,Butler,1
Kentucky,Caldwell,4
Kentucky,Calloway,1
Kentucky,Campbell,1
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,4
Kentucky,Casey,1
Kentucky,Christian,2
Kentucky,Clay,17
Kentucky,Clinton,2
Kentucky,Crittenden,3
Kentucky,Daviess,2
Kentucky,Edmonson,1
Kentucky,Elliott,1
Kentucky,Estill,2
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,35
Kentucky,Franklin,1
Kentucky,Gallatin,3
Kentucky,Garrard,1
Kentucky,Graves,3
Kentucky,Grayson,1
Kentucky,Green,1
Kentucky,Hancock,1
Kentucky,Hardin,4
Kentucky,Harlan,82
Kentucky,Hart,3
Kentucky,Henderson,4
Kentucky,Henry,1
Kentucky,Hickman,1
Kentucky,Hopkins,8
Kentucky,Jackson,3
Kentucky,Jefferson,7
Kentucky,Jessamine,1
Kentucky,Johnson,7
Kentucky,Knott,39
Kentucky,Knox,12
Kentucky,Larue,1
Kentucky,Laurel,1
Kentucky,Lawrence,10
Kentucky,Leslie,20
Kentucky,Letcher,47
Kentucky,Lewis,1
Kentucky,Livingston,11
Kentucky,Logan,1
Kentucky,Madison,1
Kentucky,Magoffin,9
Kentucky,Marion,1
Kentucky,Marshall,2
Kentucky,Martin,19
Kentucky,Mason,2
Kentucky,McCreary,2
Kentucky,McLean,1
Kentucky,Meade,4
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Monroe,1
Kentucky,Montgomery,1
Kentucky,Morgan,1
Kentucky,Muhlenberg,14
Kentucky,Nelson,1
Kentucky,Ohio,8
Kentucky,Oldham,2
Kentucky,Owsley,2
Kentucky,Pendleton,3
Kentucky,Perry,39
Kentucky,Pike,123
Kentucky,Powell,2
Kentucky,Pulaski,5
Kentucky,Rockcastle,1
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,6
Kentucky,Warren,2
Kentucky,Wayne,1
Kentucky,Webster,3
Kentucky,Whitley,12
Louisiana,Allen,1
Louisiana,Assumption,1
Louisiana,Beauregard,1
Louisiana,Bossier,1
Louisiana,Caddo,1
Louisiana,Calcasieu,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,2
Louisiana,East Feliciana,4
Louisiana,Grant,2
Louisiana,Iberia,5
Louisiana,Jefferson,9
Louisiana,Jefferson Davis,3
Louisiana,La Salle,2
Louisiana,Lafayette,3
Louisiana,Lafourche,1
Louisiana,Livingston,6
Louisiana,Morehouse,1
Louisiana,Natchitoches,1
Louisiana,Orleans,2
Louisiana,Ouachita,1
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,1
Louisiana,Rapides,3
Louisiana,Red River,1
Louisiana,St Bernard,3
Louisiana,St Charles,5
Louisiana,St Helena,10
Louisiana,St James,2
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,1
Louisiana,St Tammany,6
Louisiana,Tangipahoa,17
Louisiana,Terrebonne,2
Louisiana,Vermilion,1
Louisiana,Vernon,1
Louisiana,Washington,23
Louisiana,Webster,2
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,3
Louisiana,Winn,1
Maine,Androscoggin,16
Maine,Aroostook,13
Maine,Cumberland,34
Maine,Franklin,8
Maine,Hancock,18
Maine,Kennebec,9
Maine,Knox,13
Maine,Lincoln,2
Maine,Oxford,6
Maine,Penobscot,21
Maine,Piscataquis,4
Maine,Sagadahoc,5
Maine,Somerset,5
Maine,Waldo,12
Maine,Washington,8
Maine,York,29
Maryland,Allegany,18
Maryland,Anne Arundel,3
Maryland,Baltimore,8
Maryland,Carroll,2
Maryland,Cecil,7
Maryland,Charles,2
Maryland,Dorchester,2
Maryland,Frederick,5
Maryland,Garrett,16
Maryland,Harford,2
Maryland,Howard,2
Maryland,Kent,1
Maryland,Montgomery,2
Maryland,Prince Georges,3
Maryland,Queen Annes,2
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,6
Maryland,Wicomico,2
Maryland,Worcester,1
Massachusetts,Barnstable,7
Massachusetts,Berkshire,20
Massachusetts,Bristol,8
Massachusetts,Dukes,1
Massachusetts,Essex,7
Massachusetts,Franklin,5
Massachusetts,Hampden,9
Massachusetts,Hampshire,13
Massachusetts,Middlesex,19
Massachusetts,Norfolk,11
Massachusetts,Plymouth,23
Massachusetts,Suffolk,2
Massachusetts,Worcester,27
Michigan,Alcona,1
Michigan,Alger,1
Michigan,Allegan,17
Michigan,Alpena,9
Michigan,Antrim,4
Michigan,Arenac,2
Michigan,Baraga,3
Michigan,Barry,5
Michigan,Benzie,2
Michigan,Berrien,4
Michigan,Branch,3
Michigan,Calhoun,4
Michigan,Cass,4
Michigan,Charlevoix,7
Michigan,Cheboygan,5
Michigan,Chippewa,9
Michigan,Clare,5
Michigan,Clinton,9
Michigan,Crawford,2
Michigan,Delta,7
Michigan,Dickinson,4
Michigan,Eaton,10
Michigan,Emmet,7
Michigan,Genesee,1
Michigan,Gladwin,3
Michigan,Gogebic,3
Michigan,Grand Traverse,8
Michigan,Gratiot,2
Michigan,Hillsdale,10
Michigan,Houghton,4
Michigan,Huron,6
Michigan,Ingham,5
Michigan,Ionia,9
Michigan,Iosco,5
Michigan,Iron,3
Michigan,Isabella,2
Michigan,Jackson,15
Michigan,Kalamazoo,12
Michigan,Kent,20
Michigan,Keweenaw,1
Michigan,Lake,2
Michigan,Lapeer,18
Michigan,Leelanau,8
Michigan,Lenawee,3
Michigan,Livingston,8
Michigan,Mackinac,4
Michigan,Macomb,4
Michigan,Manistee,3
Michigan,Marquette,16
Michigan,Mason,1
Michigan,Mecosta,4
Michigan,Menominee,4
Michigan,Missaukee,1
Michigan,Monroe,7
Michigan,Montcalm,9
Michigan,Montmorency,2
Michigan,Muskegon,3
Michigan,Newaygo,2
Michigan,Oakland,19
Michigan,Oceana,1
Michigan,Ogemaw,3
Michigan,Ontonagon,1
Michigan,Osceola,1
Michigan,Oscoda,1
Michigan,Otsego,2
Michigan,Ottawa,13
Michigan,Presque Isle,3
Michigan,Roscommon,12
Michigan,Sanilac,6
Michigan,Schoolcraft,6
Michigan,Shiawassee,8
Michigan,St Clair,3
Michigan,St Joseph,3
Michigan,Tuscola,7
Michigan,Washtenaw,11
Michigan,Wayne,5
Michigan,Wexford,1
Minnesota,Aitkin,2
Minnesota,Anoka,1
Minnesota,Becker,7
Minnesota,Beltrami,14
Minnesota,Benton,19
Minnesota,Big Stone,3
Minnesota,Blue Earth,18
Minnesota,Brown,6
Minnesota,Carlton,7
Minnesota,Carver,2
Minnesota,Cass,7
Minnesota,Chippewa,2
Minnesota,Chisago,3
Minnesota,Clay,17
Minnesota,Cook,4
Minnesota,Cottonwood,5
Minnesota,Crow Wing,9
Minnesota,Dakota,14
Minnesota,Dodge,1
Minnesota,Douglas,17
Minnesota,Fillmore,2
Minnesota,Freeborn,3
Minnesota,Goodhue,3
Minnesota,Grant,1
Minnesota,Hennepin,17
Minnesota,Houston,8
Minnesota,Hubbard,7
Minnesota,Isanti,1
Minnesota,Itasca,12
Minnesota,Jackson,3
Minnesota,Kanabec,5
Minnesota,Kandiyohi,18
Minnesota,Kittson,3
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,3
Minnesota,Lake,4
Minnesota,Lake of the Woods,3
Minnesota,Le Sueur,8
Minnesota,Lincoln,3
Minnesota,Lyon,8
Minnesota,Mahnomen,1
Minnesota,Marshall,4
Minnesota,McLeod,3
Minnesota,Meeker,5
Minnesota,Mille Lacs,6
Minnesota,Morrison,15
Minnesota,Mower,1
Minnesota,Murray,8
Minnesota,Nicollet,2
Minnesota,Nobles,2
Minnesota,Olmsted,16
Minnesota,Otter Tail,10
Minnesota,Pennington,5
Minnesota,Pine,3
Minnesota,Pipestone,5
Minnesota,Polk,9
Minnesota,Pope,4
Minnesota,Ramsey,1
Minnesota,Redwood,6
Minnesota,Renville,3
Minnesota,Rice,6
Minnesota,Rock,5
Minnesota,Roseau,1
Minnesota,Scott,8
Minnesota,Sherburne,8
Minnesota,Sibley,4
Minnesota,St Louis,54
Minnesota,Stearns,31
Minnesota,Steele,6
Minnesota,Stevens,3
Minnesota,Swift,5
Minnesota,Todd,9
Minnesota,Traverse,1
Minnesota,Wabasha,7
Minnesota,Wadena,5
Minnesota,Waseca,2
Minnesota,Washington,12
Minnesota,Watonwan,3
Minnesota,Winona,8
Minnesota,Wright,11
Minnesota,Yellow Medicine,5
Mississippi,Adams,1
Mississippi,Bolivar,1
Mississippi,Carroll,2
Mississippi,Choctaw,1
Mississippi,Clarke,3
Mississippi,Clay,1
Mississippi,Coahoma,2
Mississippi,Copiah,8
Mississippi,Covington,1
Mississippi,De Soto,4
Mississippi,Forrest,4
Mississippi,Franklin,1
Mississippi,Hancock,2
Mississippi,Harrison,2
Mississippi,Holmes,2
Mississippi,Itawamba,2
Mississippi,Jasper,1
Mississippi,Lafayette,1
Mississippi,Lamar,2
Mississippi,Lauderdale,1
Mississippi,Lawrence,1
Mississippi,Lincoln,2
Mississippi,Lowndes,7
Mississippi,Marion,4
Mississippi,Marshall,1
Mississippi,Monroe,7
Mississippi,Noxubee,1
Mississippi,Panola,4
Mississippi,Pearl River,9
Mississippi,Perry,1
Mississippi,Pike,1
Mississippi,Stone,4
Mississippi,Tate,2
Mississippi,Tippah,4
Mississippi,Walthall,1
Mississippi,Wayne,1
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Adair,1
Missouri,Andrew,2
Missouri,Audrain,1
Missouri,Barry,4
Missouri,Barton,1
Missouri,Bates,6
Missouri,Benton,6
Missouri,Bollinger,2
Missouri,Boone,2
Missouri,Buchanan,2
Missouri,Butler,2
Missouri,Caldwell,3
Missouri,Callaway,10
Missouri,Camden,6
Missouri,Cape Girardeau,6
