State,County,Number of Employees
Florida,Dixie,4
Florida,Duval,7
Florida,Escambia,20
Florida,Franklin,0
Florida,Gadsden,132
Florida,Gilchrist,2
Florida,Glades,43
Florida,Hamilton,216
Florida,Hardee,151
Florida,Hernando,531
Florida,Hillsborough,167
Florida,Indian River,8
Florida,Jackson,71
Florida,Jefferson,2
Florida,Lafayette,9
Florida,Lake,120
Florida,Lee,188
Florida,Leon,1
Florida,Levy,41
Florida,Manatee,20
Florida,Marion,185
Florida,Martin,9
Florida,Monroe,12
Florida,Okaloosa,12
Florida,Okeechobee,15
Florida,Orange,22
Florida,Palm Beach,89
Florida,Pasco,46
Florida,Polk,1543
Florida,Putnam,65
Florida,Santa Rosa,36
Florida,Sarasota,47
Florida,St Lucie,34
Florida,Sumter,103
Florida,Suwannee,36
Florida,Taylor,91
Florida,Volusia,3
Florida,Walton,13
Florida,Washington,11
Georgia,Baldwin,9
Georgia,Banks,3
Georgia,Barrow,21
Georgia,Bartow,122
Georgia,Berrien,3
Georgia,Bibb,45
Georgia,Carroll,25
Georgia,Catoosa,16
Georgia,Chatham,64
Georgia,Cherokee,30
Georgia,Clarke,22
Georgia,Clayton,40
Georgia,Cobb,70
Georgia,Columbia,26
Georgia,Cook,4
Georgia,Coweta,16
Georgia,Crawford,44
Georgia,De Kalb,72
Georgia,Decatur,261
Georgia,Dougherty,5
Georgia,Douglas,58
Georgia,Early,4
Georgia,Echols,6
Georgia,Effingham,14
Georgia,Elbert,151
Georgia,Evans,2
Georgia,Fayette,47
Georgia,Floyd,41
Georgia,Forsyth,73
Georgia,Fulton,178
Georgia,Gilmer,48
Georgia,Glascock,117
Georgia,Greene,20
Georgia,Gwinnett,129
Georgia,Habersham,12
Georgia,Hall,48
Georgia,Hancock,9
Georgia,Haralson,4
Georgia,Harris,15
Georgia,Hart,66
Georgia,Heard,10
Georgia,Henry,37
Georgia,Houston,121
Georgia,Jackson,24
Georgia,Jasper,33
Georgia,Jefferson,173
Georgia,Jones,104
Georgia,Lee,13
Georgia,Long,8
Georgia,Lumpkin,14
Georgia,Macon,18
Georgia,Madison,3
Georgia,Marion,33
Georgia,Monroe,57
Georgia,Montgomery,4
Georgia,Morgan,10
Georgia,Murray,59
Georgia,Muscogee,54
Georgia,Newton,16
Georgia,Oglethorpe,177
Georgia,Paulding,23
Georgia,Pickens,293
Georgia,Polk,25
Georgia,Rabun,17
Georgia,Richmond,107
Georgia,Rockdale,3
Georgia,Spalding,20
Georgia,Stephens,11
Georgia,Sumter,170
Georgia,Talbot,66
Georgia,Taylor,33
Georgia,Thomas,288
Georgia,Toombs,2
Georgia,Towns,12
Georgia,Troup,15
Georgia,Twiggs,464
Georgia,Union,16
Georgia,Walker,18
Georgia,Warren,144
Georgia,Washington,883
Georgia,White,6
Georgia,Whitfield,78
Georgia,Wilkes,12
Georgia,Wilkinson,840
Hawaii,Hawaii,108
Hawaii,Honolulu,176
Hawaii,Kauai,22
Hawaii,Maui,46
Idaho,Ada,210
Idaho,Adams,0
Idaho,Bannock,81
Idaho,Bear Lake,10
Idaho,Benewah,52
Idaho,Bingham,18
Idaho,Blaine,18
Idaho,Boise,0
Idaho,Bonner,27
Idaho,Bonneville,57
Idaho,Boundary,4
Idaho,Butte,0
Idaho,Canyon,69
Idaho,Caribou,391
Idaho,Cassia,102
Idaho,Clark,8
Idaho,Custer,116
Idaho,Elmore,9
Idaho,Franklin,25
Idaho,Fremont,8
Idaho,Gem,18
Idaho,Gooding,0
Idaho,Idaho,48
Idaho,Jefferson,5
Idaho,Kootenai,33
Idaho,Latah,6
Idaho,Lemhi,21
Idaho,Lewis,2
Idaho,Lincoln,6
Idaho,Madison,24
Idaho,Minidoka,18
Idaho,Nez Perce,47
Idaho,Oneida,58
Idaho,Owyhee,17
Idaho,Payette,7
Idaho,Power,9
Idaho,Shoshone,399
Idaho,Teton,3
Idaho,Twin Falls,37
Idaho,Valley,14
Idaho,Washington,6
Illinois,Adams,154
Illinois,Alexander,44
Illinois,Bond,17
Illinois,Boone,24
Illinois,Bureau,9
Illinois,Carroll,10
Illinois,Champaign,14
Illinois,Christian,17
Illinois,Clark,36
Illinois,Clinton,0
Illinois,Coles,23
Illinois,Cook,425
Illinois,Crawford,9
Illinois,Cumberland,16
Illinois,De Kalb,41
Illinois,Douglas,11
Illinois,Du Page,4
Illinois,Fayette,7
Illinois,Ford,6
Illinois,Franklin,9
Illinois,Fulton,10
Illinois,Gallatin,423
Illinois,Greene,16
Illinois,Grundy,26
Illinois,Hancock,26
Illinois,Hardin,171
Illinois,Henderson,11
Illinois,Henry,15
Illinois,Iroquois,9
Illinois,Jackson,66
Illinois,Jefferson,376
Illinois,Jersey,16
Illinois,Jo Daviess,20
Illinois,Johnson,40
Illinois,Kane,134
Illinois,Kankakee,67
Illinois,Kendall,35
Illinois,Knox,2
Illinois,La Salle,470
Illinois,Lake,68
Illinois,Lawrence,16
Illinois,Lee,169
Illinois,Livingston,59
Illinois,Logan,23
Illinois,Macon,5
Illinois,Macoupin,491
Illinois,Madison,71
Illinois,Marshall,20
Illinois,Mason,5
Illinois,Massac,87
Illinois,McDonough,97
Illinois,McHenry,164
Illinois,McLean,40
Illinois,Menard,15
Illinois,Monroe,12
Illinois,Montgomery,261
Illinois,Ogle,82
Illinois,Peoria,17
Illinois,Perry,83
Illinois,Piatt,4
Illinois,Pike,40
Illinois,Pope,9
Illinois,Pulaski,59
Illinois,Putnam,11
Illinois,Randolph,191
Illinois,Rock Island,51
Illinois,Saline,759
Illinois,Sangamon,227
Illinois,Schuyler,0
Illinois,Scott,9
Illinois,Shelby,17
Illinois,St Clair,110
Illinois,Stephenson,16
Illinois,Tazewell,36
Illinois,Union,36
Illinois,Vermilion,147
Illinois,Wabash,185
Illinois,Warren,15
Illinois,Washington,1
Illinois,White,245
Illinois,Whiteside,12
Illinois,Will,250
Illinois,Williamson,26
Illinois,Winnebago,62
Illinois,Woodford,25
Indiana,Adams,22
Indiana,Allen,97
Indiana,Bartholomew,24
Indiana,Blackford,12
Indiana,Boone,9
Indiana,Carroll,38
Indiana,Cass,113
Indiana,Clark,305
Indiana,Clay,83
Indiana,Crawford,134
Indiana,Daviess,259
Indiana,De Kalb,20
Indiana,Dearborn,7
Indiana,Decatur,16
Indiana,Delaware,27
Indiana,Dubois,11
Indiana,Elkhart,45
Indiana,Fayette,8
Indiana,Floyd,10
Indiana,Franklin,21
Indiana,Fulton,4
Indiana,Gibson,649
Indiana,Grant,50
Indiana,Greene,88
Indiana,Hamilton,169
Indiana,Hancock,10
Indiana,Harrison,95
Indiana,Hendricks,12
Indiana,Henry,8
Indiana,Howard,24
Indiana,Huntington,26
Indiana,Jackson,6
Indiana,Jasper,14
Indiana,Jay,24
Indiana,Jennings,21
Indiana,Johnson,16
Indiana,Knox,563
Indiana,Kosciusko,23
Indiana,La Grange,3
Indiana,La Porte,6
Indiana,Lake,77
Indiana,Lawrence,221
Indiana,Madison,40
Indiana,Marion,140
Indiana,Marshall,9
Indiana,Martin,75
Indiana,Miami,31
Indiana,Monroe,167
Indiana,Montgomery,10
Indiana,Morgan,80
Indiana,Newton,15
Indiana,Noble,14
Indiana,Ohio,1
Indiana,Orange,33
Indiana,Owen,36
Indiana,Parke,35
Indiana,Pike,407
Indiana,Porter,12
Indiana,Posey,7
Indiana,Pulaski,32
Indiana,Putnam,189
Indiana,Randolph,13
Indiana,Ripley,20
Indiana,Rush,6
Indiana,Scott,26
Indiana,Shelby,41
Indiana,Spencer,76
Indiana,St Joseph,16
Indiana,Starke,4
Indiana,Steuben,19
Indiana,Sullivan,120
Indiana,Switzerland,53
Indiana,Tippecanoe,32
Indiana,Vanderburgh,24
Indiana,Vermillion,17
Indiana,Vigo,248
Indiana,Wabash,6
Indiana,Warren,14
Indiana,Warrick,103
Indiana,Washington,10
Indiana,Wayne,27
Indiana,Wells,12
Indiana,White,13
Indiana,Whitley,11
Iowa,Adair,203
Iowa,Appanoose,16
Iowa,Benton,15
Iowa,Black Hawk,46
Iowa,Buena Vista,5
Iowa,Butler,5
Iowa,Carroll,5
Iowa,Cedar,4
Iowa,Cerro Gordo,242
Iowa,Cherokee,6
Iowa,Chickasaw,4
Iowa,Clarke,0
Iowa,Clay,14
Iowa,Clinton,60
Iowa,Dallas,7
Iowa,Decatur,9
Iowa,Delaware,15
Iowa,Des Moines,121
Iowa,Dickinson,18
Iowa,Dubuque,23
Iowa,Emmet,16
Iowa,Fayette,58
Iowa,Floyd,31
Iowa,Greene,9
Iowa,Guthrie,10
Iowa,Hamilton,19
Iowa,Hancock,3
Iowa,Hardin,111
Iowa,Harrison,11
Iowa,Henry,8
Iowa,Humboldt,9
Iowa,Iowa,4
Iowa,Jackson,7
Iowa,Jasper,25
Iowa,Johnson,63
Iowa,Jones,61
Iowa,Keokuk,14
Iowa,Kossuth,9
Iowa,Lee,5
Iowa,Linn,52
Iowa,Louisa,20
Iowa,Lyon,7
Iowa,Madison,5
Iowa,Marion,70
Iowa,Marshall,19
Iowa,Mitchell,61
Iowa,Muscatine,69
Iowa,O Brien,3
Iowa,Osceola,1
Iowa,Palo Alto,4
Iowa,Plymouth,6
Iowa,Pocahontas,46
Iowa,Polk,178
Iowa,Poweshiek,10
Iowa,Sac,17
Iowa,Scott,189
Iowa,Sioux,21
Iowa,Story,59
Iowa,Tama,3
Iowa,Van Buren,33
Iowa,Wapello,21
Iowa,Webster,107
Iowa,Winneshiek,36
Iowa,Woodbury,12
Iowa,Worth,6
Iowa,Wright,6
Kansas,Allen,161
Kansas,Atchison,25
Kansas,Barber,22
Kansas,Barton,10
Kansas,Bourbon,18
Kansas,Butler,24
Kansas,Chase,53
Kansas,Cherokee,3
Kansas,Clay,0
Kansas,Cloud,8
Kansas,Cowley,21
Kansas,Crawford,71
Kansas,Dickinson,47
Kansas,Doniphan,16
Kansas,Douglas,17
Kansas,Edwards,4
Kansas,Ellis,10
Kansas,Ellsworth,56
Kansas,Finney,22
Kansas,Ford,21
Kansas,Franklin,26
Kansas,Geary,4
Kansas,Gray,2
Kansas,Greenwood,2
Kansas,Hamilton,6
Kansas,Harper,3
Kansas,Jefferson,42
Kansas,Jewell,4
Kansas,Johnson,185
Kansas,Kearny,3
Kansas,Kiowa,1
Kansas,Labette,7
Kansas,Lincoln,36
Kansas,Linn,38
Kansas,Lyon,16
Kansas,Marion,24
Kansas,Marshall,37
Kansas,McPherson,26
Kansas,Miami,35
Kansas,Montgomery,94
Kansas,Nemaha,4
Kansas,Neosho,109
Kansas,Norton,2
Kansas,Osage,10
Kansas,Pawnee,3
Kansas,Phillips,2
Kansas,Pottawatomie,4
Kansas,Pratt,7
Kansas,Reno,59
Kansas,Republic,3
Kansas,Rice,45
Kansas,Riley,29
Kansas,Saline,9
Kansas,Sedgwick,41
Kansas,Seward,4
Kansas,Shawnee,60
Kansas,Sherman,1
Kansas,Smith,3
Kansas,Sumner,9
Kansas,Thomas,5
Kansas,Trego,1
Kansas,Wabaunsee,4
Kansas,Washington,3
Kansas,Wilson,106
Kansas,Wyandotte,81
Kentucky,Adair,27
Kentucky,Allen,4
Kentucky,Anderson,16
Kentucky,Barren,5
Kentucky,Bell,534
Kentucky,Boone,34
Kentucky,Bourbon,30
Kentucky,Boyd,138
Kentucky,Boyle,13
Kentucky,Breathitt,171
Kentucky,Breckinridge,27
Kentucky,Bullitt,80
Kentucky,Butler,0
Kentucky,Caldwell,49
Kentucky,Calloway,4
Kentucky,Campbell,4
Kentucky,Carlisle,16
Kentucky,Carroll,20
Kentucky,Carter,65
Kentucky,Casey,24
Kentucky,Christian,57
Kentucky,Clay,125
Kentucky,Clinton,17
Kentucky,Crittenden,16
Kentucky,Daviess,24
Kentucky,Elliott,0
Kentucky,Estill,43
Kentucky,Fayette,40
Kentucky,Fleming,24
Kentucky,Floyd,745
Kentucky,Franklin,20
Kentucky,Gallatin,47
Kentucky,Garrard,29
Kentucky,Graves,55
Kentucky,Grayson,32
Kentucky,Green,14
Kentucky,Hancock,9
Kentucky,Hardin,43
Kentucky,Harlan,1857
Kentucky,Hart,22
Kentucky,Henderson,81
Kentucky,Henry,25
Kentucky,Hopkins,644
Kentucky,Jackson,32
Kentucky,Jefferson,238
Kentucky,Jessamine,26
Kentucky,Johnson,91
Kentucky,Knott,1582
Kentucky,Knox,149
Kentucky,Laurel,24
Kentucky,Lawrence,92
Kentucky,Lee,13
Kentucky,Leslie,818
Kentucky,Letcher,1558
Kentucky,Lewis,2
Kentucky,Livingston,421
Kentucky,Logan,14
Kentucky,Madison,41
Kentucky,Magoffin,0
Kentucky,Marion,7
Kentucky,Martin,1061
Kentucky,Mason,221
Kentucky,McCracken,9
Kentucky,McCreary,0
Kentucky,McLean,2
Kentucky,Meade,100
Kentucky,Menifee,17
Kentucky,Mercer,14
Kentucky,Metcalfe,0
Kentucky,Monroe,2
Kentucky,Montgomery,12
Kentucky,Morgan,18
Kentucky,Muhlenberg,375
Kentucky,Nelson,23
Kentucky,Ohio,26
Kentucky,Oldham,46
Kentucky,Owsley,6
Kentucky,Pendleton,220
Kentucky,Perry,1644
Kentucky,Pike,4262
Kentucky,Powell,37
Kentucky,Pulaski,140
Kentucky,Rockcastle,16
Kentucky,Scott,46
Kentucky,Simpson,11
Kentucky,Taylor,8
Kentucky,Todd,12
Kentucky,Trigg,9
Kentucky,Trimble,5
Kentucky,Union,485
Kentucky,Warren,46
Kentucky,Washington,6
Kentucky,Wayne,20
Kentucky,Webster,808
Kentucky,Whitley,93
Kentucky,Wolfe,0
Louisiana,Allen,8
Louisiana,Ascension,207
Louisiana,Assumption,16
Louisiana,Beauregard,7
Louisiana,Bienville,0
Louisiana,Bossier,0
Louisiana,Caddo,1
Louisiana,Calcasieu,57
Louisiana,Cameron,8
Louisiana,Catahoula,8
Louisiana,De Soto,142
Louisiana,East Baton Rouge,67
Louisiana,East Feliciana,12
Louisiana,Evangeline,4
Louisiana,Grant,1
Louisiana,Iberia,367
Louisiana,Jefferson,48
Louisiana,Jefferson Davis,33
Louisiana,La Salle,27
Louisiana,Lafayette,9
Louisiana,Livingston,47
Louisiana,Orleans,260
Louisiana,Ouachita,20
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,48
Louisiana,Rapides,28
Louisiana,Red River,32
Louisiana,St Bernard,9
Louisiana,St Charles,2
Louisiana,St Helena,87
Louisiana,St James,347
Louisiana,St John the Baptist,1
Louisiana,St Martin,5
Louisiana,St Mary,15
Louisiana,St Tammany,48
Louisiana,Tangipahoa,53
Louisiana,Terrebonne,18
Louisiana,Vermilion,3
Louisiana,Vernon,6
Louisiana,Washington,100
Louisiana,Webster,23
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,10
Louisiana,Winn,8
Maine,Androscoggin,39
Maine,Aroostook,68
Maine,Cumberland,84
Maine,Franklin,3
Maine,Hancock,41
Maine,Kennebec,38
Maine,Knox,108
Maine,Lincoln,16
Maine,Oxford,10
Maine,Penobscot,43
Maine,Piscataquis,27
Maine,Sagadahoc,28
Maine,Somerset,40
Maine,Waldo,38
Maine,Washington,14
Maine,York,100
Maryland,Allegany,174
Maryland,Anne Arundel,38
Maryland,Baltimore,165
Maryland,Caroline,26
Maryland,Carroll,219
Maryland,Cecil,126
Maryland,Charles,87
Maryland,Dorchester,7
Maryland,Frederick,238
Maryland,Garrett,380
Maryland,Harford,98
Maryland,Kent,8
Maryland,Montgomery,93
Maryland,Prince Georges,91
Maryland,Queen Annes,16
Maryland,St Marys,22
Maryland,Talbot,5
Maryland,Washington,159
Maryland,Wicomico,4
Massachusetts,Barnstable,55
Massachusetts,Berkshire,239
Massachusetts,Bristol,89
Massachusetts,Dukes,7
Massachusetts,Essex,58
Massachusetts,Franklin,47
Massachusetts,Hampden,72
Massachusetts,Hampshire,46
Massachusetts,Middlesex,155
Massachusetts,Norfolk,108
Massachusetts,Plymouth,184
Massachusetts,Suffolk,27
Massachusetts,Worcester,163
Michigan,Allegan,82
Michigan,Alpena,273
Michigan,Antrim,9
Michigan,Arenac,1
Michigan,Baraga,10
Michigan,Barry,21
Michigan,Bay,44
Michigan,Benzie,2
Michigan,Berrien,26
Michigan,Branch,14
Michigan,Calhoun,69
Michigan,Cass,34
Michigan,Charlevoix,149
Michigan,Cheboygan,3
Michigan,Chippewa,41
Michigan,Clare,11
Michigan,Clinton,43
Michigan,Delta,27
Michigan,Dickinson,8
Michigan,Eaton,22
Michigan,Emmet,28
Michigan,Genesee,0
Michigan,Gladwin,3
Michigan,Gogebic,2
Michigan,Grand Traverse,15
Michigan,Gratiot,8
Michigan,Hillsdale,38
Michigan,Houghton,9
Michigan,Huron,34
Michigan,Ingham,22
Michigan,Ionia,13
Michigan,Iosco,88
Michigan,Iron,19
Michigan,Isabella,14
Michigan,Jackson,34
Michigan,Kalamazoo,51
Michigan,Kent,67
Michigan,Lake,2
Michigan,Lapeer,54
Michigan,Leelanau,22
Michigan,Lenawee,28
Michigan,Livingston,76
Michigan,Luce,3
Michigan,Mackinac,83
Michigan,Macomb,22
Michigan,Manistee,3
Michigan,Marquette,1443
Michigan,Mecosta,10
Michigan,Menominee,6
Michigan,Midland,6
Michigan,Missaukee,10
Michigan,Monroe,306
Michigan,Montcalm,20
Michigan,Montmorency,3
Michigan,Muskegon,33
Michigan,Newaygo,11
Michigan,Oakland,216
Michigan,Oceana,8
Michigan,Ogemaw,18
Michigan,Ontonagon,7
Michigan,Osceola,5
Michigan,Oscoda,2
Michigan,Otsego,7
Michigan,Ottawa,63
Michigan,Presque Isle,227
Michigan,Roscommon,44
Michigan,Saginaw,3
Michigan,Sanilac,23
Michigan,Schoolcraft,85
Michigan,Shiawassee,31
Michigan,St Clair,23
Michigan,St Joseph,11
Michigan,Tuscola,35
Michigan,Van Buren,3
Michigan,Washtenaw,58
Michigan,Wayne,200
Michigan,Wexford,16
Minnesota,Aitkin,1
Minnesota,Anoka,4
Minnesota,Becker,36
Minnesota,Beltrami,15
Minnesota,Benton,26
Minnesota,Big Stone,37
Minnesota,Blue Earth,73
Minnesota,Brown,23
Minnesota,Carlton,36
Minnesota,Carver,14
Minnesota,Cass,8
Minnesota,Chippewa,8
Minnesota,Chisago,12
Minnesota,Clay,56
Minnesota,Clearwater,7
Minnesota,Cook,10
Minnesota,Cottonwood,12
Minnesota,Crow Wing,11
Minnesota,Dakota,101
Minnesota,Dodge,13
Minnesota,Douglas,29
Minnesota,Faribault,0
Minnesota,Fillmore,16
Minnesota,Freeborn,13
Minnesota,Goodhue,31
Minnesota,Hennepin,70
Minnesota,Houston,59
Minnesota,Hubbard,14
Minnesota,Isanti,2
Minnesota,Itasca,20
Minnesota,Jackson,3
Minnesota,Kanabec,9
Minnesota,Kandiyohi,31
Minnesota,Kittson,6
Minnesota,Koochiching,6
Minnesota,Lac qui Parle,6
Minnesota,Lake,332
Minnesota,Le Sueur,78
Minnesota,Lincoln,5
Minnesota,Lyon,3
Minnesota,Marshall,18
Minnesota,Martin,12
Minnesota,McLeod,11
Minnesota,Meeker,10
Minnesota,Mille Lacs,17
Minnesota,Morrison,29
Minnesota,Mower,9
Minnesota,Murray,18
Minnesota,Nicollet,11
Minnesota,Nobles,2
Minnesota,Olmsted,63
Minnesota,Otter Tail,32
Minnesota,Pennington,19
Minnesota,Pine,2
Minnesota,Pipestone,2
Minnesota,Polk,17
Minnesota,Pope,8
Minnesota,Ramsey,2
Minnesota,Red Lake,2
Minnesota,Redwood,15
Minnesota,Renville,16
Minnesota,Rice,11
Minnesota,Rock,20
Minnesota,Roseau,13
Minnesota,Scott,65
Minnesota,Sherburne,53
Minnesota,Sibley,10
Minnesota,St Louis,3493
Minnesota,Stearns,125
Minnesota,Steele,14
Minnesota,Stevens,6
Minnesota,Swift,9
Minnesota,Todd,7
Minnesota,Traverse,2
Minnesota,Wabasha,8
Minnesota,Wadena,9
Minnesota,Waseca,1
Minnesota,Washington,79
Minnesota,Watonwan,1
Minnesota,Wilkin,4
Minnesota,Winona,12
Minnesota,Wright,19
Minnesota,Yellow Medicine,25
Mississippi,Adams,12
Mississippi,Benton,6
Mississippi,Carroll,35
Mississippi,Choctaw,96
Mississippi,Claiborne,12
Mississippi,Clarke,10
Mississippi,Clay,6
Mississippi,Coahoma,11
Mississippi,Copiah,88
Mississippi,Covington,6
Mississippi,De Soto,31
Mississippi,Forrest,20
Mississippi,George,3
Mississippi,Greene,0
Mississippi,Grenada,9
Mississippi,Hancock,4
Mississippi,Harrison,10
Mississippi,Hinds,130
Mississippi,Holmes,13
Mississippi,Itawamba,17
Mississippi,Jackson,1
Mississippi,Jasper,6
Mississippi,Jefferson Davis,6
Mississippi,Lafayette,5
Mississippi,Lauderdale,3
Mississippi,Lawrence,5
Mississippi,Leake,3
Mississippi,Lincoln,28
Mississippi,Lowndes,62
Mississippi,Marion,27
Mississippi,Monroe,71
Mississippi,Noxubee,6
Mississippi,Panola,51
Mississippi,Pearl River,57
Mississippi,Perry,11
Mississippi,Pike,2
Mississippi,Quitman,0
Mississippi,Smith,0
Mississippi,Stone,120
Mississippi,Tallahatchie,0
Mississippi,Tate,3
Mississippi,Tippah,234
Mississippi,Tishomingo,9
Mississippi,Walthall,13
Mississippi,Warren,14
Mississippi,Washington,2
Mississippi,Wayne,4
Mississippi,Winston,9
