State,County,Number of Employees
Arkansas,Saline,416
Arkansas,Scott,2
Arkansas,Searcy,2
Arkansas,Sebastian,213
Arkansas,Sevier,17
Arkansas,Sharp,3
Arkansas,Stone,7
Arkansas,Van Buren,12
Arkansas,Washington,52
Arkansas,White,46
California,Alameda,97
California,Alpine,2
California,Amador,124
California,Butte,36
California,Calaveras,17
California,Colusa,2
California,Contra Costa,62
California,Del Norte,12
California,El Dorado,17
California,Fresno,87
California,Glenn,23
California,Humboldt,52
California,Imperial,313
California,Inyo,146
California,Kern,1245
California,Lake,22
California,Lassen,14
California,Los Angeles,293
California,Madera,8
California,Marin,16
California,Mariposa,16
California,Mendocino,21
California,Merced,54
California,Modoc,25
California,Mono,6
California,Monterey,88
California,Napa,49
California,Nevada,22
California,Orange,35
California,Placer,12
California,Plumas,22
California,Riverside,467
California,Sacramento,108
California,San Benito,104
California,San Bernardino,1355
California,San Diego,172
California,San Francisco,2
California,San Joaquin,115
California,San Luis Obispo,56
California,San Mateo,21
California,Santa Barbara,216
California,Santa Clara,185
California,Santa Cruz,17
California,Shasta,216
California,Sierra,8
California,Siskiyou,18
California,Solano,44
California,Sonoma,102
California,Stanislaus,35
California,Sutter,9
California,Tehama,20
California,Trinity,10
California,Tulare,62
California,Tuolumne,48
California,Ventura,135
California,Yolo,34
California,Yuba,100
Colorado,Adams,51
Colorado,Alamosa,12
Colorado,Arapahoe,2
Colorado,Archuleta,11
Colorado,Baca,11
Colorado,Bent,3
Colorado,Boulder,154
Colorado,Chaffee,40
Colorado,Clear Creek,548
Colorado,Conejos,37
Colorado,Crowley,1
Colorado,Custer,15
Colorado,Delta,364
Colorado,Denver,4
Colorado,Dolores,0
Colorado,Douglas,10
Colorado,Eagle,15
Colorado,El Paso,60
Colorado,Elbert,1
Colorado,Fremont,208
Colorado,Garfield,50
Colorado,Gilpin,4
Colorado,Grand,21
Colorado,Gunnison,619
Colorado,Hinsdale,6
Colorado,Huerfano,4
Colorado,Jackson,0
Colorado,Jefferson,113
Colorado,Kit Carson,0
Colorado,La Plata,149
Colorado,Lake,285
Colorado,Larimer,215
Colorado,Las Animas,32
Colorado,Logan,7
Colorado,Mesa,64
Colorado,Mineral,11
Colorado,Moffat,406
Colorado,Montezuma,41
Colorado,Montrose,40
Colorado,Morgan,2
Colorado,Otero,2
Colorado,Ouray,124
Colorado,Park,24
Colorado,Pitkin,8
Colorado,Prowers,31
Colorado,Pueblo,131
Colorado,Rio Blanco,188
Colorado,Rio Grande,4
Colorado,Routt,445
Colorado,Saguache,7
Colorado,San Miguel,2
Colorado,Summit,20
Colorado,Teller,447
Colorado,Weld,212
Colorado,Yuma,0
Connecticut,Fairfield,36
Connecticut,Hartford,119
Connecticut,Litchfield,108
Connecticut,Middlesex,13
Connecticut,New Haven,163
Connecticut,New London,29
Connecticut,Tolland,66
Connecticut,Windham,69
Delaware,Kent,14
Delaware,New Castle,42
Delaware,Sussex,15
Florida,Alachua,107
Florida,Bay,2
Florida,Brevard,6
Florida,Calhoun,2
Florida,Charlotte,54
Florida,Citrus,54
Florida,Clay,84
Florida,Collier,32
Florida,Dixie,2
Florida,Duval,0
Florida,Escambia,10
Florida,Gadsden,96
Florida,Gilchrist,2
Florida,Glades,37
Florida,Gulf,2
Florida,Hamilton,226
Florida,Hardee,158
Florida,Hernando,230
Florida,Hillsborough,29
Florida,Holmes,2
Florida,Indian River,16
Florida,Jackson,47
Florida,Jefferson,1
Florida,Lafayette,9
Florida,Lake,45
Florida,Lee,137
Florida,Leon,1
Florida,Levy,4
Florida,Liberty,5
Florida,Manatee,141
Florida,Marion,68
Florida,Martin,21
Florida,Miami-Dade,674
Florida,Okaloosa,0
Florida,Okeechobee,1
Florida,Orange,8
Florida,Osceola,4
Florida,Palm Beach,58
Florida,Pasco,19
Florida,Polk,893
Florida,Putnam,42
Florida,Santa Rosa,27
Florida,Sarasota,21
Florida,St Johns,9
Florida,St Lucie,25
Florida,Sumter,146
Florida,Suwannee,88
Florida,Taylor,39
Florida,Volusia,3
Florida,Walton,15
Florida,Washington,11
Georgia,Baldwin,55
Georgia,Barrow,6
Georgia,Bartow,52
Georgia,Berrien,1
Georgia,Bibb,14
Georgia,Brantley,0
Georgia,Calhoun,4
Georgia,Carroll,14
Georgia,Catoosa,8
Georgia,Charlton,5
Georgia,Chatham,0
Georgia,Chattooga,2
Georgia,Cherokee,17
Georgia,Clarke,13
Georgia,Clayton,44
Georgia,Cobb,31
Georgia,Columbia,30
Georgia,Cook,4
Georgia,Coweta,12
Georgia,Crawford,35
Georgia,De Kalb,46
Georgia,Decatur,16
Georgia,Douglas,19
Georgia,Echols,3
Georgia,Effingham,11
Georgia,Elbert,80
Georgia,Evans,2
Georgia,Fayette,21
Georgia,Floyd,13
Georgia,Forsyth,41
Georgia,Fulton,54
Georgia,Gilmer,46
Georgia,Glascock,128
Georgia,Glynn,6
Georgia,Gordon,3
Georgia,Greene,14
Georgia,Gwinnett,55
Georgia,Habersham,12
Georgia,Hall,26
Georgia,Hancock,20
Georgia,Harris,11
Georgia,Hart,48
Georgia,Henry,19
Georgia,Houston,99
Georgia,Jackson,12
Georgia,Jasper,9
Georgia,Jefferson,201
Georgia,Jones,83
Georgia,Lanier,6
Georgia,Lee,3
Georgia,Liberty,5
Georgia,Long,7
Georgia,Lumpkin,6
Georgia,Macon,51
Georgia,Madison,11
Georgia,Marion,39
Georgia,McDuffie,5
Georgia,Monroe,35
Georgia,Montgomery,3
Georgia,Morgan,7
Georgia,Murray,143
Georgia,Muscogee,53
Georgia,Newton,9
Georgia,Oglethorpe,149
Georgia,Paulding,17
Georgia,Peach,3
Georgia,Pickens,193
Georgia,Polk,19
Georgia,Rabun,12
Georgia,Richmond,84
Georgia,Rockdale,2
Georgia,Spalding,11
Georgia,Stephens,10
Georgia,Sumter,133
Georgia,Talbot,77
Georgia,Taylor,20
Georgia,Thomas,231
Georgia,Toombs,2
Georgia,Towns,7
Georgia,Troup,5
Georgia,Twiggs,96
Georgia,Union,10
Georgia,Walton,11
Georgia,Warren,48
Georgia,Washington,498
Georgia,White,5
Georgia,Whitfield,32
Georgia,Wilkes,13
Georgia,Wilkinson,844
Hawaii,Hawaii,97
Hawaii,Honolulu,150
Hawaii,Kauai,19
Hawaii,Maui,33
Idaho,Ada,111
Idaho,Adams,14
Idaho,Bannock,19
Idaho,Bear Lake,7
Idaho,Benewah,36
Idaho,Bingham,18
Idaho,Blaine,12
Idaho,Boise,17
Idaho,Bonner,58
Idaho,Bonneville,39
Idaho,Boundary,7
Idaho,Canyon,39
Idaho,Caribou,342
Idaho,Cassia,121
Idaho,Clark,6
Idaho,Clearwater,18
Idaho,Custer,201
Idaho,Elmore,7
Idaho,Franklin,32
Idaho,Fremont,16
Idaho,Gem,14
Idaho,Gooding,5
Idaho,Idaho,57
Idaho,Jefferson,11
Idaho,Kootenai,29
Idaho,Latah,7
Idaho,Lemhi,10
Idaho,Madison,17
Idaho,Minidoka,17
Idaho,Nez Perce,122
Idaho,Oneida,53
Idaho,Owyhee,26
Idaho,Payette,23
Idaho,Power,11
Idaho,Shoshone,615
Idaho,Teton,7
Idaho,Twin Falls,14
Idaho,Valley,15
Idaho,Washington,3
Illinois,Adams,117
Illinois,Alexander,41
Illinois,Bond,5
Illinois,Boone,12
Illinois,Bureau,7
Illinois,Carroll,7
Illinois,Champaign,8
Illinois,Christian,13
Illinois,Clark,35
Illinois,Clinton,3
Illinois,Coles,19
Illinois,Cook,186
Illinois,Crawford,2
Illinois,Cumberland,13
Illinois,De Kalb,20
Illinois,Douglas,12
Illinois,Fayette,4
Illinois,Ford,2
Illinois,Franklin,259
Illinois,Fulton,9
Illinois,Gallatin,188
Illinois,Greene,4
Illinois,Grundy,23
Illinois,Hamilton,101
Illinois,Hancock,15
Illinois,Hardin,83
Illinois,Henderson,9
Illinois,Henry,12
Illinois,Iroquois,7
Illinois,Jackson,53
Illinois,Jefferson,11
Illinois,Jersey,9
Illinois,Jo Daviess,27
Illinois,Johnson,18
Illinois,Kane,74
Illinois,Kankakee,39
Illinois,Kendall,26
Illinois,La Salle,473
Illinois,Lake,32
Illinois,Lawrence,7
Illinois,Lee,11
Illinois,Livingston,38
Illinois,Macon,4
Illinois,Macoupin,244
Illinois,Madison,62
Illinois,Marshall,13
Illinois,Mason,5
Illinois,Massac,54
Illinois,McDonough,13
Illinois,McHenry,62
Illinois,McLean,16
Illinois,Menard,17
Illinois,Monroe,10
Illinois,Montgomery,189
Illinois,Ogle,69
Illinois,Peoria,11
Illinois,Perry,294
Illinois,Pike,30
Illinois,Pulaski,20
Illinois,Putnam,11
Illinois,Randolph,296
Illinois,Rock Island,42
Illinois,Saline,1243
Illinois,Sangamon,306
Illinois,Scott,10
Illinois,Shelby,12
Illinois,St Clair,88
Illinois,Stephenson,14
Illinois,Tazewell,24
Illinois,Union,22
Illinois,Vermilion,24
Illinois,Wabash,80
Illinois,Warren,10
Illinois,Washington,360
Illinois,White,311
Illinois,Whiteside,9
Illinois,Will,146
Illinois,Williamson,171
Illinois,Winnebago,37
Illinois,Woodford,13
Indiana,Adams,29
Indiana,Allen,66
Indiana,Bartholomew,22
Indiana,Blackford,5
Indiana,Boone,7
Indiana,Carroll,33
Indiana,Cass,89
Indiana,Clark,197
Indiana,Clay,18
Indiana,Crawford,136
Indiana,Daviess,193
Indiana,De Kalb,26
Indiana,Dearborn,4
Indiana,Decatur,12
Indiana,Delaware,17
Indiana,Dubois,110
Indiana,Elkhart,20
Indiana,Fayette,5
Indiana,Floyd,5
Indiana,Franklin,17
Indiana,Fulton,7
Indiana,Gibson,877
Indiana,Grant,37
Indiana,Greene,8
Indiana,Hamilton,113
Indiana,Harrison,69
Indiana,Henry,9
Indiana,Howard,18
Indiana,Huntington,19
Indiana,Jackson,5
Indiana,Jasper,11
Indiana,Jay,6
Indiana,Jennings,10
Indiana,Johnson,12
Indiana,Knox,635
Indiana,Kosciusko,14
Indiana,La Grange,3
Indiana,La Porte,5
Indiana,Lake,69
Indiana,Lawrence,185
Indiana,Madison,36
Indiana,Marion,85
Indiana,Marshall,8
Indiana,Martin,75
Indiana,Miami,20
Indiana,Monroe,165
Indiana,Montgomery,8
Indiana,Morgan,59
Indiana,Newton,14
Indiana,Noble,19
Indiana,Orange,21
Indiana,Owen,5
Indiana,Parke,7
Indiana,Pike,553
Indiana,Porter,13
Indiana,Posey,10
Indiana,Pulaski,20
Indiana,Putnam,181
Indiana,Randolph,8
Indiana,Ripley,31
Indiana,Rush,6
Indiana,Scott,11
Indiana,Shelby,31
Indiana,Spencer,16
Indiana,St Joseph,13
Indiana,Steuben,21
Indiana,Sullivan,950
Indiana,Switzerland,39
Indiana,Tippecanoe,13
Indiana,Vanderburgh,15
Indiana,Vermillion,9
Indiana,Vigo,25
Indiana,Wabash,18
Indiana,Warren,8
Indiana,Warrick,278
Indiana,Washington,1
Indiana,Wayne,18
Indiana,Wells,11
Indiana,White,11
Indiana,Whitley,2
Iowa,Adair,158
Iowa,Allamakee,6
Iowa,Appanoose,29
Iowa,Benton,41
Iowa,Black Hawk,45
Iowa,Boone,2
Iowa,Bremer,2
Iowa,Buchanan,2
Iowa,Buena Vista,2
Iowa,Butler,5
Iowa,Calhoun,2
Iowa,Carroll,6
Iowa,Cass,4
Iowa,Cerro Gordo,102
Iowa,Cherokee,8
Iowa,Chickasaw,23
Iowa,Clay,8
Iowa,Clayton,191
Iowa,Clinton,60
Iowa,Crawford,5
Iowa,Dallas,3
Iowa,Davis,4
Iowa,Delaware,22
Iowa,Des Moines,100
Iowa,Dickinson,18
Iowa,Dubuque,22
Iowa,Emmet,6
Iowa,Fayette,50
Iowa,Floyd,29
Iowa,Greene,6
Iowa,Guthrie,3
Iowa,Hamilton,6
Iowa,Hardin,99
Iowa,Henry,8
Iowa,Humboldt,8
Iowa,Iowa,3
Iowa,Jackson,9
Iowa,Jasper,17
Iowa,Jefferson,13
Iowa,Johnson,58
Iowa,Jones,37
Iowa,Keokuk,9
Iowa,Kossuth,16
Iowa,Lee,7
Iowa,Linn,53
Iowa,Louisa,24
Iowa,Lyon,7
Iowa,Madison,6
Iowa,Marion,52
Iowa,Marshall,6
Iowa,Mitchell,45
Iowa,Montgomery,8
Iowa,Muscatine,35
Iowa,Osceola,10
Iowa,Palo Alto,2
Iowa,Plymouth,29
Iowa,Pocahontas,53
Iowa,Polk,134
Iowa,Pottawattamie,24
Iowa,Poweshiek,9
Iowa,Sac,13
Iowa,Scott,201
Iowa,Sioux,36
Iowa,Story,73
Iowa,Tama,2
Iowa,Van Buren,59
Iowa,Wapello,26
Iowa,Washington,6
Iowa,Webster,85
Iowa,Winneshiek,101
Iowa,Woodbury,2
Iowa,Worth,5
Iowa,Wright,10
Kansas,Allen,139
Kansas,Anderson,14
Kansas,Atchison,15
Kansas,Barber,19
Kansas,Barton,15
Kansas,Bourbon,17
Kansas,Butler,58
Kansas,Chase,28
Kansas,Cherokee,2
Kansas,Clay,2
Kansas,Cloud,11
Kansas,Cowley,37
Kansas,Crawford,52
Kansas,Dickinson,26
Kansas,Doniphan,8
Kansas,Douglas,35
Kansas,Edwards,5
Kansas,Elk,11
Kansas,Ellis,8
Kansas,Ellsworth,43
Kansas,Finney,16
Kansas,Ford,12
Kansas,Franklin,21
Kansas,Geary,4
Kansas,Grant,3
Kansas,Gray,1
Kansas,Greeley,0
Kansas,Hamilton,11
Kansas,Jefferson,48
Kansas,Jewell,5
Kansas,Johnson,96
Kansas,Kearny,18
Kansas,Kiowa,3
Kansas,Labette,4
Kansas,Lincoln,28
Kansas,Linn,9
Kansas,Lyon,13
Kansas,Marion,8
Kansas,Marshall,51
Kansas,McPherson,25
Kansas,Miami,5
Kansas,Montgomery,16
Kansas,Morris,1
Kansas,Nemaha,3
Kansas,Neosho,104
Kansas,Norton,2
Kansas,Osage,15
Kansas,Pawnee,4
Kansas,Phillips,2
Kansas,Pottawatomie,15
Kansas,Pratt,8
Kansas,Reno,52
Kansas,Rice,69
Kansas,Riley,35
Kansas,Saline,12
Kansas,Sedgwick,31
Kansas,Seward,2
Kansas,Shawnee,6
Kansas,Sherman,1
Kansas,Smith,4
Kansas,Stafford,0
Kansas,Stanton,10
Kansas,Sumner,6
Kansas,Thomas,5
Kansas,Trego,0
Kansas,Wabaunsee,96
Kansas,Washington,4
Kansas,Wilson,29
Kansas,Wyandotte,29
Kentucky,Adair,23
Kentucky,Allen,6
Kentucky,Anderson,19
Kentucky,Barren,24
Kentucky,Bell,382
Kentucky,Boone,17
Kentucky,Bourbon,13
Kentucky,Boyd,67
Kentucky,Boyle,11
Kentucky,Breathitt,63
Kentucky,Breckinridge,18
Kentucky,Bullitt,77
Kentucky,Butler,7
Kentucky,Caldwell,61
Kentucky,Calloway,2
Kentucky,Carlisle,3
Kentucky,Carroll,10
Kentucky,Carter,50
Kentucky,Casey,6
Kentucky,Christian,26
Kentucky,Clay,93
Kentucky,Clinton,30
Kentucky,Crittenden,36
Kentucky,Cumberland,7
Kentucky,Daviess,47
Kentucky,Edmonson,0
Kentucky,Elliott,11
Kentucky,Estill,12
Kentucky,Fayette,26
Kentucky,Fleming,9
Kentucky,Floyd,556
Kentucky,Franklin,31
Kentucky,Gallatin,81
Kentucky,Garrard,9
Kentucky,Graves,18
Kentucky,Grayson,15
Kentucky,Green,6
Kentucky,Hancock,15
Kentucky,Hardin,36
Kentucky,Harlan,1111
Kentucky,Hart,8
Kentucky,Henderson,23
Kentucky,Henry,16
Kentucky,Hickman,2
Kentucky,Hopkins,1292
Kentucky,Jackson,24
Kentucky,Jefferson,208
Kentucky,Jessamine,20
Kentucky,Johnson,91
Kentucky,Knott,318
Kentucky,Knox,184
Kentucky,Larue,0
Kentucky,Laurel,18
Kentucky,Lawrence,138
Kentucky,Lee,0
Kentucky,Leslie,457
Kentucky,Letcher,621
Kentucky,Lewis,4
Kentucky,Livingston,370
Kentucky,Logan,16
Kentucky,Lyon,7
Kentucky,Madison,38
Kentucky,Magoffin,201
Kentucky,Marion,13
Kentucky,Marshall,44
Kentucky,Martin,710
Kentucky,Mason,178
Kentucky,McCreary,1
Kentucky,McLean,22
Kentucky,Meade,111
Kentucky,Menifee,8
Kentucky,Mercer,12
Kentucky,Monroe,9
Kentucky,Montgomery,8
Kentucky,Morgan,16
Kentucky,Muhlenberg,505
Kentucky,Nelson,16
Kentucky,Ohio,806
Kentucky,Oldham,28
Kentucky,Owsley,0
Kentucky,Pendleton,203
Kentucky,Perry,1234
Kentucky,Pike,2254
Kentucky,Powell,22
Kentucky,Pulaski,43
Kentucky,Rockcastle,24
Kentucky,Scott,25
Kentucky,Simpson,10
Kentucky,Todd,8
Kentucky,Trigg,5
Kentucky,Union,1272
Kentucky,Warren,21
Kentucky,Wayne,6
Kentucky,Webster,297
Kentucky,Whitley,214
Kentucky,Wolfe,0
Louisiana,Allen,9
Louisiana,Ascension,194
Louisiana,Assumption,22
Louisiana,Beauregard,10
Louisiana,Caddo,0
Louisiana,Calcasieu,97
Louisiana,De Soto,256
Louisiana,East Baton Rouge,25
Louisiana,East Feliciana,28
Louisiana,Grant,6
Louisiana,Iberia,434
Louisiana,Jefferson,47
Louisiana,Jefferson Davis,12
Louisiana,La Salle,8
Louisiana,Lafayette,2
Louisiana,Lafourche,9
Louisiana,Livingston,31
Louisiana,Morehouse,7
Louisiana,Natchitoches,16
Louisiana,Orleans,2
Louisiana,Ouachita,3
Louisiana,Plaquemines,4
Louisiana,Pointe Coupee,38
Louisiana,Rapides,19
Louisiana,St Bernard,9
Louisiana,St Charles,8
Louisiana,St Helena,109
Louisiana,St James,391
Louisiana,St John the Baptist,1
Louisiana,St Martin,7
Louisiana,St Mary,14
Louisiana,St Tammany,45
Louisiana,Tangipahoa,55
Louisiana,Terrebonne,4
Louisiana,Vermilion,6
Louisiana,Washington,98
Louisiana,Webster,12
Louisiana,West Baton Rouge,4
Louisiana,West Feliciana,3
Louisiana,Winn,8
Maine,Androscoggin,59
Maine,Aroostook,37
Maine,Cumberland,87
Maine,Franklin,17
Maine,Hancock,52
Maine,Kennebec,40
Maine,Knox,113
Maine,Lincoln,5
Maine,Oxford,17
Maine,Penobscot,59
Maine,Piscataquis,9
Maine,Sagadahoc,20
Maine,Somerset,15
Maine,Waldo,18
Maine,Washington,15
Maine,York,103
Maryland,Allegany,248
Maryland,Anne Arundel,21
Maryland,Baltimore,99
Maryland,Caroline,0
Maryland,Carroll,126
Maryland,Cecil,94
Maryland,Charles,23
Maryland,Dorchester,6
Maryland,Frederick,100
Maryland,Garrett,206
Maryland,Harford,65
Maryland,Howard,43
Maryland,Kent,5
Maryland,Montgomery,38
Maryland,Prince Georges,62
Maryland,Queen Annes,7
Maryland,St Marys,42
Maryland,Talbot,4
Maryland,Washington,116
Maryland,Wicomico,4
Maryland,Worcester,10
Massachusetts,Barnstable,51
Massachusetts,Berkshire,222
Massachusetts,Bristol,78
Massachusetts,Dukes,4
Massachusetts,Essex,30
Massachusetts,Franklin,37
Massachusetts,Hampden,74
Massachusetts,Hampshire,43
Massachusetts,Middlesex,128
Massachusetts,Norfolk,75
Massachusetts,Plymouth,94
Massachusetts,Suffolk,13
Massachusetts,Worcester,162
Michigan,Alger,2
Michigan,Allegan,53
Michigan,Alpena,175
Michigan,Antrim,4
Michigan,Arenac,1
Michigan,Baraga,8
Michigan,Barry,12
Michigan,Benzie,1
Michigan,Berrien,13
Michigan,Branch,6
Michigan,Calhoun,17
Michigan,Cass,14
Michigan,Charlevoix,114
Michigan,Cheboygan,8
Michigan,Chippewa,46
Michigan,Clare,15
Michigan,Clinton,30
Michigan,Crawford,4
Michigan,Delta,19
Michigan,Dickinson,4
Michigan,Eaton,36
Michigan,Emmet,16
Michigan,Genesee,5
Michigan,Gladwin,8
Michigan,Gogebic,3
Michigan,Grand Traverse,20
Michigan,Gratiot,3
Michigan,Hillsdale,28
Michigan,Houghton,10
Michigan,Huron,26
Michigan,Ingham,6
Michigan,Ionia,12
Michigan,Iosco,27
Michigan,Iron,4
Michigan,Isabella,13
Michigan,Jackson,61
Michigan,Kalamazoo,43
Michigan,Kent,42
Michigan,Keweenaw,1
Michigan,Lapeer,51
Michigan,Leelanau,18
Michigan,Lenawee,16
Michigan,Livingston,27
Michigan,Mackinac,72
Michigan,Macomb,8
Michigan,Manistee,1
Michigan,Marquette,1361
Michigan,Mason,14
Michigan,Mecosta,4
Michigan,Menominee,8
Michigan,Missaukee,7
Michigan,Monroe,81
Michigan,Montcalm,19
Michigan,Montmorency,6
Michigan,Muskegon,37
Michigan,Newaygo,3
Michigan,Oakland,94
Michigan,Oceana,4
Michigan,Ogemaw,16
Michigan,Ontonagon,2
Michigan,Osceola,7
Michigan,Oscoda,3
Michigan,Otsego,0
Michigan,Ottawa,14
Michigan,Presque Isle,174
Michigan,Roscommon,58
Michigan,Sanilac,17
Michigan,Schoolcraft,92
Michigan,Shiawassee,29
Michigan,St Clair,3
Michigan,St Joseph,5
Michigan,Tuscola,8
Michigan,Washtenaw,37
Michigan,Wayne,127
Michigan,Wexford,11
Minnesota,Aitkin,1
Minnesota,Becker,23
Minnesota,Beltrami,46
Minnesota,Benton,34
Minnesota,Big Stone,22
Minnesota,Blue Earth,44
Minnesota,Brown,12
Minnesota,Carlton,14
Minnesota,Carver,7
Minnesota,Cass,8
Minnesota,Chippewa,8
Minnesota,Chisago,15
Minnesota,Clay,60
Minnesota,Cook,8
Minnesota,Cottonwood,7
Minnesota,Crow Wing,20
Minnesota,Dakota,107
Minnesota,Dodge,1
Minnesota,Douglas,34
Minnesota,Fillmore,3
Minnesota,Freeborn,6
Minnesota,Goodhue,8
Minnesota,Grant,1
Minnesota,Hennepin,74
Minnesota,Houston,13
Minnesota,Hubbard,18
Minnesota,Isanti,3
Minnesota,Itasca,199
Minnesota,Jackson,2
Minnesota,Kanabec,11
Minnesota,Kandiyohi,40
Minnesota,Kittson,4
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,7
Minnesota,Lake,360
Minnesota,Lake of the Woods,11
Minnesota,Le Sueur,148
Minnesota,Lincoln,10
Minnesota,Lyon,13
Minnesota,Mahnomen,1
Minnesota,Marshall,21
Minnesota,McLeod,9
Minnesota,Meeker,8
Minnesota,Mille Lacs,9
Minnesota,Morrison,31
Minnesota,Mower,2
Minnesota,Murray,9
Minnesota,Nicollet,13
Minnesota,Nobles,2
Minnesota,Olmsted,44
Minnesota,Otter Tail,20
Minnesota,Pennington,16
Minnesota,Pine,9
Minnesota,Pipestone,7
Minnesota,Polk,29
Minnesota,Pope,8
Minnesota,Red Lake,0
Minnesota,Redwood,19
Minnesota,Renville,6
Minnesota,Rice,27
Minnesota,Rock,18
Minnesota,Roseau,2
Minnesota,Scott,58
Minnesota,Sherburne,37
Minnesota,Sibley,13
Minnesota,St Louis,3799
Minnesota,Stearns,111
Minnesota,Steele,14
Minnesota,Stevens,8
Minnesota,Swift,4
Minnesota,Todd,8
Minnesota,Wabasha,11
Minnesota,Wadena,7
Minnesota,Waseca,1
Minnesota,Washington,78
Minnesota,Watonwan,7
Minnesota,Wilkin,4
Minnesota,Winona,39
Minnesota,Wright,18
Minnesota,Yellow Medicine,18
Mississippi,Adams,7
Mississippi,Bolivar,1
Mississippi,Carroll,11
Mississippi,Choctaw,217
Mississippi,Clarke,9
Mississippi,Clay,6
Mississippi,Coahoma,7
Mississippi,Copiah,69
Mississippi,Covington,1
Mississippi,De Soto,35
Mississippi,Forrest,11
Mississippi,Franklin,2
Mississippi,Hancock,30
Mississippi,Harrison,3
Mississippi,Hinds,3
Mississippi,Holmes,6
Mississippi,Itawamba,23
Mississippi,Jasper,3
Mississippi,Kemper,92
Mississippi,Lafayette,5
Mississippi,Lamar,5
Mississippi,Lauderdale,2
Mississippi,Lincoln,17
Mississippi,Lowndes,15
Mississippi,Marion,9
Mississippi,Marshall,13
Mississippi,Monroe,19
Mississippi,Noxubee,2
Mississippi,Panola,32
Mississippi,Pearl River,77
Mississippi,Perry,6
Mississippi,Pike,6
Mississippi,Stone,84
Mississippi,Tate,17
Mississippi,Tippah,185
Mississippi,Walthall,12
Mississippi,Warren,0
Mississippi,Yalobusha,13
Mississippi,Yazoo,27
Missouri,Adair,2
Missouri,Andrew,35
Missouri,Audrain,0
Missouri,Barry,16
Missouri,Barton,3
Missouri,Bates,47
