State,County,Number of Employees
California,Santa Clara,195
California,Santa Cruz,138
California,Shasta,279
California,Sierra,10
California,Siskiyou,38
California,Solano,68
California,Sonoma,130
California,Stanislaus,61
California,Sutter,23
California,Tehama,51
California,Trinity,15
California,Tulare,82
California,Tuolumne,73
California,Ventura,174
California,Yolo,107
California,Yuba,133
Colorado,Adams,125
Colorado,Alamosa,36
Colorado,Arapahoe,22
Colorado,Archuleta,26
Colorado,Baca,9
Colorado,Boulder,170
Colorado,Chaffee,35
Colorado,Clear Creek,522
Colorado,Conejos,33
Colorado,Crowley,1
Colorado,Custer,2
Colorado,Delta,271
Colorado,Denver,11
Colorado,Dolores,12
Colorado,Douglas,12
Colorado,Eagle,19
Colorado,El Paso,94
Colorado,Elbert,1
Colorado,Fremont,289
Colorado,Garfield,66
Colorado,Gilpin,9
Colorado,Grand,20
Colorado,Gunnison,680
Colorado,Hinsdale,6
Colorado,Huerfano,4
Colorado,Jackson,6
Colorado,Jefferson,166
Colorado,Kit Carson,0
Colorado,La Plata,104
Colorado,Lake,16
Colorado,Larimer,344
Colorado,Las Animas,20
Colorado,Lincoln,0
Colorado,Logan,5
Colorado,Mesa,107
Colorado,Moffat,451
Colorado,Montezuma,70
Colorado,Montrose,68
Colorado,Morgan,10
Colorado,Otero,8
Colorado,Ouray,0
Colorado,Park,16
Colorado,Phillips,5
Colorado,Prowers,41
Colorado,Pueblo,43
Colorado,Rio Blanco,163
Colorado,Rio Grande,6
Colorado,Routt,538
Colorado,Saguache,4
Colorado,San Miguel,9
Colorado,Sedgwick,2
Colorado,Summit,25
Colorado,Teller,293
Colorado,Weld,256
Connecticut,Fairfield,44
Connecticut,Hartford,175
Connecticut,Litchfield,176
Connecticut,Middlesex,18
Connecticut,New Haven,202
Connecticut,New London,56
Connecticut,Tolland,59
Connecticut,Windham,108
Delaware,Kent,23
Delaware,New Castle,44
Delaware,Sussex,29
Florida,Alachua,152
Florida,Bay,8
Florida,Brevard,24
Florida,Broward,12
Florida,Calhoun,3
Florida,Charlotte,120
Florida,Citrus,106
Florida,Clay,151
Florida,Collier,79
Florida,Dade,1137
Florida,De Soto,5
Florida,Dixie,4
Florida,Duval,10
Florida,Escambia,17
Florida,Gadsden,116
Florida,Gilchrist,2
Florida,Glades,53
Florida,Hamilton,308
Florida,Hardee,149
Florida,Hendry,4
Florida,Hernando,431
Florida,Hillsborough,118
Florida,Holmes,0
Florida,Jackson,56
Florida,Jefferson,2
Florida,Lafayette,10
Florida,Lake,118
Florida,Lee,403
Florida,Leon,1
Florida,Levy,34
Florida,Liberty,9
Florida,Manatee,43
Florida,Marion,230
Florida,Monroe,16
Florida,Okaloosa,12
Florida,Okeechobee,17
Florida,Orange,30
Florida,Palm Beach,148
Florida,Pasco,26
Florida,Polk,1310
Florida,Putnam,54
Florida,Santa Rosa,40
Florida,Sarasota,78
Florida,St Lucie,52
Florida,Sumter,121
Florida,Suwannee,108
Florida,Taylor,92
Florida,Volusia,1
Florida,Walton,21
Florida,Washington,13
Georgia,Appling,9
Georgia,Baldwin,18
Georgia,Barrow,18
Georgia,Bartow,81
Georgia,Berrien,2
Georgia,Bibb,20
Georgia,Brantley,51
Georgia,Calhoun,4
Georgia,Carroll,25
Georgia,Catoosa,12
Georgia,Chatham,77
Georgia,Cherokee,56
Georgia,Clarke,18
Georgia,Clayton,95
Georgia,Cobb,64
Georgia,Columbia,37
Georgia,Cook,10
Georgia,Coweta,26
Georgia,Crawford,50
Georgia,De Kalb,80
Georgia,Decatur,282
Georgia,Dougherty,1
Georgia,Douglas,71
Georgia,Echols,10
Georgia,Effingham,9
Georgia,Elbert,107
Georgia,Evans,2
Georgia,Fayette,41
Georgia,Floyd,15
Georgia,Forsyth,95
Georgia,Fulton,113
Georgia,Gilmer,51
Georgia,Glascock,116
Georgia,Gordon,4
Georgia,Greene,11
Georgia,Gwinnett,100
Georgia,Habersham,13
Georgia,Hall,54
Georgia,Hancock,10
Georgia,Harris,19
Georgia,Hart,59
Georgia,Heard,9
Georgia,Henry,39
Georgia,Houston,117
Georgia,Jackson,48
Georgia,Jasper,14
Georgia,Jefferson,183
Georgia,Jones,135
Georgia,Lanier,11
Georgia,Lee,4
Georgia,Long,13
Georgia,Lumpkin,12
Georgia,Macon,21
Georgia,Madison,4
Georgia,Marion,36
Georgia,Monroe,52
Georgia,Montgomery,5
Georgia,Morgan,19
Georgia,Murray,45
Georgia,Muscogee,58
Georgia,Newton,31
Georgia,Oconee,2
Georgia,Oglethorpe,163
Georgia,Paulding,28
Georgia,Pickens,263
Georgia,Polk,23
Georgia,Rabun,14
Georgia,Richmond,74
Georgia,Rockdale,4
Georgia,Spalding,16
Georgia,Stephens,12
Georgia,Sumter,132
Georgia,Talbot,96
Georgia,Taylor,34
Georgia,Thomas,249
Georgia,Toombs,3
Georgia,Towns,12
Georgia,Troup,19
Georgia,Twiggs,225
Georgia,Union,11
Georgia,Walker,10
Georgia,Warren,96
Georgia,Washington,721
Georgia,White,6
Georgia,Whitfield,47
Georgia,Wilkes,10
Georgia,Wilkinson,822
Hawaii,Hawaii,160
Hawaii,Honolulu,164
Hawaii,Kauai,31
Hawaii,Maui,64
Idaho,Ada,140
Idaho,Adams,1
Idaho,Bannock,49
Idaho,Bear Lake,12
Idaho,Benewah,53
Idaho,Bingham,26
Idaho,Blaine,21
Idaho,Boise,10
Idaho,Bonner,45
Idaho,Bonneville,50
Idaho,Boundary,4
Idaho,Butte,2
Idaho,Canyon,81
Idaho,Caribou,379
Idaho,Cassia,175
Idaho,Clark,3
Idaho,Clearwater,5
Idaho,Custer,298
Idaho,Elmore,9
Idaho,Franklin,51
Idaho,Fremont,6
Idaho,Gem,12
Idaho,Gooding,2
Idaho,Idaho,53
Idaho,Jefferson,7
Idaho,Kootenai,46
Idaho,Latah,11
Idaho,Lemhi,6
Idaho,Madison,24
Idaho,Minidoka,30
Idaho,Nez Perce,62
Idaho,Oneida,98
Idaho,Owyhee,3
Idaho,Payette,10
Idaho,Power,9
Idaho,Shoshone,365
Idaho,Teton,10
Idaho,Twin Falls,29
Idaho,Valley,20
Idaho,Washington,6
Illinois,Adams,133
Illinois,Alexander,43
Illinois,Bond,24
Illinois,Boone,36
Illinois,Bureau,1
Illinois,Carroll,9
Illinois,Champaign,17
Illinois,Christian,17
Illinois,Clark,38
Illinois,Clinton,0
Illinois,Coles,16
Illinois,Cook,443
Illinois,Crawford,4
Illinois,Cumberland,9
Illinois,De Kalb,57
Illinois,Douglas,10
Illinois,Du Page,1
Illinois,Fayette,9
Illinois,Ford,4
Illinois,Franklin,9
Illinois,Fulton,10
Illinois,Gallatin,198
Illinois,Greene,5
Illinois,Grundy,47
Illinois,Hancock,22
Illinois,Hardin,128
Illinois,Henderson,5
Illinois,Henry,12
Illinois,Iroquois,5
Illinois,Jackson,163
Illinois,Jefferson,17
Illinois,Jersey,13
Illinois,Jo Daviess,16
Illinois,Johnson,40
Illinois,Kane,144
Illinois,Kankakee,52
Illinois,Kendall,23
Illinois,Knox,1
Illinois,La Salle,474
Illinois,Lake,41
Illinois,Lawrence,6
Illinois,Lee,100
Illinois,Livingston,41
Illinois,Logan,0
Illinois,Macon,22
Illinois,Macoupin,758
Illinois,Madison,91
Illinois,Marshall,18
Illinois,Mason,7
Illinois,Massac,80
Illinois,McDonough,15
Illinois,McHenry,144
Illinois,McLean,31
Illinois,Menard,17
Illinois,Monroe,14
Illinois,Montgomery,39
Illinois,Ogle,62
Illinois,Peoria,18
Illinois,Perry,85
Illinois,Pike,41
Illinois,Pope,23
Illinois,Pulaski,56
Illinois,Putnam,15
Illinois,Randolph,225
Illinois,Rock Island,44
Illinois,Saline,1391
Illinois,Sangamon,275
Illinois,Scott,8
Illinois,Shelby,19
Illinois,St Clair,104
Illinois,Stephenson,26
Illinois,Tazewell,29
Illinois,Union,32
Illinois,Vermilion,234
Illinois,Wabash,305
Illinois,Warren,8
Illinois,White,283
Illinois,Whiteside,12
Illinois,Will,273
Illinois,Williamson,37
Illinois,Winnebago,67
Illinois,Woodford,22
Indiana,Adams,36
Indiana,Allen,86
Indiana,Bartholomew,26
Indiana,Blackford,6
Indiana,Boone,7
Indiana,Carroll,33
Indiana,Cass,115
Indiana,Clark,279
Indiana,Clay,101
Indiana,Crawford,167
Indiana,Daviess,253
Indiana,De Kalb,23
Indiana,Dearborn,0
Indiana,Decatur,29
Indiana,Delaware,28
Indiana,Dubois,28
Indiana,Elkhart,27
Indiana,Fayette,5
Indiana,Floyd,8
Indiana,Franklin,29
Indiana,Fulton,11
Indiana,Gibson,1053
Indiana,Grant,47
Indiana,Greene,24
Indiana,Hamilton,158
Indiana,Hancock,6
Indiana,Harrison,90
Indiana,Hendricks,10
Indiana,Henry,8
Indiana,Howard,16
Indiana,Huntington,19
Indiana,Jackson,5
Indiana,Jasper,15
Indiana,Jay,5
Indiana,Jennings,16
Indiana,Johnson,15
Indiana,Knox,531
Indiana,Kosciusko,22
Indiana,La Grange,4
Indiana,La Porte,4
Indiana,Lake,59
Indiana,Lawrence,242
Indiana,Madison,39
Indiana,Marion,131
Indiana,Marshall,9
Indiana,Martin,78
Indiana,Miami,31
Indiana,Monroe,224
Indiana,Montgomery,8
Indiana,Morgan,85
Indiana,Newton,16
Indiana,Noble,17
Indiana,Ohio,0
Indiana,Orange,33
Indiana,Owen,12
Indiana,Parke,9
Indiana,Pike,452
Indiana,Porter,12
Indiana,Posey,5
Indiana,Pulaski,31
Indiana,Putnam,175
Indiana,Randolph,10
Indiana,Ripley,24
Indiana,Rush,8
Indiana,Scott,11
Indiana,Shelby,32
Indiana,Spencer,35
Indiana,St Joseph,6
Indiana,Starke,3
Indiana,Steuben,22
Indiana,Sullivan,87
Indiana,Switzerland,38
Indiana,Tippecanoe,22
Indiana,Union,3
Indiana,Vanderburgh,27
Indiana,Vermillion,9
Indiana,Vigo,307
Indiana,Wabash,4
Indiana,Warren,11
Indiana,Warrick,124
Indiana,Washington,9
Indiana,Wayne,22
Indiana,Wells,9
Indiana,White,11
Indiana,Whitley,2
Iowa,Adair,134
Iowa,Appanoose,28
Iowa,Benton,21
Iowa,Black Hawk,45
Iowa,Boone,3
Iowa,Bremer,2
Iowa,Buena Vista,2
Iowa,Butler,3
Iowa,Carroll,7
Iowa,Cerro Gordo,255
Iowa,Cherokee,9
Iowa,Chickasaw,6
Iowa,Clay,10
Iowa,Clayton,4
Iowa,Clinton,76
Iowa,Crawford,3
Iowa,Dallas,8
Iowa,Davis,5
Iowa,Delaware,21
Iowa,Des Moines,123
Iowa,Dickinson,26
Iowa,Dubuque,15
Iowa,Emmet,11
Iowa,Fayette,54
Iowa,Floyd,37
Iowa,Franklin,0
Iowa,Greene,5
Iowa,Guthrie,2
Iowa,Hamilton,19
Iowa,Hancock,3
Iowa,Hardin,114
Iowa,Harrison,2
Iowa,Henry,6
Iowa,Humboldt,9
Iowa,Iowa,4
Iowa,Jackson,7
Iowa,Jasper,25
Iowa,Jefferson,8
Iowa,Johnson,61
Iowa,Jones,47
Iowa,Keokuk,20
Iowa,Kossuth,4
Iowa,Lee,8
Iowa,Linn,42
Iowa,Louisa,26
Iowa,Lyon,8
Iowa,Madison,2
Iowa,Marion,50
Iowa,Marshall,26
Iowa,Mitchell,52
Iowa,Muscatine,46
Iowa,O Brien,3
Iowa,Osceola,7
Iowa,Palo Alto,3
Iowa,Plymouth,19
Iowa,Pocahontas,31
Iowa,Polk,172
Iowa,Pottawattamie,25
Iowa,Poweshiek,18
Iowa,Sac,7
Iowa,Scott,208
Iowa,Shelby,33
Iowa,Sioux,25
Iowa,Story,71
Iowa,Tama,3
Iowa,Van Buren,43
Iowa,Wapello,46
Iowa,Webster,100
Iowa,Winneshiek,37
Iowa,Woodbury,9
Iowa,Worth,6
Iowa,Wright,6
Kansas,Allen,156
Kansas,Anderson,14
Kansas,Atchison,26
Kansas,Barber,12
Kansas,Barton,16
Kansas,Bourbon,50
Kansas,Butler,65
Kansas,Chase,51
Kansas,Cherokee,17
Kansas,Clay,3
Kansas,Cloud,11
Kansas,Cowley,29
Kansas,Crawford,79
Kansas,Dickinson,37
Kansas,Doniphan,9
Kansas,Douglas,19
Kansas,Edwards,6
Kansas,Ellis,13
Kansas,Ellsworth,48
Kansas,Finney,19
Kansas,Ford,8
Kansas,Franklin,28
Kansas,Geary,3
Kansas,Gray,4
Kansas,Greenwood,1
Kansas,Hamilton,8
Kansas,Harper,3
Kansas,Jefferson,44
Kansas,Jewell,2
Kansas,Johnson,209
Kansas,Kearny,5
Kansas,Kiowa,2
Kansas,Labette,5
Kansas,Lincoln,26
Kansas,Linn,49
Kansas,Lyon,18
Kansas,Marion,29
Kansas,Marshall,44
Kansas,McPherson,24
Kansas,Miami,16
Kansas,Montgomery,121
Kansas,Nemaha,5
Kansas,Neosho,114
Kansas,Norton,4
Kansas,Osage,25
Kansas,Pawnee,7
Kansas,Phillips,2
Kansas,Pottawatomie,11
Kansas,Pratt,18
Kansas,Reno,47
Kansas,Republic,3
Kansas,Rice,54
Kansas,Riley,43
Kansas,Saline,11
Kansas,Sedgwick,45
Kansas,Seward,2
Kansas,Shawnee,13
Kansas,Sherman,1
Kansas,Smith,2
Kansas,Sumner,9
Kansas,Thomas,5
Kansas,Trego,6
Kansas,Wabaunsee,35
Kansas,Washington,2
Kansas,Wilson,100
Kansas,Wyandotte,74
Kentucky,Adair,61
Kentucky,Allen,4
Kentucky,Anderson,16
Kentucky,Barren,28
Kentucky,Bell,591
Kentucky,Boone,28
Kentucky,Bourbon,23
Kentucky,Boyd,174
Kentucky,Boyle,12
Kentucky,Breathitt,266
Kentucky,Breckinridge,18
Kentucky,Bullitt,90
Kentucky,Butler,4
Kentucky,Caldwell,47
Kentucky,Calloway,4
Kentucky,Carlisle,8
Kentucky,Carroll,16
Kentucky,Carter,49
Kentucky,Casey,19
Kentucky,Christian,30
Kentucky,Clay,107
Kentucky,Clinton,14
Kentucky,Crittenden,17
Kentucky,Daviess,13
Kentucky,Elliott,5
Kentucky,Estill,18
Kentucky,Fayette,42
Kentucky,Fleming,22
Kentucky,Floyd,845
Kentucky,Franklin,30
Kentucky,Gallatin,42
Kentucky,Garrard,9
Kentucky,Graves,27
Kentucky,Grayson,29
Kentucky,Green,7
Kentucky,Greenup,8
Kentucky,Hancock,9
Kentucky,Hardin,29
Kentucky,Harlan,1984
Kentucky,Hart,11
Kentucky,Henderson,288
Kentucky,Henry,21
Kentucky,Hickman,4
Kentucky,Hopkins,707
Kentucky,Jackson,64
Kentucky,Jefferson,230
Kentucky,Jessamine,24
Kentucky,Johnson,111
Kentucky,Knott,1262
Kentucky,Knox,213
Kentucky,Laurel,23
Kentucky,Lawrence,279
Kentucky,Lee,17
Kentucky,Leslie,696
Kentucky,Letcher,1299
Kentucky,Lewis,4
Kentucky,Livingston,410
Kentucky,Logan,13
Kentucky,Madison,42
Kentucky,Magoffin,193
Kentucky,Marion,9
Kentucky,Marshall,39
Kentucky,Martin,892
Kentucky,Mason,190
Kentucky,McCracken,8
Kentucky,McCreary,2
Kentucky,McLean,12
Kentucky,Meade,104
Kentucky,Menifee,15
Kentucky,Mercer,15
Kentucky,Monroe,4
Kentucky,Montgomery,16
Kentucky,Morgan,56
Kentucky,Muhlenberg,409
Kentucky,Nelson,23
Kentucky,Ohio,137
Kentucky,Oldham,28
Kentucky,Owsley,16
Kentucky,Pendleton,238
Kentucky,Perry,1708
Kentucky,Pike,4026
Kentucky,Powell,34
Kentucky,Pulaski,81
Kentucky,Rockcastle,25
Kentucky,Scott,28
Kentucky,Simpson,17
Kentucky,Taylor,1
Kentucky,Trigg,8
Kentucky,Trimble,2
Kentucky,Union,630
Kentucky,Warren,33
Kentucky,Washington,6
Kentucky,Wayne,17
Kentucky,Webster,771
Kentucky,Whitley,97
Kentucky,Wolfe,6
Louisiana,Allen,14
Louisiana,Ascension,183
Louisiana,Assumption,27
Louisiana,Beauregard,14
Louisiana,Caddo,0
Louisiana,Calcasieu,63
Louisiana,Catahoula,11
Louisiana,De Soto,198
Louisiana,East Baton Rouge,43
Louisiana,East Feliciana,23
Louisiana,Grant,4
Louisiana,Iberia,548
Louisiana,Jefferson,37
Louisiana,Jefferson Davis,29
Louisiana,La Salle,10
Louisiana,Lafayette,9
Louisiana,Livingston,27
Louisiana,Morehouse,10
Louisiana,Orleans,16
Louisiana,Ouachita,10
Louisiana,Plaquemines,2
Louisiana,Pointe Coupee,43
Louisiana,Rapides,181
Louisiana,Red River,40
Louisiana,St Bernard,9
Louisiana,St Charles,7
Louisiana,St Helena,95
Louisiana,St James,332
Louisiana,St John the Baptist,1
Louisiana,St Martin,7
Louisiana,St Mary,18
Louisiana,St Tammany,31
Louisiana,Tangipahoa,50
Louisiana,Terrebonne,20
Louisiana,Vermilion,1
Louisiana,Vernon,4
Louisiana,Washington,131
Louisiana,Webster,30
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,9
Louisiana,Winn,7
Maine,Androscoggin,60
Maine,Aroostook,57
Maine,Cumberland,100
Maine,Franklin,19
Maine,Hancock,53
Maine,Kennebec,29
Maine,Knox,138
Maine,Lincoln,9
Maine,Oxford,15
Maine,Penobscot,52
Maine,Piscataquis,21
Maine,Sagadahoc,27
Maine,Somerset,30
Maine,Waldo,43
Maine,Washington,14
Maine,York,128
Maryland,Allegany,212
Maryland,Anne Arundel,26
Maryland,Baltimore,152
Maryland,Caroline,5
Maryland,Carroll,171
Maryland,Cecil,155
Maryland,Charles,46
Maryland,Dorchester,16
Maryland,Frederick,247
Maryland,Garrett,351
Maryland,Harford,99
Maryland,Howard,29
Maryland,Kent,9
Maryland,Montgomery,76
Maryland,Prince Georges,63
Maryland,Queen Annes,16
Maryland,St Marys,64
Maryland,Talbot,5
Maryland,Washington,168
Maryland,Wicomico,15
Massachusetts,Barnstable,52
Massachusetts,Berkshire,271
Massachusetts,Bristol,81
Massachusetts,Dukes,4
Massachusetts,Essex,52
Massachusetts,Franklin,56
Massachusetts,Hampden,72
Massachusetts,Hampshire,46
Massachusetts,Middlesex,120
Massachusetts,Norfolk,114
Massachusetts,Plymouth,96
Massachusetts,Suffolk,17
Massachusetts,Worcester,194
Michigan,Alcona,3
Michigan,Allegan,65
Michigan,Alpena,248
Michigan,Antrim,12
Michigan,Arenac,9
Michigan,Baraga,9
Michigan,Barry,17
Michigan,Bay,41
Michigan,Benzie,3
Michigan,Berrien,23
Michigan,Branch,11
Michigan,Calhoun,22
Michigan,Cass,16
Michigan,Charlevoix,132
Michigan,Cheboygan,6
Michigan,Chippewa,52
Michigan,Clare,13
Michigan,Clinton,35
Michigan,Crawford,2
Michigan,Delta,41
Michigan,Dickinson,11
Michigan,Eaton,30
Michigan,Emmet,14
Michigan,Genesee,4
Michigan,Gladwin,9
Michigan,Gogebic,4
Michigan,Grand Traverse,20
Michigan,Gratiot,8
Michigan,Hillsdale,41
Michigan,Houghton,17
Michigan,Huron,29
Michigan,Ingham,27
Michigan,Ionia,26
Michigan,Iosco,41
Michigan,Iron,14
Michigan,Isabella,13
Michigan,Jackson,42
Michigan,Kalamazoo,55
Michigan,Kalkaska,1
Michigan,Kent,50
Michigan,Keweenaw,1
Michigan,Lake,3
Michigan,Lapeer,71
Michigan,Leelanau,20
Michigan,Lenawee,33
Michigan,Livingston,68
Michigan,Mackinac,75
Michigan,Macomb,17
Michigan,Manistee,1
Michigan,Marquette,1296
Michigan,Mecosta,7
Michigan,Menominee,10
Michigan,Midland,5
Michigan,Missaukee,7
Michigan,Monroe,246
Michigan,Montcalm,25
Michigan,Montmorency,4
Michigan,Muskegon,24
Michigan,Newaygo,6
Michigan,Oakland,170
Michigan,Oceana,7
Michigan,Ogemaw,21
Michigan,Ontonagon,0
Michigan,Osceola,4
Michigan,Oscoda,1
Michigan,Otsego,5
Michigan,Ottawa,52
Michigan,Presque Isle,229
Michigan,Roscommon,58
Michigan,Saginaw,2
Michigan,Sanilac,21
Michigan,Schoolcraft,89
Michigan,Shiawassee,33
Michigan,St Clair,12
Michigan,St Joseph,7
Michigan,Tuscola,25
Michigan,Van Buren,6
Michigan,Washtenaw,58
Michigan,Wayne,146
Michigan,Wexford,15
Minnesota,Aitkin,3
Minnesota,Becker,31
Minnesota,Beltrami,60
Minnesota,Benton,43
Minnesota,Big Stone,21
Minnesota,Blue Earth,85
Minnesota,Brown,12
Minnesota,Carlton,13
Minnesota,Carver,8
Minnesota,Cass,14
Minnesota,Chippewa,5
Minnesota,Chisago,10
Minnesota,Clay,53
Minnesota,Clearwater,0
Minnesota,Cook,16
Minnesota,Cottonwood,8
Minnesota,Crow Wing,12
Minnesota,Dakota,86
Minnesota,Dodge,1
Minnesota,Douglas,42
Minnesota,Fillmore,10
Minnesota,Freeborn,8
Minnesota,Goodhue,15
Minnesota,Hennepin,73
Minnesota,Houston,30
Minnesota,Hubbard,10
Minnesota,Isanti,2
Minnesota,Itasca,348
Minnesota,Jackson,15
Minnesota,Kanabec,17
Minnesota,Kandiyohi,34
Minnesota,Kittson,10
Minnesota,Koochiching,4
Minnesota,Lac qui Parle,13
Minnesota,Lake,321
Minnesota,Le Sueur,79
Minnesota,Lincoln,9
Minnesota,Lyon,23
Minnesota,Mahnomen,1
Minnesota,Marshall,23
Minnesota,Martin,0
Minnesota,McLeod,6
Minnesota,Meeker,17
Minnesota,Mille Lacs,20
Minnesota,Morrison,37
Minnesota,Mower,7
Minnesota,Murray,14
Minnesota,Nicollet,16
Minnesota,Nobles,2
Minnesota,Olmsted,63
Minnesota,Otter Tail,19
Minnesota,Pennington,8
Minnesota,Pine,5
Minnesota,Pipestone,5
Minnesota,Polk,26
Minnesota,Pope,8
Minnesota,Ramsey,11
Minnesota,Redwood,17
Minnesota,Renville,6
Minnesota,Rice,22
Minnesota,Rock,18
Minnesota,Roseau,7
Minnesota,Scott,69
Minnesota,Sherburne,41
Minnesota,Sibley,11
Minnesota,St Louis,2720
Minnesota,Stearns,172
Minnesota,Steele,15
Minnesota,Stevens,6
Minnesota,Swift,11
Minnesota,Todd,21
Minnesota,Traverse,1
Minnesota,Wabasha,11
Minnesota,Wadena,9
Minnesota,Waseca,2
Minnesota,Washington,64
Minnesota,Watonwan,1
Minnesota,Winona,15
Minnesota,Wright,26
Minnesota,Yellow Medicine,26
Mississippi,Adams,16
Mississippi,Benton,4
Mississippi,Carroll,21
Mississippi,Choctaw,170
Mississippi,Claiborne,1
Mississippi,Clarke,15
Mississippi,Clay,7
Mississippi,Coahoma,9
Mississippi,Copiah,95
Mississippi,Covington,3
Mississippi,De Soto,35
Mississippi,Forrest,19
Mississippi,George,4
Mississippi,Greene,0
Mississippi,Grenada,0
Mississippi,Hancock,14
Mississippi,Harrison,5
Mississippi,Hinds,6
Mississippi,Holmes,12
Mississippi,Itawamba,18
Mississippi,Jackson,10
Mississippi,Jasper,7
Mississippi,Jefferson Davis,5
Mississippi,Lafayette,4
Mississippi,Lamar,9
Mississippi,Lauderdale,2
Mississippi,Lawrence,13
Mississippi,Lincoln,23
Mississippi,Lowndes,36
Mississippi,Marion,20
Mississippi,Monroe,52
Mississippi,Noxubee,4
Mississippi,Panola,47
Mississippi,Pearl River,72
Mississippi,Pike,0
Mississippi,Quitman,4
Mississippi,Stone,193
Mississippi,Tate,12
Mississippi,Tippah,170
Mississippi,Tishomingo,3
Mississippi,Walthall,10
Mississippi,Wayne,0
Mississippi,Winston,4
Mississippi,Yalobusha,8
Mississippi,Yazoo,27
