State,County,Number of Employees
Florida,Lafayette,11
Florida,Lake,125
Florida,Lee,292
Florida,Leon,1
Florida,Levy,35
Florida,Liberty,10
Florida,Manatee,29
Florida,Marion,200
Florida,Monroe,19
Florida,Okaloosa,9
Florida,Okeechobee,25
Florida,Orange,39
Florida,Palm Beach,166
Florida,Pasco,36
Florida,Polk,1608
Florida,Putnam,60
Florida,Santa Rosa,31
Florida,Sarasota,53
Florida,St Lucie,51
Florida,Sumter,105
Florida,Suwannee,96
Florida,Taylor,72
Florida,Volusia,2
Florida,Walton,14
Florida,Washington,11
Georgia,Baldwin,18
Georgia,Barrow,18
Georgia,Bartow,103
Georgia,Berrien,2
Georgia,Bibb,18
Georgia,Brantley,46
Georgia,Calhoun,5
Georgia,Carroll,24
Georgia,Catoosa,12
Georgia,Chatham,63
Georgia,Cherokee,44
Georgia,Clarke,17
Georgia,Clayton,142
Georgia,Cobb,66
Georgia,Columbia,38
Georgia,Cook,5
Georgia,Coweta,20
Georgia,Crawford,43
Georgia,De Kalb,79
Georgia,Decatur,289
Georgia,Dougherty,2
Georgia,Douglas,61
Georgia,Echols,9
Georgia,Effingham,13
Georgia,Elbert,112
Georgia,Evans,2
Georgia,Fayette,37
Georgia,Floyd,17
Georgia,Forsyth,77
Georgia,Fulton,150
Georgia,Gilmer,50
Georgia,Glascock,111
Georgia,Gordon,2
Georgia,Greene,17
Georgia,Gwinnett,88
Georgia,Habersham,14
Georgia,Hall,52
Georgia,Hancock,12
Georgia,Harris,17
Georgia,Hart,58
Georgia,Heard,9
Georgia,Henry,37
Georgia,Houston,108
Georgia,Jackson,37
Georgia,Jasper,21
Georgia,Jefferson,171
Georgia,Jones,126
Georgia,Lee,6
Georgia,Long,11
Georgia,Lumpkin,15
Georgia,Macon,22
Georgia,Madison,0
Georgia,Marion,32
Georgia,Monroe,41
Georgia,Montgomery,6
Georgia,Morgan,13
Georgia,Murray,39
Georgia,Muscogee,52
Georgia,Newton,25
Georgia,Oconee,2
Georgia,Oglethorpe,164
Georgia,Paulding,22
Georgia,Pickens,282
Georgia,Polk,23
Georgia,Rabun,14
Georgia,Richmond,90
Georgia,Rockdale,4
Georgia,Spalding,14
Georgia,Stephens,12
Georgia,Sumter,134
Georgia,Talbot,106
Georgia,Taylor,35
Georgia,Thomas,249
Georgia,Toombs,3
Georgia,Towns,11
Georgia,Troup,12
Georgia,Twiggs,259
Georgia,Union,12
Georgia,Walker,11
Georgia,Warren,91
Georgia,Washington,861
Georgia,White,6
Georgia,Whitfield,77
Georgia,Wilkes,10
Georgia,Wilkinson,842
Hawaii,Hawaii,202
Hawaii,Honolulu,139
Hawaii,Kauai,20
Hawaii,Maui,54
Idaho,Ada,130
Idaho,Adams,2
Idaho,Bannock,54
Idaho,Bear Lake,15
Idaho,Benewah,39
Idaho,Bingham,24
Idaho,Blaine,18
Idaho,Boise,6
Idaho,Bonner,34
Idaho,Bonneville,62
Idaho,Boundary,4
Idaho,Canyon,56
Idaho,Caribou,355
Idaho,Cassia,137
Idaho,Clark,2
Idaho,Clearwater,9
Idaho,Custer,197
Idaho,Elmore,8
Idaho,Franklin,32
Idaho,Fremont,3
Idaho,Gem,12
Idaho,Gooding,2
Idaho,Idaho,47
Idaho,Jefferson,12
Idaho,Kootenai,41
Idaho,Latah,7
Idaho,Lemhi,14
Idaho,Madison,24
Idaho,Minidoka,28
Idaho,Nez Perce,51
Idaho,Oneida,50
Idaho,Owyhee,53
Idaho,Payette,11
Idaho,Power,16
Idaho,Shoshone,340
Idaho,Teton,5
Idaho,Twin Falls,31
Idaho,Valley,19
Idaho,Washington,4
Illinois,Adams,147
Illinois,Alexander,44
Illinois,Bond,17
Illinois,Boone,21
Illinois,Bureau,3
Illinois,Carroll,7
Illinois,Champaign,18
Illinois,Christian,16
Illinois,Clark,33
Illinois,Clinton,0
Illinois,Coles,15
Illinois,Cook,394
Illinois,Crawford,6
Illinois,Cumberland,12
Illinois,De Kalb,47
Illinois,Douglas,11
Illinois,Du Page,17
Illinois,Fayette,8
Illinois,Ford,6
Illinois,Franklin,21
Illinois,Fulton,12
Illinois,Gallatin,184
Illinois,Greene,10
Illinois,Grundy,50
Illinois,Hancock,20
Illinois,Hardin,137
Illinois,Henderson,11
Illinois,Henry,12
Illinois,Iroquois,5
Illinois,Jackson,121
Illinois,Jefferson,4
Illinois,Jersey,17
Illinois,Jo Daviess,23
Illinois,Johnson,39
Illinois,Kane,129
Illinois,Kankakee,44
Illinois,Kendall,27
Illinois,Knox,1
Illinois,La Salle,475
Illinois,Lake,53
Illinois,Lawrence,16
Illinois,Lee,104
Illinois,Livingston,49
Illinois,Logan,2
Illinois,Macon,22
Illinois,Macoupin,732
Illinois,Madison,94
Illinois,Marshall,26
Illinois,Mason,7
Illinois,Massac,101
Illinois,McDonough,30
Illinois,McHenry,150
Illinois,McLean,37
Illinois,Menard,14
Illinois,Monroe,13
Illinois,Montgomery,41
Illinois,Ogle,63
Illinois,Peoria,21
Illinois,Perry,29
Illinois,Piatt,1
Illinois,Pike,39
Illinois,Pope,33
Illinois,Pulaski,49
Illinois,Putnam,9
Illinois,Randolph,232
Illinois,Rock Island,47
Illinois,Saline,1268
Illinois,Sangamon,239
Illinois,Schuyler,0
Illinois,Scott,11
Illinois,Shelby,18
Illinois,St Clair,96
Illinois,Stephenson,23
Illinois,Tazewell,35
Illinois,Union,28
Illinois,Vermilion,257
Illinois,Wabash,246
Illinois,Warren,7
Illinois,White,236
Illinois,Whiteside,12
Illinois,Will,239
Illinois,Williamson,16
Illinois,Winnebago,66
Illinois,Woodford,24
Indiana,Adams,43
Indiana,Allen,97
Indiana,Bartholomew,25
Indiana,Blackford,7
Indiana,Boone,10
Indiana,Carroll,34
Indiana,Cass,114
Indiana,Clark,290
Indiana,Clay,77
Indiana,Crawford,130
Indiana,Daviess,225
Indiana,De Kalb,23
Indiana,Dearborn,1
Indiana,Decatur,25
Indiana,Delaware,28
Indiana,Dubois,5
Indiana,Elkhart,28
Indiana,Fayette,5
Indiana,Floyd,9
Indiana,Franklin,38
Indiana,Fulton,9
Indiana,Gibson,941
Indiana,Grant,54
Indiana,Greene,54
Indiana,Hamilton,170
Indiana,Hancock,7
Indiana,Harrison,100
Indiana,Henry,7
Indiana,Howard,20
Indiana,Huntington,18
Indiana,Jackson,21
Indiana,Jasper,17
Indiana,Jay,5
Indiana,Jennings,11
Indiana,Johnson,13
Indiana,Knox,498
Indiana,Kosciusko,22
Indiana,La Grange,4
Indiana,La Porte,8
Indiana,Lake,68
Indiana,Lawrence,225
Indiana,Madison,34
Indiana,Marion,120
Indiana,Marshall,9
Indiana,Martin,74
Indiana,Miami,29
Indiana,Monroe,220
Indiana,Montgomery,13
Indiana,Morgan,98
Indiana,Newton,17
Indiana,Noble,14
Indiana,Ohio,1
Indiana,Orange,33
Indiana,Owen,12
Indiana,Parke,12
Indiana,Pike,532
Indiana,Porter,10
Indiana,Posey,5
Indiana,Pulaski,27
Indiana,Putnam,170
Indiana,Randolph,9
Indiana,Ripley,23
Indiana,Rush,7
Indiana,Scott,22
Indiana,Shelby,30
Indiana,Spencer,59
Indiana,St Joseph,10
Indiana,Starke,3
Indiana,Steuben,21
Indiana,Sullivan,113
Indiana,Switzerland,46
Indiana,Tippecanoe,20
Indiana,Vanderburgh,28
Indiana,Vermillion,13
Indiana,Vigo,268
Indiana,Wabash,4
Indiana,Warren,13
Indiana,Warrick,107
Indiana,Washington,12
Indiana,Wayne,28
Indiana,Wells,8
Indiana,White,9
Indiana,Whitley,5
Iowa,Adair,113
Iowa,Appanoose,21
Iowa,Benton,15
Iowa,Black Hawk,51
Iowa,Boone,3
Iowa,Bremer,2
Iowa,Buena Vista,2
Iowa,Butler,3
Iowa,Carroll,5
Iowa,Cedar,3
Iowa,Cerro Gordo,244
Iowa,Cherokee,7
Iowa,Chickasaw,5
Iowa,Clay,16
Iowa,Clayton,5
Iowa,Clinton,70
Iowa,Dallas,10
Iowa,Delaware,20
Iowa,Des Moines,121
Iowa,Dickinson,21
Iowa,Dubuque,14
Iowa,Emmet,12
Iowa,Fayette,46
Iowa,Floyd,32
Iowa,Greene,7
Iowa,Hamilton,16
Iowa,Hancock,3
Iowa,Hardin,114
Iowa,Harrison,35
Iowa,Henry,8
Iowa,Humboldt,9
Iowa,Iowa,3
Iowa,Jackson,7
Iowa,Jasper,22
Iowa,Jefferson,8
Iowa,Johnson,70
Iowa,Jones,50
Iowa,Keokuk,16
Iowa,Kossuth,4
Iowa,Lee,10
Iowa,Linn,50
Iowa,Louisa,20
Iowa,Lyon,8
Iowa,Madison,6
Iowa,Mahaska,8
Iowa,Marion,41
Iowa,Marshall,30
Iowa,Mitchell,53
Iowa,Muscatine,46
Iowa,O Brien,3
Iowa,Osceola,3
Iowa,Palo Alto,2
Iowa,Plymouth,16
Iowa,Pocahontas,34
Iowa,Polk,131
Iowa,Pottawattamie,24
Iowa,Poweshiek,10
Iowa,Sac,12
Iowa,Scott,208
Iowa,Shelby,5
Iowa,Sioux,20
Iowa,Story,61
Iowa,Tama,3
Iowa,Van Buren,38
Iowa,Wapello,41
Iowa,Webster,106
Iowa,Winneshiek,50
Iowa,Woodbury,12
Iowa,Worth,5
Iowa,Wright,6
Kansas,Allen,142
Kansas,Atchison,21
Kansas,Barber,17
Kansas,Barton,12
Kansas,Bourbon,32
Kansas,Butler,53
Kansas,Chase,49
Kansas,Cherokee,10
Kansas,Clay,5
Kansas,Cloud,8
Kansas,Cowley,17
Kansas,Crawford,67
Kansas,Dickinson,30
Kansas,Doniphan,7
Kansas,Douglas,12
Kansas,Edwards,20
Kansas,Ellis,12
Kansas,Ellsworth,52
Kansas,Finney,25
Kansas,Ford,10
Kansas,Franklin,49
Kansas,Geary,2
Kansas,Gray,2
Kansas,Hamilton,7
Kansas,Harper,2
Kansas,Jefferson,27
Kansas,Jewell,2
Kansas,Johnson,166
Kansas,Kearny,3
Kansas,Kiowa,1
Kansas,Labette,7
Kansas,Lincoln,14
Kansas,Linn,37
Kansas,Lyon,17
Kansas,Marion,30
Kansas,Marshall,39
Kansas,McPherson,23
Kansas,Miami,21
Kansas,Montgomery,116
Kansas,Nemaha,2
Kansas,Neosho,111
Kansas,Norton,2
Kansas,Osage,14
Kansas,Osborne,0
Kansas,Pawnee,2
Kansas,Phillips,2
Kansas,Pottawatomie,11
Kansas,Pratt,8
Kansas,Reno,47
Kansas,Republic,4
Kansas,Rice,51
Kansas,Riley,31
Kansas,Saline,12
Kansas,Sedgwick,60
Kansas,Seward,2
Kansas,Shawnee,36
Kansas,Sherman,1
Kansas,Smith,2
Kansas,Sumner,9
Kansas,Thomas,4
Kansas,Trego,1
Kansas,Wabaunsee,3
Kansas,Washington,2
Kansas,Wilson,100
Kansas,Wyandotte,78
Kentucky,Adair,28
Kentucky,Allen,4
Kentucky,Anderson,17
Kentucky,Barren,18
Kentucky,Bell,368
Kentucky,Boone,29
Kentucky,Bourbon,20
Kentucky,Boyd,186
Kentucky,Boyle,12
Kentucky,Breathitt,100
Kentucky,Breckinridge,22
Kentucky,Bullitt,97
Kentucky,Butler,4
Kentucky,Caldwell,50
Kentucky,Calloway,4
Kentucky,Carlisle,9
Kentucky,Carroll,13
Kentucky,Carter,60
Kentucky,Casey,22
Kentucky,Christian,24
Kentucky,Clay,64
Kentucky,Clinton,16
Kentucky,Crittenden,14
Kentucky,Daviess,9
Kentucky,Elliott,0
Kentucky,Estill,7
Kentucky,Fayette,38
Kentucky,Fleming,14
Kentucky,Floyd,568
Kentucky,Franklin,32
Kentucky,Gallatin,48
Kentucky,Garrard,9
Kentucky,Graves,44
Kentucky,Grayson,27
Kentucky,Green,1
Kentucky,Greenup,15
Kentucky,Hancock,7
Kentucky,Hardin,30
Kentucky,Harlan,1771
Kentucky,Hart,25
Kentucky,Henderson,230
Kentucky,Henry,19
Kentucky,Hickman,19
Kentucky,Hopkins,464
Kentucky,Jackson,40
Kentucky,Jefferson,205
Kentucky,Jessamine,25
Kentucky,Johnson,107
Kentucky,Knott,1498
Kentucky,Knox,160
Kentucky,Laurel,25
Kentucky,Lawrence,193
Kentucky,Lee,12
Kentucky,Leslie,542
Kentucky,Letcher,1239
Kentucky,Lewis,2
Kentucky,Livingston,388
Kentucky,Logan,11
Kentucky,Madison,40
Kentucky,Magoffin,91
Kentucky,Marion,7
Kentucky,Marshall,34
Kentucky,Martin,906
Kentucky,Mason,190
Kentucky,McCracken,4
Kentucky,McCreary,1
Kentucky,Meade,99
Kentucky,Menifee,12
Kentucky,Mercer,12
Kentucky,Monroe,4
Kentucky,Montgomery,21
Kentucky,Morgan,20
Kentucky,Muhlenberg,354
Kentucky,Nelson,25
Kentucky,Ohio,131
Kentucky,Oldham,36
Kentucky,Owsley,14
Kentucky,Pendleton,223
Kentucky,Perry,1459
Kentucky,Pike,3774
Kentucky,Powell,36
Kentucky,Pulaski,95
Kentucky,Rockcastle,13
Kentucky,Scott,26
Kentucky,Simpson,17
Kentucky,Taylor,7
Kentucky,Trigg,10
Kentucky,Trimble,4
Kentucky,Union,587
Kentucky,Warren,31
Kentucky,Washington,8
Kentucky,Wayne,18
Kentucky,Webster,519
Kentucky,Whitley,72
Kentucky,Wolfe,0
Louisiana,Allen,10
Louisiana,Ascension,192
Louisiana,Assumption,15
Louisiana,Beauregard,10
Louisiana,Bienville,1
Louisiana,Caddo,1
Louisiana,Calcasieu,52
Louisiana,Catahoula,11
Louisiana,De Soto,192
Louisiana,East Baton Rouge,40
Louisiana,East Feliciana,13
Louisiana,Grant,2
Louisiana,Iberia,312
Louisiana,Jefferson,26
Louisiana,Jefferson Davis,53
Louisiana,La Salle,11
Louisiana,Lafayette,4
Louisiana,Livingston,18
Louisiana,Morehouse,5
Louisiana,Orleans,222
Louisiana,Ouachita,16
Louisiana,Plaquemines,2
Louisiana,Pointe Coupee,39
Louisiana,Rapides,29
Louisiana,Red River,34
Louisiana,St Bernard,12
Louisiana,St Charles,6
Louisiana,St Helena,87
Louisiana,St James,349
Louisiana,St John the Baptist,1
Louisiana,St Martin,7
Louisiana,St Mary,17
Louisiana,St Tammany,60
Louisiana,Tangipahoa,64
Louisiana,Terrebonne,11
Louisiana,Vermilion,2
Louisiana,Vernon,5
Louisiana,Washington,118
Louisiana,Webster,26
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,11
Louisiana,Winn,7
Maine,Androscoggin,55
Maine,Aroostook,55
Maine,Cumberland,93
Maine,Franklin,11
Maine,Hancock,60
Maine,Kennebec,31
Maine,Knox,119
Maine,Lincoln,9
Maine,Oxford,10
Maine,Penobscot,59
Maine,Piscataquis,16
Maine,Sagadahoc,24
Maine,Somerset,39
Maine,Waldo,42
Maine,Washington,23
Maine,York,126
Maryland,Allegany,154
Maryland,Anne Arundel,34
Maryland,Baltimore,150
Maryland,Caroline,26
Maryland,Carroll,179
Maryland,Cecil,120
Maryland,Charles,60
Maryland,Dorchester,10
Maryland,Frederick,243
Maryland,Garrett,355
Maryland,Harford,100
Maryland,Howard,13
Maryland,Kent,8
Maryland,Montgomery,77
Maryland,Prince Georges,74
Maryland,Queen Annes,16
Maryland,St Marys,43
Maryland,Talbot,5
Maryland,Washington,164
Maryland,Wicomico,9
Massachusetts,Barnstable,49
Massachusetts,Berkshire,247
Massachusetts,Bristol,80
Massachusetts,Dukes,5
Massachusetts,Essex,63
Massachusetts,Franklin,56
Massachusetts,Hampden,73
Massachusetts,Hampshire,44
Massachusetts,Middlesex,126
Massachusetts,Norfolk,115
Massachusetts,Plymouth,251
Massachusetts,Suffolk,16
Massachusetts,Worcester,152
Michigan,Alcona,3
Michigan,Allegan,68
Michigan,Alpena,230
Michigan,Antrim,9
Michigan,Arenac,2
Michigan,Baraga,8
Michigan,Barry,23
Michigan,Bay,37
Michigan,Benzie,2
Michigan,Berrien,24
Michigan,Branch,9
Michigan,Calhoun,30
Michigan,Cass,29
Michigan,Charlevoix,136
Michigan,Cheboygan,2
Michigan,Chippewa,50
Michigan,Clare,13
Michigan,Clinton,35
Michigan,Delta,38
Michigan,Dickinson,10
Michigan,Eaton,22
Michigan,Emmet,26
Michigan,Genesee,7
Michigan,Gladwin,6
Michigan,Gogebic,2
Michigan,Grand Traverse,17
Michigan,Gratiot,8
Michigan,Hillsdale,40
Michigan,Houghton,10
Michigan,Huron,31
Michigan,Ingham,29
Michigan,Ionia,17
Michigan,Iosco,54
Michigan,Iron,19
Michigan,Isabella,16
Michigan,Jackson,44
Michigan,Kalamazoo,51
Michigan,Kalkaska,1
Michigan,Kent,72
Michigan,Keweenaw,1
Michigan,Lake,2
Michigan,Lapeer,62
Michigan,Leelanau,26
Michigan,Lenawee,27
Michigan,Livingston,75
Michigan,Mackinac,78
Michigan,Macomb,24
Michigan,Manistee,1
Michigan,Marquette,1311
Michigan,Mecosta,9
Michigan,Menominee,6
Michigan,Midland,8
Michigan,Missaukee,8
Michigan,Monroe,249
Michigan,Montcalm,29
Michigan,Montmorency,2
Michigan,Muskegon,42
Michigan,Newaygo,5
Michigan,Oakland,206
Michigan,Oceana,7
Michigan,Ogemaw,19
Michigan,Ontonagon,2
Michigan,Osceola,5
Michigan,Oscoda,2
Michigan,Otsego,7
Michigan,Ottawa,51
Michigan,Presque Isle,227
Michigan,Roscommon,57
Michigan,Saginaw,0
Michigan,Sanilac,23
Michigan,Schoolcraft,85
Michigan,Shiawassee,30
Michigan,St Clair,12
Michigan,St Joseph,6
Michigan,Tuscola,32
Michigan,Washtenaw,39
Michigan,Wayne,141
Michigan,Wexford,16
Minnesota,Aitkin,7
Minnesota,Anoka,0
Minnesota,Becker,29
Minnesota,Beltrami,41
Minnesota,Benton,35
Minnesota,Big Stone,33
Minnesota,Blue Earth,77
Minnesota,Brown,26
Minnesota,Carlton,21
Minnesota,Carver,9
Minnesota,Cass,7
Minnesota,Chippewa,4
Minnesota,Chisago,16
Minnesota,Clay,64
Minnesota,Clearwater,1
Minnesota,Cook,11
Minnesota,Cottonwood,7
Minnesota,Crow Wing,15
Minnesota,Dakota,102
Minnesota,Dodge,1
Minnesota,Douglas,30
Minnesota,Fillmore,10
Minnesota,Freeborn,19
Minnesota,Goodhue,18
Minnesota,Hennepin,91
Minnesota,Houston,62
Minnesota,Hubbard,18
Minnesota,Isanti,1
Minnesota,Itasca,396
Minnesota,Jackson,18
Minnesota,Kanabec,10
Minnesota,Kandiyohi,32
Minnesota,Kittson,8
Minnesota,Koochiching,4
Minnesota,Lac qui Parle,4
Minnesota,Lake,328
Minnesota,Le Sueur,76
Minnesota,Lincoln,5
Minnesota,Lyon,16
Minnesota,Marshall,20
Minnesota,Martin,4
Minnesota,McLeod,9
Minnesota,Meeker,15
Minnesota,Mille Lacs,13
Minnesota,Morrison,43
Minnesota,Mower,10
Minnesota,Murray,13
Minnesota,Nicollet,13
Minnesota,Nobles,4
Minnesota,Olmsted,56
Minnesota,Otter Tail,22
Minnesota,Pennington,6
Minnesota,Pine,4
Minnesota,Pipestone,6
Minnesota,Polk,15
Minnesota,Pope,10
Minnesota,Ramsey,8
Minnesota,Red Lake,2
Minnesota,Redwood,7
Minnesota,Renville,8
Minnesota,Rice,24
Minnesota,Rock,17
Minnesota,Roseau,10
Minnesota,Scott,81
Minnesota,Sherburne,83
Minnesota,Sibley,12
Minnesota,St Louis,2585
Minnesota,Stearns,175
Minnesota,Steele,20
Minnesota,Stevens,6
Minnesota,Swift,9
Minnesota,Todd,5
Minnesota,Traverse,1
Minnesota,Wabasha,17
Minnesota,Wadena,7
Minnesota,Waseca,3
Minnesota,Washington,80
Minnesota,Watonwan,4
Minnesota,Wilkin,5
Minnesota,Winona,16
Minnesota,Wright,28
Minnesota,Yellow Medicine,25
Mississippi,Adams,17
Mississippi,Benton,3
Mississippi,Carroll,24
Mississippi,Choctaw,201
Mississippi,Claiborne,9
Mississippi,Clarke,18
Mississippi,Clay,7
Mississippi,Coahoma,6
Mississippi,Copiah,74
Mississippi,Covington,8
Mississippi,De Soto,34
Mississippi,Forrest,16
Mississippi,Greene,3
Mississippi,Grenada,2
Mississippi,Hancock,11
Mississippi,Harrison,9
Mississippi,Hinds,6
Mississippi,Holmes,20
Mississippi,Itawamba,19
Mississippi,Jackson,2
Mississippi,Jasper,5
Mississippi,Jefferson Davis,8
Mississippi,Lafayette,4
Mississippi,Lamar,6
Mississippi,Lauderdale,2
Mississippi,Lawrence,0
Mississippi,Lincoln,14
Mississippi,Lowndes,55
Mississippi,Marion,25
Mississippi,Monroe,63
Mississippi,Noxubee,4
Mississippi,Panola,43
Mississippi,Pearl River,51
Mississippi,Perry,0
Mississippi,Pike,0
Mississippi,Quitman,5
Mississippi,Stone,198
Mississippi,Tate,4
Mississippi,Tippah,203
Mississippi,Tishomingo,3
Mississippi,Walthall,9
Mississippi,Wayne,6
Mississippi,Wilkinson,7
Mississippi,Winston,9
Mississippi,Yalobusha,8
Mississippi,Yazoo,23
Missouri,Adair,2
Missouri,Andrew,57
Missouri,Audrain,0
Missouri,Barry,18
