State,County,Number of Employees
Arkansas,Arkansas,15
Arkansas,Baxter,49
Arkansas,Benton,107
Arkansas,Boone,22
Arkansas,Bradley,3
Arkansas,Calhoun,15
Arkansas,Carroll,15
Arkansas,Chicot,5
Arkansas,Cleburne,21
Arkansas,Conway,35
Arkansas,Craighead,14
Arkansas,Crawford,43
Arkansas,Crittenden,27
Arkansas,Cross,18
Arkansas,Faulkner,18
Arkansas,Franklin,33
Arkansas,Fulton,4
Arkansas,Garland,117
Arkansas,Grant,34
Arkansas,Greene,11
Arkansas,Hot Spring,51
Arkansas,Howard,78
Arkansas,Independence,152
Arkansas,Izard,61
Arkansas,Jackson,4
Arkansas,Jefferson,2
Arkansas,Johnson,13
Arkansas,Lawrence,64
Arkansas,Lincoln,3
Arkansas,Little River,167
Arkansas,Logan,79
Arkansas,Lonoke,11
Arkansas,Marion,1
Arkansas,Montgomery,46
Arkansas,Ouachita,18
Arkansas,Perry,10
Arkansas,Pike,28
Arkansas,Poinsett,21
Arkansas,Polk,45
Arkansas,Pope,37
Arkansas,Pulaski,375
Arkansas,Randolph,5
Arkansas,Saline,247
Arkansas,Searcy,2
Arkansas,Sebastian,256
Arkansas,Sevier,15
Arkansas,Sharp,7
Arkansas,Stone,16
Arkansas,Van Buren,18
Arkansas,Washington,112
Arkansas,White,52
California,Alameda,150
California,Alpine,2
California,Amador,154
California,Butte,66
California,Calaveras,35
California,Colusa,5
California,Contra Costa,72
California,Del Norte,15
California,El Dorado,28
California,Fresno,116
California,Glenn,46
California,Humboldt,72
California,Imperial,176
California,Inyo,105
California,Kern,1407
California,Kings,2
California,Lake,52
California,Lassen,49
California,Los Angeles,460
California,Madera,14
California,Marin,42
California,Mariposa,21
California,Mendocino,56
California,Merced,87
California,Modoc,35
California,Mono,26
California,Monterey,152
California,Napa,65
California,Nevada,42
California,Orange,68
California,Placer,54
California,Plumas,22
California,Riverside,805
California,Sacramento,186
California,San Benito,130
California,San Bernardino,1526
California,San Diego,301
California,San Francisco,4
California,San Joaquin,173
California,San Luis Obispo,65
California,San Mateo,26
California,Santa Barbara,351
California,Santa Clara,182
California,Santa Cruz,131
California,Shasta,314
California,Sierra,1
California,Siskiyou,40
California,Solano,56
California,Sonoma,127
California,Stanislaus,59
California,Sutter,22
California,Tehama,45
California,Trinity,15
California,Tulare,92
California,Tuolumne,74
California,Ventura,175
California,Yolo,102
California,Yuba,146
Colorado,Adams,135
Colorado,Alamosa,30
Colorado,Arapahoe,10
Colorado,Archuleta,27
Colorado,Baca,12
Colorado,Boulder,201
Colorado,Chaffee,46
Colorado,Clear Creek,564
Colorado,Conejos,20
Colorado,Crowley,1
Colorado,Custer,0
Colorado,Delta,298
Colorado,Denver,1
Colorado,Dolores,2
Colorado,Douglas,8
Colorado,Eagle,25
Colorado,El Paso,92
Colorado,Elbert,1
Colorado,Fremont,290
Colorado,Garfield,65
Colorado,Gilpin,11
Colorado,Grand,26
Colorado,Gunnison,705
Colorado,Hinsdale,0
Colorado,Huerfano,4
Colorado,Jackson,6
Colorado,Jefferson,180
Colorado,Kit Carson,1
Colorado,La Plata,132
Colorado,Lake,24
Colorado,Larimer,369
Colorado,Las Animas,24
Colorado,Logan,14
Colorado,Mesa,115
Colorado,Moffat,438
Colorado,Montezuma,64
Colorado,Montrose,69
Colorado,Morgan,11
Colorado,Otero,8
Colorado,Ouray,0
Colorado,Park,14
Colorado,Phillips,3
Colorado,Prowers,47
Colorado,Pueblo,73
Colorado,Rio Blanco,160
Colorado,Rio Grande,6
Colorado,Routt,530
Colorado,Saguache,3
Colorado,San Miguel,33
Colorado,Summit,27
Colorado,Teller,290
Colorado,Weld,274
Connecticut,Fairfield,46
Connecticut,Hartford,161
Connecticut,Litchfield,149
Connecticut,Middlesex,20
Connecticut,New Haven,194
Connecticut,New London,64
Connecticut,Tolland,67
Connecticut,Windham,112
Delaware,Kent,19
Delaware,New Castle,41
Delaware,Sussex,24
Florida,Alachua,158
Florida,Bay,5
Florida,Brevard,22
Florida,Broward,14
Florida,Calhoun,3
Florida,Charlotte,113
Florida,Citrus,99
Florida,Clay,130
Florida,Collier,57
Florida,Dade,1002
Florida,De Soto,3
Florida,Dixie,4
Florida,Duval,10
Florida,Escambia,22
Florida,Gadsden,118
Florida,Gilchrist,2
Florida,Glades,47
Florida,Hamilton,308
Florida,Hardee,148
Florida,Hendry,4
Florida,Hernando,445
Florida,Hillsborough,55
Florida,Holmes,0
Florida,Jackson,72
Florida,Jefferson,2
Florida,Lafayette,9
Florida,Lake,108
Florida,Lee,276
Florida,Leon,1
Florida,Levy,32
Florida,Liberty,10
Florida,Manatee,130
Florida,Marion,222
Florida,Monroe,15
Florida,Okaloosa,11
Florida,Okeechobee,22
Florida,Orange,25
Florida,Palm Beach,147
Florida,Pasco,26
Florida,Polk,1149
Florida,Putnam,50
Florida,Santa Rosa,37
Florida,Sarasota,66
Florida,St Lucie,59
Florida,Sumter,115
Florida,Suwannee,115
Florida,Taylor,79
Florida,Volusia,1
Florida,Walton,18
Florida,Washington,8
Georgia,Appling,81
Georgia,Baldwin,19
Georgia,Barrow,22
Georgia,Bartow,78
Georgia,Berrien,2
Georgia,Bibb,18
Georgia,Brantley,0
Georgia,Calhoun,4
Georgia,Carroll,25
Georgia,Catoosa,11
Georgia,Chatham,2
Georgia,Chattooga,2
Georgia,Cherokee,59
Georgia,Clarke,18
Georgia,Clayton,92
Georgia,Cobb,57
Georgia,Columbia,39
Georgia,Cook,10
Georgia,Coweta,28
Georgia,Crawford,49
Georgia,De Kalb,79
Georgia,Decatur,272
Georgia,Dougherty,1
Georgia,Douglas,66
Georgia,Echols,6
Georgia,Effingham,9
Georgia,Elbert,115
Georgia,Evans,3
Georgia,Fayette,36
Georgia,Floyd,17
Georgia,Forsyth,95
Georgia,Fulton,96
Georgia,Gilmer,53
Georgia,Glascock,119
Georgia,Gordon,6
Georgia,Greene,13
Georgia,Gwinnett,95
Georgia,Habersham,12
Georgia,Hall,58
Georgia,Hancock,10
Georgia,Harris,24
Georgia,Hart,60
Georgia,Heard,6
Georgia,Henry,41
Georgia,Houston,109
Georgia,Jackson,48
Georgia,Jasper,13
Georgia,Jefferson,146
Georgia,Jones,131
Georgia,Lanier,11
Georgia,Lee,5
Georgia,Long,13
Georgia,Lumpkin,13
Georgia,Macon,21
Georgia,Madison,4
Georgia,Marion,40
Georgia,Monroe,62
Georgia,Montgomery,5
Georgia,Morgan,16
Georgia,Murray,46
Georgia,Muscogee,61
Georgia,Newton,27
Georgia,Oglethorpe,157
Georgia,Paulding,28
Georgia,Pickens,241
Georgia,Polk,24
Georgia,Rabun,13
Georgia,Richmond,67
Georgia,Rockdale,4
Georgia,Spalding,17
Georgia,Stephens,12
Georgia,Sumter,136
Georgia,Talbot,106
Georgia,Taylor,33
Georgia,Thomas,254
Georgia,Toombs,4
Georgia,Towns,12
Georgia,Troup,24
Georgia,Twiggs,199
Georgia,Union,11
Georgia,Walker,9
Georgia,Walton,5
Georgia,Warren,96
Georgia,Washington,698
Georgia,White,6
Georgia,Whitfield,46
Georgia,Wilkes,12
Georgia,Wilkinson,822
Hawaii,Hawaii,176
Hawaii,Honolulu,182
Hawaii,Kauai,35
Hawaii,Maui,91
Idaho,Ada,133
Idaho,Adams,7
Idaho,Bannock,59
Idaho,Bear Lake,13
Idaho,Benewah,98
Idaho,Bingham,30
Idaho,Blaine,18
Idaho,Boise,10
Idaho,Bonner,55
Idaho,Bonneville,52
Idaho,Boundary,4
Idaho,Butte,0
Idaho,Canyon,69
Idaho,Caribou,400
Idaho,Cassia,149
Idaho,Clark,3
Idaho,Clearwater,20
Idaho,Custer,355
Idaho,Elmore,11
Idaho,Franklin,60
Idaho,Fremont,11
Idaho,Gem,15
Idaho,Gooding,4
Idaho,Idaho,58
Idaho,Jefferson,10
Idaho,Kootenai,43
Idaho,Latah,11
Idaho,Lemhi,12
Idaho,Madison,21
Idaho,Minidoka,32
Idaho,Nez Perce,77
Idaho,Oneida,91
Idaho,Owyhee,4
Idaho,Payette,12
Idaho,Power,7
Idaho,Shoshone,459
Idaho,Teton,15
Idaho,Twin Falls,31
Idaho,Valley,26
Idaho,Washington,3
Illinois,Adams,127
Illinois,Alexander,43
Illinois,Bond,12
Illinois,Boone,31
Illinois,Bureau,2
Illinois,Carroll,12
Illinois,Champaign,13
Illinois,Christian,20
Illinois,Clark,44
Illinois,Clinton,3
Illinois,Coles,15
Illinois,Cook,404
Illinois,Crawford,4
Illinois,Cumberland,12
Illinois,De Kalb,38
Illinois,Douglas,14
Illinois,Fayette,7
Illinois,Ford,4
Illinois,Franklin,7
Illinois,Fulton,9
Illinois,Gallatin,186
Illinois,Greene,5
Illinois,Grundy,42
Illinois,Hancock,33
Illinois,Hardin,118
Illinois,Henderson,5
Illinois,Henry,13
Illinois,Iroquois,5
Illinois,Jackson,179
Illinois,Jefferson,6
Illinois,Jersey,11
Illinois,Jo Daviess,27
Illinois,Johnson,36
Illinois,Kane,150
Illinois,Kankakee,44
Illinois,Kendall,34
Illinois,Knox,1
Illinois,La Salle,486
Illinois,Lake,42
Illinois,Lawrence,8
Illinois,Lee,88
Illinois,Livingston,47
Illinois,Macon,21
Illinois,Macoupin,700
Illinois,Madison,76
Illinois,Marshall,14
Illinois,Mason,6
Illinois,Massac,71
Illinois,McDonough,12
Illinois,McHenry,137
Illinois,McLean,34
Illinois,Menard,16
Illinois,Monroe,14
Illinois,Montgomery,40
Illinois,Ogle,60
Illinois,Peoria,18
Illinois,Perry,90
Illinois,Pike,34
Illinois,Pope,24
Illinois,Pulaski,56
Illinois,Putnam,13
Illinois,Randolph,225
Illinois,Rock Island,46
Illinois,Saline,1511
Illinois,Sangamon,281
Illinois,Scott,8
Illinois,Shelby,13
Illinois,St Clair,99
Illinois,Stephenson,14
Illinois,Tazewell,29
Illinois,Union,33
Illinois,Vermilion,185
Illinois,Wabash,188
Illinois,Warren,8
Illinois,White,306
Illinois,Whiteside,12
Illinois,Will,266
Illinois,Williamson,100
Illinois,Winnebago,71
Illinois,Woodford,19
Indiana,Adams,35
Indiana,Allen,83
Indiana,Bartholomew,26
Indiana,Blackford,6
Indiana,Boone,7
Indiana,Carroll,31
Indiana,Cass,121
Indiana,Clark,264
Indiana,Clay,9
Indiana,Crawford,167
Indiana,Daviess,261
Indiana,De Kalb,18
Indiana,Decatur,34
Indiana,Delaware,28
Indiana,Dubois,62
Indiana,Elkhart,28
Indiana,Fayette,4
Indiana,Floyd,8
Indiana,Franklin,25
Indiana,Fulton,11
Indiana,Gibson,1034
Indiana,Grant,46
Indiana,Greene,18
Indiana,Hamilton,148
Indiana,Hancock,5
Indiana,Harrison,99
Indiana,Henry,10
Indiana,Howard,15
Indiana,Huntington,22
Indiana,Jackson,5
Indiana,Jasper,16
Indiana,Jay,6
Indiana,Jennings,15
Indiana,Johnson,16
Indiana,Knox,596
Indiana,Kosciusko,18
Indiana,La Grange,4
Indiana,La Porte,2
Indiana,Lake,62
Indiana,Lawrence,233
Indiana,Madison,39
Indiana,Marion,125
Indiana,Marshall,11
Indiana,Martin,68
Indiana,Miami,33
Indiana,Monroe,221
Indiana,Montgomery,8
Indiana,Morgan,96
Indiana,Newton,18
Indiana,Noble,20
Indiana,Ohio,1
Indiana,Orange,30
Indiana,Owen,6
Indiana,Parke,7
Indiana,Pike,493
Indiana,Porter,12
Indiana,Posey,5
Indiana,Pulaski,28
Indiana,Putnam,178
Indiana,Randolph,8
Indiana,Ripley,26
Indiana,Rush,9
Indiana,Scott,11
Indiana,Shelby,34
Indiana,Spencer,32
Indiana,St Joseph,7
Indiana,Starke,2
Indiana,Steuben,20
Indiana,Sullivan,112
Indiana,Switzerland,40
Indiana,Tippecanoe,21
Indiana,Union,4
Indiana,Vanderburgh,28
Indiana,Vermillion,13
Indiana,Vigo,312
Indiana,Wabash,5
Indiana,Warren,14
Indiana,Warrick,101
Indiana,Washington,7
Indiana,Wayne,28
Indiana,Wells,11
Indiana,White,12
Indiana,Whitley,2
Iowa,Adair,140
Iowa,Appanoose,28
Iowa,Benton,30
Iowa,Black Hawk,49
Iowa,Boone,3
Iowa,Bremer,2
Iowa,Buena Vista,2
Iowa,Butler,3
Iowa,Carroll,7
Iowa,Cerro Gordo,268
Iowa,Cherokee,8
Iowa,Chickasaw,5
Iowa,Clay,12
Iowa,Clayton,31
Iowa,Clinton,68
Iowa,Crawford,0
Iowa,Dallas,12
Iowa,Davis,5
Iowa,Delaware,26
Iowa,Des Moines,122
Iowa,Dickinson,26
Iowa,Dubuque,14
Iowa,Emmet,10
Iowa,Fayette,55
Iowa,Floyd,33
Iowa,Franklin,0
Iowa,Greene,5
Iowa,Guthrie,3
Iowa,Hamilton,5
Iowa,Hancock,4
Iowa,Hardin,97
Iowa,Harrison,1
Iowa,Henry,8
Iowa,Humboldt,9
Iowa,Iowa,3
Iowa,Jackson,7
Iowa,Jasper,22
Iowa,Jefferson,7
Iowa,Johnson,54
Iowa,Jones,41
Iowa,Keokuk,20
Iowa,Kossuth,6
Iowa,Lee,12
Iowa,Linn,42
Iowa,Louisa,26
Iowa,Lyon,8
Iowa,Madison,3
Iowa,Marion,51
Iowa,Marshall,20
Iowa,Mitchell,55
Iowa,Montgomery,19
Iowa,Muscatine,47
Iowa,O Brien,1
Iowa,Osceola,5
Iowa,Palo Alto,2
Iowa,Plymouth,24
Iowa,Pocahontas,37
Iowa,Polk,207
Iowa,Pottawattamie,26
Iowa,Poweshiek,11
Iowa,Sac,8
Iowa,Scott,211
Iowa,Shelby,20
Iowa,Sioux,29
Iowa,Story,80
Iowa,Tama,2
Iowa,Van Buren,40
Iowa,Wapello,34
Iowa,Washington,4
Iowa,Webster,96
Iowa,Winneshiek,58
Iowa,Woodbury,8
Iowa,Worth,5
Iowa,Wright,5
Kansas,Allen,151
Kansas,Anderson,4
Kansas,Atchison,21
Kansas,Barber,16
Kansas,Barton,16
Kansas,Bourbon,47
Kansas,Butler,59
Kansas,Chase,48
Kansas,Cherokee,16
Kansas,Clay,2
Kansas,Cloud,10
Kansas,Cowley,27
Kansas,Crawford,80
Kansas,Dickinson,35
Kansas,Doniphan,8
Kansas,Douglas,24
Kansas,Edwards,5
Kansas,Ellis,14
Kansas,Ellsworth,47
Kansas,Finney,18
Kansas,Ford,10
Kansas,Franklin,26
Kansas,Geary,6
Kansas,Gray,2
Kansas,Greenwood,1
Kansas,Hamilton,7
Kansas,Harper,0
Kansas,Jefferson,40
Kansas,Jewell,4
Kansas,Johnson,181
Kansas,Kearny,8
Kansas,Kiowa,2
Kansas,Labette,5
Kansas,Lincoln,23
Kansas,Linn,48
Kansas,Lyon,18
Kansas,Marion,27
Kansas,Marshall,51
Kansas,McPherson,24
Kansas,Miami,23
Kansas,Montgomery,116
Kansas,Nemaha,6
Kansas,Neosho,117
Kansas,Norton,2
Kansas,Osage,30
Kansas,Pawnee,5
Kansas,Phillips,2
Kansas,Pottawatomie,11
Kansas,Pratt,5
Kansas,Reno,63
Kansas,Republic,3
Kansas,Rice,53
Kansas,Riley,60
Kansas,Saline,19
Kansas,Sedgwick,44
Kansas,Seward,2
Kansas,Shawnee,10
Kansas,Sherman,1
Kansas,Smith,2
Kansas,Sumner,9
Kansas,Thomas,4
Kansas,Trego,5
Kansas,Wabaunsee,47
Kansas,Washington,2
Kansas,Wilson,98
Kansas,Wyandotte,54
Kentucky,Adair,47
Kentucky,Allen,5
Kentucky,Anderson,16
Kentucky,Barren,19
Kentucky,Bell,599
Kentucky,Boone,26
Kentucky,Bourbon,22
Kentucky,Boyd,195
Kentucky,Boyle,12
Kentucky,Breathitt,226
Kentucky,Breckinridge,19
Kentucky,Bullitt,84
Kentucky,Butler,7
Kentucky,Caldwell,58
Kentucky,Calloway,3
Kentucky,Carlisle,7
Kentucky,Carroll,15
Kentucky,Carter,51
Kentucky,Casey,26
Kentucky,Christian,39
Kentucky,Clay,64
Kentucky,Clinton,16
Kentucky,Crittenden,14
Kentucky,Daviess,20
Kentucky,Edmonson,7
Kentucky,Elliott,0
Kentucky,Estill,14
Kentucky,Fayette,45
Kentucky,Fleming,15
Kentucky,Floyd,955
Kentucky,Franklin,30
Kentucky,Gallatin,49
Kentucky,Garrard,9
Kentucky,Graves,27
Kentucky,Grayson,31
Kentucky,Green,12
Kentucky,Greenup,0
Kentucky,Hancock,8
Kentucky,Hardin,32
Kentucky,Harlan,1886
Kentucky,Hart,16
Kentucky,Henderson,260
Kentucky,Henry,17
Kentucky,Hickman,2
Kentucky,Hopkins,1085
Kentucky,Jackson,49
Kentucky,Jefferson,230
Kentucky,Jessamine,25
Kentucky,Johnson,136
Kentucky,Knott,1308
Kentucky,Knox,146
Kentucky,Laurel,18
Kentucky,Lawrence,165
Kentucky,Lee,3
Kentucky,Leslie,769
Kentucky,Letcher,1067
Kentucky,Lewis,4
Kentucky,Livingston,417
Kentucky,Logan,12
Kentucky,Madison,45
Kentucky,Magoffin,184
Kentucky,Marion,13
Kentucky,Marshall,57
Kentucky,Martin,833
Kentucky,Mason,186
Kentucky,McCracken,4
Kentucky,McCreary,1
Kentucky,McLean,15
Kentucky,Meade,101
Kentucky,Menifee,13
Kentucky,Mercer,20
Kentucky,Monroe,6
Kentucky,Montgomery,13
Kentucky,Morgan,27
Kentucky,Muhlenberg,486
Kentucky,Nelson,18
Kentucky,Ohio,28
Kentucky,Oldham,28
Kentucky,Owsley,15
Kentucky,Pendleton,249
Kentucky,Perry,1838
Kentucky,Pike,3417
Kentucky,Powell,33
Kentucky,Pulaski,85
Kentucky,Rockcastle,10
Kentucky,Scott,35
Kentucky,Simpson,20
Kentucky,Taylor,6
Kentucky,Trigg,7
Kentucky,Trimble,3
Kentucky,Union,624
Kentucky,Warren,38
Kentucky,Washington,12
Kentucky,Wayne,4
Kentucky,Webster,390
Kentucky,Whitley,88
Kentucky,Wolfe,0
Louisiana,Allen,13
Louisiana,Ascension,0
Louisiana,Assumption,23
Louisiana,Beauregard,12
Louisiana,Caddo,1
Louisiana,Calcasieu,80
Louisiana,Catahoula,15
Louisiana,De Soto,193
Louisiana,East Baton Rouge,42
Louisiana,East Feliciana,30
Louisiana,Grant,6
Louisiana,Iberia,471
Louisiana,Jefferson,60
Louisiana,Jefferson Davis,34
Louisiana,La Salle,10
Louisiana,Lafayette,5
Louisiana,Livingston,38
Louisiana,Morehouse,9
Louisiana,Orleans,17
Louisiana,Ouachita,8
Louisiana,Plaquemines,2
Louisiana,Pointe Coupee,40
Louisiana,Rapides,26
Louisiana,Red River,38
Louisiana,St Bernard,13
Louisiana,St Charles,7
Louisiana,St Helena,102
Louisiana,St James,345
Louisiana,St John the Baptist,2
Louisiana,St Martin,7
Louisiana,St Mary,15
Louisiana,St Tammany,49
Louisiana,Tangipahoa,105
Louisiana,Terrebonne,16
Louisiana,Vermilion,2
Louisiana,Vernon,3
Louisiana,Washington,152
Louisiana,Webster,30
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,4
Louisiana,Winn,8
Maine,Androscoggin,68
Maine,Aroostook,56
Maine,Cumberland,101
Maine,Franklin,16
Maine,Hancock,49
Maine,Kennebec,37
Maine,Knox,142
Maine,Lincoln,7
Maine,Oxford,13
Maine,Penobscot,49
Maine,Piscataquis,13
Maine,Sagadahoc,26
Maine,Somerset,23
Maine,Waldo,49
Maine,Washington,21
Maine,York,131
Maryland,Allegany,213
Maryland,Anne Arundel,22
Maryland,Baltimore,142
Maryland,Caroline,6
Maryland,Carroll,150
Maryland,Cecil,162
Maryland,Charles,43
Maryland,Dorchester,10
Maryland,Frederick,237
Maryland,Garrett,232
Maryland,Harford,90
Maryland,Howard,35
Maryland,Kent,10
Maryland,Montgomery,61
Maryland,Prince Georges,63
Maryland,Queen Annes,0
Maryland,St Marys,69
Maryland,Talbot,5
Maryland,Washington,158
Maryland,Wicomico,13
Massachusetts,Barnstable,45
Massachusetts,Berkshire,239
Massachusetts,Bristol,84
Massachusetts,Dukes,5
Massachusetts,Essex,50
Massachusetts,Franklin,59
Massachusetts,Hampden,63
Massachusetts,Hampshire,42
Massachusetts,Middlesex,148
Massachusetts,Norfolk,99
Massachusetts,Plymouth,117
Massachusetts,Suffolk,16
Massachusetts,Worcester,172
Michigan,Alcona,2
Michigan,Allegan,64
Michigan,Alpena,221
Michigan,Antrim,11
Michigan,Arenac,8
Michigan,Baraga,10
Michigan,Barry,16
Michigan,Bay,39
Michigan,Benzie,2
Michigan,Berrien,21
Michigan,Branch,11
Michigan,Calhoun,21
Michigan,Cass,16
Michigan,Charlevoix,129
Michigan,Cheboygan,6
Michigan,Chippewa,42
Michigan,Clare,22
Michigan,Clinton,41
Michigan,Crawford,1
Michigan,Delta,37
Michigan,Dickinson,8
Michigan,Eaton,34
Michigan,Emmet,14
Michigan,Genesee,9
Michigan,Gladwin,7
Michigan,Gogebic,4
Michigan,Grand Traverse,21
Michigan,Gratiot,7
Michigan,Hillsdale,32
Michigan,Houghton,17
Michigan,Huron,27
Michigan,Ingham,29
Michigan,Ionia,20
Michigan,Iosco,40
Michigan,Iron,14
Michigan,Isabella,18
Michigan,Jackson,34
Michigan,Kalamazoo,64
Michigan,Kalkaska,10
Michigan,Kent,44
Michigan,Keweenaw,1
Michigan,Lake,4
Michigan,Lapeer,62
Michigan,Leelanau,21
Michigan,Lenawee,24
Michigan,Livingston,46
Michigan,Mackinac,119
Michigan,Macomb,12
Michigan,Manistee,8
Michigan,Marquette,1317
Michigan,Mecosta,7
Michigan,Menominee,9
Michigan,Midland,5
Michigan,Missaukee,5
Michigan,Monroe,234
Michigan,Montcalm,18
Michigan,Montmorency,3
Michigan,Muskegon,22
Michigan,Newaygo,8
Michigan,Oakland,144
Michigan,Oceana,8
Michigan,Ogemaw,19
Michigan,Osceola,4
Michigan,Oscoda,1
Michigan,Otsego,2
Michigan,Ottawa,45
Michigan,Presque Isle,234
Michigan,Roscommon,61
Michigan,Saginaw,3
Michigan,Sanilac,21
Michigan,Schoolcraft,104
Michigan,Shiawassee,33
Michigan,St Clair,10
Michigan,St Joseph,4
Michigan,Tuscola,27
Michigan,Van Buren,0
Michigan,Washtenaw,57
Michigan,Wayne,141
Michigan,Wexford,10
Minnesota,Aitkin,2
Minnesota,Becker,19
Minnesota,Beltrami,44
Minnesota,Benton,81
Minnesota,Big Stone,21
Minnesota,Blue Earth,101
Minnesota,Brown,9
Minnesota,Carlton,14
Minnesota,Carver,9
Minnesota,Cass,16
Minnesota,Chippewa,3
Minnesota,Chisago,9
Minnesota,Clay,55
Minnesota,Cook,13
Minnesota,Cottonwood,8
Minnesota,Crow Wing,15
Minnesota,Dakota,87
Minnesota,Dodge,1
Minnesota,Douglas,38
Minnesota,Fillmore,7
Minnesota,Freeborn,9
Minnesota,Goodhue,10
Minnesota,Hennepin,62
Minnesota,Houston,22
Minnesota,Hubbard,9
Minnesota,Isanti,1
Minnesota,Itasca,339
Minnesota,Jackson,13
Minnesota,Kanabec,21
Minnesota,Kandiyohi,38
Minnesota,Kittson,9
Minnesota,Koochiching,4
Minnesota,Lac qui Parle,8
Minnesota,Lake,261
Minnesota,Le Sueur,86
Minnesota,Lincoln,8
Minnesota,Lyon,20
Minnesota,Mahnomen,1
Minnesota,Marshall,14
Minnesota,McLeod,6
Minnesota,Meeker,12
Minnesota,Mille Lacs,20
Minnesota,Morrison,35
Minnesota,Mower,3
Minnesota,Murray,25
Minnesota,Nicollet,17
Minnesota,Nobles,4
Minnesota,Olmsted,63
Minnesota,Otter Tail,21
Minnesota,Pennington,10
Minnesota,Pine,3
Minnesota,Pipestone,5
Minnesota,Polk,26
Minnesota,Pope,10
Minnesota,Ramsey,10
Minnesota,Redwood,17
Minnesota,Renville,6
Minnesota,Rice,20
Minnesota,Rock,20
Minnesota,Roseau,4
Minnesota,Scott,57
Minnesota,Sherburne,47
Minnesota,Sibley,17
Minnesota,St Louis,2729
Minnesota,Stearns,116
Minnesota,Steele,25
Minnesota,Stevens,4
Minnesota,Swift,8
Minnesota,Todd,20
Minnesota,Traverse,1
Minnesota,Wabasha,13
Minnesota,Wadena,9
Minnesota,Waseca,2
Minnesota,Washington,62
Minnesota,Watonwan,1
Minnesota,Winona,18
Minnesota,Wright,22
Minnesota,Yellow Medicine,30
Mississippi,Adams,18
Mississippi,Benton,3
Mississippi,Carroll,20
Mississippi,Choctaw,169
Mississippi,Claiborne,1
Mississippi,Clarke,11
Mississippi,Clay,6
Mississippi,Coahoma,17
Mississippi,Copiah,80
Mississippi,Covington,9
Mississippi,De Soto,30
Mississippi,Forrest,15
Mississippi,George,3
Mississippi,Hancock,12
Mississippi,Harrison,5
Mississippi,Hinds,6
Mississippi,Holmes,7
Mississippi,Itawamba,18
Mississippi,Jackson,9
Mississippi,Jasper,12
Mississippi,Jefferson Davis,3
Mississippi,Lafayette,2
Mississippi,Lamar,8
Mississippi,Lauderdale,2
Mississippi,Lawrence,14
Mississippi,Lincoln,19
Mississippi,Lowndes,131
Mississippi,Marion,26
Mississippi,Marshall,13
Mississippi,Monroe,25
Mississippi,Noxubee,2
Mississippi,Panola,45
Mississippi,Pearl River,65
Mississippi,Quitman,0
Mississippi,Stone,101
Mississippi,Tate,13
Mississippi,Tippah,162
Mississippi,Tishomingo,5
Mississippi,Walthall,10
Mississippi,Winston,2
Mississippi,Yalobusha,8
Mississippi,Yazoo,29
Missouri,Adair,3
Missouri,Andrew,83
Missouri,Barry,27
Missouri,Barton,5
Missouri,Bates,47
Missouri,Benton,27
Missouri,Bollinger,12
Missouri,Boone,53
Missouri,Buchanan,35
Missouri,Butler,14
