State,County,Number of Employees
Georgia,Gilmer,56
Georgia,Glascock,129
Georgia,Glynn,7
Georgia,Gordon,4
Georgia,Greene,14
Georgia,Gwinnett,56
Georgia,Habersham,17
Georgia,Hall,28
Georgia,Hancock,22
Georgia,Hart,43
Georgia,Henry,20
Georgia,Houston,102
Georgia,Jackson,14
Georgia,Jefferson,240
Georgia,Jenkins,52
Georgia,Jones,96
Georgia,Lanier,7
Georgia,Lee,3
Georgia,Liberty,8
Georgia,Long,7
Georgia,Lumpkin,11
Georgia,Macon,50
Georgia,Madison,10
Georgia,Marion,40
Georgia,McDuffie,4
Georgia,Monroe,47
Georgia,Montgomery,3
Georgia,Morgan,5
Georgia,Murray,112
Georgia,Muscogee,44
Georgia,Newton,6
Georgia,Oglethorpe,135
Georgia,Paulding,15
Georgia,Peach,4
Georgia,Pickens,230
Georgia,Pierce,20
Georgia,Polk,18
Georgia,Rabun,9
Georgia,Richmond,91
Georgia,Rockdale,2
Georgia,Spalding,11
Georgia,Stephens,12
Georgia,Sumter,127
Georgia,Talbot,72
Georgia,Taylor,26
Georgia,Thomas,256
Georgia,Toombs,3
Georgia,Towns,10
Georgia,Troup,5
Georgia,Twiggs,105
Georgia,Union,10
Georgia,Walton,2
Georgia,Warren,43
Georgia,Washington,499
Georgia,White,5
Georgia,Whitfield,30
Georgia,Wilkes,15
Georgia,Wilkinson,759
Guam,Cocos Island/Guam,0
Hawaii,Hawaii,102
Hawaii,Honolulu,166
Hawaii,Kauai,23
Hawaii,Maui,43
Idaho,Ada,111
Idaho,Adams,8
Idaho,Bannock,22
Idaho,Bear Lake,8
Idaho,Benewah,35
Idaho,Bingham,25
Idaho,Blaine,13
Idaho,Boise,10
Idaho,Bonner,61
Idaho,Bonneville,37
Idaho,Boundary,7
Idaho,Canyon,43
Idaho,Caribou,383
Idaho,Cassia,139
Idaho,Clark,13
Idaho,Clearwater,17
Idaho,Custer,39
Idaho,Elmore,8
Idaho,Franklin,37
Idaho,Fremont,8
Idaho,Gem,15
Idaho,Gooding,4
Idaho,Idaho,44
Idaho,Jefferson,16
Idaho,Kootenai,33
Idaho,Latah,8
Idaho,Lemhi,6
Idaho,Madison,18
Idaho,Minidoka,25
Idaho,Nez Perce,110
Idaho,Oneida,54
Idaho,Owyhee,5
Idaho,Payette,18
Idaho,Power,11
Idaho,Shoshone,608
Idaho,Teton,6
Idaho,Twin Falls,5
Idaho,Valley,14
Idaho,Washington,3
Illinois,Adams,127
Illinois,Alexander,43
Illinois,Bond,5
Illinois,Boone,13
Illinois,Bureau,7
Illinois,Carroll,5
Illinois,Champaign,6
Illinois,Christian,17
Illinois,Clark,40
Illinois,Clinton,5
Illinois,Coles,18
Illinois,Cook,205
Illinois,Crawford,2
Illinois,Cumberland,12
Illinois,De Kalb,18
Illinois,Douglas,14
Illinois,Fayette,5
Illinois,Ford,3
Illinois,Franklin,394
Illinois,Fulton,7
Illinois,Gallatin,135
Illinois,Greene,5
Illinois,Grundy,16
Illinois,Hamilton,358
Illinois,Hancock,17
Illinois,Hardin,86
Illinois,Henderson,1
Illinois,Henry,18
Illinois,Iroquois,6
Illinois,Jackson,20
Illinois,Jefferson,2
Illinois,Jersey,10
Illinois,Jo Daviess,22
Illinois,Johnson,25
Illinois,Kane,98
Illinois,Kankakee,41
Illinois,Kendall,19
Illinois,La Salle,544
Illinois,Lake,32
Illinois,Lawrence,6
Illinois,Lee,94
Illinois,Livingston,41
Illinois,Macon,4
Illinois,Macoupin,118
Illinois,Madison,64
Illinois,Marshall,15
Illinois,Mason,4
Illinois,Massac,68
Illinois,McDonough,11
Illinois,McHenry,83
Illinois,McLean,24
Illinois,Menard,19
Illinois,Monroe,13
Illinois,Montgomery,187
Illinois,Ogle,84
Illinois,Peoria,10
Illinois,Perry,296
Illinois,Pike,31
Illinois,Pulaski,29
Illinois,Putnam,11
Illinois,Randolph,293
Illinois,Rock Island,42
Illinois,Saline,976
Illinois,Sangamon,293
Illinois,Scott,11
Illinois,Shelby,9
Illinois,St Clair,94
Illinois,Stephenson,15
Illinois,Tazewell,25
Illinois,Union,31
Illinois,Vermilion,22
Illinois,Wabash,66
Illinois,Warren,9
Illinois,Washington,410
Illinois,White,270
Illinois,Whiteside,10
Illinois,Will,182
Illinois,Williamson,181
Illinois,Winnebago,39
Illinois,Woodford,11
Indiana,Adams,19
Indiana,Allen,68
Indiana,Bartholomew,19
Indiana,Blackford,5
Indiana,Boone,4
Indiana,Carroll,26
Indiana,Cass,97
Indiana,Clark,252
Indiana,Clay,41
Indiana,Crawford,167
Indiana,Daviess,92
Indiana,De Kalb,20
Indiana,Dearborn,5
Indiana,Decatur,15
Indiana,Delaware,18
Indiana,Dubois,139
Indiana,Elkhart,24
Indiana,Fayette,4
Indiana,Floyd,6
Indiana,Franklin,14
Indiana,Fulton,3
Indiana,Gibson,1063
Indiana,Grant,38
Indiana,Greene,31
Indiana,Hamilton,120
Indiana,Harrison,82
Indiana,Henry,11
Indiana,Howard,12
Indiana,Huntington,21
Indiana,Jackson,5
Indiana,Jasper,5
Indiana,Jay,11
Indiana,Jennings,10
Indiana,Johnson,14
Indiana,Knox,696
Indiana,Kosciusko,14
Indiana,La Grange,3
Indiana,La Porte,14
Indiana,Lake,87
Indiana,Lawrence,226
Indiana,Madison,30
Indiana,Marion,76
Indiana,Marshall,10
Indiana,Martin,50
Indiana,Miami,21
Indiana,Monroe,185
Indiana,Montgomery,5
Indiana,Morgan,56
Indiana,Newton,17
Indiana,Noble,18
Indiana,Orange,29
Indiana,Parke,7
Indiana,Pike,145
Indiana,Porter,12
Indiana,Posey,7
Indiana,Pulaski,20
Indiana,Putnam,194
Indiana,Randolph,5
Indiana,Ripley,33
Indiana,Rush,5
Indiana,Scott,9
Indiana,Shelby,33
Indiana,Spencer,14
Indiana,St Joseph,9
Indiana,Steuben,16
Indiana,Sullivan,786
Indiana,Switzerland,29
Indiana,Tippecanoe,15
Indiana,Vanderburgh,15
Indiana,Vermillion,10
Indiana,Vigo,33
Indiana,Wabash,27
Indiana,Warren,9
Indiana,Warrick,275
Indiana,Washington,0
Indiana,Wayne,17
Indiana,Wells,10
Indiana,White,166
Iowa,Adair,137
Iowa,Allamakee,8
Iowa,Appanoose,36
Iowa,Benton,40
Iowa,Black Hawk,44
Iowa,Boone,2
Iowa,Bremer,3
Iowa,Buchanan,2
Iowa,Buena Vista,2
Iowa,Butler,3
Iowa,Calhoun,2
Iowa,Carroll,5
Iowa,Cass,4
Iowa,Cerro Gordo,105
Iowa,Cherokee,2
Iowa,Chickasaw,20
Iowa,Clay,8
Iowa,Clayton,204
Iowa,Clinton,53
Iowa,Crawford,0
Iowa,Dallas,12
Iowa,Davis,6
Iowa,Delaware,19
Iowa,Des Moines,122
Iowa,Dickinson,21
Iowa,Dubuque,20
Iowa,Emmet,6
Iowa,Fayette,48
Iowa,Floyd,30
Iowa,Greene,5
Iowa,Grundy,0
Iowa,Guthrie,0
Iowa,Hamilton,4
Iowa,Hardin,101
Iowa,Henry,7
Iowa,Humboldt,8
Iowa,Iowa,3
Iowa,Jackson,11
Iowa,Jasper,20
Iowa,Jefferson,11
Iowa,Johnson,61
Iowa,Jones,33
Iowa,Keokuk,4
Iowa,Kossuth,16
Iowa,Lee,13
Iowa,Linn,52
Iowa,Louisa,33
Iowa,Lyon,2
Iowa,Madison,6
Iowa,Marion,49
Iowa,Marshall,4
Iowa,Mitchell,41
Iowa,Montgomery,7
Iowa,Muscatine,35
Iowa,Osceola,12
Iowa,Palo Alto,3
Iowa,Plymouth,18
Iowa,Pocahontas,43
Iowa,Polk,137
Iowa,Pottawattamie,25
Iowa,Poweshiek,8
Iowa,Sac,13
Iowa,Scott,205
Iowa,Sioux,31
Iowa,Story,82
Iowa,Tama,2
Iowa,Van Buren,59
Iowa,Wapello,40
Iowa,Washington,12
Iowa,Webster,116
Iowa,Winneshiek,108
Iowa,Woodbury,4
Iowa,Worth,5
Iowa,Wright,12
Kansas,Allen,145
Kansas,Anderson,6
Kansas,Atchison,3
Kansas,Barber,20
Kansas,Barton,12
Kansas,Bourbon,13
Kansas,Butler,70
Kansas,Chase,29
Kansas,Cherokee,2
Kansas,Cloud,10
Kansas,Cowley,45
Kansas,Crawford,38
Kansas,Dickinson,18
Kansas,Doniphan,9
Kansas,Douglas,42
Kansas,Edwards,5
Kansas,Elk,10
Kansas,Ellis,12
Kansas,Ellsworth,46
Kansas,Finney,12
Kansas,Ford,20
Kansas,Franklin,17
Kansas,Geary,2
Kansas,Grant,2
Kansas,Gray,2
Kansas,Hamilton,13
Kansas,Jefferson,52
Kansas,Johnson,100
Kansas,Kearny,17
Kansas,Kiowa,3
Kansas,Labette,21
Kansas,Lincoln,35
Kansas,Linn,18
Kansas,Lyon,15
Kansas,Marion,9
Kansas,Marshall,54
Kansas,McPherson,26
Kansas,Miami,7
Kansas,Montgomery,16
Kansas,Morris,2
Kansas,Nemaha,1
Kansas,Neosho,112
Kansas,Norton,3
Kansas,Osage,21
Kansas,Pawnee,4
Kansas,Phillips,4
Kansas,Pottawatomie,22
Kansas,Pratt,6
Kansas,Reno,53
Kansas,Rice,83
Kansas,Riley,33
Kansas,Saline,5
Kansas,Sedgwick,23
Kansas,Shawnee,6
Kansas,Sherman,2
Kansas,Smith,2
Kansas,Stafford,1
Kansas,Stanton,9
Kansas,Sumner,8
Kansas,Thomas,0
Kansas,Wabaunsee,36
Kansas,Washington,5
Kansas,Wilson,38
Kansas,Wyandotte,26
Kentucky,Adair,22
Kentucky,Allen,8
Kentucky,Anderson,15
Kentucky,Barren,23
Kentucky,Bell,406
Kentucky,Boone,15
Kentucky,Bourbon,21
Kentucky,Boyd,49
Kentucky,Boyle,9
Kentucky,Breathitt,54
Kentucky,Breckinridge,21
Kentucky,Bullitt,74
Kentucky,Butler,14
Kentucky,Caldwell,57
Kentucky,Calloway,3
Kentucky,Carlisle,0
Kentucky,Carroll,11
Kentucky,Carter,64
Kentucky,Casey,6
Kentucky,Christian,28
Kentucky,Clay,9
Kentucky,Clinton,25
Kentucky,Crittenden,22
Kentucky,Cumberland,3
Kentucky,Daviess,31
Kentucky,Elliott,0
Kentucky,Estill,39
Kentucky,Fayette,32
Kentucky,Fleming,9
Kentucky,Floyd,494
Kentucky,Franklin,29
Kentucky,Gallatin,82
Kentucky,Garrard,10
Kentucky,Graves,20
Kentucky,Grayson,14
Kentucky,Green,7
Kentucky,Hancock,18
Kentucky,Hardin,34
Kentucky,Harlan,1035
Kentucky,Hart,15
Kentucky,Henderson,19
Kentucky,Henry,20
Kentucky,Hickman,1
Kentucky,Hopkins,861
Kentucky,Jackson,24
Kentucky,Jefferson,227
Kentucky,Jessamine,21
Kentucky,Johnson,50
Kentucky,Knott,346
Kentucky,Knox,160
Kentucky,Laurel,9
Kentucky,Lawrence,85
Kentucky,Lee,0
Kentucky,Leslie,244
Kentucky,Letcher,228
Kentucky,Lewis,6
Kentucky,Livingston,415
Kentucky,Logan,16
Kentucky,Lyon,5
Kentucky,Madison,35
Kentucky,Magoffin,80
Kentucky,Marion,9
Kentucky,Marshall,39
Kentucky,Martin,349
Kentucky,Mason,166
Kentucky,McCreary,1
Kentucky,McLean,135
Kentucky,Meade,97
Kentucky,Menifee,8
Kentucky,Mercer,12
Kentucky,Monroe,10
Kentucky,Montgomery,8
Kentucky,Morgan,19
Kentucky,Muhlenberg,479
Kentucky,Nelson,19
Kentucky,Ohio,702
Kentucky,Oldham,18
Kentucky,Owsley,3
Kentucky,Pendleton,206
Kentucky,Perry,897
Kentucky,Pike,1661
Kentucky,Powell,20
Kentucky,Pulaski,38
Kentucky,Rockcastle,25
Kentucky,Scott,27
Kentucky,Simpson,20
Kentucky,Todd,2
Kentucky,Trigg,9
Kentucky,Union,703
Kentucky,Warren,18
Kentucky,Wayne,11
Kentucky,Webster,630
Kentucky,Whitley,190
Kentucky,Wolfe,9
Louisiana,Allen,11
Louisiana,Ascension,222
Louisiana,Assumption,18
Louisiana,Beauregard,11
Louisiana,Bossier,0
Louisiana,Caddo,0
Louisiana,Calcasieu,74
Louisiana,De Soto,274
Louisiana,East Baton Rouge,15
Louisiana,East Feliciana,57
Louisiana,Grant,5
Louisiana,Iberia,482
Louisiana,Jefferson,36
Louisiana,Jefferson Davis,13
Louisiana,La Salle,5
Louisiana,Lafayette,2
Louisiana,Lafourche,9
Louisiana,Livingston,72
Louisiana,Morehouse,5
Louisiana,Natchitoches,25
Louisiana,Orleans,1
Louisiana,Ouachita,2
Louisiana,Plaquemines,4
Louisiana,Pointe Coupee,40
Louisiana,Rapides,19
Louisiana,St Bernard,7
Louisiana,St Charles,8
Louisiana,St Helena,106
Louisiana,St James,428
Louisiana,St John the Baptist,1
Louisiana,St Martin,9
Louisiana,St Mary,9
Louisiana,St Tammany,45
Louisiana,Tangipahoa,57
Louisiana,Vermilion,4
Louisiana,Vernon,0
Louisiana,Washington,90
Louisiana,Webster,14
Louisiana,West Baton Rouge,3
Louisiana,West Feliciana,2
Louisiana,Winn,13
Maine,Androscoggin,70
Maine,Aroostook,32
Maine,Cumberland,111
Maine,Franklin,27
Maine,Hancock,59
Maine,Kennebec,51
Maine,Knox,114
Maine,Lincoln,3
Maine,Oxford,29
Maine,Penobscot,81
Maine,Piscataquis,12
Maine,Sagadahoc,24
Maine,Somerset,21
Maine,Waldo,24
Maine,Washington,13
Maine,York,101
Maryland,Allegany,189
Maryland,Anne Arundel,17
Maryland,Baltimore,124
Maryland,Caroline,2
Maryland,Carroll,134
Maryland,Cecil,103
Maryland,Charles,36
Maryland,Dorchester,7
Maryland,Frederick,102
Maryland,Garrett,214
Maryland,Harford,72
Maryland,Howard,46
Maryland,Kent,8
Maryland,Montgomery,36
Maryland,Prince Georges,64
Maryland,Queen Annes,9
Maryland,St Marys,43
Maryland,Talbot,4
Maryland,Washington,132
Maryland,Wicomico,10
Maryland,Worcester,7
Massachusetts,Barnstable,38
Massachusetts,Berkshire,212
Massachusetts,Bristol,79
Massachusetts,Dukes,4
Massachusetts,Essex,30
Massachusetts,Franklin,29
Massachusetts,Hampden,66
Massachusetts,Hampshire,41
Massachusetts,Middlesex,126
Massachusetts,Norfolk,73
Massachusetts,Plymouth,77
Massachusetts,Suffolk,15
Massachusetts,Worcester,160
Michigan,Alger,2
Michigan,Allegan,50
Michigan,Alpena,165
Michigan,Antrim,5
Michigan,Arenac,1
Michigan,Baraga,7
Michigan,Barry,14
Michigan,Benzie,5
Michigan,Berrien,14
Michigan,Branch,8
Michigan,Calhoun,19
Michigan,Cass,16
Michigan,Charlevoix,120
Michigan,Cheboygan,6
Michigan,Chippewa,54
Michigan,Clare,16
Michigan,Clinton,30
Michigan,Crawford,2
Michigan,Delta,14
Michigan,Dickinson,7
Michigan,Eaton,32
Michigan,Emmet,19
Michigan,Genesee,5
Michigan,Gladwin,5
Michigan,Gogebic,8
Michigan,Grand Traverse,29
Michigan,Gratiot,5
Michigan,Hillsdale,34
Michigan,Houghton,11
Michigan,Huron,22
Michigan,Ingham,7
Michigan,Ionia,19
Michigan,Iosco,26
Michigan,Iron,1
Michigan,Isabella,14
Michigan,Jackson,113
Michigan,Kalamazoo,52
Michigan,Kalkaska,6
Michigan,Kent,43
Michigan,Keweenaw,1
Michigan,Lapeer,59
Michigan,Leelanau,17
Michigan,Lenawee,14
Michigan,Livingston,26
Michigan,Mackinac,71
Michigan,Macomb,8
Michigan,Manistee,1
Michigan,Marquette,1274
Michigan,Mason,15
Michigan,Mecosta,10
Michigan,Menominee,6
Michigan,Missaukee,7
Michigan,Monroe,82
Michigan,Montcalm,27
Michigan,Montmorency,6
Michigan,Muskegon,35
Michigan,Newaygo,3
Michigan,Oakland,81
Michigan,Oceana,5
Michigan,Ogemaw,20
Michigan,Ontonagon,2
Michigan,Osceola,3
Michigan,Ottawa,18
Michigan,Presque Isle,167
Michigan,Roscommon,53
Michigan,Saginaw,3
Michigan,Sanilac,16
Michigan,Schoolcraft,92
Michigan,Shiawassee,26
Michigan,St Clair,6
Michigan,St Joseph,4
Michigan,Tuscola,13
Michigan,Washtenaw,39
Michigan,Wayne,130
Michigan,Wexford,9
Minnesota,Aitkin,4
Minnesota,Becker,35
Minnesota,Beltrami,49
Minnesota,Benton,41
Minnesota,Big Stone,24
Minnesota,Blue Earth,84
Minnesota,Brown,15
Minnesota,Carlton,4
Minnesota,Carver,15
Minnesota,Cass,7
Minnesota,Chippewa,7
Minnesota,Chisago,17
Minnesota,Clay,63
Minnesota,Clearwater,0
Minnesota,Cook,9
Minnesota,Cottonwood,6
Minnesota,Crow Wing,26
Minnesota,Dakota,110
Minnesota,Dodge,0
Minnesota,Douglas,41
Minnesota,Fillmore,3
Minnesota,Freeborn,8
Minnesota,Goodhue,8
Minnesota,Grant,1
Minnesota,Hennepin,74
Minnesota,Houston,11
Minnesota,Hubbard,19
Minnesota,Isanti,2
Minnesota,Itasca,284
Minnesota,Jackson,1
Minnesota,Kanabec,14
Minnesota,Kandiyohi,46
Minnesota,Kittson,3
Minnesota,Koochiching,3
Minnesota,Lac qui Parle,3
Minnesota,Lake,321
Minnesota,Lake of the Woods,15
Minnesota,Le Sueur,142
Minnesota,Lincoln,6
Minnesota,Lyon,19
Minnesota,Mahnomen,2
Minnesota,Marshall,20
Minnesota,McLeod,9
Minnesota,Meeker,9
Minnesota,Mille Lacs,11
Minnesota,Morrison,26
Minnesota,Mower,3
Minnesota,Murray,10
Minnesota,Nicollet,21
Minnesota,Nobles,3
Minnesota,Olmsted,39
Minnesota,Otter Tail,22
Minnesota,Pennington,20
Minnesota,Pine,11
Minnesota,Pipestone,7
Minnesota,Polk,27
Minnesota,Pope,15
Minnesota,Red Lake,0
Minnesota,Redwood,20
Minnesota,Renville,6
Minnesota,Rice,28
Minnesota,Rock,20
Minnesota,Roseau,7
Minnesota,Scott,71
Minnesota,Sherburne,42
Minnesota,Sibley,20
Minnesota,St Louis,3138
Minnesota,Stearns,123
Minnesota,Steele,12
Minnesota,Stevens,5
Minnesota,Swift,7
Minnesota,Todd,10
Minnesota,Traverse,0
Minnesota,Wabasha,18
Minnesota,Wadena,8
Minnesota,Waseca,1
Minnesota,Washington,73
Minnesota,Watonwan,7
Minnesota,Wilkin,6
Minnesota,Winona,29
Minnesota,Wright,12
Minnesota,Yellow Medicine,22
Mississippi,Adams,13
Mississippi,Carroll,11
Mississippi,Choctaw,218
Mississippi,Clarke,5
Mississippi,Clay,6
Mississippi,Copiah,60
Mississippi,De Soto,28
Mississippi,Forrest,10
Mississippi,Franklin,2
Mississippi,Hancock,42
Mississippi,Harrison,4
Mississippi,Hinds,75
Mississippi,Holmes,5
Mississippi,Itawamba,10
Mississippi,Kemper,112
Mississippi,Lafayette,5
Mississippi,Lamar,5
Mississippi,Lauderdale,2
Mississippi,Lincoln,22
Mississippi,Lowndes,16
Mississippi,Marion,12
Mississippi,Marshall,13
Mississippi,Monroe,20
Mississippi,Noxubee,2
Mississippi,Panola,33
Mississippi,Pearl River,100
Mississippi,Perry,6
Mississippi,Pike,4
Mississippi,Stone,7
Mississippi,Tate,16
Mississippi,Tippah,211
Mississippi,Warren,6
Mississippi,Yalobusha,15
Mississippi,Yazoo,26
Missouri,Adair,6
Missouri,Andrew,40
Missouri,Barry,19
Missouri,Bates,38
Missouri,Benton,15
Missouri,Bollinger,8
Missouri,Boone,38
Missouri,Buchanan,13
Missouri,Butler,11
Missouri,Caldwell,7
Missouri,Callaway,127
Missouri,Camden,17
Missouri,Cape Girardeau,218
Missouri,Carter,10
Missouri,Cass,48
Missouri,Christian,28
Missouri,Clark,16
Missouri,Clay,72
Missouri,Cole,25
Missouri,Cooper,6
Missouri,Crawford,8
Missouri,Dade,5
Missouri,Dallas,6
