State,County,Number of Employees
Arkansas,Bradley,11
Arkansas,Calhoun,39
Arkansas,Carroll,6
Arkansas,Clark,21
Arkansas,Clay,4
Arkansas,Cleburne,11
Arkansas,Craighead,15
Arkansas,Crawford,44
Arkansas,Crittenden,34
Arkansas,Cross,2
Arkansas,Desha,18
Arkansas,Faulkner,15
Arkansas,Franklin,13
Arkansas,Fulton,6
Arkansas,Garland,243
Arkansas,Grant,17
Arkansas,Greene,10
Arkansas,Hempstead,4
Arkansas,Hot Spring,56
Arkansas,Howard,139
Arkansas,Independence,137
Arkansas,Izard,38
Arkansas,Jackson,6
Arkansas,Jefferson,5
Arkansas,Johnson,17
Arkansas,Lawrence,56
Arkansas,Lincoln,0
Arkansas,Little River,242
Arkansas,Logan,25
Arkansas,Lonoke,1
Arkansas,Marion,7
Arkansas,Miller,2
Arkansas,Montgomery,32
Arkansas,Nevada,2
Arkansas,Newton,8
Arkansas,Ouachita,37
Arkansas,Perry,10
Arkansas,Pike,26
Arkansas,Poinsett,7
Arkansas,Polk,42
Arkansas,Pope,30
Arkansas,Pulaski,493
Arkansas,Randolph,0
Arkansas,Saline,1050
Arkansas,Scott,0
Arkansas,Sebastian,55
Arkansas,Sevier,56
Arkansas,Sharp,3
Arkansas,St Francis,14
Arkansas,Stone,14
Arkansas,Van Buren,0
Arkansas,Washington,48
Arkansas,White,10
Arkansas,Yell,0
California,Alameda,334
California,Alpine,4
California,Amador,76
California,Butte,41
California,Calaveras,207
California,Contra Costa,154
California,Del Norte,8
California,El Dorado,66
California,Fresno,110
California,Glenn,23
California,Humboldt,32
California,Imperial,64
California,Inyo,508
California,Kern,2605
California,Lake,25
California,Lassen,25
California,Los Angeles,578
California,Madera,91
California,Marin,70
California,Mariposa,11
California,Mendocino,37
California,Merced,25
California,Mono,54
California,Monterey,181
California,Napa,104
California,Nevada,68
California,Orange,154
California,Placer,96
California,Plumas,44
California,Riverside,617
California,Sacramento,153
California,San Benito,150
California,San Bernardino,1907
California,San Diego,392
California,San Joaquin,89
California,San Luis Obispo,52
California,San Mateo,42
California,Santa Barbara,648
California,Santa Clara,465
California,Santa Cruz,233
California,Shasta,165
California,Sierra,60
California,Siskiyou,90
California,Solano,41
California,Sonoma,127
California,Stanislaus,39
California,Sutter,11
California,Tehama,14
California,Trinity,4
California,Tulare,17
California,Tuolumne,126
California,Ventura,241
California,Yolo,47
California,Yuba,131
Colorado,Adams,167
Colorado,Alamosa,18
Colorado,Arapahoe,66
Colorado,Archuleta,42
Colorado,Baca,0
Colorado,Bent,0
Colorado,Boulder,233
Colorado,Chaffee,25
Colorado,Clear Creek,832
Colorado,Conejos,16
Colorado,Costilla,19
Colorado,Custer,4
Colorado,Delta,279
Colorado,Denver,2
Colorado,Dolores,24
Colorado,Douglas,56
Colorado,Eagle,78
Colorado,El Paso,164
Colorado,Elbert,4
Colorado,Fremont,476
Colorado,Garfield,686
Colorado,Gilpin,51
Colorado,Grand,16
Colorado,Gunnison,458
Colorado,Hinsdale,10
Colorado,Huerfano,19
Colorado,Jackson,32
Colorado,Jefferson,284
Colorado,Kiowa,0
Colorado,Kit Carson,4
Colorado,La Plata,42
Colorado,Lake,768
Colorado,Larimer,326
Colorado,Las Animas,161
Colorado,Logan,2
Colorado,Mesa,297
Colorado,Mineral,116
Colorado,Moffat,628
Colorado,Montezuma,16
Colorado,Montrose,180
Colorado,Morgan,5
Colorado,Otero,5
Colorado,Ouray,74
Colorado,Park,69
Colorado,Pitkin,34
Colorado,Prowers,54
Colorado,Pueblo,34
Colorado,Rio Blanco,63
Colorado,Rio Grande,27
Colorado,Routt,469
Colorado,Saguache,54
Colorado,San Juan,246
Colorado,San Miguel,33
Colorado,Summit,33
Colorado,Teller,102
Colorado,Weld,139
Connecticut,Fairfield,63
Connecticut,Hartford,148
Connecticut,Litchfield,171
Connecticut,Middlesex,70
Connecticut,New Haven,219
Connecticut,New London,63
Connecticut,Tolland,33
Connecticut,Windham,52
Delaware,Kent,9
Delaware,New Castle,44
Delaware,Sussex,2
Florida,Alachua,59
Florida,Bay,41
Florida,Brevard,34
Florida,Broward,237
Florida,Calhoun,2
Florida,Charlotte,66
Florida,Citrus,76
Florida,Clay,363
Florida,Collier,61
Florida,Dade,1143
Florida,De Soto,9
Florida,Duval,8
Florida,Escambia,50
Florida,Gadsden,218
Florida,Glades,50
Florida,Hamilton,537
Florida,Hardee,149
Florida,Hendry,8
Florida,Hernando,566
Florida,Hillsborough,740
Florida,Indian River,1
Florida,Jackson,33
Florida,Lake,90
Florida,Lee,118
Florida,Leon,10
Florida,Levy,48
Florida,Manatee,115
Florida,Marion,228
Florida,Martin,0
Florida,Monroe,20
Florida,Palm Beach,18
Florida,Pasco,61
Florida,Polk,3165
Florida,Putnam,60
Florida,Santa Rosa,4
Florida,Sarasota,44
Florida,St Lucie,26
Florida,Sumter,113
Florida,Suwannee,21
Florida,Taylor,65
Florida,Walton,2
Georgia,Baldwin,3
Georgia,Barrow,9
Georgia,Bartow,191
Georgia,Bibb,23
Georgia,Brantley,8
Georgia,Carroll,11
Georgia,Cherokee,24
Georgia,Clarke,23
Georgia,Clayton,45
Georgia,Cobb,78
Georgia,Columbia,31
Georgia,Cook,4
Georgia,Coweta,15
Georgia,Crawford,28
Georgia,Dade,34
Georgia,De Kalb,116
Georgia,Decatur,483
Georgia,Dougherty,5
Georgia,Douglas,63
Georgia,Effingham,4
Georgia,Elbert,104
Georgia,Evans,3
Georgia,Fannin,14
Georgia,Fayette,59
Georgia,Floyd,46
Georgia,Forsyth,40
Georgia,Fulton,205
Georgia,Gilmer,63
Georgia,Glascock,62
Georgia,Gordon,32
Georgia,Grady,0
Georgia,Greene,8
Georgia,Gwinnett,117
Georgia,Habersham,6
Georgia,Hall,61
Georgia,Hart,56
Georgia,Henry,37
Georgia,Houston,148
Georgia,Jasper,41
Georgia,Jefferson,237
Georgia,Jones,106
Georgia,Lee,18
Georgia,Lincoln,47
Georgia,Long,2
Georgia,Lowndes,3
Georgia,Lumpkin,6
Georgia,Macon,37
Georgia,Madison,40
Georgia,Marion,34
Georgia,Monroe,67
Georgia,Montgomery,2
Georgia,Murray,35
Georgia,Muscogee,69
Georgia,Newton,15
Georgia,Oglethorpe,172
Georgia,Pickens,279
Georgia,Polk,59
Georgia,Rabun,25
Georgia,Richmond,122
Georgia,Rockdale,53
Georgia,Spalding,13
Georgia,Stephens,15
Georgia,Sumter,133
Georgia,Talbot,20
Georgia,Tattnall,1
Georgia,Taylor,13
Georgia,Thomas,220
Georgia,Towns,4
Georgia,Troup,22
Georgia,Twiggs,853
Georgia,Union,24
Georgia,Walker,33
Georgia,Ware,0
Georgia,Warren,123
Georgia,Washington,1012
Georgia,Whitfield,71
Georgia,Wilkes,20
Georgia,Wilkinson,1288
Hawaii,Hawaii,40
Hawaii,Honolulu,275
Hawaii,Kauai,15
Hawaii,Maui,36
Idaho,Ada,34
Idaho,Adams,8
Idaho,Bannock,87
Idaho,Benewah,35
Idaho,Bingham,140
Idaho,Blaine,19
Idaho,Boise,10
Idaho,Bonner,33
Idaho,Bonneville,33
Idaho,Boundary,0
Idaho,Butte,0
Idaho,Canyon,27
Idaho,Caribou,217
Idaho,Cassia,4
Idaho,Clark,5
Idaho,Clearwater,1
Idaho,Custer,498
Idaho,Elmore,19
Idaho,Franklin,11
Idaho,Fremont,11
Idaho,Gem,14
Idaho,Gooding,13
Idaho,Idaho,46
Idaho,Kootenai,41
Idaho,Latah,0
Idaho,Lemhi,16
Idaho,Lincoln,4
Idaho,Madison,3
Idaho,Minidoka,2
Idaho,Nez Perce,22
Idaho,Oneida,35
Idaho,Owyhee,169
Idaho,Power,10
Idaho,Shoshone,1398
Idaho,Twin Falls,10
Idaho,Valley,51
Idaho,Washington,2
Illinois,Adams,214
Illinois,Alexander,74
Illinois,Bond,9
Illinois,Boone,20
Illinois,Brown,2
Illinois,Bureau,10
Illinois,Calhoun,15
Illinois,Carroll,19
Illinois,Champaign,16
Illinois,Christian,978
Illinois,Clark,21
Illinois,Clay,16
Illinois,Clinton,637
Illinois,Coles,31
Illinois,Cook,514
Illinois,Crawford,6
Illinois,Cumberland,7
Illinois,De Kalb,22
Illinois,De Witt,4
Illinois,Douglas,414
Illinois,Du Page,76
Illinois,Fayette,17
Illinois,Ford,11
Illinois,Franklin,1808
Illinois,Fulton,329
Illinois,Gallatin,464
Illinois,Greene,18
Illinois,Grundy,10
Illinois,Hamilton,461
Illinois,Hancock,45
Illinois,Hardin,241
Illinois,Henderson,21
Illinois,Henry,18
Illinois,Jackson,348
Illinois,Jefferson,1185
Illinois,Jersey,5
Illinois,Jo Daviess,60
Illinois,Johnson,35
Illinois,Kane,110
Illinois,Kankakee,47
Illinois,Kendall,14
Illinois,Knox,6
Illinois,La Salle,594
Illinois,Lake,28
Illinois,Lawrence,7
Illinois,Lee,97
Illinois,Livingston,80
Illinois,Logan,285
Illinois,Macon,8
Illinois,Macoupin,951
Illinois,Madison,71
Illinois,Marshall,15
Illinois,Mason,8
Illinois,Massac,96
Illinois,McDonough,108
Illinois,McHenry,95
Illinois,McLean,25
Illinois,Menard,14
Illinois,Mercer,6
Illinois,Monroe,49
Illinois,Montgomery,53
Illinois,Moultrie,1
Illinois,Ogle,58
Illinois,Peoria,77
Illinois,Perry,1361
Illinois,Piatt,3
Illinois,Pike,41
Illinois,Pope,29
Illinois,Pulaski,128
Illinois,Putnam,4
Illinois,Randolph,1686
Illinois,Rock Island,72
Illinois,Saline,1376
Illinois,Sangamon,16
Illinois,Schuyler,4
Illinois,Scott,7
Illinois,Shelby,11
Illinois,St Clair,701
Illinois,Stephenson,22
Illinois,Tazewell,16
Illinois,Union,38
Illinois,Vermilion,70
Illinois,Wabash,876
Illinois,Warren,25
Illinois,Washington,200
Illinois,White,101
Illinois,Whiteside,26
Illinois,Will,156
Illinois,Williamson,861
Illinois,Winnebago,56
Illinois,Woodford,27
Indiana,Adams,24
Indiana,Allen,66
Indiana,Bartholomew,21
Indiana,Blackford,4
Indiana,Boone,5
Indiana,Carroll,24
Indiana,Cass,81
Indiana,Clark,264
Indiana,Clay,406
Indiana,Clinton,1
Indiana,Crawford,130
Indiana,Daviess,809
Indiana,De Kalb,20
Indiana,Dearborn,7
Indiana,Decatur,19
Indiana,Delaware,22
Indiana,Dubois,202
Indiana,Elkhart,30
Indiana,Fayette,5
Indiana,Floyd,4
Indiana,Fountain,12
Indiana,Franklin,16
Indiana,Fulton,5
Indiana,Gibson,6
Indiana,Grant,43
Indiana,Greene,559
Indiana,Hamilton,78
Indiana,Hancock,9
Indiana,Harrison,39
Indiana,Hendricks,7
Indiana,Henry,6
Indiana,Howard,14
Indiana,Huntington,33
Indiana,Jackson,12
Indiana,Jasper,21
Indiana,Jay,18
Indiana,Jennings,21
Indiana,Johnson,8
Indiana,Knox,368
Indiana,Kosciusko,14
Indiana,La Grange,0
Indiana,La Porte,14
Indiana,Lake,153
Indiana,Lawrence,223
Indiana,Madison,15
Indiana,Marion,78
Indiana,Marshall,11
Indiana,Martin,230
Indiana,Miami,20
Indiana,Monroe,168
Indiana,Montgomery,5
Indiana,Morgan,44
Indiana,Newton,25
Indiana,Noble,6
Indiana,Orange,18
Indiana,Owen,49
Indiana,Parke,7
Indiana,Perry,7
Indiana,Pike,826
Indiana,Porter,6
Indiana,Posey,3
Indiana,Pulaski,25
Indiana,Putnam,165
Indiana,Randolph,11
Indiana,Ripley,20
Indiana,Rush,11
Indiana,Scott,26
Indiana,Shelby,46
Indiana,Spencer,450
Indiana,St Joseph,24
Indiana,Starke,5
Indiana,Steuben,24
Indiana,Sullivan,349
Indiana,Switzerland,25
Indiana,Tippecanoe,31
Indiana,Union,3
Indiana,Vanderburgh,34
Indiana,Vermillion,350
Indiana,Vigo,92
Indiana,Wabash,8
Indiana,Warren,8
Indiana,Warrick,1504
Indiana,Washington,12
Indiana,Wayne,31
Indiana,Wells,4
Indiana,White,6
Indiana,Whitley,6
Iowa,Adair,48
Iowa,Adams,41
Iowa,Allamakee,39
Iowa,Appanoose,42
Iowa,Audubon,5
Iowa,Benton,28
Iowa,Black Hawk,74
Iowa,Boone,42
Iowa,Bremer,13
Iowa,Buchanan,52
Iowa,Buena Vista,11
Iowa,Butler,22
Iowa,Calhoun,0
Iowa,Carroll,9
Iowa,Cass,26
Iowa,Cedar,2
Iowa,Cerro Gordo,355
Iowa,Cherokee,13
Iowa,Chickasaw,19
Iowa,Clarke,9
Iowa,Clay,4
Iowa,Clayton,60
Iowa,Clinton,42
Iowa,Dallas,35
Iowa,Davis,4
Iowa,Decatur,21
Iowa,Delaware,73
Iowa,Des Moines,96
Iowa,Dickinson,23
Iowa,Dubuque,62
Iowa,Emmet,5
Iowa,Fayette,44
Iowa,Floyd,22
Iowa,Franklin,20
Iowa,Fremont,9
Iowa,Greene,17
Iowa,Grundy,1
Iowa,Guthrie,5
Iowa,Hamilton,29
Iowa,Hancock,13
Iowa,Hardin,134
Iowa,Harrison,35
Iowa,Henry,14
Iowa,Howard,23
Iowa,Humboldt,26
Iowa,Ida,0
Iowa,Iowa,6
Iowa,Jackson,41
Iowa,Jasper,17
Iowa,Jefferson,8
Iowa,Johnson,50
Iowa,Jones,34
Iowa,Keokuk,40
Iowa,Kossuth,1
Iowa,Lee,24
Iowa,Linn,60
Iowa,Louisa,18
Iowa,Lucas,0
Iowa,Lyon,8
Iowa,Madison,93
Iowa,Mahaska,15
Iowa,Marion,81
Iowa,Marshall,18
Iowa,Mills,1
Iowa,Mitchell,50
Iowa,Monona,5
Iowa,Monroe,126
Iowa,Montgomery,14
Iowa,Muscatine,68
Iowa,O Brien,3
Iowa,Osceola,10
Iowa,Page,16
Iowa,Palo Alto,10
Iowa,Plymouth,4
Iowa,Pocahontas,14
Iowa,Polk,145
Iowa,Pottawattamie,53
Iowa,Poweshiek,8
Iowa,Sac,22
Iowa,Scott,188
Iowa,Shelby,9
Iowa,Sioux,47
Iowa,Story,36
Iowa,Tama,10
Iowa,Taylor,10
Iowa,Union,22
Iowa,Van Buren,30
Iowa,Wapello,6
Iowa,Washington,31
Iowa,Webster,124
Iowa,Winneshiek,85
Iowa,Woodbury,8
Iowa,Worth,31
Iowa,Wright,26
Kansas,Allen,159
Kansas,Anderson,7
Kansas,Atchison,17
Kansas,Barber,25
Kansas,Barton,23
Kansas,Bourbon,94
Kansas,Brown,19
Kansas,Butler,17
Kansas,Chase,1
Kansas,Chautauqua,11
Kansas,Cherokee,41
Kansas,Cheyenne,2
Kansas,Clark,0
Kansas,Clay,9
Kansas,Cloud,21
Kansas,Coffey,7
Kansas,Cowley,42
Kansas,Crawford,205
Kansas,Decatur,3
Kansas,Dickinson,48
Kansas,Doniphan,8
Kansas,Douglas,40
Kansas,Edwards,2
Kansas,Elk,16
Kansas,Ellis,3
Kansas,Ellsworth,53
Kansas,Finney,9
Kansas,Ford,32
Kansas,Franklin,36
Kansas,Geary,15
Kansas,Graham,0
Kansas,Gray,1
Kansas,Greenwood,24
Kansas,Hamilton,5
Kansas,Harper,1
Kansas,Harvey,4
Kansas,Haskell,9
Kansas,Hodgeman,3
Kansas,Jackson,4
Kansas,Jefferson,48
Kansas,Jewell,26
Kansas,Johnson,116
Kansas,Kearny,8
Kansas,Kiowa,1
Kansas,Labette,29
Kansas,Leavenworth,38
Kansas,Lincoln,47
Kansas,Linn,34
Kansas,Logan,5
Kansas,Lyon,35
Kansas,Marion,22
Kansas,Marshall,47
Kansas,McPherson,21
Kansas,Meade,3
Kansas,Miami,14
Kansas,Montgomery,120
Kansas,Morris,5
Kansas,Nemaha,2
Kansas,Neosho,158
Kansas,Osage,7
Kansas,Ottawa,3
Kansas,Pawnee,5
Kansas,Phillips,3
Kansas,Pottawatomie,27
Kansas,Pratt,19
Kansas,Reno,166
Kansas,Republic,10
Kansas,Rice,201
Kansas,Riley,57
Kansas,Saline,17
Kansas,Sedgwick,90
Kansas,Seward,7
Kansas,Shawnee,58
Kansas,Sheridan,0
Kansas,Sherman,4
Kansas,Smith,1
Kansas,Stafford,0
Kansas,Sumner,5
Kansas,Trego,3
Kansas,Wabaunsee,2
Kansas,Wallace,0
Kansas,Washington,7
Kansas,Wilson,153
Kansas,Woodson,11
Kansas,Wyandotte,201
Kentucky,Adair,12
Kentucky,Allen,15
Kentucky,Anderson,11
Kentucky,Barren,9
Kentucky,Bath,0
Kentucky,Bell,1591
Kentucky,Boone,20
Kentucky,Bourbon,8
Kentucky,Boyd,214
Kentucky,Boyle,16
Kentucky,Breathitt,972
Kentucky,Breckinridge,32
Kentucky,Bullitt,86
Kentucky,Butler,310
Kentucky,Caldwell,62
Kentucky,Calloway,5
Kentucky,Carlisle,12
Kentucky,Carroll,19
Kentucky,Carter,104
Kentucky,Casey,9
Kentucky,Christian,112
Kentucky,Clay,712
Kentucky,Clinton,10
Kentucky,Crittenden,34
Kentucky,Cumberland,5
Kentucky,Daviess,617
Kentucky,Edmonson,16
Kentucky,Elliott,178
Kentucky,Estill,134
Kentucky,Fayette,37
Kentucky,Fleming,6
Kentucky,Floyd,1899
Kentucky,Franklin,19
Kentucky,Gallatin,2
Kentucky,Garrard,11
Kentucky,Graves,57
Kentucky,Grayson,23
Kentucky,Green,9
Kentucky,Greenup,27
Kentucky,Hancock,15
Kentucky,Hardin,50
Kentucky,Harlan,3624
Kentucky,Harrison,4
Kentucky,Hart,24
Kentucky,Henderson,164
Kentucky,Henry,11
Kentucky,Hickman,0
Kentucky,Hopkins,1627
Kentucky,Jackson,124
Kentucky,Jefferson,185
Kentucky,Jessamine,30
Kentucky,Johnson,329
Kentucky,Knott,1712
Kentucky,Knox,990
Kentucky,Laurel,326
Kentucky,Lawrence,286
Kentucky,Lee,85
Kentucky,Leslie,1492
Kentucky,Letcher,2091
Kentucky,Livingston,253
Kentucky,Logan,24
Kentucky,Lyon,0
Kentucky,Madison,54
Kentucky,Magoffin,623
Kentucky,Marion,13
Kentucky,Martin,2712
Kentucky,Mason,233
Kentucky,McCracken,1
Kentucky,McCreary,364
Kentucky,McLean,54
Kentucky,Meade,48
Kentucky,Menifee,19
Kentucky,Mercer,8
Kentucky,Metcalfe,11
Kentucky,Monroe,5
Kentucky,Montgomery,25
Kentucky,Morgan,198
Kentucky,Muhlenberg,1699
Kentucky,Nelson,17
Kentucky,Ohio,1027
Kentucky,Oldham,75
Kentucky,Owsley,79
Kentucky,Pendleton,183
Kentucky,Perry,1747
Kentucky,Pike,7805
Kentucky,Powell,33
Kentucky,Pulaski,472
Kentucky,Rockcastle,121
Kentucky,Rowan,0
Kentucky,Scott,17
Kentucky,Simpson,9
Kentucky,Spencer,5
Kentucky,Taylor,5
Kentucky,Todd,6
Kentucky,Trigg,8
Kentucky,Union,1852
Kentucky,Warren,31
Kentucky,Washington,6
Kentucky,Wayne,74
Kentucky,Webster,725
Kentucky,Whitley,791
Kentucky,Wolfe,116
Louisiana,Allen,12
Louisiana,Ascension,185
Louisiana,Assumption,11
Louisiana,Beauregard,6
Louisiana,Bienville,1
Louisiana,Bossier,9
Louisiana,Caddo,1
Louisiana,Calcasieu,66
Louisiana,Caldwell,127
Louisiana,Cameron,8
Louisiana,Catahoula,24
Louisiana,Claiborne,0
Louisiana,De Soto,0
Louisiana,East Baton Rouge,74
Louisiana,East Feliciana,37
Louisiana,Iberia,520
Louisiana,Jefferson Davis,8
Louisiana,La Salle,21
Louisiana,Lafayette,7
Louisiana,Livingston,10
Louisiana,Morehouse,1
Louisiana,Natchitoches,3
Louisiana,Orleans,336
Louisiana,Ouachita,35
Louisiana,Plaquemines,7
Louisiana,Pointe Coupee,91
Louisiana,Rapides,106
Louisiana,Red River,5
Louisiana,Sabine,3
Louisiana,St Bernard,10
Louisiana,St Helena,100
Louisiana,St James,457
Louisiana,St Martin,2
Louisiana,St Mary,200
Louisiana,St Tammany,50
Louisiana,Tangipahoa,15
Louisiana,Terrebonne,62
Louisiana,Vermilion,12
Louisiana,Vernon,41
Louisiana,Washington,84
Louisiana,Webster,95
Louisiana,West Baton Rouge,23
Louisiana,West Feliciana,19
Louisiana,Winn,16
Maine,Androscoggin,42
Maine,Aroostook,104
Maine,Cumberland,105
Maine,Franklin,27
Maine,Hancock,35
Maine,Kennebec,83
Maine,Knox,127
Maine,Lincoln,12
Maine,Oxford,58
Maine,Penobscot,43
Maine,Piscataquis,17
Maine,Sagadahoc,11
Maine,Somerset,19
Maine,Waldo,19
Maine,Washington,27
Maine,York,33
Maryland,Allegany,272
Maryland,Anne Arundel,117
Maryland,Baltimore,399
Maryland,Carroll,196
Maryland,Cecil,122
Maryland,Charles,71
Maryland,Dorchester,6
Maryland,Frederick,270
Maryland,Garrett,638
Maryland,Harford,84
Maryland,Howard,4
Maryland,Kent,0
Maryland,Montgomery,120
Maryland,Prince Georges,257
Maryland,Queen Annes,33
Maryland,St Marys,49
Maryland,Washington,178
Maryland,Wicomico,3
Maryland,Worcester,14
Massachusetts,Barnstable,21
Massachusetts,Berkshire,247
Massachusetts,Bristol,68
Massachusetts,Dukes,23
Massachusetts,Essex,61
Massachusetts,Franklin,22
Massachusetts,Hampden,76
Massachusetts,Hampshire,34
Massachusetts,Middlesex,219
Massachusetts,Nantucket,0
Massachusetts,Norfolk,85
Massachusetts,Plymouth,77
Massachusetts,Suffolk,3
Massachusetts,Worcester,132
Michigan,Alger,4
Michigan,Allegan,28
Michigan,Alpena,514
Michigan,Antrim,6
Michigan,Arenac,19
Michigan,Baraga,6
Michigan,Barry,6
Michigan,Bay,50
Michigan,Berrien,70
Michigan,Branch,12
Michigan,Calhoun,35
Michigan,Cass,19
Michigan,Charlevoix,131
Michigan,Cheboygan,4
Michigan,Chippewa,62
Michigan,Clare,13
Michigan,Clinton,21
Michigan,Delta,27
Michigan,Dickinson,38
Michigan,Eaton,21
Michigan,Emmet,3
Michigan,Genesee,0
Michigan,Gogebic,27
Michigan,Grand Traverse,15
Michigan,Gratiot,8
Michigan,Hillsdale,9
Michigan,Houghton,23
Michigan,Huron,21
Michigan,Ingham,25
Michigan,Ionia,13
Michigan,Iosco,109
Michigan,Iron,10
Michigan,Isabella,24
Michigan,Jackson,18
Michigan,Kalamazoo,28
Michigan,Kalkaska,0
Michigan,Kent,92
Michigan,Keweenaw,12
Michigan,Lake,6
Michigan,Lapeer,20
Michigan,Leelanau,8
Michigan,Lenawee,8
Michigan,Livingston,37
Michigan,Luce,5
Michigan,Mackinac,96
Michigan,Macomb,18
Michigan,Manistee,2
Michigan,Marquette,2211
Michigan,Mason,4
Michigan,Mecosta,16
Michigan,Menominee,7
Michigan,Missaukee,6
Michigan,Monroe,222
Michigan,Montcalm,9
Michigan,Muskegon,52
Michigan,Newaygo,6
Michigan,Oakland,180
Michigan,Oceana,21
Michigan,Ogemaw,7
Michigan,Ontonagon,26
Michigan,Osceola,5
Michigan,Otsego,10
Michigan,Ottawa,82
Michigan,Presque Isle,385
Michigan,Roscommon,8
Michigan,Saginaw,1
Michigan,Sanilac,10
Michigan,Schoolcraft,107
Michigan,Shiawassee,8
Michigan,St Clair,8
Michigan,St Joseph,8
Michigan,Tuscola,29
Michigan,Van Buren,14
Michigan,Washtenaw,41
Michigan,Wayne,389
Michigan,Wexford,21
Minnesota,Aitkin,2
Minnesota,Anoka,0
Minnesota,Becker,11
Minnesota,Beltrami,7
Minnesota,Benton,20
Minnesota,Big Stone,29
Minnesota,Blue Earth,57
Minnesota,Brown,13
Minnesota,Carlton,22
Minnesota,Carver,14
Minnesota,Cass,3
Minnesota,Chippewa,0
Minnesota,Chisago,8
Minnesota,Clay,74
Minnesota,Clearwater,5
Minnesota,Cook,7
Minnesota,Cottonwood,10
Minnesota,Crow Wing,46
Minnesota,Dakota,60
Minnesota,Dodge,20
Minnesota,Douglas,4
Minnesota,Faribault,0
Minnesota,Fillmore,67
Minnesota,Freeborn,5
Minnesota,Goodhue,30
Minnesota,Grant,0
Minnesota,Hennepin,51
Minnesota,Houston,47
Minnesota,Hubbard,12
Minnesota,Isanti,0
Minnesota,Itasca,341
Minnesota,Jackson,5
Minnesota,Kanabec,12
Minnesota,Kandiyohi,17
Minnesota,Kittson,5
Minnesota,Koochiching,5
Minnesota,Lac qui Parle,6
Minnesota,Lake,537
Minnesota,Lake of the Woods,3
Minnesota,Le Sueur,100
Minnesota,Lincoln,0
Minnesota,Lyon,12
Minnesota,Mahnomen,2
Minnesota,Marshall,9
Minnesota,Martin,6
Minnesota,McLeod,14
Minnesota,Meeker,8
Minnesota,Mille Lacs,15
Minnesota,Morrison,29
Minnesota,Mower,21
Minnesota,Nicollet,23
Minnesota,Norman,1
Minnesota,Olmsted,54
Minnesota,Otter Tail,13
Minnesota,Pennington,9
Minnesota,Pine,2
Minnesota,Pipestone,0
Minnesota,Polk,21
Minnesota,Pope,4
Minnesota,Ramsey,15
Minnesota,Red Lake,10
Minnesota,Redwood,10
Minnesota,Renville,17
Minnesota,Rice,12
Minnesota,Rock,23
Minnesota,Roseau,5
Minnesota,Scott,66
Minnesota,Sherburne,28
Minnesota,Sibley,0
Minnesota,St Louis,5076
Minnesota,Stearns,123
Minnesota,Steele,15
Minnesota,Stevens,1
Minnesota,Swift,0
Minnesota,Todd,12
Minnesota,Wabasha,21
Minnesota,Wadena,6
Minnesota,Waseca,1
Minnesota,Washington,83
Minnesota,Watonwan,1
Minnesota,Wilkin,4
Minnesota,Winona,25
Minnesota,Wright,15
Minnesota,Yellow Medicine,28
Mississippi,Adams,49
Mississippi,Benton,5
Mississippi,Carroll,21
Mississippi,Clay,26
Mississippi,Copiah,85
Mississippi,De Soto,33
Mississippi,Forrest,48
Mississippi,Hancock,3
Mississippi,Harrison,2
Mississippi,Hinds,139
Mississippi,Holmes,18
Mississippi,Itawamba,23
Mississippi,Jackson,3
