State,County,Number of Employees
Arizona,Navajo,856
Arizona,Pima,1340
Arizona,Pinal,1184
Arizona,Santa Cruz,19
Arizona,Yavapai,902
Arizona,Yuma,61
Arkansas,Arkansas,1
Arkansas,Baxter,29
Arkansas,Benton,24
Arkansas,Bradley,17
Arkansas,Calhoun,18
Arkansas,Carroll,15
Arkansas,Clark,5
Arkansas,Cleburne,5
Arkansas,Conway,14
Arkansas,Craighead,34
Arkansas,Crawford,45
Arkansas,Crittenden,40
Arkansas,Cross,14
Arkansas,Desha,2
Arkansas,Faulkner,24
Arkansas,Franklin,23
Arkansas,Garland,94
Arkansas,Grant,24
Arkansas,Greene,10
Arkansas,Hot Spring,69
Arkansas,Howard,7
Arkansas,Independence,112
Arkansas,Izard,20
Arkansas,Jackson,3
Arkansas,Jefferson,3
Arkansas,Johnson,7
Arkansas,Lawrence,47
Arkansas,Lincoln,9
Arkansas,Little River,203
Arkansas,Logan,84
Arkansas,Marion,2
Arkansas,Montgomery,38
Arkansas,Nevada,24
Arkansas,Ouachita,43
Arkansas,Pike,13
Arkansas,Poinsett,33
Arkansas,Polk,2
Arkansas,Pope,58
Arkansas,Pulaski,455
Arkansas,Randolph,6
Arkansas,Saline,213
Arkansas,Searcy,2
Arkansas,Sebastian,173
Arkansas,Sevier,11
Arkansas,Sharp,6
Arkansas,Stone,333
Arkansas,Van Buren,13
Arkansas,Washington,47
Arkansas,White,35
California,Alameda,201
California,Alpine,0
California,Amador,99
California,Butte,58
California,Calaveras,26
California,Colusa,9
California,Contra Costa,99
California,Del Norte,15
California,El Dorado,47
California,Fresno,88
California,Glenn,36
California,Humboldt,79
California,Imperial,103
California,Inyo,186
California,Kern,1470
California,Lake,98
California,Lassen,33
California,Los Angeles,530
California,Madera,44
California,Marin,45
California,Mariposa,20
California,Mendocino,57
California,Merced,56
California,Modoc,44
California,Mono,40
California,Monterey,123
California,Napa,84
California,Nevada,69
California,Orange,139
California,Placer,68
California,Plumas,26
California,Riverside,549
California,Sacramento,237
California,San Benito,156
California,San Bernardino,1375
California,San Diego,359
California,San Francisco,6
California,San Joaquin,191
California,San Luis Obispo,44
California,San Mateo,41
California,Santa Barbara,365
California,Santa Clara,317
California,Santa Cruz,181
California,Shasta,223
California,Sierra,12
California,Siskiyou,52
California,Solano,82
California,Sonoma,152
California,Stanislaus,54
California,Sutter,13
California,Tehama,39
California,Trinity,13
California,Tulare,79
California,Tuolumne,76
California,Ventura,181
California,Yolo,104
California,Yuba,91
Colorado,Adams,180
Colorado,Alamosa,45
Colorado,Arapahoe,27
Colorado,Archuleta,29
Colorado,Baca,6
Colorado,Boulder,160
Colorado,Chaffee,32
Colorado,Clear Creek,348
Colorado,Conejos,13
Colorado,Custer,2
Colorado,Delta,232
Colorado,Denver,16
Colorado,Dolores,3
Colorado,Douglas,15
Colorado,Eagle,16
Colorado,El Paso,91
Colorado,Elbert,2
Colorado,Fremont,322
Colorado,Garfield,60
Colorado,Grand,17
Colorado,Gunnison,543
Colorado,Huerfano,4
Colorado,Jackson,4
Colorado,Jefferson,221
Colorado,Kit Carson,3
Colorado,La Plata,104
Colorado,Lake,19
Colorado,Larimer,404
Colorado,Las Animas,46
Colorado,Lincoln,1
Colorado,Logan,6
Colorado,Mesa,91
Colorado,Moffat,435
Colorado,Montezuma,45
Colorado,Montrose,53
Colorado,Morgan,13
Colorado,Otero,5
Colorado,Ouray,2
Colorado,Park,22
Colorado,Phillips,2
Colorado,Prowers,45
Colorado,Pueblo,63
Colorado,Rio Blanco,197
Colorado,Rio Grande,9
Colorado,Routt,465
Colorado,Saguache,2
Colorado,San Juan,0
Colorado,San Miguel,4
Colorado,Sedgwick,2
Colorado,Summit,38
Colorado,Teller,276
Colorado,Weld,161
Connecticut,Fairfield,39
Connecticut,Hartford,131
Connecticut,Litchfield,150
Connecticut,Middlesex,23
Connecticut,New Haven,232
Connecticut,New London,30
Connecticut,Tolland,101
Connecticut,Windham,83
Delaware,Kent,22
Delaware,New Castle,65
Delaware,Sussex,15
Florida,Alachua,119
Florida,Bay,3
Florida,Brevard,36
Florida,Broward,22
Florida,Calhoun,2
Florida,Charlotte,70
Florida,Citrus,84
Florida,Clay,260
Florida,Collier,56
Florida,Columbia,3
Florida,Dade,1025
Florida,De Soto,10
Florida,Dixie,4
Florida,Duval,9
Florida,Escambia,18
Florida,Franklin,0
Florida,Gadsden,116
Florida,Gilchrist,2
Florida,Glades,40
Florida,Hamilton,212
Florida,Hardee,153
Florida,Hendry,4
Florida,Hernando,465
Florida,Hillsborough,149
Florida,Indian River,2
Florida,Jackson,73
Florida,Jefferson,2
Florida,Lafayette,7
Florida,Lake,119
Florida,Lee,210
Florida,Leon,1
Florida,Levy,31
Florida,Manatee,24
Florida,Marion,196
Florida,Martin,10
Florida,Monroe,20
Florida,Okaloosa,8
Florida,Okeechobee,14
Florida,Orange,31
Florida,Palm Beach,92
Florida,Pasco,35
Florida,Polk,1611
Florida,Putnam,64
Florida,Santa Rosa,35
Florida,Sarasota,49
Florida,St Lucie,34
Florida,Sumter,92
Florida,Suwannee,47
Florida,Taylor,76
Florida,Volusia,1
Florida,Walton,15
Florida,Washington,16
Georgia,Baldwin,8
Georgia,Banks,0
Georgia,Barrow,19
Georgia,Bartow,115
Georgia,Berrien,2
Georgia,Bibb,51
Georgia,Brantley,6
Georgia,Calhoun,4
Georgia,Carroll,22
Georgia,Catoosa,13
Georgia,Chatham,67
Georgia,Cherokee,31
Georgia,Clarke,20
Georgia,Clayton,112
Georgia,Cobb,68
Georgia,Columbia,31
Georgia,Cook,5
Georgia,Coweta,16
Georgia,Crawford,41
Georgia,De Kalb,67
Georgia,Decatur,268
Georgia,Dougherty,4
Georgia,Douglas,58
Georgia,Echols,7
Georgia,Effingham,16
Georgia,Elbert,131
Georgia,Evans,2
Georgia,Fayette,41
Georgia,Floyd,19
Georgia,Forsyth,66
Georgia,Fulton,148
Georgia,Gilmer,43
Georgia,Glascock,113
Georgia,Greene,10
Georgia,Gwinnett,114
Georgia,Habersham,17
Georgia,Hall,55
Georgia,Hancock,13
Georgia,Haralson,5
Georgia,Harris,14
Georgia,Hart,60
Georgia,Heard,9
Georgia,Henry,39
Georgia,Houston,115
Georgia,Jackson,30
Georgia,Jasper,30
Georgia,Jefferson,169
Georgia,Jones,114
Georgia,Lee,13
Georgia,Long,9
Georgia,Lumpkin,10
Georgia,Macon,17
Georgia,Madison,4
Georgia,Marion,34
Georgia,Monroe,46
Georgia,Montgomery,6
Georgia,Morgan,9
Georgia,Murray,48
Georgia,Muscogee,55
Georgia,Newton,17
Georgia,Oglethorpe,202
Georgia,Paulding,16
Georgia,Pickens,281
Georgia,Polk,24
Georgia,Rabun,15
Georgia,Richmond,103
Georgia,Rockdale,4
Georgia,Spalding,16
Georgia,Stephens,11
Georgia,Sumter,159
Georgia,Talbot,86
Georgia,Taylor,31
Georgia,Thomas,275
Georgia,Toombs,1
Georgia,Towns,11
Georgia,Troup,13
Georgia,Twiggs,355
Georgia,Union,13
Georgia,Walker,14
Georgia,Warren,94
Georgia,Washington,839
Georgia,White,5
Georgia,Whitfield,77
Georgia,Wilkes,15
Georgia,Wilkinson,773
Hawaii,Hawaii,110
Hawaii,Honolulu,169
Hawaii,Kauai,22
Hawaii,Maui,48
Idaho,Ada,207
Idaho,Adams,0
Idaho,Bannock,79
Idaho,Bear Lake,10
Idaho,Benewah,49
Idaho,Bingham,19
Idaho,Blaine,18
Idaho,Boise,0
Idaho,Bonner,32
Idaho,Bonneville,56
Idaho,Boundary,4
Idaho,Canyon,73
Idaho,Caribou,376
Idaho,Cassia,101
Idaho,Clark,8
Idaho,Custer,145
Idaho,Elmore,8
Idaho,Franklin,32
Idaho,Fremont,4
Idaho,Gem,14
Idaho,Gooding,2
Idaho,Idaho,34
Idaho,Jefferson,7
Idaho,Kootenai,34
Idaho,Latah,8
Idaho,Lemhi,18
Idaho,Lewis,2
Idaho,Lincoln,4
Idaho,Madison,23
Idaho,Minidoka,25
Idaho,Nez Perce,51
Idaho,Oneida,44
Idaho,Owyhee,15
Idaho,Payette,6
Idaho,Power,11
Idaho,Shoshone,302
Idaho,Teton,6
Idaho,Twin Falls,21
Idaho,Valley,14
Idaho,Washington,8
Illinois,Adams,166
Illinois,Alexander,44
Illinois,Bond,17
Illinois,Boone,27
Illinois,Bureau,5
Illinois,Carroll,9
Illinois,Champaign,14
Illinois,Christian,17
Illinois,Clark,42
Illinois,Clinton,0
Illinois,Coles,23
Illinois,Cook,426
Illinois,Crawford,7
Illinois,Cumberland,13
Illinois,De Kalb,39
Illinois,Douglas,11
Illinois,Du Page,5
Illinois,Fayette,8
Illinois,Ford,7
Illinois,Franklin,19
Illinois,Fulton,12
Illinois,Gallatin,354
Illinois,Greene,14
Illinois,Grundy,32
Illinois,Hancock,31
Illinois,Hardin,151
Illinois,Henderson,11
Illinois,Henry,16
Illinois,Iroquois,6
Illinois,Jackson,75
Illinois,Jefferson,197
Illinois,Jersey,16
Illinois,Jo Daviess,22
Illinois,Johnson,42
Illinois,Kane,136
Illinois,Kankakee,73
Illinois,Kendall,19
Illinois,Knox,2
Illinois,La Salle,493
Illinois,Lake,62
Illinois,Lawrence,15
Illinois,Lee,163
Illinois,Livingston,54
Illinois,Logan,21
Illinois,Macon,3
Illinois,Macoupin,506
Illinois,Madison,76
Illinois,Marshall,18
Illinois,Mason,6
Illinois,Massac,114
Illinois,McDonough,96
Illinois,McHenry,174
Illinois,McLean,41
Illinois,Menard,16
Illinois,Monroe,12
Illinois,Montgomery,263
Illinois,Ogle,70
Illinois,Peoria,17
Illinois,Perry,48
Illinois,Piatt,3
Illinois,Pike,39
Illinois,Pope,13
Illinois,Pulaski,56
Illinois,Putnam,9
Illinois,Randolph,249
Illinois,Rock Island,54
Illinois,Saline,1012
Illinois,Sangamon,223
Illinois,Schuyler,0
Illinois,Scott,9
Illinois,Shelby,15
Illinois,St Clair,101
Illinois,Stephenson,14
Illinois,Tazewell,39
Illinois,Union,33
Illinois,Vermilion,244
Illinois,Wabash,212
Illinois,Warren,14
Illinois,White,217
Illinois,Whiteside,13
Illinois,Will,276
Illinois,Williamson,23
Illinois,Winnebago,87
Illinois,Woodford,27
Indiana,Adams,22
Indiana,Allen,96
Indiana,Bartholomew,24
Indiana,Blackford,9
Indiana,Boone,12
Indiana,Carroll,32
Indiana,Cass,118
Indiana,Clark,302
Indiana,Clay,90
Indiana,Crawford,125
Indiana,Daviess,249
Indiana,De Kalb,21
Indiana,Dearborn,8
Indiana,Decatur,14
Indiana,Delaware,27
Indiana,Dubois,7
Indiana,Elkhart,34
Indiana,Fayette,5
Indiana,Floyd,9
Indiana,Franklin,20
Indiana,Fulton,7
Indiana,Gibson,665
Indiana,Grant,50
Indiana,Greene,59
Indiana,Hamilton,165
Indiana,Hancock,7
Indiana,Harrison,82
Indiana,Hendricks,12
Indiana,Henry,6
Indiana,Howard,23
Indiana,Huntington,24
Indiana,Jackson,5
Indiana,Jasper,17
Indiana,Jay,23
Indiana,Jennings,21
Indiana,Johnson,14
Indiana,Knox,621
Indiana,Kosciusko,24
Indiana,La Grange,3
Indiana,La Porte,6
Indiana,Lake,66
Indiana,Lawrence,242
Indiana,Madison,33
Indiana,Marion,131
Indiana,Marshall,10
Indiana,Martin,75
Indiana,Miami,32
Indiana,Monroe,166
Indiana,Montgomery,12
Indiana,Morgan,81
Indiana,Newton,15
Indiana,Noble,14
Indiana,Ohio,1
Indiana,Orange,34
Indiana,Owen,14
Indiana,Parke,32
Indiana,Pike,488
Indiana,Porter,11
Indiana,Posey,6
Indiana,Pulaski,30
Indiana,Putnam,176
Indiana,Randolph,12
Indiana,Ripley,23
Indiana,Rush,7
Indiana,Scott,25
Indiana,Shelby,36
Indiana,Spencer,78
Indiana,St Joseph,11
Indiana,Starke,3
Indiana,Steuben,21
Indiana,Sullivan,121
Indiana,Switzerland,53
Indiana,Tippecanoe,26
Indiana,Vanderburgh,29
Indiana,Vermillion,14
Indiana,Vigo,260
Indiana,Wabash,4
Indiana,Warren,23
Indiana,Warrick,138
Indiana,Washington,9
Indiana,Wayne,23
Indiana,Wells,12
Indiana,White,13
Indiana,Whitley,3
Iowa,Adair,157
Iowa,Appanoose,15
Iowa,Benton,17
Iowa,Black Hawk,46
Iowa,Buena Vista,2
Iowa,Butler,5
Iowa,Carroll,6
Iowa,Cedar,2
Iowa,Cerro Gordo,240
Iowa,Cherokee,5
Iowa,Chickasaw,6
Iowa,Clay,15
Iowa,Clinton,41
Iowa,Dallas,7
Iowa,Decatur,0
Iowa,Delaware,14
Iowa,Des Moines,122
Iowa,Dickinson,13
Iowa,Dubuque,17
Iowa,Emmet,19
Iowa,Fayette,63
Iowa,Floyd,41
Iowa,Greene,9
Iowa,Guthrie,10
Iowa,Hamilton,15
Iowa,Hancock,2
Iowa,Hardin,118
Iowa,Harrison,12
Iowa,Henry,8
Iowa,Humboldt,9
Iowa,Iowa,4
Iowa,Jackson,9
Iowa,Jasper,28
Iowa,Jefferson,1
Iowa,Johnson,64
Iowa,Jones,56
Iowa,Keokuk,15
Iowa,Kossuth,9
Iowa,Lee,8
Iowa,Linn,46
Iowa,Louisa,23
Iowa,Lyon,6
Iowa,Madison,5
Iowa,Marion,69
Iowa,Marshall,19
Iowa,Mitchell,55
Iowa,Muscatine,60
Iowa,O Brien,3
Iowa,Osceola,2
Iowa,Palo Alto,2
Iowa,Plymouth,7
Iowa,Pocahontas,34
Iowa,Polk,181
Iowa,Pottawattamie,2
Iowa,Poweshiek,10
Iowa,Sac,12
Iowa,Scott,203
Iowa,Sioux,19
Iowa,Story,66
Iowa,Tama,2
Iowa,Van Buren,34
Iowa,Wapello,12
Iowa,Webster,103
Iowa,Winneshiek,46
Iowa,Woodbury,12
Iowa,Worth,7
Iowa,Wright,6
Kansas,Allen,160
Kansas,Atchison,20
Kansas,Barber,23
Kansas,Barton,12
Kansas,Bourbon,25
Kansas,Butler,32
Kansas,Chase,39
Kansas,Cherokee,8
Kansas,Clay,6
Kansas,Cloud,6
Kansas,Cowley,20
Kansas,Crawford,67
Kansas,Dickinson,41
Kansas,Doniphan,26
Kansas,Douglas,8
Kansas,Edwards,4
Kansas,Ellis,16
Kansas,Ellsworth,54
Kansas,Finney,26
Kansas,Ford,13
Kansas,Franklin,36
Kansas,Geary,4
Kansas,Gray,2
Kansas,Hamilton,11
Kansas,Harper,3
Kansas,Jefferson,35
Kansas,Jewell,6
Kansas,Johnson,172
Kansas,Kearny,3
Kansas,Kiowa,1
Kansas,Labette,7
Kansas,Lincoln,29
Kansas,Linn,46
Kansas,Lyon,18
Kansas,Marion,25
Kansas,Marshall,34
Kansas,McPherson,28
Kansas,Miami,29
Kansas,Montgomery,99
Kansas,Nemaha,1
Kansas,Neosho,114
Kansas,Norton,2
Kansas,Osage,13
Kansas,Osborne,1
Kansas,Pawnee,2
Kansas,Phillips,2
Kansas,Pottawatomie,0
Kansas,Pratt,8
Kansas,Reno,45
Kansas,Republic,3
Kansas,Rice,43
Kansas,Riley,27
Kansas,Saline,8
Kansas,Sedgwick,43
Kansas,Seward,2
Kansas,Shawnee,62
Kansas,Sherman,1
Kansas,Smith,3
Kansas,Sumner,10
Kansas,Thomas,5
Kansas,Trego,1
Kansas,Wabaunsee,3
Kansas,Washington,2
Kansas,Wilson,98
Kansas,Wyandotte,78
Kentucky,Adair,25
Kentucky,Allen,5
Kentucky,Anderson,18
Kentucky,Barren,6
Kentucky,Bell,498
Kentucky,Boone,34
Kentucky,Bourbon,38
Kentucky,Boyd,204
Kentucky,Boyle,17
Kentucky,Breathitt,122
Kentucky,Breckinridge,24
Kentucky,Bullitt,85
Kentucky,Butler,0
Kentucky,Caldwell,49
Kentucky,Calloway,4
Kentucky,Campbell,5
Kentucky,Carlisle,17
Kentucky,Carroll,19
Kentucky,Carter,63
Kentucky,Casey,23
Kentucky,Christian,41
Kentucky,Clay,113
Kentucky,Clinton,16
Kentucky,Crittenden,13
Kentucky,Daviess,26
Kentucky,Elliott,0
Kentucky,Estill,25
Kentucky,Fayette,40
Kentucky,Fleming,16
Kentucky,Floyd,671
Kentucky,Franklin,24
Kentucky,Gallatin,43
Kentucky,Garrard,13
Kentucky,Graves,53
Kentucky,Grayson,44
Kentucky,Green,16
Kentucky,Greenup,0
Kentucky,Hancock,10
Kentucky,Hardin,50
Kentucky,Harlan,1637
Kentucky,Hart,34
Kentucky,Henderson,207
Kentucky,Henry,23
Kentucky,Hopkins,489
Kentucky,Jackson,41
Kentucky,Jefferson,244
Kentucky,Jessamine,24
Kentucky,Johnson,113
Kentucky,Knott,1531
Kentucky,Knox,178
Kentucky,Laurel,22
Kentucky,Lawrence,162
Kentucky,Lee,23
Kentucky,Leslie,743
Kentucky,Letcher,1374
Kentucky,Lewis,2
Kentucky,Livingston,387
Kentucky,Logan,12
Kentucky,Madison,38
Kentucky,Magoffin,3
Kentucky,Marion,7
Kentucky,Martin,1022
Kentucky,Mason,206
Kentucky,McCracken,12
Kentucky,McCreary,2
Kentucky,McLean,26
Kentucky,Meade,95
Kentucky,Menifee,14
Kentucky,Mercer,14
Kentucky,Monroe,5
Kentucky,Montgomery,13
Kentucky,Morgan,17
Kentucky,Muhlenberg,431
Kentucky,Nelson,19
Kentucky,Ohio,92
Kentucky,Oldham,45
Kentucky,Owsley,12
Kentucky,Pendleton,229
Kentucky,Perry,1691
Kentucky,Pike,4238
Kentucky,Powell,45
Kentucky,Pulaski,134
Kentucky,Rockcastle,9
Kentucky,Scott,49
Kentucky,Simpson,10
Kentucky,Taylor,2
Kentucky,Todd,4
Kentucky,Trigg,11
Kentucky,Trimble,5
Kentucky,Union,585
Kentucky,Warren,53
Kentucky,Washington,10
Kentucky,Wayne,23
Kentucky,Webster,725
Kentucky,Whitley,78
Kentucky,Wolfe,0
Louisiana,Allen,8
Louisiana,Ascension,23
Louisiana,Assumption,12
Louisiana,Beauregard,9
Louisiana,Bienville,4
Louisiana,Bossier,5
Louisiana,Caddo,1
Louisiana,Calcasieu,54
Louisiana,Cameron,0
Louisiana,Catahoula,6
Louisiana,De Soto,162
Louisiana,East Baton Rouge,59
Louisiana,East Feliciana,11
Louisiana,Evangeline,3
Louisiana,Grant,4
Louisiana,Iberia,357
Louisiana,Jefferson,36
Louisiana,Jefferson Davis,22
Louisiana,La Salle,27
Louisiana,Lafayette,5
Louisiana,Livingston,32
Louisiana,Orleans,229
Louisiana,Ouachita,18
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,40
Louisiana,Rapides,27
Louisiana,Red River,37
Louisiana,St Bernard,12
Louisiana,St Charles,2
Louisiana,St Helena,88
Louisiana,St James,351
Louisiana,St John the Baptist,1
Louisiana,St Martin,4
Louisiana,St Mary,18
Louisiana,St Tammany,58
Louisiana,Tangipahoa,35
Louisiana,Terrebonne,15
Louisiana,Vermilion,4
Louisiana,Vernon,6
Louisiana,Washington,131
Louisiana,Webster,22
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,17
Louisiana,Winn,8
Maine,Androscoggin,53
Maine,Aroostook,57
Maine,Cumberland,93
Maine,Franklin,5
Maine,Hancock,42
Maine,Kennebec,41
Maine,Knox,111
Maine,Lincoln,20
Maine,Oxford,15
Maine,Penobscot,55
Maine,Piscataquis,22
Maine,Sagadahoc,27
Maine,Somerset,47
Maine,Waldo,49
Maine,Washington,17
Maine,York,107
Maryland,Allegany,161
Maryland,Anne Arundel,40
Maryland,Baltimore,149
Maryland,Caroline,29
Maryland,Carroll,138
Maryland,Cecil,122
Maryland,Charles,74
Maryland,Dorchester,9
Maryland,Frederick,232
Maryland,Garrett,367
Maryland,Harford,97
Maryland,Howard,2
Maryland,Kent,9
Maryland,Montgomery,98
Maryland,Prince Georges,88
Maryland,Queen Annes,16
Maryland,St Marys,19
Maryland,Talbot,4
Maryland,Washington,162
Maryland,Wicomico,3
Massachusetts,Barnstable,63
Massachusetts,Berkshire,244
Massachusetts,Bristol,69
Massachusetts,Dukes,7
Massachusetts,Essex,73
Massachusetts,Franklin,55
Massachusetts,Hampden,69
Massachusetts,Hampshire,39
Massachusetts,Middlesex,153
Massachusetts,Norfolk,105
Massachusetts,Plymouth,126
Massachusetts,Suffolk,35
Massachusetts,Worcester,160
Michigan,Alcona,2
Michigan,Allegan,72
Michigan,Alpena,229
Michigan,Antrim,13
Michigan,Arenac,2
Michigan,Baraga,11
Michigan,Barry,22
Michigan,Bay,45
Michigan,Benzie,2
Michigan,Berrien,25
Michigan,Branch,42
Michigan,Calhoun,43
Michigan,Cass,31
Michigan,Charlevoix,143
Michigan,Cheboygan,2
Michigan,Chippewa,53
Michigan,Clare,12
Michigan,Clinton,45
Michigan,Delta,25
Michigan,Dickinson,11
Michigan,Eaton,20
Michigan,Emmet,27
Michigan,Genesee,1
Michigan,Gladwin,6
Michigan,Gogebic,2
Michigan,Grand Traverse,12
Michigan,Gratiot,8
Michigan,Hillsdale,38
Michigan,Houghton,8
Michigan,Huron,35
Michigan,Ingham,26
Michigan,Ionia,17
Michigan,Iosco,84
Michigan,Iron,12
Michigan,Isabella,13
Michigan,Jackson,33
Michigan,Kalamazoo,49
Michigan,Kalkaska,1
Michigan,Kent,63
Michigan,Lake,2
Michigan,Lapeer,54
Michigan,Leelanau,24
Michigan,Lenawee,28
Michigan,Livingston,61
Michigan,Luce,3
Michigan,Mackinac,87
Michigan,Macomb,23
Michigan,Manistee,3
Michigan,Marquette,1254
Michigan,Mecosta,8
Michigan,Menominee,6
Michigan,Midland,6
Michigan,Missaukee,9
Michigan,Monroe,258
Michigan,Montcalm,23
Michigan,Montmorency,2
Michigan,Muskegon,38
Michigan,Newaygo,10
Michigan,Oakland,207
Michigan,Oceana,8
Michigan,Ogemaw,18
Michigan,Ontonagon,2
Michigan,Osceola,2
Michigan,Oscoda,1
Michigan,Otsego,7
Michigan,Ottawa,57
Michigan,Presque Isle,217
Michigan,Roscommon,49
Michigan,Saginaw,1
Michigan,Sanilac,22
Michigan,Schoolcraft,81
Michigan,Shiawassee,38
Michigan,St Clair,18
Michigan,St Joseph,13
Michigan,Tuscola,32
Michigan,Washtenaw,47
Michigan,Wayne,180
Michigan,Wexford,16
Minnesota,Aitkin,1
Minnesota,Anoka,0
Minnesota,Becker,26
Minnesota,Beltrami,13
Minnesota,Benton,31
Minnesota,Big Stone,27
Minnesota,Blue Earth,97
Minnesota,Brown,27
Minnesota,Carlton,25
Minnesota,Carver,15
Minnesota,Cass,5
Minnesota,Chippewa,4
Minnesota,Chisago,15
Minnesota,Clay,58
Minnesota,Clearwater,12
Minnesota,Cook,11
Minnesota,Cottonwood,7
Minnesota,Crow Wing,19
Minnesota,Dakota,87
Minnesota,Dodge,14
Minnesota,Douglas,29
Minnesota,Fillmore,16
Minnesota,Freeborn,16
Minnesota,Goodhue,28
Minnesota,Hennepin,68
Minnesota,Houston,63
Minnesota,Hubbard,10
Minnesota,Isanti,2
Minnesota,Itasca,18
Minnesota,Jackson,4
Minnesota,Kanabec,13
Minnesota,Kandiyohi,31
Minnesota,Kittson,10
Minnesota,Koochiching,4
Minnesota,Lac qui Parle,3
Minnesota,Lake,330
Minnesota,Le Sueur,82
Minnesota,Lincoln,5
Minnesota,Lyon,3
Minnesota,Marshall,9
Minnesota,Martin,11
Minnesota,McLeod,11
Minnesota,Meeker,9
Minnesota,Mille Lacs,15
Minnesota,Morrison,32
Minnesota,Mower,13
Minnesota,Murray,12
Minnesota,Nicollet,12
Minnesota,Nobles,2
Minnesota,Olmsted,65
Minnesota,Otter Tail,19
Minnesota,Pennington,3
Minnesota,Pine,3
Minnesota,Pipestone,1
Minnesota,Polk,23
Minnesota,Pope,9
Minnesota,Ramsey,8
Minnesota,Red Lake,3
Minnesota,Redwood,10
Minnesota,Renville,14
Minnesota,Rice,14
Minnesota,Rock,17
Minnesota,Roseau,16
Minnesota,Scott,63
Minnesota,Sherburne,59
Minnesota,Sibley,8
Minnesota,St Louis,3278
Minnesota,Stearns,143
Minnesota,Steele,17
Minnesota,Stevens,6
Minnesota,Swift,7
Minnesota,Todd,7
Minnesota,Traverse,1
Minnesota,Wabasha,8
Minnesota,Wadena,7
Minnesota,Waseca,1
Minnesota,Washington,79
Minnesota,Watonwan,4
Minnesota,Wilkin,4
Minnesota,Winona,16
Minnesota,Wright,23
Minnesota,Yellow Medicine,27
Mississippi,Adams,15
Mississippi,Benton,0
Mississippi,Carroll,34
Mississippi,Choctaw,114
Mississippi,Claiborne,7
Mississippi,Clarke,12
Mississippi,Clay,6
Mississippi,Coahoma,8
Mississippi,Copiah,89
Mississippi,Covington,7
Mississippi,De Soto,30
Mississippi,Forrest,16
Mississippi,George,1
Mississippi,Grenada,11
Mississippi,Hancock,5
Mississippi,Harrison,9
Mississippi,Hinds,6
Mississippi,Holmes,20
Mississippi,Itawamba,18
Mississippi,Jackson,3
Mississippi,Jasper,6
Mississippi,Jefferson Davis,8
Mississippi,Lafayette,8
Mississippi,Lauderdale,2
Mississippi,Lawrence,6
Mississippi,Leake,3
Mississippi,Lincoln,16
Mississippi,Lowndes,57
Mississippi,Marion,34
Mississippi,Monroe,66
Mississippi,Noxubee,2
Mississippi,Panola,42
Mississippi,Pearl River,59
Mississippi,Perry,5
Mississippi,Pike,2
Mississippi,Quitman,0
Mississippi,Smith,0
Mississippi,Stone,236
Mississippi,Tate,4
Mississippi,Tippah,222
Mississippi,Tishomingo,4
Mississippi,Walthall,9
Mississippi,Warren,0
Mississippi,Wayne,4
Mississippi,Winston,9
Mississippi,Yalobusha,8
Mississippi,Yazoo,18
Missouri,Adair,6
Missouri,Andrew,15
Missouri,Audrain,0
